areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00007074,14.8,30.2,55
E00007077,11.1,27.9,61.1
E00007078,14.4,40.6,45
E00007079,16.7,34.1,49.2
E00007080,12.4,36.4,51.2
E00007081,10.5,43.8,45.8
E00007082,8.4,43.4,48.2
E00007083,10.3,42.9,46.8
E00007084,24,26.9,49.1
E00007085,13.7,46,40.4
E00007086,10.7,32.7,56.7
E00007087,15.5,34.5,50
E00007088,7.5,44.7,47.8
E00007089,12.4,38,49.6
E00007090,12.1,45.5,42.4
E00007118,9.4,39.6,51
E00007121,14.1,28.9,57
E00007123,18.8,29.3,51.9
E00007270,13.1,39.4,47.4
E00007271,16,36.1,47.9
E00007273,11,34.7,54.2
E00007274,14.8,32,53.3
E00007275,16.2,40,43.8
E00007276,12.7,38,49.3
E00007277,17.6,42.6,39.9
E00007278,19.9,29.1,51.1
E00007279,12.2,30.6,57.1
E00007280,20,33.1,46.9
E00007709,18.2,25.6,56.2
E00007710,20.9,43.4,35.7
E00007711,18,46.1,35.9
E00007713,10.7,44.4,45
E00007714,7.7,30.1,62.1
E00007715,15.5,41.9,42.6
E00007716,11.5,34.6,53.8
E00007717,14.2,35.8,50
E00007718,10.3,40.7,49
E00007719,23.5,36,40.4
E00007720,13.2,45.6,41.2
E00007721,11.2,35.5,53.3
E00007722,13.6,47.9,38.6
E00007723,19.7,28,52.2
E00007724,16.8,37.2,46
E00007726,13.1,39.4,47.4
E00007727,17.6,34.1,48.2
E00007728,19.9,41.1,39
E00007729,12.1,42,45.9
E00007730,18.9,25.6,55.6
E00007733,8.3,41.7,50
E00007734,16.9,36.4,46.8
E00007735,12.5,32.9,54.6
E00007736,11.1,38.9,50
E00007737,15.9,36.5,47.6
E00007738,8.8,46,45.1
E00007741,12.9,32.3,54.8
E00007742,19,33.3,47.6
E00007745,10.1,35.1,54.7
E00007746,10.1,37.7,52.2
E00007747,15.9,36.6,47.6
E00007750,10.3,32.6,57.1
E00007751,11.3,48.9,39.7
E00007752,17.1,32.9,50
E00008579,8.7,42,49.3
E00008580,20.3,41.4,38.3
E00008581,13,40,47
E00008585,22.2,36.7,41.1
E00008586,11.4,26.7,61.9
E00008587,16.2,36.9,46.9
E00008588,7,44.2,48.8
E00008589,17.3,33.3,49.4
E00008590,13.2,34.6,52.2
E00008591,15.3,39.6,45
E00008592,16.7,25.8,57.5
E00008593,14.4,26.8,58.8
E00008594,12.2,36.6,51.2
E00008596,10.2,46.9,42.9
E00008597,10.9,34.7,54.5
E00008598,25.8,28,46.2
E00008599,10.3,30.3,59.3
E00008600,16.2,35.2,48.6
E00008601,18.9,23.6,57.5
E00008602,15.7,35.3,49
E00008603,14.9,34.3,50.9
E00008604,24.4,34.9,40.7
E00008605,10.2,38.3,51.6
E00008606,12.6,45.7,41.7
E00008607,31.8,34.1,34.1
E00008959,20.9,39.6,39.6
E00008961,32.6,35.8,31.6
E00008963,14.9,38.3,46.8
E00008972,14.6,27,58.4
E00008973,6.7,36.3,57
E00008974,6.7,47.9,45.5
E00008975,6.9,37.6,55.4
E00008976,4.7,35.9,59.4
E00008977,9.7,47.2,43.1
E00008978,8.5,28.7,62.8
E00008979,3.6,42.1,54.3
E00008980,21.9,38.4,39.7
E00008981,5.9,44.7,49.4
E00008982,9.5,32.8,57.7
E00008983,13.7,54.7,31.6
E00008985,18.3,47.6,34.1
E00008986,18.6,46.5,34.9
E00008987,11.6,34.8,53.6
E00008989,20,56.4,23.6
E00008990,18.9,35.8,45.3
E00008991,20.7,47.8,31.5
E00008993,15.8,52.6,31.6
E00008998,11,40.4,48.6
E00009000,11,42.5,46.6
E00009001,9.2,32.1,58.7
E00009002,11.1,26.7,62.2
E00009003,11.8,36.3,52
E00009005,11,30,59
E00009006,6.9,24.1,69
E00009007,13.3,33.6,53.1
E00009008,8.2,51.8,40
E00009012,5,57,38
E00009014,6.5,56.1,37.4
E00009015,25.6,22.1,52.3
E00009017,16.1,30.1,53.8
E00009018,19.6,27.5,52.9
E00009019,15.4,39.6,45.1
E00009021,15,32.1,52.9
E00009022,18,28.1,54
E00009023,15.1,39.7,45.2
E00009024,8.8,23.9,67.3
E00009027,7.8,42.8,49.4
E00009030,9,38.1,53
E00009031,11.3,47.6,41.1
E00009032,4.8,14.9,80.3
E00009033,10.4,28.3,61.3
E00009034,10.6,34.1,55.3
E00009035,22.6,33.3,44.1
E00009036,7.9,28.6,63.6
E00009037,16.7,40.4,42.9
E00009038,13.1,46.7,40.2
E00009039,16.5,36.7,46.8
E00009040,17.2,29.7,53.1
E00009041,10.4,34.3,55.2
E00009042,10.1,30.4,59.4
E00009043,25.7,32.7,41.6
E00009044,14.4,37.3,48.3
E00009082,9.7,48.5,41.7
E00009083,9.2,42.7,48.1
E00009084,11.2,38.4,50.4
E00009085,19.2,21.2,59.6
E00009086,14.3,36.5,49.2
E00009087,7.4,40.4,52.1
E00009089,13.5,44.6,41.9
E00009090,22,27.6,50.4
E00009091,10,26.7,63.3
E00009092,20.6,36.8,42.6
E00009093,13,29.6,57.4
E00009094,15.6,39.6,44.8
E00009095,3.2,32.3,64.5
E00009096,7,38.3,54.7
E00009097,17.2,30.2,52.6
E00009098,5.6,40.5,54
E00009099,2.2,40,57.8
E00009100,17.8,30.1,52.1
E00009101,12.6,39.8,47.6
E00009102,10.3,44,45.7
E00009103,15.9,44.9,39.3
E00009104,12.2,40,47.8
E00009105,12.2,40,47.8
E00009106,11.6,34.3,54.1
E00009107,11.2,34.7,54.1
E00009109,16.9,36.3,46.8
E00009110,13.5,44.4,42.1
E00009112,17.2,33.3,49.5
E00009906,15.1,53.8,31.1
E00009907,15.1,44,41
E00009908,19.6,33.3,47.1
E00009909,18.2,32.5,49.4
E00009910,11.7,46.9,41.4
E00009911,10.2,56.8,33
E00009912,20.8,44.4,34.7
E00009913,16.8,43.5,39.7
E00009914,19.8,49.4,30.9
E00009915,20.2,32.5,47.3
E00009916,15.5,42.7,41.8
E00009917,14,46,40
E00009918,14.5,49.4,36.1
E00009919,18.9,39.6,41.5
E00009920,12.5,48.9,38.6
E00009921,18.5,52.3,29.2
E00009922,23,41.7,35.3
E00009923,25.2,47.6,27.2
E00009924,7,38.3,54.7
E00009925,16.1,48.4,35.5
E00009926,24,39.2,36.8
E00009927,17.3,32,50.8
E00009928,15.9,50.8,33.3
E00009929,18,43.8,38.2
E00009930,12,50,38
E00009931,12.3,42,45.7
E00009932,15.9,35.6,48.5
E00009933,24.5,46.9,28.6
E00009934,16,48,36
E00009935,17.3,46.9,35.8
E00009936,12.1,44,44
E00009937,12,44.4,43.7
E00009938,16.4,44.5,39.1
E00009939,13.7,36.6,49.8
E00009940,13.2,32.5,54.3
E00009941,11.8,50.4,37.8
E00009942,17.2,41.4,41.4
E00009943,23.2,41.3,35.5
E00009944,24.4,36,39.5
E00010213,14.9,38.3,46.8
E00010214,19.2,36.9,43.8
E00010216,20.8,29.9,49.4
E00010217,13.1,34.9,52
E00010218,18.5,34.1,47.4
E00010219,20.5,40.4,39
E00010220,7.4,39.7,52.9
E00010221,16.9,43,40.1
E00010222,16.8,33.7,49.5
E00010223,17.9,32.5,49.7
E00010224,10.8,41.5,47.7
E00010225,3.7,41.1,55.1
E00010226,15.9,31.2,52.9
E00010227,20.5,28.6,51
E00010228,12.9,38.8,48.3
E00010229,18.3,34.2,47.5
E00010230,15,36.2,48.8
E00010231,18,41.6,40.4
E00010232,14.7,37.6,47.7
E00010233,16.3,37.8,45.9
E00010234,16.8,38,45.3
E00010235,15.7,38.6,45.7
E00010236,28.4,32.1,39.5
E00010237,14.6,40.2,45.1
E00010238,16.3,41.8,41.8
E00010239,11.2,44.8,44
E00010240,12.9,54.7,32.4
E00010241,16.3,50,33.8
E00010242,19.2,48.1,32.7
E00010243,13.6,50,36.4
E00010244,13.8,40.4,45.7
E00010245,13.4,43.8,42.9
E00010247,10.8,38.5,50.7
E00010248,19,35,46
E00010249,13.1,30.9,56
E00010250,16.4,35.5,48.2
E00010252,11.4,49.5,39.1
E00010253,15.5,44.8,39.7
E00010254,18,30.3,51.7
E00010256,27.8,27.8,44.3
E00010257,28.5,37.4,34.1
E00010262,17.5,36.3,46.2
E00010264,8,61.1,31
E00010265,20.5,47,32.6
E00010267,13.6,44.4,42
E00010273,9.4,49,41.7
E00010274,19.6,52.3,28
E00010275,11.8,49,39.2
E00010276,11.7,41.9,46.4
E00010288,7.8,52.9,39.2
E00010293,22.1,29.4,48.5
E00010294,17.1,42.5,40.4
E00010295,18.5,38.5,43.1
E00010296,16.5,40.2,43.3
E00010297,22.1,35.7,42.1
E00010298,15.1,33.7,51.2
E00010299,6.3,36.9,56.9
E00010300,29.1,36.7,34.2
E00010301,13.8,26.8,59.3
E00010302,16.8,33.6,49.6
E00010303,15.5,28.4,56
E00010304,18,38.7,43.3
E00010305,30.8,36.4,32.7
E00010306,19,31.9,49.1
E00010308,22.5,36.3,41.2
E00010309,25.2,39.1,35.7
E00010312,17.6,24.4,58
E00010313,11,45.1,43.9
E00010314,13.3,26.7,60
E00010315,22.8,38,39.2
E00010316,12,33.8,54.1
E00010317,12.6,28.2,59.2
E00010320,13.8,26.2,60
E00010321,19.4,34.4,46.2
E00010322,29.1,30.1,40.8
E00010324,13.6,39,47.5
E00010325,17.1,46.1,36.8
E00010329,14.2,33.9,52
E00010330,13.3,42.2,44.5
E00010331,17.5,29.8,52.6
E00010332,16.5,33.9,49.5
E00010333,14.7,30.4,54.9
E00010373,11.3,35.7,53
E00010374,25.3,37,37.7
E00010375,16.2,51.4,32.4
E00010376,33.1,32.6,34.3
E00010377,26.9,37,36.1
E00010378,23.7,26.8,49.5
E00010379,15.3,49,35.7
E00010380,20.5,40.2,39.4
E00010381,25.3,44.3,30.4
E00010382,8.6,47.4,44.1
E00010383,14.5,36.2,49.3
E00010385,27.3,28.6,44.2
E00010386,19,41,40
E00010387,20.8,39.2,40
E00010388,15.2,35.4,49.4
E00010389,15.9,39.3,44.9
E00010390,22.6,40,37.4
E00010391,19.8,45.5,34.7
E00010392,16,33,50.9
E00010393,15.7,46.1,38.2
E00010394,13.1,44.8,42.1
E00010395,19,46.7,34.3
E00010396,10.9,45.4,43.7
E00010397,20.4,29.6,50
E00010398,17.5,48.5,34
E00010399,12.1,38.4,49.5
E00010400,18.1,37.3,44.6
E00010401,18.3,44,37.6
E00010402,19.2,42.3,38.5
E00010403,33.7,31.7,34.7
E00010404,13.9,37.2,48.9
E00010406,12.2,45.9,41.8
E00010407,9.6,44.3,46.1
E00010409,11.4,39.2,49.4
E00010410,14.7,47.4,37.9
E00010412,22.1,34.4,43.5
E00010413,10.9,41.6,47.5
E00010414,25.9,33.6,40.5
E00010415,20.8,39.2,40
E00010416,24.3,41.4,34.3
E00010417,18.1,41.5,40.4
E00010418,25,35.7,39.3
E00010419,12.2,44.7,43.1
E00010420,10.1,42.6,47.3
E00010421,15.9,42.8,41.3
E00010422,16.5,42.3,41.2
E00010423,16.1,42.9,41.1
E00010424,13.5,42.9,43.7
E00010426,14.6,33.7,51.7
E00010427,28,32.3,39.6
E00010428,13,39.1,47.8
E00010429,9.7,35.5,54.8
E00010430,11.6,48.2,40.2
E00010431,17.7,45.1,37.2
E00010433,19.4,51.5,29.1
E00010434,40.3,40.3,19.4
E00010435,12.2,40,47.8
E00010436,18,43.8,38.1
E00010437,23.4,38.7,37.8
E00010438,13.8,36.2,50
E00010439,16.1,30.1,53.8
E00010440,16.9,35.6,47.5
E00010441,16.5,40.9,42.5
E00010442,16.7,46.2,37.1
E00010443,12.4,36.5,51.1
E00010444,13.1,46.7,40.1
E00010445,21,38.5,40.6
E00010446,13.3,43.3,43.3
E00010448,20.1,47.8,32.1
E00010449,18.9,43.3,37.8
E00010451,16.2,36.8,47
E00010452,13.5,45,41.5
E00010453,16.5,42.5,40.9
E00010454,10.6,45,44.4
E00010455,16.1,38.9,45
E00010458,13.2,37.1,49.7
E00010465,6.3,40.3,53.5
E00010467,12.9,38.2,48.9
E00010468,14,47.3,38.8
E00010469,14.4,40.6,45
E00010470,14.6,32.5,53
E00010472,11.9,34.5,53.6
E00010473,9.9,50.6,39.5
E00010475,9.4,39.3,51.3
E00010483,21.9,44.8,33.3
E00010485,15.1,56.6,28.3
E00010492,16,54.3,29.6
E00010494,19.2,36.2,44.6
E00010495,20.3,28.3,51.4
E00010496,14.9,47,38.1
E00010499,22.7,32.7,44.7
