areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00007074,4.8,24,64.8,6.4
E00007077,11.9,42,28,18.2
E00007078,12.1,61.6,18.7,7.6
E00007079,45.1,11.5,32,11.5
E00007080,34.7,41.3,22.3,1.7
E00007081,10.6,26.7,52.8,9.9
E00007082,50.5,24.8,22.8,2
E00007083,16.9,17.6,47.9,17.6
E00007084,4,4.8,79.8,11.3
E00007085,14,21.7,36.4,28
E00007086,28.7,53.3,16,2
E00007087,30.1,47.6,20.4,1.9
E00007088,5.9,45,43.8,5.3
E00007089,12.7,53.7,23.1,10.4
E00007090,21.4,39.3,20.7,18.6
E00007118,44.8,44.8,9.5,0.9
E00007121,12.9,47.7,31.1,8.3
E00007123,25.2,17.1,50.4,7.3
E00007270,7.5,10,56.7,25.8
E00007271,5.2,41.7,44.3,8.7
E00007273,16,42.4,29.6,12
E00007274,25.5,43.1,26.3,5.1
E00007275,3.5,47.8,38.1,10.6
E00007276,0.6,33.7,52.3,13.4
E00007277,35.4,8,44.2,12.4
E00007278,21.3,33.6,41.8,3.3
E00007279,26.3,44.5,21.9,7.3
E00007280,24.1,51.9,22.6,1.5
E00007709,67.9,28.5,2.2,1.5
E00007710,8.9,36.3,41.1,13.7
E00007711,9.4,44.5,39.1,7
E00007713,3.2,36.5,42.9,17.3
E00007714,0.7,36.9,45,17.4
E00007715,1.7,28.9,55.4,14
E00007716,29.1,64.2,6,0.7
E00007717,28.9,25.6,31.4,14
E00007718,7.4,47.1,37.5,8.1
E00007719,2.1,58.6,21.4,17.9
E00007720,8.3,23.4,49.7,18.6
E00007721,11.5,45.4,29.2,13.8
E00007722,6.4,4,52.8,36.8
E00007723,27.4,45.2,20.5,6.8
E00007724,11.2,41.3,32.9,14.7
E00007726,6.9,34.4,51.9,6.9
E00007727,11.6,43.6,28.2,16.6
E00007728,2.9,3.8,74.3,19
E00007729,21.3,42.6,32.6,3.5
E00007730,63.5,20.2,11.5,4.8
E00007733,20.2,67.7,12.1,0
E00007734,1.6,39.8,48,10.6
E00007735,17,67.4,10.6,5
E00007736,9.5,24.3,45.9,20.3
E00007737,40.5,12.1,28.4,19
E00007738,45.4,40.2,11.3,3.1
E00007741,12.9,76.2,9.9,1
E00007742,7.8,34.6,39.2,18.3
E00007745,2.8,40.7,44.1,12.4
E00007746,4.5,28,56.1,11.4
E00007747,18.3,10.8,62.5,8.3
E00007750,3.8,22.6,36.1,37.6
E00007751,18,22.6,45.9,13.5
E00007752,2.5,19.7,59.8,18
E00008579,29.9,30.5,28,11.6
E00008580,12.4,40,20,27.6
E00008581,21,38.7,12.1,28.2
E00008585,29.4,34.5,31.1,5
E00008586,19.9,17.6,13.2,49.3
E00008587,20.9,30.1,19,30.1
E00008588,7.5,50.5,35.5,6.5
E00008589,5.8,48.7,31.4,14.1
E00008590,25.3,15.3,22,37.3
E00008591,5.9,69.6,21.5,3
E00008592,29.6,16,20,34.4
E00008593,11.5,34.6,33.3,20.5
E00008594,29.6,20.8,22,27.7
E00008596,34.4,12.5,15.6,37.5
E00008597,8.1,57,9.4,25.5
E00008598,31,34.5,11.3,23.2
E00008599,12.9,59.9,4.1,23.1
E00008600,25,31.5,22.6,20.8
E00008601,0.8,72.2,19,7.9
E00008602,19.2,50.4,25.6,4.8
E00008603,14.5,54.5,26.1,4.8
E00008604,30.1,36.5,17.3,16
E00008605,18.4,24.7,27.2,29.7
E00008606,37.3,29.1,18.7,14.9
E00008607,49.4,42.8,5.4,2.4
E00008959,35,41.1,19.8,4.1
E00008961,39.9,42.3,15.7,2
E00008963,21.9,10.9,35.2,32
E00008972,17.2,48.5,14.1,20.2
E00008973,48.2,34.2,8.8,8.8
E00008974,15.8,35.6,21.9,26.7
E00008975,22.8,37.4,19.5,20.3
E00008976,17,38.6,18.2,26.1
E00008977,22.9,49.5,21,6.7
E00008978,12,52.8,28,7.2
E00008979,42.7,6.3,7.3,43.8
E00008980,15.5,33.6,25.9,25
E00008981,25.9,52.8,20.4,0.9
E00008982,37.6,20.8,25.5,16.1
E00008983,27,34.9,19,19
E00008985,18.3,22.6,28.7,30.4
E00008986,11.2,49,34.7,5.1
E00008987,24.4,43.9,25.6,6.1
E00008989,11.5,64,14.4,10.1
E00008990,25.4,45.9,18.9,9.8
E00008991,45.7,22.9,15.7,15.7
E00008993,19.8,45.5,25.7,8.9
E00008998,21.4,27,19,32.5
E00009000,30.4,28.7,16.5,24.3
E00009001,39.5,41.5,8.2,10.9
E00009002,14.9,51.5,26.7,6.9
E00009003,15.2,25.3,18.2,41.4
E00009005,9.4,40.9,21.3,28.3
E00009006,27.1,32.7,29,11.2
E00009007,31.2,39.4,29.4,0
E00009008,47.3,36.6,15.2,0.9
E00009012,52.5,23.8,15.6,8.2
E00009014,29.9,40.3,26.9,3
E00009015,23.5,37.6,20,18.8
E00009017,26.4,30.4,20.8,22.4
E00009018,20,40,22.2,17.8
E00009019,31.4,24.6,16.9,27.1
E00009021,36.6,34.8,24.2,4.4
E00009022,32.3,24.6,10.8,32.3
E00009023,55.6,32.3,5.6,6.5
E00009024,19.8,28.1,7.3,44.8
E00009027,33.9,12.9,8.8,44.4
E00009030,25.2,23.1,16.1,35.7
E00009031,35.3,33.1,20.3,11.3
E00009032,45.3,25.3,10.5,18.9
E00009033,22.1,32.1,12.2,33.6
E00009034,9.4,20.8,36.5,33.3
E00009035,17.2,36.7,23.4,22.7
E00009036,26.5,16.2,12.5,44.9
E00009037,26.1,45,27.8,1.1
E00009038,14.5,63.6,20,1.8
E00009039,33.7,43.2,15.8,7.4
E00009040,27.3,28.1,12.9,31.7
E00009041,35.2,32.4,14.3,18.1
E00009042,28.3,50.8,17.5,3.3
E00009043,29.7,38.8,13.9,17.6
E00009044,27.8,30.1,33.1,9
E00009082,33.6,29.5,32.8,4.1
E00009083,39.8,19.9,26.3,14
E00009084,43.4,25.5,28.3,2.8
E00009085,32.5,31.3,18.8,17.5
E00009086,6.2,48.1,30.9,14.8
E00009087,36.3,12.1,25.3,26.4
E00009089,14.8,18.2,22.7,44.3
E00009090,11.4,10.6,16.3,61.8
E00009091,10.9,7.9,31.7,49.5
E00009092,41.8,18.4,8.2,31.6
E00009093,16.7,13.5,26.2,43.7
E00009094,17.3,55.6,24.7,2.5
E00009095,31.8,56.8,11.4,0
E00009096,23.9,26.8,13.4,35.9
E00009097,26.9,34.3,20.9,17.9
E00009098,42.2,20.3,28.9,8.6
E00009099,15.1,31.7,27.3,25.9
E00009100,13.3,51.8,27.7,7.2
E00009101,38.4,10.4,47.2,4
E00009102,45.1,24.6,15.6,14.8
E00009103,34.1,30.6,25.4,9.8
E00009104,34.9,32.6,25.6,7
E00009105,44.2,32.6,14.7,8.4
E00009106,21.5,48.1,17.8,12.6
E00009107,23.6,38.2,26.8,11.4
E00009109,0.9,66.1,30.3,2.8
E00009110,46,31.5,11.3,11.3
E00009112,29.8,26,20.6,23.7
E00009906,26.9,26.1,37.3,9.7
E00009907,36.3,62,1.8,0
E00009908,36,42.6,13.2,8.1
E00009909,13.5,31.4,30.8,24.3
E00009910,14.2,30.3,38.1,17.4
E00009911,6.2,7.1,52.2,34.5
E00009912,42.4,29.5,12.2,15.8
E00009913,13.4,20.4,51.4,14.8
E00009914,30.1,31.6,20.6,17.6
E00009915,17.6,58.8,18.6,5
E00009916,15,35.7,34.3,15
E00009917,26.5,41.7,17.4,14.4
E00009918,7.5,25,50,17.5
E00009919,13.2,32.6,39.6,14.6
E00009920,33.1,26.8,25.4,14.8
E00009921,21.9,23.2,32.5,22.5
E00009922,27.2,18.4,32.9,21.5
E00009923,20.7,42,28.7,8.7
E00009924,58,27.5,7.8,6.7
E00009925,30.8,32.9,19.2,17.1
E00009926,20,21.3,35.6,23.1
E00009927,35.6,27.2,24.1,13.1
E00009928,25.4,21.3,33.7,19.5
E00009929,21.4,37.5,25.9,15.2
E00009930,20.8,35.2,29.6,14.4
E00009931,36.8,50.4,7.7,5.1
E00009932,26.2,31.5,27.5,14.8
E00009933,25.7,29.2,27.4,17.7
E00009934,22.3,35.1,25.7,16.9
E00009935,25.2,42.3,13.5,18.9
E00009936,47.5,20.5,22.1,9.8
E00009937,25.4,29.6,21.1,23.9
E00009938,29.4,33.6,23.1,14
E00009939,36.2,34.9,15.3,13.6
E00009940,24,29.2,31.2,15.6
E00009941,13.3,20.3,39.8,26.6
E00009942,19.1,30.5,34.4,16
E00009943,10.5,28,37.1,24.5
E00009944,17.6,32.8,33.6,16
E00010213,53.7,39.7,5.8,0.8
E00010214,42.6,30.4,18.9,8.1
E00010216,33.3,38.1,21.8,6.8
E00010217,33.5,19.6,27.2,19.6
E00010218,40.2,37.2,18.9,3.7
E00010219,36.6,40.8,20.4,2.1
E00010220,22.8,36.2,33.9,7.1
E00010221,36.6,33.6,7.5,22.4
E00010222,29.5,33,28.6,8.9
E00010223,23.5,47.1,26.1,3.4
E00010224,45.3,48.7,3.4,2.6
E00010225,42,35.7,17,5.4
E00010226,25.2,15,54.3,5.5
E00010227,44.6,17.8,31.9,5.6
E00010228,35.1,46.8,14.4,3.6
E00010229,4.4,79.6,15,0.9
E00010230,35.4,26.8,34.6,3.1
E00010231,37.7,48.4,5,8.8
E00010232,1.6,48,35,15.4
E00010233,6.3,34.6,45.7,13.4
E00010234,27.5,32.2,27.5,12.8
E00010235,29.8,28.1,25.6,16.5
E00010236,40.2,31.2,18.5,10.1
E00010237,27.5,22.5,30,20
E00010238,37.4,40.2,13.1,9.3
E00010239,17.7,23.8,34,24.5
E00010240,18.2,24.1,47.4,10.2
E00010241,14.6,21.9,41,22.5
E00010242,50,29.7,10.1,10.1
E00010243,16.8,22.1,45.6,15.4
E00010244,55.6,30.2,7.9,6.3
E00010245,41.3,19.8,29.8,9.1
E00010247,16.9,59.2,21.1,2.8
E00010248,17,45.8,27.5,9.8
E00010249,17.2,35.1,32.5,15.2
E00010250,48.3,24.6,23.7,3.4
E00010252,23.6,29.2,26.7,20.5
E00010253,45.1,45.8,5.6,3.5
E00010254,21.3,24.4,40.6,13.8
E00010256,30.8,41.8,19.2,8.2
E00010257,33.9,27.1,26.3,12.7
E00010262,23.6,18.9,33.1,24.4
E00010264,27,4.5,46.8,21.6
E00010265,34,41.4,14.7,9.9
E00010267,17.3,26.4,40,16.4
E00010273,49.2,25.8,16.7,8.3
E00010274,19.3,43.7,29.6,7.4
E00010275,30.5,36.6,22.1,10.7
E00010276,19.6,35.9,33.3,11.1
E00010288,25.6,19,45.5,9.9
E00010293,13.9,38,20.4,27.8
E00010294,17.7,22.8,43.7,15.8
E00010295,0,55.1,38.1,6.8
E00010296,25,33.8,25,16.2
E00010297,32.9,49.3,15.1,2.6
E00010298,18.9,30.1,29.4,21.7
E00010299,1.8,3.5,35.1,59.6
E00010300,40.9,15.7,19.7,23.6
E00010301,13.2,12.3,28.1,46.5
E00010302,34.4,64,0.8,0.8
E00010303,1.8,8.9,26.8,62.5
E00010304,23,30.4,27,19.6
E00010305,37.3,41.2,16.3,5.2
E00010306,26.7,46.6,22.9,3.8
E00010308,13.8,46.9,24.8,14.5
E00010309,59.4,22.5,13.8,4.3
E00010312,35.2,17.6,38,9.2
E00010313,30.9,11.2,53.3,4.6
E00010314,52.6,41.2,4.4,1.8
E00010315,44.1,26.8,22,7.1
E00010316,34.4,28.6,22.7,14.3
E00010317,6.8,7.8,31.1,54.4
E00010320,11.4,8.1,31.7,48.8
E00010321,34.3,26.3,22.6,16.8
E00010322,27.2,25.7,17.6,29.4
E00010324,37.6,17.4,19.5,25.5
E00010325,46.3,28.1,15.7,9.9
E00010329,28,24.4,32.7,14.9
E00010330,11.9,15.6,43.7,28.9
E00010331,21.9,35.8,24.1,18.2
E00010332,11.8,7.3,39.1,41.8
E00010333,13.2,3.8,45.3,37.7
E00010373,37.2,24,20.2,18.6
E00010374,62.9,21.6,9.9,5.6
E00010375,27.9,33.8,28.6,9.7
E00010376,25.7,39,16,19.3
E00010377,29.7,25.9,29.7,14.6
E00010378,44.2,43.4,10.1,2.3
E00010379,43.7,21.4,26.2,8.7
E00010380,16.4,23.7,39.5,20.4
E00010381,24,21.2,38.5,16.3
E00010382,41.1,21.2,25.8,11.9
E00010383,34.7,41.6,17.9,5.8
E00010385,63.4,20.6,6.9,9.2
E00010386,32.2,31,24.7,12.1
E00010387,51.7,29.1,9.9,9.3
E00010388,25.1,43.3,30.4,1.2
E00010389,12.3,42.8,33.3,11.6
E00010390,15.3,41.1,37.9,5.6
E00010391,5.1,37.6,37.6,19.7
E00010392,7.3,65.5,26.4,0.9
E00010393,41.5,45.5,8.1,4.9
E00010394,30.3,26.5,26.5,16.8
E00010395,25.9,32.2,25.2,16.8
E00010396,46.6,35.3,11.3,6.8
E00010397,52.1,14,19,14.9
E00010398,23.8,38.5,21.3,16.4
E00010399,10.6,38,34.5,16.9
E00010400,18.8,29,36.2,15.9
E00010401,37.3,50,10.3,2.4
E00010402,11.9,34.3,30.6,23.1
E00010403,58,25.2,9.1,7.7
E00010404,27.9,45.7,22.1,4.3
E00010406,30.2,34,26.4,9.4
E00010407,41.3,22.2,21.4,15.1
E00010409,27.7,30.5,28.2,13.6
E00010410,49.2,28,21.2,1.7
E00010412,22.7,30,26.7,20.7
E00010413,53.1,28.9,14.8,3.1
E00010414,34.6,25.6,13.5,26.3
E00010415,13.1,8.2,47.5,31.1
E00010416,59.9,40.1,0,0
E00010417,11.1,43.7,34.9,10.3
E00010418,43.2,34.2,18.5,4.1
E00010419,44.1,29.6,22.4,3.9
E00010420,32.9,10,51.4,5.7
E00010421,31.1,51.5,17.4,0
E00010422,13.3,35.8,38.3,12.5
E00010423,16.7,45.1,26.4,11.8
E00010424,19.5,48.9,20.3,11.3
E00010426,34.8,58.3,6.1,0.9
E00010427,18.2,50.6,26,5.2
E00010428,41.8,41.3,11.9,5
E00010429,4.8,50.7,26,18.5
E00010430,16.3,27.2,42.9,13.6
E00010431,10.9,59.7,27.9,1.6
E00010433,45.3,37.6,10.3,6.8
E00010434,49.2,46.3,3.7,0.8
E00010435,10.7,68.5,16.8,4
E00010436,23.4,39.2,32.5,4.8
E00010437,8.5,34.6,43.1,13.8
E00010438,8.8,42.5,36.9,11.9
E00010439,14,68,14,4
E00010440,8,29.7,47.1,15.2
E00010441,12.5,26.5,44.1,16.9
E00010442,7.7,30.3,43.9,18.1
E00010443,9.7,33.3,38.9,18.1
E00010444,29.8,43.7,23.2,3.3
E00010445,10.1,16.8,55,18.1
E00010446,10.3,52.6,36.2,0.9
E00010448,10.9,8,51.1,29.9
E00010449,17.3,52,19.7,11
E00010451,27.4,16,53.8,2.8
E00010452,28.2,12.4,44.7,14.7
E00010453,22,6.4,54.1,17.4
E00010454,30.2,2.6,51.7,15.5
E00010455,35.9,29.8,18.2,16
E00010458,26,40.2,22,11.8
E00010465,30.5,29.7,22.7,17.2
E00010467,32.3,37.2,18.9,11.6
E00010468,59.7,34.7,4.9,0.7
E00010469,39.7,54.3,2.6,3.3
E00010470,0,41.3,56.9,1.8
E00010472,25,58.3,14.3,2.4
E00010473,42.5,50,3.8,3.8
E00010475,50,41.7,5.2,3.1
E00010483,49.4,18.7,20.4,11.5
E00010485,4.1,7.4,52.5,36.1
E00010492,33.3,20.7,28.9,17
E00010494,24.8,48,18.4,8.8
E00010495,28.1,9.1,50.4,12.4
E00010496,10.4,45.2,37.8,6.7
E00010499,5.8,43.2,43.9,7.2
E00010500,4.3,37.6,51.3,6.8
E00010501,34.3,30.7,25,10
E00010502,15.7,44.6,35.5,4.1
E00010503,5.8,30,50.8,13.3
E00010506,0,73.9,24.3,1.7
E00010507,1.5,69.7,22,6.8
E00010508,2.2,70.1,24.8,2.9
E00010509,5.7,73,17,4.3
E00010513,23.6,8.7,56.7,11
E00010514,12.2,5.7,59.3,22.8
E00010517,11.9,43.1,42.2,2.8
E00010518,4.4,6.6,84.6,4.4
E00010519,6.1,2.6,81.6,9.6
E00010522,55,44,1,0
E00010523,16.1,20.4,51.8,11.7
E00010525,17.4,18.1,52.2,12.3
E00010528,55.4,40.6,3,1
E00010529,19.5,21.8,49.6,9
E00010530,18.2,26.6,47.4,7.8
E00021839,9.4,38.3,35.6,16.8
E00021840,13.5,17.6,54.1,14.9
E00021841,19.2,22.3,40,18.5
E00021842,2.1,5.6,66.7,25.7
E00021843,3.1,45,29.5,22.5
E00021844,7.1,41.8,42.9,8.2
E00021845,14,36.3,35.2,14.5
E00021846,12.9,26.7,37.1,23.3
E00021847,11.2,28.4,50,10.4
E00021848,18.3,14.8,47,20
E00021849,30.6,20,42.2,7.2
E00021850,18.8,38.2,28.5,14.6
E00021851,3.4,17.1,59.8,19.7
E00021852,10,27.9,42.9,19.3
E00021853,6.8,48.6,37,7.5
E00021854,6,5.2,58.2,30.6
E00021855,5.5,5.5,48.6,40.4
E00021856,2.9,11.7,61.3,24.1
E00021857,25,65.7,8.3,0.9
E00021858,0,9.1,74.2,16.7
E00021859,17.1,33.6,36.4,12.9
E00021860,0.7,17.4,65.3,16.7
E00021861,2.5,8.1,62.1,27.3
E00021862,2.3,10.1,63.6,24
E00021863,8.3,13.6,57.6,20.5
E00021864,8.7,75.6,13.4,2.4
E00021865,3.6,79.9,14.4,2.2
E00021866,7.8,73,17.4,1.7
E00021867,10.5,35.2,37.1,17.1
E00021868,5.1,35,44.4,15.4
E00021869,3.7,24.4,43.7,28.1
E00021870,1.4,10.1,49.6,38.8
E00021871,4.8,34.3,42.9,18.1
E00021873,9.1,29.5,39.4,22
E00021874,13.7,20.5,39,26.7
E00021942,28.2,24.2,18.1,29.5
E00021944,7.5,12.8,51.1,28.6
E00021945,15.7,15.7,29.3,39.3
E00021946,17.9,21.6,29.6,30.9
E00021949,18.1,14.5,50.7,16.7
E00021954,3,7.4,59.3,30.4
E00021955,5.1,14.6,41.6,38.7
E00021956,9.9,21.2,28.5,40.4
E00021957,15,25,35.8,24.2
E00021958,13.3,15.6,53.1,18
E00021959,14.3,19.3,35,31.4
E00021960,18.1,23.5,20.1,38.3
E00021961,13.5,29.8,33.3,23.4
E00021962,37.8,43.4,3.5,15.4
E00021963,17.8,43.4,26.3,12.5
E00021965,2.8,7.4,52.8,37
E00021966,8,11.6,46.4,33.9
E00021969,2.2,9.4,45.7,42.8
E00021970,6.3,34.2,31.5,27.9
E00021971,26.6,22.4,28.7,22.4
E00021972,16.8,54.6,25.2,3.4
E00021973,21.2,43.1,24.8,10.9
E00021974,18.5,64.9,16.7,0
E00021977,13.2,23.5,50.7,12.5
E00021989,15.7,57.4,21.7,5.2
E00021991,7.3,36.4,38.2,18.2
E00021992,23.6,54.5,14.5,7.3
E00021993,12.5,61.8,19.9,5.9
E00021994,14.7,64,16.2,5.1
E00021995,12.8,35.5,40.7,11
E00021996,14.8,48.4,27.3,9.4
E00021997,20,50.4,21.5,8.1
E00021999,14.5,30.8,35,19.7
E00022000,8.1,30.9,26.8,34.1
E00022001,11,48.8,30.7,9.4
E00022003,42.3,35.1,16.5,6.2
E00022004,16.8,68.1,11.8,3.4
E00022015,0.8,5.6,60.8,32.8
E00022017,10.2,15.6,46.9,27.3
E00022018,19.7,15.3,56.2,8.8
E00022019,7.4,16.2,62.5,14
E00022021,7.9,23.8,49.2,19
E00022028,9.9,5,64.5,20.6
E00022031,7.5,18.3,52.2,22
E00022033,27.3,34.4,24.6,13.7
E00022035,2.8,18.3,56.9,22
E00022036,0.8,6.7,58.3,34.2
E00022037,28.6,32.2,27.6,11.6
E00022041,29.8,4,66.1,0
E00022077,3.6,20.5,44.6,31.3
E00022078,30.2,22.4,38.8,8.6
E00022079,12.3,63.2,15.1,9.4
E00022080,7.6,34.4,32.1,26
E00022082,37.3,19.4,16.4,26.9
E00022083,12.4,43.1,26.1,18.3
E00022084,37.8,36.7,18.9,6.7
E00022085,67.6,28.2,2.3,1.9
E00022086,22,51.8,22,4.2
E00022087,23.4,24.7,33.8,18.2
E00022089,21.7,25.6,31.8,20.9
E00022090,47.5,30.2,12.3,9.9
E00022091,22.1,29.2,35.4,13.3
E00022092,28.2,31.3,26,14.5
E00022093,37.4,31.7,23,7.9
E00022094,8.4,30.3,37,24.4
E00022095,30.1,51,16.8,2.1
E00022096,10.4,30.2,38.7,20.8
E00022097,4.3,16.4,43.1,36.2
E00022098,7.7,22.5,43,26.8
E00022099,17.4,31.2,31.9,19.6
E00022100,9,25.7,45.8,19.4
E00022101,12.2,39.2,31.8,16.9
E00022102,13.7,25.2,44.3,16.8
E00022103,6.5,50.4,37.4,5.8
E00022106,23.5,39.2,22.9,14.5
E00022107,25.2,20.5,24.4,29.9
E00022108,16.5,66.9,12.2,4.3
E00022109,32.6,51.4,12.5,3.5
E00022110,11.1,23.9,42.7,22.2
E00022111,49.2,36.7,12.5,1.7
E00022112,32.6,38.8,15.4,13.2
E00022113,3.2,56,22.4,18.4
