areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00007074,47.2,26.8,3.9,22
E00007077,52.4,20.3,11.9,15.4
E00007078,54.6,14.3,9.2,21.9
E00007079,61.5,9,5.7,23.8
E00007080,47.1,15.7,8.3,28.9
E00007081,54.9,14.8,6.2,24.1
E00007082,55.3,7.8,10.7,26.2
E00007083,62.9,14,7.7,15.4
E00007084,51.6,31.5,4,12.9
E00007085,59.4,10.5,6.3,23.8
E00007086,53.3,22,9.3,15.3
E00007087,50.5,23.8,4.8,21
E00007088,74.3,7.8,3.6,14.4
E00007089,44.8,17.2,10.4,27.6
E00007090,52.9,11.6,5.1,30.4
E00007118,63.8,12.9,2.6,20.7
E00007121,57.3,16.8,6.9,19.1
E00007123,53.3,16.4,8.2,22.1
E00007270,47.9,26.1,6.7,19.3
E00007271,57,14.9,8.8,19.3
E00007273,50.8,10.5,12.9,25.8
E00007274,51.8,8,8,32.1
E00007275,61.8,10.9,10.9,16.4
E00007276,57,15.7,12.2,15.1
E00007277,58.4,18.6,4.4,18.6
E00007278,41,27,6.6,25.4
E00007279,49.6,24.4,5.9,20
E00007280,58.6,12,5.3,24.1
E00007709,59.4,10.1,7.2,23.2
E00007710,63.9,9.8,9,17.2
E00007711,53.9,18.8,7.8,19.5
E00007713,60,14.8,5.8,19.4
E00007714,53,30.9,2.7,13.4
E00007715,62.8,21.5,1.7,14
E00007716,54.5,16.4,7.5,21.6
E00007717,59.7,14.3,8.4,17.6
E00007718,62.2,11.1,5.9,20.7
E00007719,66,12.1,7.1,14.9
E00007720,43.4,20,8.3,28.3
E00007721,58.3,18.1,3.1,20.5
E00007722,43.3,24.4,3.1,29.1
E00007723,52.7,15.1,5.5,26.7
E00007724,53.8,16.1,5.6,24.5
E00007726,52.7,25.2,6.1,16
E00007727,56.4,20.4,3.9,19.3
E00007728,49.1,22.6,6.6,21.7
E00007729,46.1,23.4,15.6,14.9
E00007730,51.9,8.5,5.7,34
E00007733,49.5,23.2,8.1,19.2
E00007734,59,18.9,8.2,13.9
E00007735,47.9,16.9,11.3,23.9
E00007736,45.3,18.7,8,28
E00007737,56,7.8,6,30.2
E00007738,58.2,15.3,8.2,18.4
E00007741,39.2,28.4,10.8,21.6
E00007742,51.7,17.9,9.3,21.2
E00007745,60.7,15.2,6.2,17.9
E00007746,62.1,18.2,4.5,15.2
E00007747,54.5,25.6,7.4,12.4
E00007750,55.4,20.8,8.5,15.4
E00007751,64.7,15.8,1.5,18
E00007752,51.7,22.5,6.7,19.2
E00008579,65.2,12.4,1.9,20.5
E00008580,74.1,12.9,1.2,11.8
E00008581,66.1,18.5,3.2,12.1
E00008585,58.6,19.8,9.5,12.1
E00008586,71.1,16.3,0,12.6
E00008587,69.3,15,3.3,12.4
E00008588,76.1,10.9,3.3,9.8
E00008589,63.3,20.3,3.8,12.7
E00008590,73.5,11.9,2,12.6
E00008591,60.3,15.4,5.9,18.4
E00008592,67.7,18.9,1.6,11.8
E00008593,64.1,15.4,1.3,19.2
E00008594,70.6,11.9,2.5,15
E00008596,61.4,29.1,1.9,7.6
E00008597,71.1,22.1,1.3,5.4
E00008598,71.6,17.7,2.1,8.5
E00008599,59.7,23.5,2.7,14.1
E00008600,73.4,18.9,0.6,7.1
E00008601,63.5,23,1.6,11.9
E00008602,68.5,13.7,4,13.7
E00008603,57.9,22.6,5.5,14
E00008604,75.2,16.3,0,8.5
E00008605,73.5,16,1.2,9.3
E00008606,68.4,14.3,0.8,16.5
E00008607,70.7,15.6,1.2,12.6
E00008959,70.4,13.3,3.6,12.8
E00008961,72.4,8.5,7.7,11.4
E00008963,70.3,19.5,1.6,8.6
E00008972,63.6,20.2,13.1,3
E00008973,66,10.3,1,22.7
E00008974,80,15.9,0.7,3.4
E00008975,73,15.6,2.5,9
E00008976,73.3,14,2.3,10.5
E00008977,72.4,12.4,1,14.3
E00008978,59.2,21.6,4.8,14.4
E00008979,71.1,21.6,0,7.2
E00008980,78.3,14.8,0,7
E00008981,67,10.1,11,11.9
E00008982,79.2,14.1,0,6.7
E00008983,83.3,12.7,0.8,3.2
E00008985,83.3,10.5,0.9,5.3
E00008986,68,14,5,13
E00008987,71.1,14.5,6,8.4
E00008989,83.3,10.9,1.4,4.3
E00008990,65,16.3,4.9,13.8
E00008991,63.4,7,0.7,28.9
E00008993,81,10,3,6
E00008998,84.4,10.2,0,5.5
E00009000,82.3,13.3,0,4.4
E00009001,71.1,12.1,0.7,16.1
