areacd,disability_3a-001,disability_3a-002
E00007074,14.3,85.7
E00007077,12.1,87.9
E00007078,11.6,88.4
E00007079,24.4,75.6
E00007080,14.9,85.1
E00007081,14.2,85.8
E00007082,13.5,86.5
E00007083,16.1,83.9
E00007084,7.6,92.4
E00007085,16.5,83.5
E00007086,14.4,85.6
E00007087,13.4,86.6
E00007088,17.3,82.7
E00007089,18.8,81.2
E00007090,12.2,87.8
E00007118,16.1,83.9
E00007121,11.5,88.5
E00007123,12.7,87.3
E00007270,11.7,88.3
E00007271,13.3,86.7
E00007273,14.1,85.9
E00007274,14.2,85.8
E00007275,10.2,89.8
E00007276,10,90
E00007277,15.6,84.4
E00007278,10.6,89.4
E00007279,12.4,87.6
E00007280,16.5,83.5
E00007709,17.3,82.7
E00007710,12.6,87.4
E00007711,10.7,89.3
E00007713,14.2,85.8
E00007714,10.3,89.7
E00007715,14.8,85.2
E00007716,16.2,83.8
E00007717,12.2,87.8
E00007718,14.3,85.7
E00007719,9.8,90.2
E00007720,9.4,90.6
E00007721,18.5,81.5
E00007722,10.5,89.5
E00007723,21.3,78.7
E00007724,11.6,88.4
E00007726,12.5,87.5
E00007727,12.7,87.3
E00007728,12.7,87.3
E00007729,11.1,88.9
E00007730,9.6,90.4
E00007733,11.2,88.8
E00007734,12.2,87.8
E00007735,12.6,87.4
E00007736,13.8,86.2
E00007737,17.1,82.9
E00007738,20.7,79.3
E00007741,15.7,84.3
E00007742,13.2,86.8
E00007745,10.6,89.4
E00007746,15,85
E00007747,14.5,85.5
E00007750,16.8,83.2
E00007751,11.1,88.9
E00007752,13.3,86.7
E00008579,14.4,85.6
E00008580,10.1,89.9
E00008581,8.8,91.2
E00008585,13.9,86.1
E00008586,7.5,92.5
E00008587,11.5,88.5
E00008588,17.1,82.9
E00008589,12.7,87.3
E00008590,8.6,91.4
E00008591,16,84
E00008592,8.3,91.7
E00008593,11.1,88.9
E00008594,10.7,89.3
E00008596,12.8,87.2
E00008597,4.2,95.8
E00008598,11.4,88.6
E00008599,10,90
E00008600,11.2,88.8
E00008601,4.6,95.4
E00008602,18.6,81.4
E00008603,11.8,88.2
E00008604,14,86
E00008605,7.5,92.5
E00008606,18.7,81.3
E00008607,11.3,88.7
E00008959,8.5,91.5
E00008961,10.6,89.4
E00008963,14.3,85.7
E00008972,9.1,90.9
E00008973,16.7,83.3
E00008974,16.4,83.6
E00008975,10.2,89.8
E00008976,11.4,88.6
E00008977,12.8,87.2
E00008978,7,93
E00008979,22.3,77.7
E00008980,8.6,91.4
E00008981,17.7,82.3
E00008982,17.9,82.1
E00008983,17.4,82.6
E00008985,14.3,85.7
E00008986,20.3,79.7
E00008987,19.1,80.9
E00008989,10.3,89.7
E00008990,16.3,83.7
E00008991,15.8,84.2
E00008993,10.5,89.5
E00008998,11.9,88.1
E00009000,10.2,89.8
E00009001,9.9,90.1
E00009002,4.2,95.8
E00009003,10.6,89.4
E00009005,7.7,92.3
E00009006,6.4,93.6
E00009007,16.7,83.3
E00009008,22.4,77.6
E00009012,12.9,87.1
E00009014,18.5,81.5
E00009015,10.8,89.2
E00009017,11.2,88.8
E00009018,8.1,91.9
E00009019,11.7,88.3
E00009021,11.8,88.2
E00009022,10.2,89.8
E00009023,12.4,87.6
E00009024,10.9,89.1
E00009027,13.3,86.7
E00009030,9.6,90.4
E00009031,16.8,83.2
E00009032,6,94
E00009033,9.1,90.9
E00009034,6.2,93.8
E00009035,11.3,88.7
E00009036,8.3,91.7
E00009037,14.9,85.1
E00009038,16.2,83.8
E00009039,13.4,86.6
E00009040,11.1,88.9
E00009041,10.1,89.9
E00009042,3.2,96.8
E00009043,7.5,92.5
E00009044,17.7,82.3
E00009082,10.8,89.2
E00009083,17.6,82.4
E00009084,15.4,84.6
E00009085,10.8,89.2
E00009086,8.7,91.3
E00009087,13.2,86.8
E00009089,5.4,94.6
E00009090,9.6,90.4
E00009091,8,92
E00009092,14,86
E00009093,7.7,92.3
E00009094,17.7,82.3
E00009095,14.8,85.2
E00009096,11.3,88.7
E00009097,11.6,88.4
E00009098,17.8,82.2
E00009099,10.3,89.7
E00009100,12.8,87.2
E00009101,20.5,79.5
E00009102,18.8,81.2
E00009103,15.3,84.8
E00009104,17.2,82.8
E00009105,20.8,79.2
E00009106,15.7,84.3
E00009107,12,88
E00009109,12.4,87.6
E00009110,19.8,80.2
E00009112,19.1,80.9
E00009906,13.3,86.7
E00009907,19.1,80.9
E00009908,12.5,87.5
E00009909,7.2,92.8
E00009910,16.3,83.7
E00009911,16.9,83.1
E00009912,11.9,88.1
E00009913,12.3,87.7
E00009914,13.6,86.4
E00009915,17,83
E00009916,12,88
E00009917,11.4,88.6
E00009918,9.2,90.8
E00009919,11.3,88.7
E00009920,14.6,85.4
E00009921,12.6,87.4
E00009922,13.3,86.7
E00009923,9.5,90.5
E00009924,21.8,78.2
E00009925,15.4,84.6
E00009926,11.3,88.7
E00009927,23.2,76.8
E00009928,10.8,89.2
E00009929,10.4,89.6
E00009930,13.9,86.1
E00009931,16.8,83.2
E00009932,19.9,80.1
E00009933,12,88
E00009934,13.5,86.5
E00009935,16.4,83.6
E00009936,16.8,83.2
E00009937,8.9,91.1
E00009938,13.9,86.1
E00009939,12.1,87.9
E00009940,10.3,89.7
E00009941,16.4,83.6
E00009942,14.4,85.6
E00009943,14.6,85.4
E00009944,12.4,87.6
E00010213,12.8,87.2
E00010214,14.5,85.5
E00010216,11.7,88.3
E00010217,17.7,82.3
E00010218,7.9,92.1
E00010219,14.1,85.9
E00010220,14.3,85.7
E00010221,18.3,81.7
E00010222,10.4,89.6
E00010223,10.9,89.1
E00010224,18.3,81.7
E00010225,26.1,73.9
E00010226,10.2,89.8
E00010227,14.8,85.2
E00010228,19.1,80.9
E00010229,12.1,87.9
E00010230,16.6,83.4
E00010231,17.8,82.2
E00010232,18.1,81.9
E00010233,13.3,86.7
E00010234,17.2,82.8
E00010235,14.3,85.7
E00010236,10.5,89.5
E00010237,14.3,85.7
E00010238,15.1,84.9
E00010239,19.5,80.5
E00010240,14.8,85.2
E00010241,14.9,85.1
E00010242,11.9,88.1
E00010243,14.7,85.3
E00010244,18.9,81.1
E00010245,15.5,84.5
E00010247,14.6,85.4
E00010248,14,86
E00010249,11.9,88.1
E00010250,22.6,77.4
E00010252,15.6,84.4
E00010253,19.3,80.7
E00010254,18,82
E00010256,10.9,89.1
E00010257,14.7,85.3
E00010262,17.6,82.4
E00010264,23.8,76.2
E00010265,17.4,82.6
E00010267,15.5,84.5
E00010273,14.5,85.5
E00010274,14.2,85.8
E00010275,15.9,84.1
E00010276,23.1,76.9
E00010288,18.5,81.5
E00010293,6.3,93.7
E00010294,14.5,85.5
E00010295,15.6,84.4
E00010296,9.4,90.6
E00010297,13.8,86.2
E00010298,18.8,81.2
E00010299,8,92
E00010300,8.9,91.1
E00010301,4.1,95.9
E00010302,16.1,83.9
E00010303,4.9,95.1
E00010304,12.6,87.4
E00010305,9.5,90.5
E00010306,18.7,81.3
E00010308,9,91
E00010309,14.1,85.9
E00010312,16.3,83.7
E00010313,22.7,77.3
E00010314,21.5,78.5
E00010315,9.4,90.6
E00010316,9.7,90.3
E00010317,7.6,92.4
E00010320,6.4,93.6
E00010321,10.5,89.5
E00010322,9.7,90.3
E00010324,11.4,88.6
E00010325,14,86
E00010329,10.8,89.2
E00010330,9.8,90.2
E00010331,9.4,90.6
E00010332,10.6,89.4
E00010333,5.9,94.1
E00010373,16.7,83.3
E00010374,14.8,85.2
E00010375,14.3,85.7
E00010376,11,89
E00010377,12.6,87.4
E00010378,17.7,82.3
E00010379,19.7,80.3
E00010380,12.9,87.1
E00010381,9.4,90.6
E00010382,25.7,74.3
E00010383,15.7,84.3
E00010385,11.3,88.7
E00010386,9.7,90.3
E00010387,10.3,89.7
E00010388,12,88
E00010389,11.9,88.1
E00010390,17.3,82.7
E00010391,9.9,90.1
E00010392,12.6,87.4
E00010393,11.6,88.4
