areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00007074,34.2,35.2,2.3,24.8,3.5
E00007077,26.1,41.6,2.1,26.7,3.5
E00007078,29.3,37,4.1,27.8,1.8
E00007079,39.5,28.1,3.3,23.8,5.2
E00007080,38.7,33.5,3.9,18.7,5.2
E00007081,26.7,35.7,4.9,26.1,6.7
E00007082,26.1,40.1,5.7,28,0
E00007083,29.2,36.9,4.5,28,1.5
E00007084,26.5,35.9,4.1,29.5,4.1
E00007085,28.7,35.5,4.2,25.8,5.8
E00007086,26.2,42.9,3.7,25.2,2
E00007087,30.5,40.9,3.4,22.2,3
E00007088,33.6,33.9,3.3,25.9,3.3
E00007089,30.6,30.3,5.5,28.8,4.8
E00007090,30.4,35,3.1,28,3.5
E00007118,30.7,39.1,4,25.2,1
E00007121,32.2,33.6,2.8,27,4.5
E00007123,28.6,32.3,4.1,28.2,6.8
E00007270,28.8,37.1,3.3,25.1,5.7
E00007271,24.2,33.1,4.5,32.7,5.6
E00007273,27.9,34.8,3.6,28.3,5.3
E00007274,33.5,29.9,4.4,25.9,6.4
E00007275,28,37.3,2.7,28.9,3.1
E00007276,16.4,44.1,4.8,30.1,4.6
E00007277,29.8,31.7,1.1,32.4,5
E00007278,30.5,37.3,2.7,26.7,2.7
E00007279,36.8,33.5,3.3,22.7,3.7
E00007280,27.5,38.4,5.1,25.7,3.3
E00007709,30.5,32.2,3,31.8,2.6
E00007710,23.5,37.3,3.5,31.5,4.2
E00007711,21.9,34.4,8.2,33.7,1.8
E00007713,25.3,34.1,6.5,29.8,4.3
E00007714,30.8,37.9,2.5,21.6,7.1
E00007715,31,37,2.3,26,3.7
E00007716,37.8,29.1,6,25.1,2
E00007717,31,37.2,3.1,23.4,5.4
E00007718,33.3,33,5.4,25.6,2.7
E00007719,22,40.5,3.7,31.8,2
E00007720,31,31.6,5.2,28.1,4.2
E00007721,32.1,33.8,3.5,26.8,3.8
E00007722,24.6,36.6,2.6,33.4,2.9
E00007723,24.9,38.9,3.4,30.7,2
E00007724,30.7,30.7,4.2,27.8,6.5
E00007726,24.7,37.8,3.4,30.5,3.7
E00007727,23.6,39.3,3.3,29.4,4.4
E00007728,35.6,25.7,5,31.8,1.9
E00007729,26.9,39.5,3.6,27.2,2.9
E00007730,28.6,29.8,3,27.4,11.3
E00007733,32.1,36.8,2.6,25.9,2.6
E00007734,25.4,37.6,4,30,3
E00007735,36.9,36.9,2.6,20.1,3.6
E00007736,29.4,39,4.3,23,4.3
E00007737,34.4,35.6,4.5,23.5,2
E00007738,31.1,33.3,2.7,29,3.8
E00007741,39.4,28,1.4,25.2,6
E00007742,27.7,32.7,5.3,30.7,3.6
E00007745,25.2,38,4.2,27.6,5
E00007746,26.8,41.3,2.7,25.9,3.3
E00007747,35.3,34.3,1.4,24.7,4.2
E00007750,33.9,32.8,4.1,25.5,3.8
E00007751,24.3,38.2,3,30.9,3.6
E00007752,31,36.2,4.5,25.4,2.8
E00008579,22.5,32.1,3.8,37.6,3.8
E00008580,16.7,24.3,4.6,51.1,3.3
E00008581,27.7,29.9,1.8,35.4,5.1
E00008585,18.8,36.2,3.2,38.1,3.7
E00008586,38.4,33.7,2.9,17.3,7.6
E00008587,26.7,31.7,3.1,36.3,2.2
E00008588,17.2,34.3,3,42.9,2.5
E00008589,26.1,33,1.4,37.5,2
