geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00008147,72,13.6,2.3,12.1
E00008148,73,15.1,7.2,4.6
E00008149,75.6,16.5,3.1,4.7
E00008153,80.4,9.8,0.7,9.1
E00008159,88,7.2,0,4.8
E00008161,79.1,7.5,6,7.5
E00008164,89,3.9,0,7.1
E00008165,83.6,9.7,0.6,6.1
E00008166,91.3,3.9,0,4.9
E00008167,89,4.4,2.2,4.4
E00008168,87.9,4.3,0,7.8
E00008169,90.1,5.8,1.7,2.5
E00008170,91.4,6,0.9,1.7
E00008171,85.2,9.6,1.7,3.5
E00008172,75,9.1,0.6,15.2
E00008173,91.2,6.9,0,2
E00008174,83.2,11.2,0,5.6
E00008175,84.2,5.9,4,5.9
E00008176,85.7,7.9,1.4,5
E00008177,81.9,2.4,0,15.7
E00008178,87.4,6.7,0.8,5
E00008179,88.7,7.5,0.9,2.8
E00008180,86.2,8.3,2.8,2.8
E00008181,86.2,9.2,0,4.6
E00008182,88.8,7.5,0,3.7
E00008183,74.8,12.1,1.9,11.2
E00008184,77.7,7.4,0,14.9
E00008185,64.7,15,5.3,15
E00008186,81.6,7.8,3.9,6.8
E00008187,74.1,8.8,6.1,10.9
E00016159,82.6,11.8,0,5.6
E00016162,88.5,2.5,2.5,6.6
E00016163,88.1,5.5,1.8,4.6
E00016164,86.5,3.8,0,9.6
E00016165,89.7,5.1,0,5.1
E00016168,89.5,2.6,1.3,6.6
E00016169,90.4,7.7,0,1.9
E00016170,67.8,15.8,1.7,14.7
E00016172,82.1,5.1,2.6,10.3
E00016175,89.4,5.6,0.7,4.2
E00016176,84.3,6.7,3,6
E00016177,90,3.6,0,6.4
E00016181,83.5,9,1.5,6
E00016182,90.2,7.6,0,2.3
E00016184,88,6.4,0.8,4.8
E00016186,68.9,10.4,0.5,20.3
E00016193,70.9,5.3,0,23.8
E00016194,76.9,5.1,1.9,16
E00016198,73.3,6.2,4.3,16.1
E00016200,65.9,9.8,7.6,16.7
E00016202,68.7,10.6,2,18.7
E00016205,88.1,6.3,0,5.6
E00016208,88.5,5.4,0.8,5.4
E00016209,76.5,10.4,2.7,10.4
E00016210,79.2,7.1,1.5,12.2
E00016211,84.4,10.1,1.8,3.7
E00016212,85.8,6.7,4.2,3.3
E00016213,83.1,8.1,5.6,3.1
E00016214,82.6,5.2,2.6,9.7
E00016215,82,10.5,0.8,6.8
