geography_code,heating_type_3a-001,heating_type_3a-002
E00008147,1.5,98.5
E00008148,2,98
E00008149,4,96
E00008153,2.8,97.2
E00008159,3.6,96.4
E00008161,3.8,96.2
E00008164,0.6,99.4
E00008165,0.6,99.4
E00008166,0,100
E00008167,0,100
E00008168,0.9,99.1
E00008169,3.3,96.7
E00008170,0.9,99.1
E00008171,2.6,97.4
E00008172,3.7,96.3
E00008173,0,100
E00008174,0.8,99.2
E00008175,0,100
E00008176,0.7,99.3
E00008177,0,100
E00008178,2.5,97.5
E00008179,1,99
E00008180,2.8,97.2
E00008181,1.8,98.2
E00008182,2.8,97.2
E00008183,4.8,95.2
E00008184,0,100
E00008185,0,100
E00008186,1.9,98.1
E00008187,4.1,95.9
E00016159,1.9,98.1
E00016162,1.6,98.4
E00016163,3.7,96.3
E00016164,0.9,99.1
E00016165,0.9,99.1
E00016168,1.3,98.7
E00016169,0,100
E00016170,1.7,98.3
E00016172,3.4,96.6
E00016175,0,100
E00016176,4.5,95.5
E00016177,1.8,98.2
E00016181,6,94
E00016182,0.7,99.3
E00016184,0.8,99.2
E00016186,3.3,96.7
E00016193,6.6,93.4
E00016194,2.5,97.5
E00016198,2.5,97.5
E00016200,2.3,97.7
E00016202,4,96
E00016205,0,100
E00016208,3.8,96.2
E00016209,2.7,97.3
E00016210,0.5,99.5
E00016211,5.5,94.5
E00016212,1.7,98.3
E00016213,2.5,97.5
E00016214,2.6,97.4
E00016215,1.5,98.5
E00016216,1.9,98.1
E00016217,0.6,99.4
E00016218,1.8,98.2
E00016219,1.4,98.6
E00016220,4.4,95.6
E00016221,2.1,97.9
E00016222,2.5,97.5
E00016223,0,100
E00016224,4.8,95.2
E00016225,2.7,97.3
E00016226,2.5,97.5
E00016227,1.4,98.6
E00016228,1.8,98.2
E00016229,2.2,97.8
E00016230,1.9,98.1
E00016231,3.5,96.5
E00016232,0.8,99.2
E00016233,4,96
E00016235,1.5,98.5
E00016237,1.8,98.2
E00016238,2.9,97.1
E00016239,5.1,94.9
E00016241,4.2,95.8
E00016244,2.4,97.6
E00016245,2,98
E00016246,1.4,98.6
E00016247,1.4,98.6
E00016248,0.6,99.4
E00016249,4.3,95.7
E00016250,4.7,95.3
E00016252,2.7,97.3
E00016253,2.6,97.4
E00016254,2.8,97.2
E00016255,0,100
E00016309,2.3,97.7
E00016323,4.7,95.3
E00016324,1.9,98.1
E00016325,0.7,99.3
E00016326,0.8,99.2
E00016327,1.6,98.4
E00016328,1.7,98.3
E00016330,0,100
E00016396,0.9,99.1
E00016428,2.2,97.8
E00016429,3.3,96.7
E00016430,2.7,97.3
E00016543,2,98
E00016544,1.5,98.5
E00016545,2.5,97.5
E00016546,0.8,99.2
E00016547,0,100
E00016548,0,100
E00016549,0,100
E00016550,2.1,97.9
E00016551,1.5,98.5
E00016552,0.8,99.2
E00016553,1.6,98.4
E00016557,0,100
E00016559,0.7,99.3
E00016560,2.8,97.2
E00016562,0,100
E00016563,3.2,96.8
E00016564,0.7,99.3
E00016565,2.1,97.9
E00016566,1.7,98.3
E00016567,5.3,94.7
E00016569,4,96
E00016571,0.9,99.1
E00016572,2.2,97.8
E00016573,0,100
E00016574,0.8,99.2
E00016575,1.7,98.3
E00016576,1.7,98.3
E00016577,0.7,99.3
E00016578,1,99
E00016580,2,98
E00016583,2.6,97.4
E00016584,0.9,99.1
E00016587,2.2,97.8
E00016596,2.3,97.7
E00016598,2.7,97.3
E00016623,1.2,98.8
E00016628,2.8,97.2
E00016629,2.9,97.1
E00016633,7.9,92.1
E00016640,1.8,98.2
E00016641,0.7,99.3
E00016642,2.5,97.5
E00016643,4,96
E00016645,4.6,95.4
E00016646,3.2,96.8
E00016647,5.6,94.4
E00016648,0.7,99.3
E00016649,2.7,97.3
E00016652,0.8,99.2
E00016674,2.1,97.9
E00016676,2.1,97.9
E00016678,2.8,97.2
E00016682,14.8,85.2
E00016683,9.4,90.6
E00016685,2.8,97.2
E00016686,0.8,99.2
E00016688,0.9,99.1
E00016690,3.6,96.4
E00016691,4.8,95.2
E00016695,4.8,95.2
E00016696,5.4,94.6
E00016697,1.8,98.2
E00016699,6.9,93.1
E00016703,4,96
E00016705,1,99
E00016710,4.7,95.3
E00016711,7.8,92.2
E00016712,3.9,96.1
E00016713,6.3,93.7
E00016715,0,100
E00016726,2,98
E00016727,3.7,96.3
E00016880,2.8,97.2
E00016883,1.5,98.5
E00016886,2.1,97.9
E00016888,0.8,99.2
E00016891,0,100
E00016892,1.6,98.4
E00016894,3.5,96.5
E00016897,3.5,96.5
E00016899,0.8,99.2
E00016900,3.5,96.5
E00016902,3,97
E00016903,1.6,98.4
E00016905,0,100
E00016906,0.9,99.1
E00016907,0.9,99.1
E00016909,2.8,97.2
E00016910,3.4,96.6
E00016913,0.7,99.3
E00016914,3.5,96.5
E00016917,0.6,99.4
E00016919,3,97
E00016924,0,100
E00016927,1.5,98.5
E00173700,0,100
E00173702,1.5,98.5
E00173941,1.3,98.7
E00173942,3.9,96.1
E00173952,0,100
E00174008,6.9,93.1
E00174010,11.6,88.4
E00174011,3.7,96.3
E00174013,8.5,91.5
E00174015,8.6,91.4
E00174016,1,99
E00174019,0,100
E00174022,3.5,96.5
E00174024,3.3,96.7
E00174025,12.9,87.1
E00174027,9.9,90.1
E00174029,3.7,96.3
E00174030,2.8,97.2
E00174036,5.2,94.8
E00174038,2.3,97.7
E00176488,5.4,94.6
E00176489,2.4,97.6
E00176491,0,100
E00176494,0,100
E00176495,2.5,97.5
E00176498,1,99
E00176522,4.7,95.3
E00176525,2.8,97.2
E00176540,1.9,98.1
E00176551,2.8,97.2
E00176556,2.2,97.8
E00182111,0,100
E00182120,2.3,97.7
E00182124,1.3,98.7
E00182139,0,100
E00182158,3.3,96.7
E00182222,2.2,97.8
E00182275,0.8,99.2
E00182276,4.5,95.5
E00182294,4.3,95.7
E00182305,2,98
E00182358,1.5,98.5
E00182529,1.9,98.1
E00182530,0,100
E00182531,0,100
E00182532,2.7,97.3
E00182533,0,100
E00182534,2,98
E00182535,0.7,99.3
E00182536,2.9,97.1
E00182537,2.1,97.9
E00182539,1.8,98.2
E00182540,0.8,99.2
E00182541,8.8,91.2
E00182548,3.1,96.9
E00182557,2.6,97.4
E00182561,5.8,94.2
E00182565,2.2,97.8
E00182566,1.1,98.9
E00182567,1.4,98.6
E00182576,2.1,97.9
E00182577,6.9,93.1
E00182581,12.3,87.7
E00182582,1.9,98.1
E00182583,1.7,98.3
E00182585,2.4,97.6
E00182586,4.1,95.9
E00182587,2.1,97.9
E00182588,7.2,92.8
E00182589,2.7,97.3
E00182591,0.9,99.1
E00182594,1.3,98.7
E00182599,4.8,95.2
E00182604,2.9,97.1
E00182605,1.4,98.6
E00182607,6,94
E00182609,4.4,95.6
E00182610,2.2,97.8
E00182611,2.9,97.1
E00182612,5.6,94.4
E00182613,2.8,97.2
E00182614,5.4,94.6
E00182615,2.7,97.3
E00182616,3.9,96.1
E00182617,4.1,95.9
E00182622,4.4,95.6
E00182626,2.7,97.3
E00182634,0,100
E00182635,0,100
E00182640,3.5,96.5
E00182641,1.5,98.5
E00182643,1.1,98.9
E00182644,1.1,98.9
E00182645,1.3,98.7
