geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00008147,73.9,5.5,20.6
E00008148,70.3,3.5,26.2
E00008149,57.8,7.2,35
E00008153,72.9,5.5,21.6
E00008159,81,3.5,15.5
E00008161,73.1,8.9,18
E00008164,78.3,6.4,15.4
E00008165,75.7,2.1,22.2
E00008166,83.2,3.8,13
E00008167,75.5,7.1,17.4
E00008168,77.8,1.1,21.2
E00008169,75.1,5.5,19.4
E00008170,82.2,5.5,12.4
E00008171,74.3,3.1,22.6
E00008172,68.8,7.2,24
E00008173,84.2,5,10.9
E00008174,76.9,6.6,16.6
E00008175,79.1,7.6,13.3
E00008176,73,5.5,21.5
E00008177,74.8,5.1,20.1
E00008178,75.9,9.3,14.8
E00008179,72.5,8.6,18.9
E00008180,78.5,3.7,17.9
E00008181,70,11.6,18.5
E00008182,75.5,9.4,15.2
E00008183,76.7,1,22.2
E00008184,61.3,7.6,31.1
E00008185,58.6,8.5,33
E00008186,77.9,3.1,19.1
E00008187,77,3.7,19.3
E00016159,77.6,6.2,16.2
E00016162,77.7,4,18.3
E00016163,79.9,4,16.2
E00016164,82.2,4,13.7
E00016165,80,9.6,10.4
E00016168,81.8,4.2,14
E00016169,85.8,2.3,11.9
E00016170,62.1,9.1,28.8
E00016172,67.6,3.7,28.7
E00016175,81,4.8,14.2
E00016176,76.3,7.3,16.5
E00016177,78.3,5.1,16.6
E00016181,85.1,2.4,12.5
E00016182,80.7,5,14.2
E00016184,74.4,5.9,19.7
E00016186,61.4,5.5,33.2
E00016193,57.4,8,34.6
E00016194,70.4,1.6,28
E00016198,77.2,3.9,18.9
E00016200,72.9,5.8,21.4
E00016202,62.1,4.9,33
E00016205,77.3,5.2,17.6
E00016208,82.3,4.8,12.9
E00016209,73.2,3.7,23.1
E00016210,73.6,1.3,25.1
E00016211,80.1,3.5,16.3
E00016212,82,4.6,13.3
E00016213,73.8,4.5,21.7
E00016214,76.7,7.1,16.1
E00016215,83,4.6,12.4
E00016216,74.1,4.9,21
E00016217,82.4,2.7,14.9
E00016218,73.9,7.3,18.8
E00016219,76.5,3.2,20.3
E00016220,75.1,8.2,16.7
E00016221,73.2,8.6,18.2
E00016222,71,8.6,20.4
E00016223,79.1,4.7,16.1
E00016224,69.1,4.3,26.6
E00016225,79.4,4.3,16.2
E00016226,77.1,6.2,16.8
E00016227,68.2,7,24.8
E00016228,73.1,6.1,20.7
E00016229,74.6,4.4,21
E00016230,76.1,6,17.9
E00016231,78.5,5.2,16.3
E00016232,81.2,4.3,14.5
E00016233,75.8,3.7,20.5
E00016235,64.7,3.8,31.4
E00016237,76,4,20
E00016238,75.7,4.5,19.9
E00016239,62.6,3.9,33.5
E00016241,73.3,2.6,24.1
E00016244,75.7,3.7,20.6
E00016245,63.4,4,32.6
E00016246,85.1,8.8,6.1
E00016247,83.1,1.9,15
E00016248,68.9,5.1,26
E00016249,83.3,3.8,13
E00016250,72,6,22
E00016252,80.3,4.8,14.9
E00016253,72.8,4,23.2
E00016254,83.7,5.3,11
E00016255,69.4,10.4,20.3
E00016309,72.8,5.7,21.6
E00016323,82.6,6.2,11.2
E00016324,80.6,7.7,11.7
E00016325,64.5,8.4,27.1
E00016326,82.3,9,8.7
E00016327,77.5,3.4,19.1
E00016328,81.8,4.8,13.4
E00016330,85.3,4.7,10.1
E00016396,82,1.7,16.3
E00016428,68.7,2.8,28.5
E00016429,73.2,6.5,20.3
E00016430,69.3,1.5,29.3
E00016543,78.5,4.8,16.7
E00016544,71.5,2.8,25.7
E00016545,74.5,3.4,22.1
E00016546,68.1,5.9,26
E00016547,76.9,6.5,16.6
E00016548,74.2,9.7,16.1
E00016549,82.5,7.5,10.1
E00016550,74.1,5.1,20.8
E00016551,74.5,9.6,15.8
E00016552,83.9,3.2,12.9
E00016553,81.6,3.6,14.8
E00016557,71.7,1.8,26.5
E00016559,64.9,4.2,30.9
E00016560,58.1,6.9,35
E00016562,72.6,9.1,18.2
E00016563,66.9,5.2,28
E00016564,71.1,8.6,20.3
E00016565,79.6,4.2,16.2
E00016566,77.3,4.1,18.6
E00016567,84.5,3.1,12.4
E00016569,74.7,7.1,18.2
E00016571,78,5.8,16.2
E00016572,73.8,6.4,19.8
E00016573,78.2,7.6,14.2
E00016574,81.1,4.7,14.3
E00016575,81,5.8,13.2
E00016576,78.8,4.5,16.7
E00016577,79.2,5.5,15.3
E00016578,78.2,5.6,16.3
E00016580,75.6,5.4,19
E00016583,81.7,3.8,14.4
E00016584,66,9.4,24.6
E00016587,79.2,3.3,17.5
E00016596,70.6,5.2,24.2
E00016598,62.5,5.7,31.9
E00016623,74.4,5.3,20.3
E00016628,67.8,5.3,26.9
E00016629,78.7,4.7,16.6
E00016633,68.9,3.8,27.3
E00016640,72.8,5.4,21.7
E00016641,72.3,5,22.7
E00016642,69.3,4.6,26.1
E00016643,69.5,4.6,25.9
E00016645,76.4,3,20.6
E00016646,66.4,5.2,28.4
E00016647,71,2.9,26.1
E00016648,73.6,3.7,22.7
E00016649,78.1,1.7,20.3
E00016652,77.3,2.5,20.2
E00016674,73.1,3.8,23.2
E00016676,82.3,3.1,14.6
E00016678,79.8,1.7,18.5
E00016682,60,4.3,35.7
E00016683,58.4,11.6,30
E00016685,77.4,7.7,14.8
E00016686,76.8,3.3,19.9
E00016688,82.8,2.5,14.7
E00016690,74,6.1,19.9
E00016691,64.5,5.1,30.4
E00016695,73.1,4.2,22.7
E00016696,68.7,5.8,25.5
E00016697,75.3,6.9,17.8
E00016699,69.1,5.2,25.7
E00016703,82.5,1,16.6
E00016705,64,3.3,32.7
E00016710,54.5,3.2,42.3
E00016711,64.6,3.5,31.9
E00016712,58.3,10.1,31.5
E00016713,65.2,6.6,28.2
E00016715,75,6,19
E00016726,71.7,4.6,23.7
E00016727,84.9,3.5,11.6
E00016880,86.8,2.6,10.5
E00016883,81.2,6.1,12.7
E00016886,78.7,7.5,13.8
E00016888,77.5,6.3,16.2
E00016891,78.3,3.9,17.7
E00016892,70.9,8.2,20.9
E00016894,78.2,5,16.8
E00016897,75.5,6.2,18.3
E00016899,64.2,8.7,27.1
E00016900,74.1,9.4,16.4
E00016902,75.5,4.6,19.9
E00016903,75.7,8,16.3
E00016905,75.7,5.6,18.8
E00016906,72.7,5.4,21.9
E00016907,84.1,3.2,12.7
