geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00008147,59.7,40.3
E00008148,52.4,47.6
E00008149,56.3,43.7
E00008153,66.6,33.4
E00008159,70.4,29.6
E00008161,64.4,35.6
E00008164,68.3,31.7
E00008165,65.9,34.1
E00008166,76.8,23.2
E00008167,75.4,24.6
E00008168,61.9,38.1
E00008169,73,27
E00008170,77.5,22.5
E00008171,67.3,32.7
E00008172,64.4,35.6
E00008173,78.5,21.5
E00008174,75.2,24.8
E00008175,69.3,30.7
E00008176,73.8,26.2
E00008177,66,34
E00008178,67.9,32.1
E00008179,74,26
E00008180,70.8,29.2
E00008181,73.5,26.5
E00008182,71.4,28.6
E00008183,60.8,39.2
E00008184,57.1,42.9
E00008185,47.5,52.5
E00008186,57.5,42.5
E00008187,56.1,43.9
E00016159,67.6,32.4
E00016162,71.9,28.1
E00016163,73,27
E00016164,73.4,26.6
E00016165,75.5,24.5
E00016168,81.9,18.1
E00016169,76.1,23.9
E00016170,51.8,48.2
E00016172,59,41
E00016175,73.1,26.9
E00016176,72.9,27.1
E00016177,75.3,24.7
E00016181,73.1,26.9
E00016182,76.9,23.1
E00016184,68.1,31.9
E00016186,54.2,45.8
E00016193,43.9,56.1
E00016194,58.8,41.2
E00016198,64.5,35.5
E00016200,58.6,41.4
E00016202,47.1,52.9
E00016205,75.8,24.2
E00016208,72.4,27.6
E00016209,62.2,37.8
E00016210,55.7,44.3
E00016211,66.4,33.6
E00016212,75.8,24.2
E00016213,63.3,36.7
E00016214,66.8,33.2
E00016215,71.8,28.2
E00016216,66.6,33.4
E00016217,69.2,30.8
E00016218,73,27
E00016219,65.6,34.4
E00016220,65.4,34.6
E00016221,68.8,31.3
E00016222,64.9,35.1
E00016223,69.7,30.3
E00016224,67.2,32.8
E00016225,73.8,26.2
E00016226,71.2,28.8
E00016227,66.3,33.7
E00016228,72.7,27.3
E00016229,72,28
E00016230,69.3,30.7
E00016231,65.1,34.9
E00016232,68.1,31.9
E00016233,61.9,38.1
E00016235,54.8,45.2
E00016237,64.9,35.1
E00016238,63.8,36.2
E00016239,50.8,49.2
E00016241,57,43
E00016244,69.7,30.3
E00016245,47,53
E00016246,76.8,23.2
E00016247,75,25
E00016248,60.8,39.2
E00016249,62.7,37.3
E00016250,56.4,43.6
E00016252,72.5,27.5
E00016253,63.1,36.9
E00016254,77.5,22.5
E00016255,65.5,34.5
E00016309,67.4,32.6
E00016323,70.3,29.7
E00016324,75.6,24.4
E00016325,60.1,39.9
E00016326,77.2,22.8
E00016327,68.8,31.2
E00016328,78.2,21.8
E00016330,73.6,26.4
E00016396,61.3,38.7
E00016428,54.1,45.9
E00016429,68.3,31.7
E00016430,48.5,51.5
E00016543,77.2,22.8
E00016544,55.9,44.1
E00016545,62.9,37.1
E00016546,59.7,40.3
E00016547,75.6,24.4
E00016548,66.3,33.7
E00016549,80.2,19.8
E00016550,63.4,36.6
E00016551,76.3,23.7
E00016552,66.8,33.2
E00016553,73.3,26.7
E00016557,61.9,38.1
E00016559,50.9,49.1
E00016560,48.3,51.7
E00016562,69.8,30.2
E00016563,55.3,44.7
E00016564,62.9,37.1
E00016565,64.7,35.3
E00016566,67.3,32.7
E00016567,67.5,32.5
E00016569,68.7,31.3
E00016571,73,27
E00016572,70.6,29.4
E00016573,82.5,17.5
E00016574,70.7,29.3
E00016575,76.3,23.8
E00016576,80,20
E00016577,75,25
E00016578,82.1,17.9
E00016580,69.1,30.9
E00016583,71.3,28.7
E00016584,54.3,45.7
E00016587,67.5,32.5
E00016596,67.4,32.6
E00016598,57,43
E00016623,66.3,33.7
E00016628,64.5,35.5
E00016629,65.5,34.5
E00016633,57,43
E00016640,66.9,33.1
E00016641,56.7,43.3
E00016642,55.1,44.9
E00016643,48.3,51.7
E00016645,62.1,37.9
E00016646,55.5,44.5
E00016647,60.2,39.8
E00016648,61.4,38.6
E00016649,59.8,40.2
E00016652,58.4,41.6
E00016674,64.5,35.5
E00016676,56.9,43.1
E00016678,56.1,43.9
E00016682,43,57
E00016683,44.6,55.4
E00016685,59.6,40.4
E00016686,59.1,40.9
E00016688,62.7,37.3
E00016690,53.2,46.8
E00016691,55,45
E00016695,57.8,42.2
E00016696,51.6,48.4
E00016697,54.6,45.4
E00016699,51.9,48.1
E00016703,64.6,35.4
E00016705,52.7,47.3
E00016710,40.1,59.9
E00016711,55.7,44.3
E00016712,39.7,60.3
E00016713,49.7,50.3
E00016715,71.5,28.5
E00016726,44.2,55.8
E00016727,56.3,43.7
E00016880,67.2,32.8
E00016883,70.5,29.5
E00016886,74.3,25.7
E00016888,72.8,27.2
E00016891,66.8,33.2
E00016892,65.9,34.1
E00016894,72.1,27.9
E00016897,63.2,36.8
E00016899,59,41
E00016900,73,27
E00016902,68.2,31.8
E00016903,74.3,25.7
E00016905,69.4,30.6
E00016906,61.7,38.3
E00016907,72.8,27.2
E00016909,62.8,37.2
E00016910,55.9,44.1
E00016913,65.2,34.8
E00016914,58.5,41.5
E00016917,55.2,44.8
E00016919,62.8,37.2
E00016924,69.3,30.7
E00016927,74.7,25.3
E00173700,73.3,26.7
E00173702,74.2,25.8
E00173941,67.8,32.2
E00173942,34,66
E00173952,70.9,29.1
E00174008,44.6,55.4
E00174010,38.9,61.1
E00174011,50.9,49.1
E00174013,38.4,61.6
E00174015,45.2,54.8
E00174016,68.9,31.1
E00174019,50.8,49.2
E00174022,69.8,30.2
E00174024,42.7,57.3
E00174025,36.5,63.5
E00174027,47.7,52.3
E00174029,62.6,37.4
E00174030,64.1,35.9
E00174036,51.3,48.7
E00174038,58.2,41.8
E00176488,54,46
E00176489,52.6,47.4
E00176491,61,39
E00176494,56.7,43.3
E00176495,52.2,47.8
E00176498,55.7,44.3
E00176522,59.8,40.2
E00176525,57.3,42.7
E00176540,59.8,40.2
E00176551,53.7,46.3
E00176556,63.8,36.2
E00182111,47.7,52.3
E00182120,54.9,45.1
E00182124,45.1,54.9
E00182139,62.4,37.6
E00182158,44.8,55.2
E00182222,52.4,47.6
E00182275,54.5,45.5
E00182276,56.5,43.5
E00182294,55,45
E00182305,62.4,37.6
E00182358,63.9,36.1
E00182529,68.1,31.9
E00182530,63.9,36.1
E00182531,73.3,26.7
E00182532,72.6,27.4
E00182533,74.6,25.4
E00182534,43.3,56.7
E00182535,54.2,45.8
E00182536,70.5,29.5
E00182537,65.2,34.8
E00182539,70.5,29.5
E00182540,61.5,38.5
E00182541,33.1,66.9
E00182548,54.4,45.6
E00182557,51.8,48.2
E00182561,66.4,33.6
E00182565,63.9,36.1
E00182566,51.9,48.1
E00182567,34.9,65.1
E00182576,64.3,35.7
E00182577,70.1,29.9
E00182581,53.6,46.4
E00182582,62.2,37.8
E00182583,41,59
E00182585,67.2,32.8
E00182586,64,36
E00182587,52,48
E00182588,52.6,47.4
E00182589,66.6,33.4
E00182591,60.9,39.1
E00182594,57.8,42.2
E00182599,48.3,51.7
E00182604,38.9,61.1
E00182605,64.2,35.8
E00182607,46.8,53.2
E00182609,58.8,41.2
E00182610,36.6,63.4
E00182611,49.8,50.2
E00182612,59.8,40.2
E00182613,36.7,63.3
E00182614,54.6,45.4
E00182615,61.1,38.9
E00182616,53.4,46.6
E00182617,56,44
E00182622,49.4,50.6
E00182626,53.5,46.5
E00182634,51.3,48.7
E00182635,38.4,61.6
E00182640,35.1,64.9
E00182641,27.9,72.1
E00182643,53.9,46.1
E00182644,49.1,50.9
E00182645,52.8,47.2
