areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00077179,10.5,24.1,65.4
E00077180,8.3,37.1,54.5
E00077181,14.8,22.7,62.5
E00077183,15,30.1,54.9
E00077184,18.7,32.7,48.7
E00077185,12.7,38.1,49.3
E00077186,7.9,23.7,68.4
E00077187,19.4,36.4,44.2
E00077188,14,35.7,50.2
E00077189,9.9,40.1,50
E00077190,12.4,38.6,49
E00077191,4.2,34.5,61.3
E00077192,7,50.3,42.7
E00077193,9.5,27,63.5
E00077194,11.7,35.1,53.2
E00077195,3.1,49.2,47.7
E00077196,8.4,21.4,70.2
E00077197,6.7,26.7,66.7
E00077198,4,24,72
E00077199,6.7,26.9,66.4
E00077200,3.3,28.3,68.3
E00077201,10,26.4,63.6
E00077202,14.1,28.8,57.1
E00077203,7.5,52,40.5
E00077204,11.6,22,66.5
E00077205,13.2,23.3,63.5
E00077206,11.9,22.5,65.6
E00077207,9.7,42.7,47.6
E00077208,5.9,29.4,64.7
E00077209,9.1,44.1,46.8
E00077210,6.5,38.8,54.7
E00077211,12.4,45.1,42.5
E00077212,3.9,50.7,45.4
E00077213,5.4,43.4,51.1
E00077214,8.8,45.9,45.3
E00077217,5.5,56.4,38
E00077218,4.5,49,46.5
E00077220,7,58.6,34.4
E00077221,11.5,37.8,50.7
E00077222,6.7,44.4,48.9
E00077223,11.8,52.8,35.4
E00077224,8,49.1,42.9
E00077225,5.3,38.9,55.8
E00077226,7.4,50.9,41.7
E00077227,6.1,50.3,43.6
E00077229,16.7,32.2,51.1
E00077230,9.5,52.6,37.9
E00077231,13.8,44.8,41.4
E00077232,6.2,50,43.8
E00077233,5.4,28.9,65.7
E00077234,5,58,37
E00077235,5.3,54.7,40
E00077236,5.8,52.9,41.3
E00077237,5.5,61.6,32.9
E00077239,4.1,55.5,40.4
E00077240,0.8,78.6,20.6
E00077241,15.6,54.4,29.9
E00077242,5,65.3,29.7
E00077244,4.9,54,41.1
E00077245,5.7,34,60.3
E00077246,5.6,67.2,27.2
E00077247,9.6,44.4,46
E00077248,5.5,54,40.5
E00077249,11,39.7,49.3
E00077250,10,42,48
E00077251,8.9,42.3,48.8
E00077252,9.2,58.9,31.9
E00077255,11.4,40.7,47.9
E00077256,8.4,53.9,37.7
E00077258,17.2,46.8,36
E00077259,5.7,59.6,34.7
E00077260,14.5,43.4,42.1
E00077262,13.6,32.7,53.7
E00077264,8.8,57.9,33.3
E00077265,14.7,55.2,30.1
E00077266,13.3,37,49.8
E00077267,7.3,73.4,19.3
E00077268,18.3,30,51.7
E00077269,4.8,43.7,51.6
E00077270,11.5,43.2,45.3
E00077271,4.3,50.9,44.7
E00077273,7.4,51.5,41.2
E00077274,14.3,42.3,43.5
E00077275,9.2,34.7,56.1
E00077276,17.8,33.6,48.6
E00077277,14.5,34,51.6
E00077278,7.4,29.6,63
E00077279,20.4,38.8,40.8
E00077280,7.4,40.9,51.6
E00077281,10.5,33.7,55.8
E00077282,7.7,49.2,43.1
E00077283,9.6,36,54.4
E00077284,3.4,44.3,52.3
E00077285,18.9,23.4,57.7
E00077286,9,25.4,65.6
E00077287,19,31,50
E00077288,13.8,19,67.2
E00077289,9.8,31.2,59
E00077292,13.1,29.7,57.1
E00077293,17.4,36.4,46.2
E00077294,12,34.7,53.3
E00077295,18.2,25.3,56.5
E00077296,9.5,29,61.5
E00077297,4.5,59.4,36.1
E00077298,9.8,66.2,24.1
E00077299,15.9,45,39.1
E00077301,19.6,33.3,47.1
E00077302,11.5,55.2,33.3
E00077303,8.8,34.1,57.1
E00077304,9.2,40.4,50.5
E00077305,11.3,43.9,44.8
E00077306,5.1,61.6,33.3
E00077307,8.6,43,48.4
E00077308,10.9,43.9,45.2
E00077309,13.6,38.9,47.5
E00077310,2.9,37.2,59.9
E00077311,5.6,39.6,54.9
E00077312,10.5,41,48.6
E00077313,13.9,34,52.1
E00077314,6.6,40.7,52.7
E00077315,6.5,52.5,41
E00077316,4.9,38.9,56.3
E00077317,4.1,36.4,59.5
E00077318,3.9,42.1,53.9
E00077319,10.2,32,57.8
E00077320,4.5,21.2,74.2
E00077321,3.9,39.2,56.9
E00077322,4.2,21.2,74.6
E00077323,3.7,62,34.3
E00077324,5,41.7,53.3
E00077325,3.8,16,80.2
E00077326,5.5,43.2,51.4
E00077327,3.9,55.8,40.3
E00077328,2.5,25.9,71.6
E00077329,7.8,46.6,45.6
E00077330,4.5,33.3,62.2
E00077331,0,57.3,42.7
E00077332,3.4,27.4,69.2
E00077333,5.6,28.6,65.9
E00077334,4.6,34.6,60.8
E00077335,10.3,28.7,61
E00077336,3.2,35.2,61.6
E00077337,2.3,32.1,65.6
E00077338,6.3,26.8,66.9
E00077339,2.9,28.1,69.1
E00077340,4.5,26.5,68.9
E00077341,3.9,37.2,58.9
E00077342,7.3,17.1,75.6
E00077343,2.3,26,71.8
E00077344,7.7,23.1,69.2
E00077345,5.9,26.9,67.2
E00077346,1.8,38.2,60
E00077347,2,59.1,38.9
E00077437,6.6,38.8,54.5
E00077439,6.9,21.4,71.8
E00077440,9,30.6,60.4
E00077441,14.2,21.6,64.2
E00077442,5.7,33.9,60.4
E00077443,6.8,31.1,62.2
E00077477,18.2,20.3,61.5
E00077478,8.5,39,52.5
E00077479,17,23.4,59.6
E00077481,12.9,3.2,83.9
E00077482,5.3,37.4,57.2
E00077483,15,34,51
E00077484,10.5,41.4,48.1
E00077485,17.3,22.8,59.8
E00077486,24.4,26,49.6
E00077487,22.9,25.7,51.4
E00077488,19,30.2,50.8
E00077489,14,22.6,63.4
E00077490,13.2,28.9,57.9
E00077491,16.1,38.7,45.2
E00077492,12.9,23.6,63.6
E00077493,18.1,19.7,62.2
E00077494,13.9,44.4,41.7
E00077495,27.2,14.4,58.4
E00077496,18.8,25.7,55.4
E00077497,0.9,76.9,22.2
E00077498,13.1,30.7,56.2
E00077499,14.6,47,38.4
E00077500,13.8,44,42.1
E00077501,12.1,42.4,45.5
E00077572,6.3,41.8,51.9
E00077573,7.8,44,48.2
E00077576,9.9,46.1,44.1
E00077577,7,50.3,42.7
E00077578,5.1,39.9,55.1
E00077579,5.4,52.1,42.5
E00077580,15.2,29.2,55.6
E00077581,6.5,57.3,36.3
E00077585,7.9,19.8,72.2
E00077589,29.5,20.5,50
E00077590,9.2,10.8,80
E00077591,5.7,14.3,80
E00077592,11.5,23.1,65.4
E00077593,14.4,40,45.6
E00077595,11.1,45.2,43.7
E00077596,22.1,26.9,51
E00077597,11.7,36.9,51.4
E00077598,11,19.2,69.8
E00077599,8.1,26.3,65.6
E00077600,1.8,48.8,49.4
E00077662,4.9,25.5,69.6
E00077663,8,16.1,75.9
E00077664,7.1,25.4,67.5
E00077665,11.8,40.8,47.4
E00077666,6.5,44.1,49.4
E00077667,13,39.9,47.1
E00077668,5.6,49.5,44.9
E00077669,12.2,42.9,44.9
E00077670,0.5,70,29.5
E00077671,8.2,53.3,38.5
E00077672,10.1,38.9,51
E00077673,11.7,21.6,66.7
E00077674,4.1,21.3,74.6
E00077675,7.1,20.6,72.3
E00077676,6.9,21.5,71.5
E00077677,9.8,21.8,68.4
E00077678,4.3,32.1,63.6
E00077679,5.7,36.2,58.2
E00077680,4,16.9,79
E00077681,8.6,24.5,66.9
E00077682,5.8,29.2,65
E00077683,6.5,28.4,65.2
E00077684,3.8,15.3,80.9
E00077685,6,19.7,74.4
E00077686,9.3,29.3,61.4
E00077687,6,28.4,65.7
E00077688,7.5,24.1,68.4
E00077689,3.7,40.5,55.8
E00077690,5.9,48.9,45.2
E00077691,7.5,52.1,40.4
E00077692,4.4,37.5,58.1
E00077693,11.1,43.4,45.5
E00077694,9.8,40.5,49.7
E00077695,13.8,46.4,39.9
E00077696,2.9,64.3,32.7
E00077697,2,59.9,38.1
E00077698,2.5,52.9,44.5
E00077699,7.1,42.7,50.2
E00077700,4.2,37.5,58.3
E00077701,10.6,24.2,65.2
E00077702,4.6,45.4,50
E00077703,8.6,38.3,53.1
E00077704,9.9,40.1,50
E00077705,5.8,57.6,36.7
E00077706,1.7,65.3,33.1
E00077707,6.9,52.3,40.8
E00077708,8.8,42.3,48.8
E00077709,10.5,35.1,54.4
E00077710,11,55.9,33.1
E00077711,0.7,75.3,24
E00077712,7.9,50.4,41.7
E00077713,4,67.3,28.7
E00077714,5.6,55.4,39.1
E00077715,1.2,52.1,46.7
E00077716,5.8,53.7,40.5
E00077717,8.3,51.4,40.3
E00077719,9.1,49,42
