areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00077179,24.8,39.4,11.7,24.1
E00077180,37.4,36.6,13.7,12.2
E00077181,22.8,26,22.8,28.3
E00077183,29.9,30.6,16.4,23.1
E00077184,33.1,33.1,15.2,18.5
E00077185,38.6,31.8,14.4,15.2
E00077186,23.7,38.8,19.7,17.8
E00077187,35.1,27.5,20.6,16.8
E00077188,35.6,31.2,13.2,20
E00077189,40.6,31.8,12.4,15.3
E00077190,38.4,29.5,19.9,12.3
E00077191,34.7,38.7,12.9,13.7
E00077192,50.5,24.7,14.1,10.6
E00077193,27.8,37.3,18.3,16.7
E00077194,35.8,33.1,14.6,16.6
E00077195,50.4,37.8,7.9,3.9
E00077196,22.5,48.1,14.7,14.7
E00077197,26.5,38.7,21.5,13.3
E00077198,24.2,29.8,24.2,21.8
E00077199,26.9,29.9,20.9,22.4
E00077200,27.8,27.8,23.8,20.6
E00077201,26.8,34.8,21.4,17
E00077202,29.2,31.1,16.8,23
E00077203,52,32.4,8.1,7.5
E00077204,21.7,37.1,16,25.1
E00077205,23.3,32.7,17,27
E00077206,22.2,30.1,21.6,26.1
E00077207,43.9,25.6,16.7,13.9
E00077208,29.4,33.1,12.5,25
E00077209,44.1,31.7,14,10.2
E00077210,39.1,33.1,12.4,15.4
E00077211,45.4,23.7,13.2,17.8
E00077212,48.7,31,12,8.2
E00077213,43.2,31.1,14.4,11.3
E00077214,47.3,32.5,10.7,9.5
E00077217,56.4,23.3,15.3,4.9
E00077218,48.4,36.9,10.2,4.5
E00077220,60,20.8,11.5,7.7
E00077221,38.1,33.3,12.9,15.6
E00077222,43.4,29.1,13.7,13.7
E00077223,51.9,26.4,14.7,7
E00077224,46.4,31.3,9.8,12.5
E00077225,38.6,36,16.7,8.8
E00077226,50.5,36.4,8.4,4.7
E00077227,49.4,31.3,12.7,6.6
E00077229,32.7,35.1,15.8,16.4
E00077230,51.6,22.6,15.1,10.8
E00077231,44.4,30.8,8.5,16.2
E00077232,49.6,23.4,7.8,19.1
E00077233,29.2,38.1,17.9,14.9
E00077234,58,23.5,11.8,6.7
E00077235,54.7,25.3,9.3,10.7
E00077236,52.9,28.1,9.1,9.9
E00077237,61.7,22.8,8.6,6.8
E00077239,55.8,18.4,15.6,10.2
E00077240,78.6,13.5,4,4
E00077241,53,25.8,9.9,11.3
E00077242,65,23.8,4.4,6.8
E00077244,54,37.4,3.1,5.5
E00077245,33.8,43.2,12.9,10.1
E00077246,67,22.2,6.7,4.1
E00077247,44.9,41.6,9.2,4.3
E00077248,54,31.9,9.8,4.3
E00077249,39.7,37,9.6,13.7
E00077250,41.6,29.7,19.8,8.9
E00077251,40.5,43,9.9,6.6
E00077252,58.4,30.6,5.3,5.7
E00077255,41,38,15.1,6
E00077256,54.2,30,11.1,4.7
E00077258,46.6,28.2,13.6,11.7
E00077259,60.4,22.4,14.1,3.1
E00077260,44.5,31.6,14.2,9.7
E00077262,32.5,39.9,20.2,7.4
E00077264,58.9,22.6,13.1,5.4
E00077265,54.5,31.7,9,4.8
E00077266,36.8,48.1,10.4,4.7
E00077267,71.8,12.7,7.3,8.2
E00077268,30.3,42.1,16.9,10.7
E00077269,44.4,40.3,9.7,5.6
E00077270,42.9,33.6,12.1,11.4
E00077271,49.7,38.2,7.3,4.8
E00077273,51.4,32.1,6.4,10
E00077274,42,37.3,12.4,8.3
E00077275,34.7,40.5,12.7,12.1
E00077276,32.7,36.4,17.3,13.6
E00077277,32.9,29.7,14.6,22.8
E00077278,29.6,33.3,23.5,13.6
E00077279,38.5,23.6,14.9,23
E00077280,41.2,37.5,11.1,10.2
E00077281,33.7,32,22.9,11.4
