areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00077179,9.6,38.2,31.6,20.6
E00077180,17.4,43.2,24.2,15.2
E00077181,9.5,48.4,34.9,7.1
E00077183,22.1,46.3,22.8,8.8
E00077184,30.7,41.3,21.3,6.7
E00077185,18.9,53.8,23.5,3.8
E00077186,20.8,43.6,29.5,6
E00077187,30.2,45,17.1,7.8
E00077188,38,47.3,12.2,2.4
E00077189,36.7,43.8,17.2,2.4
E00077190,26.7,39.7,25.3,8.2
E00077191,23.6,43.1,23.6,9.8
E00077192,27.8,50.5,18.7,3
E00077193,14.5,34.7,34.7,16.1
E00077194,20.3,44.4,24.8,10.5
E00077195,18.1,67.7,14.2,0
E00077196,12.9,39.4,32.6,15.2
E00077197,14.9,35.9,33.7,15.5
E00077198,16.3,53.7,19.5,10.6
E00077199,27.7,46,24.1,2.2
E00077200,15,54.3,22,8.7
E00077201,17.1,40.5,30.6,11.7
E00077202,35.2,47.8,17,0
E00077203,34.9,47.1,14.5,3.5
E00077204,25.1,48.6,24,2.3
E00077205,17.6,50.3,24.5,7.5
E00077206,21.9,41.1,31.1,6
E00077207,32.2,49.4,12.8,5.6
E00077208,19.1,50,25.7,5.1
E00077209,19.4,53.2,17.2,10.2
E00077210,32,43.8,20.1,4.1
E00077211,39.6,39,17.5,3.9
E00077212,39.4,43.2,12.3,5.2
E00077213,32,49.8,15.5,2.7
E00077214,40.5,42.3,14.3,3
E00077217,38,49.1,8.6,4.3
E00077218,35,52.2,12.7,0
E00077220,52.7,31.3,13.7,2.3
E00077221,31.3,51,12.9,4.8
E00077222,33.3,53,11.5,2.2
E00077223,38.1,56.3,5.6,0
E00077224,22.3,55.4,19.6,2.7
E00077225,26.3,56.1,15.8,1.8
E00077226,22.4,53.3,20.6,3.7
E00077227,24,58.1,15,3
E00077229,35.7,42.7,19.9,1.8
E00077230,48.4,35.8,7.4,8.4
E00077231,42.5,34.2,19.2,4.2
E00077232,48.2,35.5,13.5,2.8
E00077233,32.5,49.4,15.1,3
E00077234,43.7,42.9,13.4,0
E00077235,48.7,30.3,18.4,2.6
E00077236,48.4,36.9,11.5,3.3
E00077237,51.2,43.9,4.3,0.6
E00077239,47.6,38.8,10.9,2.7
E00077240,59.5,34.9,5.6,0
E00077241,48.3,39.1,9.9,2.6
E00077242,55.1,41.5,3.4,0
E00077244,36.8,52.1,8.6,2.5
E00077245,15.6,51.8,26.2,6.4
E00077246,50.3,42.5,6.7,0.5
E00077247,24.2,55.4,17.2,3.2
E00077248,28.2,50.9,18.4,2.5
E00077249,20.4,59.9,18.4,1.4
E00077250,12.7,51,23.5,12.7
E00077251,33.1,41.3,21.5,4.1
E00077252,31.1,55.5,11.5,1.9
E00077255,44.8,44.8,10.3,0
E00077256,56.8,37.4,5.8,0
E00077258,61.1,31,7.4,0.5
E00077259,43.2,50.5,5.3,1.1
E00077260,76.1,19.4,3.2,1.3
E00077262,31.3,57.1,8.6,3.1
E00077264,50,38.2,10.6,1.2
E00077265,64.8,29.7,4.1,1.4
E00077266,38.2,50.9,10.8,0
E00077267,71.6,22.9,1.8,3.7
E00077268,53.4,37.1,7.9,1.7
E00077269,31.2,54.4,11.2,3.2
E00077270,35,48.6,13.6,2.9
E00077271,18.5,58.6,17.9,4.9
E00077273,29.5,48.9,15.8,5.8
E00077274,29.2,49.4,15.5,6
