areacd,heating_type_3a-001,heating_type_3a-002
E00077179,0,100
E00077180,0.8,99.2
E00077181,0,100
E00077183,0.7,99.3
E00077184,3.3,96.7
E00077185,0.8,99.2
E00077186,1.3,98.7
E00077187,0,100
E00077188,0,100
E00077189,2.4,97.6
E00077190,0.7,99.3
E00077191,0.8,99.2
E00077192,2.5,97.5
E00077193,1.6,98.4
E00077194,2.6,97.4
E00077195,2.3,97.7
E00077196,0.8,99.2
E00077197,0,100
E00077198,1.6,98.4
E00077199,2.9,97.1
E00077200,0.8,99.2
E00077201,0.9,99.1
E00077202,3.1,96.9
E00077203,2.3,97.7
E00077204,2.9,97.1
E00077205,1.9,98.1
E00077206,1.3,98.7
E00077207,0.6,99.4
E00077208,0,100
E00077209,0.5,99.5
E00077210,4.1,95.9
E00077211,2.6,97.4
E00077212,2.6,97.4
E00077213,0.9,99.1
E00077214,7.6,92.4
E00077217,7.3,92.7
E00077218,4.5,95.5
E00077220,2.3,97.7
E00077221,2.7,97.3
E00077222,1.6,98.4
E00077223,6.3,93.7
E00077224,0.9,99.1
E00077225,5.3,94.7
E00077226,5.6,94.4
E00077227,2.4,97.6
E00077229,1.2,98.8
E00077230,1.1,98.9
E00077231,2.6,97.4
E00077232,3.6,96.4
E00077233,0,100
E00077234,3.4,96.6
E00077235,0,100
E00077236,8.3,91.7
E00077237,3.7,96.3
E00077239,10.1,89.9
E00077240,10.3,89.7
E00077241,8.6,91.4
E00077242,10.3,89.7
E00077244,0.6,99.4
E00077245,2.9,97.1
E00077246,3,97
E00077247,2.7,97.3
E00077248,1.9,98.1
E00077249,0,100
E00077250,3,97
E00077251,10.5,89.5
E00077252,1.9,98.1
E00077255,3,97
E00077256,10,90
E00077258,3.9,96.1
E00077259,3.6,96.4
E00077260,3.9,96.1
E00077262,3.7,96.3
E00077264,4.1,95.9
E00077265,10.3,89.7
E00077266,2.8,97.2
E00077267,0.9,99.1
E00077268,3.9,96.1
E00077269,3.2,96.8
E00077270,4.3,95.7
E00077271,0.6,99.4
E00077273,1.4,98.6
E00077274,2.4,97.6
E00077275,1.7,98.3
E00077276,2.7,97.3
E00077277,1.3,98.7
E00077278,2.4,97.6
E00077279,2,98
E00077280,4.2,95.8
E00077281,1.7,98.3
E00077282,2.3,97.7
E00077283,4,96
E00077284,0.7,99.3
E00077285,1.2,98.8
E00077286,1.6,98.4
E00077287,5.2,94.8
E00077288,5.2,94.8
E00077289,2.9,97.1
E00077292,0.6,99.4
E00077293,2.3,97.7
E00077294,3,97
E00077295,1.3,98.7
E00077296,0,100
E00077297,1.3,98.7
E00077298,3,97
E00077299,2,98
E00077301,4.5,95.5
E00077302,6.9,93.1
E00077303,2.3,97.7
E00077304,3.6,96.4
E00077305,0.9,99.1
E00077306,5,95
E00077307,2.2,97.8
E00077308,1.7,98.3
E00077309,3.1,96.9
E00077310,0.7,99.3
E00077311,4.2,95.8
E00077312,2.9,97.1
E00077313,2.1,97.9
E00077314,0.6,99.4
E00077315,1.4,98.6
E00077316,0,100
E00077317,3.4,96.6
E00077318,0.7,99.3
E00077319,2.4,97.6
E00077320,0,100
E00077321,1.3,98.7
E00077322,0,100
E00077323,2.8,97.2
E00077324,3.3,96.7
E00077325,0,100
E00077326,0.6,99.4
E00077327,0,100
E00077328,0.6,99.4
E00077329,2.9,97.1
E00077330,0.9,99.1
E00077331,1,99
E00077332,0.9,99.1
E00077333,0.8,99.2
E00077334,1.6,98.4
E00077335,1.4,98.6
E00077336,0.8,99.2
E00077337,0,100
E00077338,0,100
E00077339,0,100
E00077340,0,100
E00077341,0,100
E00077342,0,100
E00077343,0,100
E00077344,1.3,98.7
E00077345,1.7,98.3
E00077346,0.9,99.1
E00077347,2,98
E00077437,0.8,99.2
E00077439,1.5,98.5
E00077440,0.7,99.3
E00077441,1.5,98.5
E00077442,3.6,96.4
E00077443,2.6,97.4
E00077477,0.7,99.3
E00077478,1,99
E00077479,0,100
E00077481,0,100
E00077482,4.3,95.7
E00077483,0.7,99.3
E00077484,3.1,96.9
E00077485,2.3,97.7
E00077486,0,100
E00077487,0,100
E00077488,2.4,97.6
E00077489,1.2,98.8
E00077490,1.7,98.3
E00077491,3.1,96.9
E00077492,2.2,97.8
E00077493,2.6,97.4
E00077494,0,100
E00077495,1.6,98.4
E00077496,1,99
E00077497,0.9,99.1
E00077498,1.4,98.6
E00077499,1.5,98.5
E00077500,1.9,98.1
E00077501,3,97
E00077572,0.6,99.4
E00077573,1.5,98.5
E00077576,3.9,96.1
E00077577,1.4,98.6
E00077578,1.4,98.6
E00077579,3,97
E00077580,1.7,98.3
E00077581,4.7,95.3
E00077585,0,100
E00077589,1.6,98.4
E00077590,0,100
E00077591,0,100
E00077592,0,100
E00077593,3.1,96.9
E00077595,0.7,99.3
E00077596,2.1,97.9
E00077597,1.8,98.2
E00077598,0,100
E00077599,0.6,99.4
E00077600,0,100
E00077662,1,99
E00077663,0.9,99.1
E00077664,0.8,99.2
E00077665,2.6,97.4
E00077666,1.2,98.8
E00077667,3.6,96.4
E00077668,2,98
E00077669,0.7,99.3
E00077670,0,100
E00077671,1.6,98.4
E00077672,0,100
E00077673,0.9,99.1
E00077674,0,100
E00077675,2,98
E00077676,0.8,99.2
E00077677,2.3,97.7
E00077678,1.4,98.6
E00077679,4.2,95.8
E00077680,0.8,99.2
E00077681,0.7,99.3
E00077682,1.5,98.5
E00077683,1.3,98.7
E00077684,0.8,99.2
E00077685,0.8,99.2
E00077686,1.4,98.6
E00077687,1.6,98.4
E00077688,0.7,99.3
E00077689,0,100
E00077690,1.5,98.5
E00077691,2.7,97.3
E00077692,0,100
E00077693,2.7,97.3
E00077694,0,100
E00077695,4.3,95.7
E00077696,7.6,92.4
E00077697,1.4,98.6
E00077698,0.8,99.2
E00077699,5,95
E00077700,0,100
E00077701,0.8,99.2
E00077702,4.6,95.4
E00077703,5,95
E00077704,1.4,98.6
E00077705,13.9,86.1
E00077706,9.2,90.8
E00077707,2.3,97.7
E00077708,0.5,99.5
E00077709,0,100
