areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00077179,83.5,13.8,1.5,0.9,0.3
E00077180,88.6,5.9,1.8,1.5,2.2
E00077181,84.5,7.9,5.8,1.5,0.3
E00077183,76.4,10.9,2.1,5.3,5.3
E00077184,71.1,16,5.6,4.8,2.5
E00077185,67,15.2,9.2,7.1,1.4
E00077186,74.9,13.8,2.5,4.5,4.2
E00077187,75.6,12.5,5.9,3.1,2.8
E00077188,67.1,13.2,10.3,6,3.4
E00077189,78.1,14.4,5,1.1,1.4
E00077190,78.5,10.9,4.3,3.3,3
E00077191,85.1,9.9,2.3,2.3,0.4
E00077192,73.8,9.8,7.7,4.2,4.5
E00077193,87.4,10.8,1.4,0.4,0
E00077194,79.4,10.4,4.5,2.4,3.3
E00077195,70.5,13.3,3.3,5.7,7.1
E00077196,77.2,9.1,3,1.4,9.3
E00077197,78.9,11.9,4.9,2.4,1.9
E00077198,88.3,7.8,2.3,1.3,0.3
E00077199,85.1,8.5,2.9,2,1.5
E00077200,90.4,7.6,0,1,1
E00077201,88.7,7.8,1.9,1.6,0
E00077202,78.7,14.5,2.9,2.5,1.5
E00077203,82.7,10.6,2,2,2.7
E00077204,77.6,10.5,4.6,3.7,3.5
E00077205,78.4,12,2.6,3.4,3.6
E00077206,82.8,10.8,2.6,0.5,3.3
E00077207,72.2,11.9,9.3,4.8,1.9
E00077208,88.9,6.9,3.3,0.9,0
E00077209,86.4,7.3,2.7,1.9,1.6
E00077210,73.7,11.3,5.4,5.1,4.5
E00077211,79.6,9.3,5,2.5,3.7
E00077212,63.7,13.7,13.3,6.1,3.2
E00077213,61.7,13.9,11.8,8.9,3.8
E00077214,62.6,18.4,11,6.1,1.8
E00077217,60.5,19.2,11.5,6.3,2.4
E00077218,60.7,18.2,4.5,7.5,9.1
E00077220,73.9,18.5,4.1,0.9,2.7
E00077221,52.6,15.9,17.4,7.8,6.2
E00077222,52.8,13.9,13.6,13.3,6.4
E00077223,55.7,17.6,10.4,8.6,7.7
E00077224,81.3,10,3.7,1.2,3.7
E00077225,53.1,16.5,10.3,10.3,9.8
E00077226,75.2,9.7,4.4,5.8,4.9
E00077227,71.3,13.2,5.8,5.8,3.8
E00077229,57.4,18.7,14.6,4.4,4.9
E00077230,60.2,15.3,9.1,7.4,8
E00077231,60.3,21.1,10.9,4.9,2.8
E00077232,59.9,17.6,11.3,7.4,3.9
E00077233,77,15.9,4.9,0.8,1.4
E00077234,59.7,15.6,12.8,5.7,6.2
E00077235,82.5,11.7,2.9,0,2.9
E00077236,62.4,18,14.3,3.8,1.5
E00077237,61.2,19.7,10.5,5.8,2.7
E00077239,47.9,24,10.9,9,8.2
E00077240,66.1,14.3,8.3,6.5,4.8
E00077241,61.3,18.2,13.9,4.7,1.8
E00077242,60.1,18.4,12,6,3.5
E00077244,82.2,11,3.8,0.8,2.3
E00077245,70.3,13.3,6,3,7.3
E00077246,70.4,10.5,8.2,5.1,5.8
E00077247,74.5,13.8,6.3,2.4,3
E00077248,72.4,14.7,9.6,0.7,2.6
E00077249,52.3,17.8,7.7,11.1,11.1
E00077250,72.4,13.8,4.6,3.2,6
E00077251,63.5,16.9,9.6,4.6,5.5
E00077252,66.6,10.9,7.8,4.9,9.9
