geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00007031,89.9,2.6,3.2,4.3
E00007033,89,4.3,2.1,4.5
E00007192,94.8,1.9,1.3,1.9
E00007193,95.3,2.1,1.2,1.5
E00007194,93.3,2.6,2.3,1.8
E00007195,92.6,2.2,2.7,2.5
E00007196,90.4,4.8,2.2,2.6
E00007197,90.7,5.1,1,3.2
E00007198,90.5,3.3,2.2,3.9
E00007199,89.9,4.8,2.7,2.7
E00007200,89,3.7,4.2,3.1
E00007201,91.1,4.3,1.6,3
E00007202,92.3,2.8,1.7,3.1
E00007203,90.9,3,3.6,2.4
E00007205,92.4,2.4,1.8,3.5
E00007206,90,4.8,3.5,1.7
E00007668,91.1,3.9,1.8,3.1
E00007686,90.4,3.3,2.1,4.2
E00007687,91.8,4.1,1.3,2.8
E00007688,89.6,6.1,1.2,3.1
E00007689,88.6,4.3,1.9,5.1
E00007690,91,3,4.5,1.5
E00007691,92.4,2.8,2.2,2.5
E00007692,92.6,3.4,1.2,2.8
E00007693,92.4,3,1.1,3.5
E00007694,89.3,3,3.8,3.8
E00007695,91.9,1.6,3.6,2.9
E00007696,87.3,7.4,2.3,3
E00007697,90.3,2.6,3.4,3.7
E00007698,95,2.5,1.1,1.4
E00007699,93,4,1.1,1.9
E00007700,90.5,3.2,2.9,3.4
E00007701,88.7,5.1,2.3,3.9
E00007702,94.9,2.9,1.6,0.6
E00007703,92.1,1.8,2.4,3.6
E00007704,92.3,3.4,0.9,3.4
E00007705,87.7,4.5,4.9,2.9
E00007706,90.5,2.6,2.4,4.5
E00007707,91.5,3.6,2.5,2.5
E00110832,92,4.2,1.3,2.5
E00110834,90.9,3.2,3.9,1.9
E00110837,94.3,2.5,1.7,1.5
E00110838,92.9,4.8,0.9,1.4
E00110840,92,5.3,0.9,1.9
E00110841,93.2,4.2,1.3,1.3
E00110843,93.2,3.3,0.6,3
E00110844,91.7,5.2,0.7,2.4
E00118344,88.2,5.9,3.4,2.5
E00118345,92.9,2.2,1.9,3
E00118346,91.7,4.6,2.6,1
E00118347,91.9,3.9,1.8,2.4
E00118348,86.8,8.9,2.6,1.7
E00118349,88.6,4.1,3.8,3.4
E00118350,90.3,3.4,1.4,4.8
E00118351,89.3,3.3,3.7,3.7
E00118352,91,5.2,1.9,1.9
E00118353,93.2,3.8,1.4,1.6
E00118354,92.6,6.4,0,1
E00118355,88.1,4,3.1,4.8
E00118356,91.9,3.7,1.9,2.6
E00118357,87.2,8.3,2.9,1.6
E00118358,93,5.1,1.1,0.8
E00118359,89.2,6.7,1.2,2.9
E00118360,90.2,4.3,2,3.4
E00118361,91.6,4.5,0.8,3.2
E00118362,89.9,4.9,2.3,2.9
E00118363,89.5,5.4,1.6,3.5
E00118364,92.5,3.8,1.7,2
E00118365,95.3,1.7,1,2
E00118366,94.3,2.6,2.1,1
E00118367,92.1,6.4,1.2,0.3
E00118368,94.9,2.7,1.8,0.6
E00118369,89.5,3.6,2.5,4.4
E00118370,92.5,5,1.4,1.1
E00118371,91.4,5.2,1.5,1.8
E00118372,94,2.6,0.8,2.6
E00118373,92.5,2.7,2.7,2
E00118374,92.6,4.2,0.6,2.6
E00118375,87.4,6.5,2.6,3.5
E00118376,95.3,3,0.4,1.3
E00118377,91.3,2.9,1.7,4.1
E00118378,93.3,3.4,1.8,1.5
E00118379,89.6,3.6,3.9,2.8
E00118380,95.1,2.7,1.3,0.9
E00118381,91.4,3.6,1.7,3.3
E00118382,89.5,4.2,2.9,3.3
E00118383,91.8,4.3,2.1,1.8
E00118384,94.2,2.9,1.1,1.8
E00118385,89.1,5.3,2.1,3.5
E00118386,92.5,5,1.1,1.4
E00118387,94.3,3.1,1.1,1.4
E00118388,88.3,6,3.2,2.5
E00118389,94.6,3.8,0.4,1.3
E00118390,89.8,3.2,3.8,3.2
E00118391,93.3,3.4,0.6,2.8
E00118392,89.7,4,2.8,3.6
E00118393,91.5,3.9,2.3,2.3
E00118394,93.5,1.8,0.4,4.3
E00118395,91.9,4.5,1.9,1.6
E00118396,89.2,4.4,2.2,4.1
E00118397,95.9,1.5,1.2,1.5
E00118398,92.6,3.2,2.1,2.1
E00118399,92.9,3,2,2
E00118400,91.8,1.6,4.1,2.5
E00118401,93.8,3.4,1.9,0.9
E00118402,91,4.7,2.7,1.7
E00118403,88.6,6.8,1.9,2.7
E00118404,91.2,3.9,2,2.9
E00118405,95,1.8,1.8,1.4
E00118406,90.2,3.4,3,3.4
E00118407,94,4,1.3,0.7
E00118408,92.1,3.8,2.2,1.9
E00118409,92.2,4.6,0.9,2.3
E00118410,91.8,3.1,2,3.1
E00118411,92,5.1,1.4,1.4
E00118412,92.7,5.5,0.7,1.2
E00118413,91.9,4.1,1,3
E00118414,89.4,3.9,3.1,3.6
E00118416,91.7,4.9,1.2,2.1
E00118417,91.2,5,1.5,2.4
E00118418,90.1,6.6,0.6,2.7
E00118419,92.2,5.2,1.1,1.5
E00118420,91,6.3,1.5,1.2
E00118421,91.4,6.8,0,1.8
E00118422,93.3,4.1,1.7,0.9
E00118423,90.5,5.7,1.9,1.9
E00118424,87.7,8.2,0.7,3.4
E00118425,91.2,4.1,3.2,1.6
E00118426,95.2,2.3,1.6,1
E00118427,90.5,4,2.6,2.9
E00118429,90.6,3.3,3.1,3.1
E00118430,90.5,5.2,1.3,2.9
E00118432,94,4.7,1.3,0
E00118433,92.2,3.9,1.4,2.5
E00118434,89.7,5.8,2.8,1.7
E00118435,89.6,5,2.5,2.9
E00118438,94,3.1,1.2,1.7
E00118441,88.4,6.9,1.7,3
E00118442,90.9,4.7,2.2,2.3
E00118444,88.9,7,2.4,1.6
E00118445,90.2,6.5,1.1,2.2
E00118448,89,3.2,2,5.8
E00118449,89.2,5.4,2.2,3.2
E00118450,92.4,4.6,1.5,1.5
E00118451,90.3,3.9,1.9,3.9
E00118495,90.1,6.5,1.3,2.2
