geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00007031,83.8,1.8,14.4
E00007033,85.1,2.5,12.4
E00007192,69.2,3.5,27.3
E00007193,78.2,3.8,18.1
E00007194,80.7,3.4,15.9
E00007195,74.8,2,23.3
E00007196,83.7,4.1,12.1
E00007197,83.3,2.7,14
E00007198,80.3,3.1,16.5
E00007199,77.7,4,18.3
E00007200,79.1,1.3,19.6
E00007201,77,2.8,20.2
E00007202,75,4.5,20.5
E00007203,84.9,1.1,14
E00007205,80.2,1.9,17.8
E00007206,72.3,3.6,24
E00007668,73,2.7,24.3
E00007686,77.1,3.7,19.2
E00007687,79,2.6,18.4
E00007688,80.4,3,16.7
E00007689,82.1,2.8,15.1
E00007690,83.3,3.6,13.2
E00007691,89.4,1.1,9.6
E00007692,80.2,3.8,16
E00007693,78.7,5.1,16.2
E00007694,81.2,3.1,15.7
E00007695,84.4,2,13.6
E00007696,76.9,1.7,21.4
E00007697,90.9,2.2,7
E00007698,82.1,3.6,14.2
E00007699,79.6,1.8,18.6
E00007700,82.9,5.1,12
E00007701,77.1,4.3,18.6
E00007702,81.6,1.4,17
E00007703,74.7,4.4,20.9
E00007704,85.1,0.8,14.1
E00007705,85.5,1.8,12.6
E00007706,77.6,3.4,19
E00007707,83.6,1.1,15.4
E00110832,89.2,2,8.8
E00110834,91.2,0.3,8.5
E00110837,90.1,1.8,8
E00110838,78,1.5,20.5
E00110840,94.4,1.8,3.8
E00110841,86.5,2.6,10.9
E00110843,87.7,0.6,11.7
E00110844,96,1.7,2.3
E00118344,89.7,1.6,8.8
E00118345,94.4,1.4,4.2
E00118346,87.2,5.2,7.6
E00118347,93.9,0.9,5.2
E00118348,96.5,0.3,3.2
E00118349,90.5,0.7,8.8
E00118350,89.3,3.6,7.1
E00118351,85.6,0,14.4
E00118352,92.7,1,6.3
E00118353,85.4,2.7,11.9
E00118354,87.7,1.7,10.6
E00118355,92.6,1.6,5.8
E00118356,93.6,0.7,5.7
E00118357,91.3,3.8,5
E00118358,88.8,2.8,8.4
E00118359,93.1,2.2,4.7
E00118360,91.9,1.8,6.3
E00118361,91.5,1.5,7
E00118362,93.7,0.5,5.7
E00118363,93.7,3.3,3
E00118364,81.5,3.1,15.3
E00118365,88.1,1,10.9
E00118366,75.2,5.1,19.7
E00118367,87.5,4.2,8.2
E00118368,89,3,8
E00118369,82,1.5,16.5
E00118370,88.7,2,9.2
E00118371,88.2,1.5,10.3
E00118372,78.9,1.5,19.6
E00118373,83.1,2.3,14.6
E00118374,87.7,1.8,10.4
E00118375,81.1,3,16
E00118376,65.3,3.5,31.3
E00118377,82.7,3.3,14.1
E00118378,85.8,3.1,11
E00118379,84.6,5.4,10
E00118380,76.2,1.3,22.6
E00118381,87.4,2.7,9.9
E00118382,86.7,1.6,11.6
E00118383,92,1.7,6.3
E00118384,84.3,2.7,13
E00118385,74.4,3.9,21.8
E00118386,85.9,4.8,9.3
E00118387,83.6,1.9,14.6
E00118388,91.9,1.7,6.4
E00118389,86.4,1.9,11.7
E00118390,87.6,0,12.4
E00118391,91,1.6,7.4
E00118392,90.8,1.5,7.7
E00118393,87.3,1.2,11.5
E00118394,82.7,2.4,14.9
E00118395,88.3,2.5,9.2
E00118396,89.5,1.2,9.3
E00118397,87.5,1.1,11.4
E00118398,93.6,1.7,4.7
E00118399,91.6,3.2,5.1
E00118400,95.1,0.4,4.5
E00118401,94.7,0.9,4.4
E00118402,88.7,0.3,11
E00118403,87.5,0.7,11.7
E00118404,89.9,1.2,8.9
E00118405,86.5,0,13.5
E00118406,88.3,2.1,9.6
E00118407,80.6,2.8,16.7
E00118408,88.3,1.8,10
E00118409,87,3,10
E00118410,87,1.5,11.5
E00118411,90.7,2.4,6.9
E00118412,94.4,0.7,4.9
E00118413,93.4,2.5,4.1
E00118414,91.4,0.8,7.8
E00118416,94.2,2.6,3.2
E00118417,94.8,3.2,2
E00118418,98.8,0.3,0.9
E00118419,95.7,0.7,3.5
E00118420,95.1,0.9,4
E00118421,93,0.3,6.8
E00118422,94.4,3.1,2.5
E00118423,91,2.8,6.2
E00118424,93,2.6,4.5
E00118425,94.7,0.3,5
E00118426,97,1.2,1.8
E00118427,86.5,1.9,11.6
E00118429,84.7,1.8,13.5
E00118430,88.3,2.5,9.2
E00118432,95.3,1.7,3
E00118433,94.6,1.3,4.1
E00118434,90.5,4.3,5.1
E00118435,95.5,2.5,2.1
E00118438,96.3,1.1,2.6
E00118441,93.2,1.2,5.6
E00118442,92.2,1.7,6.1
E00118444,94.6,1.6,3.9
E00118445,88.4,1.4,10.2
E00118448,94.3,0.8,4.9
E00118449,96.2,1.3,2.5
E00118450,94.6,1.8,3.6
E00118451,97.1,0.7,2.2
E00118495,90.6,2.3,7.1
E00118496,91.4,2.1,6.6
E00118497,92.6,0.7,6.7
E00118498,91.2,0.7,8.1
E00118499,89.2,2.5,8.3
E00118500,93.4,2.3,4.3
E00118501,90,2.1,7.9
E00118502,93.5,0.6,6
E00118503,94.9,1.6,3.5
