geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00007031,15,43.5,41.5
E00007033,9,63.2,27.7
E00007192,17.6,39.2,43.2
E00007193,13.5,42.1,44.4
E00007194,12.4,46.9,40.7
E00007195,12.8,48.9,38.3
E00007196,13.9,46.1,40
E00007197,19.4,56.5,24.1
E00007198,13.7,55.5,30.8
E00007199,15.6,38.3,46.1
E00007200,13.2,55.1,31.6
E00007201,9.9,41.2,48.9
E00007202,18.2,46.4,35.5
E00007203,11.2,46.4,42.4
E00007205,11.3,47.8,40.9
E00007206,19.4,40.6,40
E00007668,13.5,33.1,53.4
E00007686,16.2,67.5,16.2
E00007687,9.3,50,40.7
E00007688,19.8,42.2,37.9
E00007689,11.2,37.8,51.1
E00007690,16.8,51.5,31.7
E00007691,8.5,50.6,40.9
E00007692,19.8,50.9,29.3
E00007693,13.3,49.7,37.1
E00007694,11.1,54.2,34.7
E00007695,15.3,33.1,51.6
E00007696,13.9,42.4,43.7
E00007697,16.2,48.6,35.2
E00007698,14.6,42.3,43.1
E00007699,11.3,50.4,38.3
E00007700,12.3,39.8,48
E00007701,14.8,45.1,40.2
E00007702,12.2,42.3,45.5
E00007703,14.9,45.4,39.7
E00007704,15,46.9,38.1
E00007705,11.1,48.6,40.3
E00007706,12.7,41.3,46
E00007707,14.7,47.4,37.8
E00110832,8.9,61.1,30
E00110834,12.7,47.3,40
E00110837,14.6,48.5,36.9
E00110838,16.8,48.9,34.4
E00110840,13.4,59.8,26.8
E00110841,13,65.2,21.7
E00110843,7.5,69.9,22.6
E00110844,12.3,67.7,20
E00118344,16.9,56.9,26.2
E00118345,12.1,67.7,20.2
E00118346,8.8,62.5,28.8
E00118347,14.3,64.3,21.4
E00118348,11.6,64.5,24
E00118349,4.7,68.8,26.6
E00118350,24.5,61.7,13.8
E00118351,11.5,59.6,28.8
E00118352,10.6,64.4,25
E00118353,5.6,72.2,22.2
E00118354,7.1,65.2,27.7
E00118355,15.9,49.4,34.7
E00118356,17.9,50.9,31.1
E00118357,12.9,62.4,24.7
E00118358,15.4,61,23.6
E00118359,9.7,67.3,23
E00118360,13.5,55.8,30.8
E00118361,17.9,52,30.1
E00118362,16.5,51.3,32.2
E00118363,8.5,63.6,28
E00118364,9.5,63.2,27.4
E00118365,8.5,67.9,23.6
E00118366,18,58.6,23.4
E00118367,13,75,12
E00118368,12.2,60,27.8
E00118369,11.2,60.8,28
E00118370,6.3,74,19.8
E00118371,12.8,61.5,25.7
E00118372,19.5,44.2,36.3
E00118373,13.1,62.6,24.2
E00118374,7.3,74.3,18.3
E00118375,12,70.1,17.9
E00118376,28.8,60.6,10.6
E00118377,15.5,40.3,44.2
E00118378,15.3,58.2,26.5
E00118379,12.4,53.3,34.3
E00118380,12.2,60.2,27.6
E00118381,13.7,56.5,29.8
E00118382,8.3,72.2,19.5
E00118383,15,66.1,18.9
E00118384,7.2,63.9,28.9
E00118385,12,60.2,27.7
E00118386,13.8,64.6,21.5
E00118387,17.5,63.9,18.6
E00118388,10,68,22
E00118389,11.9,62.7,25.4
E00118390,8.8,57.1,34.1
E00118391,10.8,64.3,24.8
E00118392,8,59,33
E00118393,10.5,61,28.6
E00118394,13.2,57,29.8
E00118395,6.5,68.5,25
E00118396,12.6,52.3,35.1
E00118397,12.2,61,26.8
E00118398,14,59,27
E00118399,9,72,19
E00118400,19.8,63,17.3
E00118401,11.1,70.8,18.1
E00118402,16.3,62,21.7
E00118403,24.5,52.1,23.4
E00118404,18.1,54.3,27.7
E00118405,18.1,57.8,24.1
E00118406,6.3,52.6,41.1
E00118407,17.6,48.4,34.1
E00118408,18.1,62.7,19.3
E00118409,11.3,64.9,23.7
E00118410,11.8,68.2,20
E00118411,8.9,57.1,33.9
E00118412,12.5,57,30.5
E00118413,10,71,19
E00118414,10.3,52.4,37.3
E00118416,11.5,71.7,16.8
E00118417,8.8,75.8,15.4
E00118418,12,69.2,18.8
E00118419,11.2,65.4,23.4
E00118420,15.2,60,24.8
E00118421,13.4,63.9,22.7
E00118422,11.3,72.6,16.1
E00118423,18.1,62.8,19.1
E00118424,12.1,66.4,21.5
E00118425,11.9,56.8,31.4
E00118426,12,73,15
E00118427,13.4,43.3,43.3
E00118429,12.3,42.3,45.4
E00118430,10.5,72.6,16.9
E00118432,20,56,24
E00118433,18.4,59.6,22.1
E00118434,15.8,57.5,26.7
E00118435,14.5,57.8,27.7
E00118438,20.9,57.6,21.5
E00118441,10.5,62.9,26.6
E00118442,16.9,61.7,21.4
E00118444,13.9,65.2,20.9
E00118445,4.2,78.3,17.5
E00118448,17.4,53,29.5
E00118449,21.5,47.7,30.8
E00118450,11.2,75.7,13.1
E00118451,13.9,63.3,22.8
E00118495,15.5,56.6,27.9
E00118496,15.8,59.4,24.8
E00118497,11,64,25
E00118498,15.9,57,27.1
E00118499,12.6,59.8,27.6
E00118500,10.8,54,35.3
E00118501,13.5,71.9,14.6
E00118502,10.5,65.8,23.7
E00118503,11.4,61.4,27.2
E00118504,25.6,53.8,20.5
E00118505,18.9,52.2,28.9
E00118506,8.9,64.6,26.6
E00118507,11.5,60.9,27.6
E00118508,9.5,65.5,25
E00118531,12.8,62.4,24.8
E00118532,11.9,55,33
E00118533,7.7,74.6,17.6
E00118534,15.1,52.1,32.8
E00118535,12.7,69.6,17.6
E00118536,14.5,50,35.5
E00118537,18,66,16
E00118538,7.5,60.2,32.3
E00118539,13,61.1,25.9
E00118540,17.9,55.2,26.9
E00118541,17.4,60.5,22.1
E00118542,12.9,62.9,24.3
E00118543,13.8,62.8,23.4
E00118544,13.2,50.7,36
E00118545,14.8,57.4,27.8
E00118546,7.9,71.4,20.7
E00118547,15.8,52.6,31.6
E00118548,19.3,59.1,21.6
E00118549,8.6,61.9,29.5
E00118550,12,67.6,20.4
E00118551,9.2,71.4,19.5
E00118552,15.1,56.8,28.1
E00118553,10.8,55.4,33.8
E00118554,19.2,53.8,26.9
E00118555,11.5,51.9,36.5
E00118556,11,63.7,25.3
E00118558,19.5,44.9,35.6
E00118559,15,50.4,34.5
E00118560,16.5,54.9,28.6
E00118563,13.5,47.1,39.4
E00118564,14.1,57.8,28.1
E00118565,16.4,39,44.5
E00118566,17.3,51.9,30.9
E00118567,22,46.6,31.4
E00118568,15.9,44.3,39.8
E00118569,10.8,38.3,50.8
E00118570,16.7,53.6,29.8
E00118571,24.7,49.5,25.8
E00118572,25.7,37.8,36.5
E00118573,10.1,55.6,34.3
E00118574,24.1,55.6,20.4
E00118575,10.6,54,35.4
E00118577,16.7,62.2,21.1
E00118596,9.2,68.4,22.4
E00118597,14.4,47.8,37.8
E00118598,18.6,57.1,24.3
E00118599,8.6,65.6,25.8
E00118600,6.7,81.7,11.5
E00118601,13.3,67.2,19.5
E00118602,13.2,64.7,22.1
E00118603,14.7,73.5,11.8
E00169719,28.2,49.3,22.5
E00169720,22.5,40.8,36.6
E00169721,15.7,64.3,20
E00169722,24.1,37,38.9
E00169723,23.7,44.7,31.6
E00169724,17.6,61.8,20.6
E00169725,15.6,40.6,43.8
E00170073,19.6,53.3,27.2
E00178851,19.5,23.4,57.1
E00190222,11.5,63.5,25
E00190229,14.1,57.6,28.3
E00190239,29.2,70.8,0
E00190244,24.2,43.5,32.3
E00190266,13.5,55.8,30.7
E00190276,23.5,50.6,25.9
E00190290,16.8,54.5,28.7
E00190318,25.4,46.3,28.4
E00190329,17.4,56.5,26.1
E00190334,21.1,36.8,42.1
E00190337,6.8,69.3,23.9
