geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00007031,71.2,28.8
E00007033,72.7,27.3
E00007192,55.8,44.2
E00007193,63.1,36.9
E00007194,65.6,34.4
E00007195,58.8,41.2
E00007196,68.8,31.2
E00007197,70,30
E00007198,60.9,39.1
E00007199,66.6,33.4
E00007200,64.2,35.8
E00007201,55.5,44.5
E00007202,64,36
E00007203,60.4,39.6
E00007205,63.7,36.3
E00007206,54,46
E00007668,56.4,43.6
E00007686,65.5,34.5
E00007687,67,33
E00007688,63.5,36.5
E00007689,64,36
E00007690,70,30
E00007691,69.7,30.3
E00007692,66.9,33.1
E00007693,64,36
E00007694,66.8,33.2
E00007695,68.3,31.7
E00007696,60.3,39.7
E00007697,77.2,22.8
E00007698,68.5,31.5
E00007699,66.2,33.8
E00007700,62,38
E00007701,62.9,37.1
E00007702,65.1,34.9
E00007703,63.6,36.4
E00007704,68.9,31.1
E00007705,66,34
E00007706,63.1,36.9
E00007707,62.6,37.4
E00110832,87.6,12.4
E00110834,84.2,15.8
E00110837,87.1,12.9
E00110838,68.8,31.2
E00110840,87.7,12.3
E00110841,84.1,15.9
E00110843,84.5,15.5
E00110844,93.4,6.6
E00118344,85.1,14.9
E00118345,87.7,12.3
E00118346,82.3,17.7
E00118347,84.9,15.1
E00118348,92.1,7.9
E00118349,84.6,15.4
E00118350,81.6,18.4
E00118351,79.6,20.4
E00118352,83,17
E00118353,74.6,25.4
E00118354,80.9,19.1
E00118355,85.4,14.6
E00118356,88.4,11.6
E00118357,86.9,13.1
E00118358,82.9,17.1
E00118359,90.1,9.9
E00118360,87.9,12.1
E00118361,89.6,10.4
E00118362,89.1,10.9
E00118363,90.2,9.8
E00118364,72.5,27.5
E00118365,80.5,19.5
E00118366,67.9,32.1
E00118367,81.8,18.2
E00118368,84.3,15.7
E00118369,74,26
E00118370,84.5,15.5
E00118371,80.4,19.6
E00118372,70.4,29.6
E00118373,74.4,25.6
E00118374,81.5,18.5
E00118375,74.9,25.1
E00118376,64.3,35.7
E00118377,77.9,22.1
E00118378,76.8,23.2
E00118379,77.6,22.4
E00118380,67.1,32.9
E00118381,85.6,14.4
E00118382,79.9,20.1
E00118383,82.2,17.8
E00118384,83.9,16.1
E00118385,71.4,28.6
E00118386,81.4,18.6
E00118387,76.1,23.9
E00118388,82.4,17.6
E00118389,78,22
E00118390,74.5,25.5
E00118391,84.2,15.8
E00118392,81.9,18.1
E00118393,78.9,21.1
E00118394,69.4,30.6
E00118395,82.3,17.7
E00118396,75.4,24.6
E00118397,75.5,24.5
