geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00007031,45,7,48
E00007033,55.3,6.3,38.5
E00007192,60.8,5.1,34.1
E00007193,53.4,4.1,42.5
E00007194,49.1,4.5,46.4
E00007195,51.3,5.5,43.2
E00007196,53.8,3.2,42.9
E00007197,59.2,4.5,36.2
E00007198,53.8,3.8,42.4
E00007199,51.6,6,42.5
E00007200,51.3,6.5,42.2
E00007201,46.8,4.4,48.8
E00007202,50.9,4.7,44.4
E00007203,51.9,6.5,41.6
E00007205,57.8,3.3,38.9
E00007206,54.4,8.9,36.7
E00007668,48.4,8,43.6
E00007686,58.6,1.8,39.6
E00007687,46.5,4.6,48.9
E00007688,57.8,5.5,36.7
E00007689,39.3,6.7,54
E00007690,53.9,4.1,41.9
E00007691,42.2,3.9,53.9
E00007692,57.8,5.2,37
E00007693,52.1,9.2,38.7
E00007694,53.4,5.5,41.1
E00007695,49,4.8,46.2
E00007696,54.1,7.7,38.2
E00007697,49.6,9.6,40.8
E00007698,54.1,5.2,40.7
E00007699,61.8,5.3,32.9
E00007700,50.9,3.2,46
E00007701,49.4,4.6,46.1
E00007702,52.9,5.7,41.4
E00007703,43.9,7.9,48.2
E00007704,58.2,3.3,38.5
E00007705,47.6,4.7,47.6
E00007706,56.3,4.1,39.6
E00007707,48.9,4.9,46.3
E00110832,56.8,5.3,37.9
E00110834,56.6,7.4,36
E00110837,70.1,6.3,23.6
E00110838,66.5,6.4,27.1
E00110840,64.4,2.2,33.5
E00110841,58.2,4.1,37.7
E00110843,67.6,2.5,29.9
E00110844,49.6,2.3,48.1
E00118344,57.5,3.6,38.9
E00118345,54,4.2,41.9
E00118346,69.6,1.9,28.5
E00118347,62.3,3.5,34.2
E00118348,55.7,3.9,40.4
E00118349,50.8,2.4,46.9
E00118350,61.9,4.1,34
E00118351,58.6,5.2,36.3
E00118352,58.4,1.3,40.3
E00118353,62.1,3.3,34.6
E00118354,41.2,2.7,56.1
E00118355,53.4,5.3,41.3
E00118356,52.2,1.8,46.1
E00118357,68.9,3,28.1
E00118358,59.9,1.6,38.4
E00118359,59.9,2.8,37.3
E00118360,63.5,4.9,31.6
E00118361,62.5,3.9,33.5
E00118362,60.1,4.1,35.7
E00118363,56.4,1.9,41.7
E00118364,68.8,3.7,27.6
E00118365,59.5,1.9,38.5
E00118366,65.9,3,31.1
E00118367,64.6,2,33.3
E00118368,68,2.5,29.5
E00118369,53.2,5.8,40.9
E00118370,60.6,2.8,36.6
E00118371,62.3,1.7,36
E00118372,66,4.2,29.8
E00118373,60.2,2.8,37
E00118374,58.7,1.2,40.2
E00118375,57.9,3.6,38.6
E00118376,67.6,7.4,25
E00118377,55.1,3.2,41.8
E00118378,60,4.9,35.1
