areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00001663,27.2,34.4,16.8,21.6
E00001667,20.5,29.5,20.5,29.5
E00001680,30.5,32.8,13.7,22.9
E00001681,19.7,35.6,17.4,27.3
E00001682,17.6,20.6,19.8,42
E00001683,17.2,36.1,17.2,29.5
E00001684,21.6,36.1,18.6,23.7
E00002081,38.9,30,15.6,15.6
E00002090,14.3,35.2,15.4,35.2
E00002091,13,41,10,36
E00002093,25.2,37.8,12.6,24.3
E00002094,9.9,35.9,23.9,30.3
E00002095,15.3,31.3,20.6,32.8
E00002097,14.2,29.2,15,41.7
E00002099,24.8,29.2,18.2,27.7
E00002100,22.3,33.1,19.4,25.2
E00002103,24.3,30,12.9,32.9
E00002106,24.2,32,23.4,20.3
E00003116,17.4,26.5,25.8,30.3
E00003117,16.4,34.3,20.9,28.4
E00003118,59.5,21.6,9.7,9.3
E00003119,24.6,36.6,17.2,21.6
E00003120,15,28.3,25,31.7
E00003122,26,32.8,13,28.2
E00003123,17.5,31.5,18.9,32.2
E00003126,19.1,39.1,15.7,26.1
E00003127,52.7,20.9,11,15.4
E00003128,16.4,41.4,13.6,28.6
E00003129,28.8,32.6,21.2,17.4
E00003130,11.8,32.3,26,29.9
E00003131,16.8,35.8,16.1,31.4
E00003132,23.8,31.8,23.2,21.2
E00003133,12.7,40.3,16.4,30.6
E00003134,20.5,29.1,17.9,32.5
E00003135,24,31.8,14.7,29.5
E00003136,31.5,27.8,24.1,16.7
E00003137,41,39.3,9.4,10.3
E00003138,23.7,31.4,15.3,29.7
E00003139,24,24.7,25.3,26
E00003140,19.5,26.8,20.1,33.6
E00003141,15.6,30.4,20.7,33.3
E00003142,18.7,35.8,19.4,26.1
E00003143,24.1,31.2,18.2,26.5
E00003144,33,34,21.3,11.7
E00003145,27.1,35.3,13.5,24.1
E00003232,36.7,30.5,19,13.8
E00003233,17,24.1,15.2,43.8
E00003234,13.4,26.8,17.5,42.3
E00003235,14.5,29.7,18.6,37.2
E00003236,35.2,27.8,20.4,16.7
E00003241,30.3,25.8,16.9,27
E00003242,38.7,29.3,17.1,14.9
E00003243,32.5,33.3,16.7,17.5
E00003244,12.5,33.7,23.1,30.8
E00003245,29.9,40.9,14.6,14.6
E00003246,33.3,36.6,11.1,19
