areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00001663,0.7,2.3,1.7,94,1.3
E00001667,3.8,1.7,2.6,90.8,1.2
E00001680,1.6,2.6,3,90.2,2.6
E00001681,4.3,2,4.3,89.5,0
E00001682,12.2,3.6,3.9,78.5,1.8
E00001683,3.4,2.5,3.1,88,3.1
E00001684,5.5,2,0.4,88.7,3.5
E00002081,2.1,3.6,2.1,91.8,0.5
E00002090,15.4,1.2,2,78.3,3.2
E00002091,5.6,0.3,5.6,88.5,0
E00002093,3.5,0,2.3,94.2,0
E00002094,4.4,3.2,2.7,87.7,2
E00002095,5.1,2.2,2.2,88.7,1.9
E00002097,4.7,0.9,3.5,89.5,1.5
E00002099,11.5,1.1,3.3,80,4.1
E00002100,4.6,1.9,5.2,87.7,0.5
E00002103,9.8,3.1,4.2,80.4,2.5
E00002106,8.9,4.3,5.5,81.2,0
E00003116,11.9,4.2,3,77.5,3.5
E00003117,11.2,3.3,4.4,81.1,0
E00003118,9.7,14.4,7.3,65.3,3.4
E00003119,8.6,4.6,9.6,74.1,3.1
E00003120,8.8,4.7,4.1,78.5,3.8
E00003122,22.5,3.4,1.4,66.5,6.2
E00003123,6.4,4.3,7.1,79.6,2.6
E00003126,14.5,2.8,2.8,75.8,4.2
E00003127,8,15.9,2.8,73.3,0
E00003128,15.9,1.4,9.7,73,0
E00003129,17.2,3.9,2.6,74.1,2.3
E00003130,10.1,1.4,4.4,81.4,2.7
E00003131,13.6,2.2,3.3,81,0
E00003132,12,1.6,9.6,73.9,2.9
E00003133,15.9,6.4,5.3,67.3,5
E00003134,6.5,5.1,3,81.2,4.2
E00003135,13.3,0.9,5.8,80.1,0
E00003136,10.3,8.4,5.7,73.4,2.3
E00003137,9.9,11.2,9.4,68.2,1.3
E00003138,10.5,3.6,6.5,75.2,4.2
E00003139,16.6,5.7,6.1,68.7,2.9
E00003140,4.6,7.3,5.4,80.2,2.4
E00003141,5.4,4.1,5.4,83.5,1.5
E00003142,4.1,2.6,4.7,87.4,1.2
E00003143,14,6.9,7.9,68.8,2.4
E00003144,10.9,4.5,5.7,78.3,0.7
E00003145,20,2.8,3.8,69.7,3.8
E00003232,4.3,10.4,7.8,73.2,4.3
E00003233,4.2,3.9,2.7,87.9,1.2
E00003234,4.2,5.9,6.3,83.7,0
E00003235,10,3.2,3.9,81.2,1.7
E00003236,20,6.9,8.2,61.2,3.7
E00003241,11.9,19.1,11.5,52.3,5.1
E00003242,8.6,10.4,6.7,72.8,1.5
E00003243,12.9,5.2,5,74.8,2
E00003244,5.3,5.7,7.1,80.9,1.1
E00003245,10.2,8.5,8.5,68.2,4.6
E00003246,5.3,7.8,7.2,76.2,3.4
E00003247,12.6,6.5,10.5,69,1.4
E00003248,6.9,2.7,7.2,82.1,1
E00003249,4.5,5.1,5.8,77.5,7.1
E00003250,13.4,13.4,6.7,64.9,1.5
E00003251,7.4,8.1,9.4,72.2,3
E00003253,4.7,4.3,7.5,83,0.4
E00003254,14.8,6.3,8.5,65,5.4
E00003255,17.1,12.1,9,57.5,4.3
E00003256,15.1,11.7,6.3,64.1,2.8
E00003257,7.6,10.5,6.7,71.6,3.5
E00003258,11.3,2.7,6.3,75.8,3.9
E00003259,11.1,3.4,6.5,73.9,5
E00003260,17.4,5.8,5.4,67.4,4
E00003261,5.4,4.7,6.6,81.8,1.6
E00003262,10.6,2.4,6.3,78.4,2.4
E00003263,4.1,4.1,5.3,85.5,0.9
E00003265,6.1,5.6,6.3,79.5,2.5
E00003266,11.7,7.3,6.4,70.3,4.4
E00003281,2.9,4.7,9.2,80.5,2.6
E00003282,10.4,9.1,6.6,70.1,3.8
E00003284,9,6.1,4.7,78.3,1.9
E00003329,4.1,4.4,4.4,85,2.2
E00003330,6,2.8,1.3,89.4,0.5
E00003333,15.5,6.6,3.8,72,2
E00003334,5.8,8.3,8.7,75,2.2
E00003335,3.3,6.5,3.9,84.8,1.5
E00003336,0,3.1,4.4,91.8,0.8
E00003337,16,4.3,8.2,68.7,2.9
E00003338,34.7,3.3,1.8,58.1,2.2
E00003339,7.1,1.5,3.4,85.7,2.2
E00003340,5.3,1.4,4.9,86.2,2.1
E00003341,6.5,2.9,5.5,81.2,3.9
E00003342,14.2,2.5,5.7,76.1,1.6
E00003343,11.8,1.6,5.5,78.3,2.8
E00003346,7.5,8.6,3.2,79,1.6
E00003347,5,6,6.3,79.5,3.3
E00003348,1.1,5,9,82.4,2.5
E00003349,4.2,5.6,3.3,85.9,1
E00003350,3.4,6.2,6.5,82.2,1.6
E00003351,3.8,3.8,2.2,90.1,0
E00003352,8.1,3.3,3.6,81.6,3.3
E00003354,7.3,7.3,3.8,79.9,1.7
E00003356,1.9,3.8,6.8,86,1.5
E00003357,0,3.8,1.9,91.4,2.9
E00003358,5.9,3.3,3.3,87.5,0
E00003359,2.2,3.5,5.1,86.9,2.2
E00003360,4.6,0.4,6.1,87.5,1.5
E00003361,2.5,1.4,4.3,89.9,1.8
E00003362,14.2,1.1,4.6,77.2,3
E00003363,14.9,3.4,3,73.2,5.5
E00003364,5.1,2.4,3.9,88.6,0
E00003365,4.7,2.8,5.4,87,0
E00003366,6.9,0.3,5.5,87.3,0
E00003367,7.7,1.5,1.8,86.1,2.8
E00003368,7.1,2.1,5.7,83.2,1.8
E00003369,10.2,3.9,2.1,83.8,0
E00003370,3.4,4.1,4.1,86.9,1.5
E00003371,3.4,6.9,5.3,83.4,0.9
E00003372,7.6,5.3,6.6,79.5,1
E00003373,5.6,1.9,2.1,88.6,1.9
E00003374,1.7,1.7,4,92.2,0.3
E00003375,6.4,5.4,3.6,81.1,3.6
E00003376,3.3,0,3,91.7,2
E00003805,3.3,5.7,5.4,83.7,1.8
E00003806,6.4,14.3,4.8,69.7,4.8
E00003807,2.6,12.9,7.8,73.1,3.6
E00003808,5.8,5.2,4,84.3,0.6
E00003809,4.2,11.7,1.5,76.2,6.4
E00003810,7.1,9.6,7.4,74.9,0.9
E00003811,5.4,11.1,7.9,72.2,3.5
E00003812,10,11.4,6,69.9,2.7
E00003813,7.2,6.9,4,77.8,4
E00003814,27.4,6,6.8,55.5,4.3
E00003815,9.3,17,3.5,67.6,2.6
E00003816,6.5,15.7,5.6,69.8,2.4
E00003817,2.7,12.6,6.6,75.8,2.2
E00003818,10.7,20.8,6.1,58.1,4.3
E00003819,9.4,13.5,6.7,67.2,3.2
E00003820,3,20.7,5.9,70.4,0
E00003821,7.1,13.5,5.8,71.4,2.2
E00003822,9.3,13.4,6,67.2,4.2
E00003823,4.2,19.9,8.7,65.1,2.2
E00003824,9.4,14,7,66.7,2.9
E00003825,4.9,20.1,7,64.8,3.2
E00003826,6.6,10.3,7.2,74.1,1.7
E00003827,9.1,17.2,8.8,61.9,3.1
E00003828,1.6,10.9,2.9,80.8,3.8
E00003829,7.2,3.1,9.7,75.1,5
E00003830,4.9,15.1,5.2,71.7,3.1
E00003831,8.9,5,5.3,78,2.8
E00003832,4.7,7.4,8.4,77.4,2
E00003833,2,14.9,5.8,77.3,0
E00003834,9,5.1,5.1,80.4,0.3
E00003835,4.9,6.4,8,79.2,1.5
E00003836,12.8,6.7,2.3,76.4,1.7
E00003837,1.1,3.6,2.2,90,3.2
E00003838,9.7,7.1,2.6,76.1,4.5
E00003839,15.4,10.5,3.4,69.9,0.8
E00003991,12.8,8.8,4.4,70.4,3.7
E00003992,2.6,20.2,8.8,65.1,3.4
E00003993,7.4,8.6,4.3,77.3,2.3
E00003994,8.2,7.3,6.6,74.1,3.8
E00003995,25.5,10.3,4.2,55.8,4.2
E00003996,7.4,7.9,4.8,79.9,0
E00003997,9.5,17.3,4.6,66.1,2.5
E00003998,7.7,10.9,4.7,73.9,2.7
E00003999,12.5,6.7,9.2,70.3,1.2
E00004000,14.7,8.3,4.8,69.4,2.8
E00004001,5.9,4,5.3,81.3,3.5
E00004002,6.5,3.2,6.2,81.9,2.2
E00004003,10.5,18.4,5,63.2,2.9
E00004004,8,21.3,8.6,58.1,4
E00004005,7.1,9.7,4.5,76.4,2.3
E00004006,6.1,11,8.9,69.7,4.3
E00004007,6.1,22.4,1.9,62.8,6.7
E00004008,6.5,13.6,5,71.7,3.2
E00004009,13.8,10.5,4.6,68.2,2.9
E00004010,6.8,25.3,10.8,53.8,3.2
E00004011,7.2,8.3,2.9,77.9,3.7
E00004012,7.8,16,12.2,60.5,3.5
E00004013,13.8,4,4.7,76.3,1.2
E00004014,11.5,17.4,3.6,63.8,3.6
E00004015,3.1,35,6.1,53.4,2.5
E00004016,9.8,19.3,9.1,57.8,4
E00004017,11.6,20.6,6.1,55.9,5.9
E00004018,9.8,12.8,9.5,64.9,3
E00004020,7,18.2,8,63.9,2.9
E00004022,11.3,10.5,8,65.5,4.7
E00004023,13.9,16.1,2.6,63.7,3.7
E00004024,14.3,10.3,8.5,62.9,4
E00004025,7.9,3.3,7,78.5,3.3
E00004026,3.3,4.1,9.1,83,0.4
E00004027,10.9,18.4,8.2,57.8,4.8
E00004028,2.3,12.8,9,74.4,1.5
E00004029,4.6,10,10,73.9,1.6
E00004030,9.3,9,6.5,70.6,4.6
E00004031,10.8,3.6,5.4,78.7,1.5
E00004032,7.6,17.7,13.6,58.2,2.8
E00004033,5.8,6.4,5.8,78.5,3.5
E00004034,4.1,4.5,10,76.7,4.8
E00004035,3.2,6.8,6.1,82.5,1.3
E00004036,9.2,16.8,9.6,60.8,3.6
E00004037,5.9,6.4,1.3,84.5,1.8
E00004038,5.2,5.2,6.6,80.6,2.4
E00004039,10.7,10.4,6.4,72.1,0.3
E00004040,3.8,3.4,3,88.2,1.5
E00004041,2.6,2.3,5.2,87.7,2.3
E00004042,9.3,2.9,7.1,77.1,3.6
E00004043,8.6,7.6,7.2,76.3,0.3
E00004052,14.4,4.3,4.3,72.3,4.6
E00004053,12.6,7.2,4.8,68.6,6.7
E00004070,13.7,4.7,12.3,67.9,1.4
E00004071,12.2,4.4,5.5,75,2.9
E00004074,13.7,6.5,4.9,72,2.8
E00007932,7.5,19.1,5.1,64.8,3.6
E00007933,5.7,24.8,6.5,59,3.9
E00007934,9.6,6.4,3.8,71.2,9
E00007935,10.2,10.8,3.7,69.3,5.9
E00007936,13.5,11.5,6.2,61.8,7
E00007937,14.8,9,6.7,64.6,4.9
E00007938,11.9,9.7,3.4,72,3
E00007939,9.5,10.2,3.6,74.4,2.3
E00007940,5.7,5.3,6.1,81.8,1.1
E00007941,11.1,14.6,5,65.3,4
E00007942,19.2,7,5.6,63.1,5.1
E00007943,11.2,8,4.8,71.6,4.4
E00007944,7.7,10,3.3,76.3,2.7
E00007945,6.1,3.4,4.4,84.7,1.4
E00007946,27.1,10.3,1.8,53.9,6.8
E00007947,6.8,6.2,5.4,77.5,4.2
E00007948,8.6,7.3,4,73.3,6.9
E00007949,13.5,13.5,2.9,67.8,2.3
E00007950,4,9.7,4.3,80.6,1.4
E00007951,7.8,5.9,7.1,72.9,6.3
E00007952,3.2,10,5,78.6,3.2
E00007953,7,9.1,5.2,77.9,0.9
E00007954,7,11.7,3.6,74.6,3.1
E00007955,12.9,12.6,0.9,68.2,5.3
E00007956,2.9,14.5,3.9,76.3,2.4
E00007957,5.5,9.3,1.6,81.9,1.6
E00007958,4,7.7,3.2,78.6,6.6
E00007959,10.3,8.7,2.9,75.8,2.3
E00007960,7,12,2,75.6,3.4
E00007961,6.9,3.2,2.8,86.1,0.9
E00007962,13.1,3,3.7,79,1.1
E00007963,11,7.4,5.1,72.6,4
E00007964,7.5,6.4,2.6,80.9,2.6
E00007965,7.4,17.3,5.5,66.4,3.3
E00007966,7.7,5.9,2.7,74.8,8.9
E00007967,11,4.2,4.8,75.2,4.8
E00007968,3.3,14.3,4.9,75.5,2
E00007969,10.5,11.5,7,66,5.1
E00007970,6.3,11,7.2,73,2.5
E00007971,2.1,13.6,4.5,79,0.7
E00007972,6.4,10.7,5,74.6,3.3
E00007973,3.6,3.9,1.3,85.5,5.6
E00007974,6.6,12.8,5.6,71.4,3.6
E00007987,6.6,11.8,6.3,73.2,2.2
E00007988,3.5,18.7,6,69.6,2.1
E00007989,2.2,3.9,2.2,88.2,3.5
E00007990,0,4.4,3.5,89.4,2.7
E00007991,6,6.5,3.7,83.8,0
E00007992,7.7,1.5,7.4,80.9,2.6
E00008016,8.7,4.2,4,78.1,5
E00008017,10.7,16.5,5.8,61,6.1
E00008019,6.4,10.3,7.8,72.3,3.1
E00008020,7.9,4.1,3.8,82.1,2.2
E00008021,9.1,6.4,5.6,76.8,2.1
E00008022,6,23.1,4.5,61.9,4.5
