areacd,heating_type_3a-001,heating_type_3a-002
E00001663,0.8,99.2
E00001667,0,100
E00001680,2.3,97.7
E00001681,0.8,99.2
E00001682,0.8,99.2
E00001683,2.4,97.6
E00001684,0,100
E00002081,1.1,98.9
E00002090,0,100
E00002091,0,100
E00002093,0,100
E00002094,0.7,99.3
E00002095,0,100
E00002097,0,100
E00002099,2.9,97.1
E00002100,0,100
E00002103,2.9,97.1
E00002106,0.8,99.2
E00003116,0,100
E00003117,0,100
E00003118,4,96
E00003119,0,100
E00003120,1.7,98.3
E00003122,0,100
E00003123,0.7,99.3
E00003126,0.9,99.1
E00003127,1.1,98.9
E00003128,0.7,99.3
E00003129,2.3,97.7
E00003130,0,100
E00003131,0,100
E00003132,2.6,97.4
E00003133,1.5,98.5
E00003134,0,100
E00003135,0,100
E00003136,0,100
E00003137,1.7,98.3
E00003138,0.8,99.2
E00003139,1.3,98.7
E00003140,1.3,98.7
E00003141,1.5,98.5
E00003142,0.8,99.2
E00003143,0,100
E00003144,3,97
E00003145,0.8,99.2
E00003232,1.4,98.6
E00003233,0,100
E00003234,0,100
E00003235,0.7,99.3
E00003236,2.8,97.2
E00003241,0,100
E00003242,1.8,98.2
E00003243,1.2,98.8
E00003244,0,100
E00003245,1.4,98.6
E00003246,1.3,98.7
E00003247,7,93
E00003248,0,100
E00003249,2.2,97.8
E00003250,1.1,98.9
E00003251,0,100
E00003253,0,100
E00003254,2.4,97.6
E00003255,2.9,97.1
E00003256,0.7,99.3
E00003257,2.2,97.8
E00003258,2.3,97.7
E00003259,0,100
E00003260,0,100
E00003261,0.8,99.2
E00003262,2.3,97.7
E00003263,0.7,99.3
E00003265,0.7,99.3
E00003266,3.8,96.2
E00003281,0,100
E00003282,0,100
E00003284,0.8,99.2
E00003329,0,100
E00003330,0.9,99.1
E00003333,0,100
E00003334,0,100
E00003335,0,100
E00003336,2.1,97.9
E00003337,0,100
E00003338,0.8,99.2
E00003339,0,100
E00003340,1.4,98.6
E00003341,2.7,97.3
E00003342,0.8,99.2
E00003343,1.6,98.4
E00003346,1.5,98.5
E00003347,3.2,96.8
E00003348,0.8,99.2
E00003349,1.4,98.6
E00003350,0.9,99.1
E00003351,1.5,98.5
E00003352,1.7,98.3
E00003354,0.7,99.3
E00003356,0.7,99.3
E00003357,0,100
E00003358,0.8,99.2
E00003359,2.1,97.9
E00003360,0.8,99.2
E00003361,2.4,97.6
E00003362,2.1,97.9
E00003363,0.9,99.1
E00003364,0,100
E00003365,0,100
E00003366,0,100
E00003367,0,100
E00003368,1.2,98.8
E00003369,0,100
E00003370,0.8,99.2
E00003371,0.8,99.2
E00003372,0,100
E00003373,0,100
E00003374,0,100
E00003375,0.8,99.2
E00003376,0,100
E00003805,4.3,95.7
E00003806,0.8,99.2
E00003807,0,100
E00003808,0.8,99.2
E00003809,2.6,97.4
E00003810,0,100
E00003811,2.4,97.6
E00003812,4,96
E00003813,0,100
E00003814,2,98
E00003815,4.3,95.7
E00003816,0,100
E00003817,0,100
E00003818,1.5,98.5
E00003819,0.7,99.3
E00003820,0.8,99.2
E00003821,0.8,99.2
E00003822,0.8,99.2
E00003823,0.9,99.1
E00003824,0.8,99.2
E00003825,2.5,97.5
E00003826,0,100
E00003827,2.4,97.6
E00003828,1.6,98.4
E00003829,0.8,99.2
E00003830,0.7,99.3
E00003831,1.5,98.5
E00003832,1.6,98.4
E00003833,1.5,98.5
E00003834,1.9,98.1
E00003835,0,100
E00003836,0,100
E00003837,1.6,98.4
E00003838,0.8,99.2
E00003839,2.7,97.3
E00003991,0,100
E00003992,0,100
E00003993,2,98
E00003994,2.2,97.8
E00003995,0,100
E00003996,2.1,97.9
E00003997,0,100
E00003998,0.5,99.5
E00003999,1.3,98.7
E00004000,0,100
E00004001,0.6,99.4
E00004002,1.3,98.7
E00004003,0.6,99.4
E00004004,3.4,96.6
E00004005,0,100
E00004006,2.5,97.5
E00004007,0.8,99.2
E00004008,0,100
E00004009,0.9,99.1
E00004010,0,100
E00004011,1.6,98.4
E00004012,1.5,98.5
E00004013,0.6,99.4
E00004014,0.8,99.2
E00004015,0,100
E00004016,2.9,97.1
E00004017,1,99
E00004018,3.5,96.5
E00004020,1.7,98.3
E00004022,0.9,99.1
E00004023,0.9,99.1
E00004024,1,99
E00004025,1,99
E00004026,0,100
E00004027,1.7,98.3
E00004028,3.3,96.7
E00004029,0,100
E00004030,3.5,96.5
E00004031,1.4,98.6
E00004032,2.1,97.9
E00004033,0,100
E00004034,2.7,97.3
E00004035,0.8,99.2
E00004036,0.9,99.1
E00004037,0,100
E00004038,2.2,97.8
E00004039,2.2,97.8
E00004040,1.5,98.5
E00004041,0.7,99.3
E00004042,2.3,97.7
E00004043,4.2,95.8
E00004052,0,100
E00004053,0,100
E00004070,1.6,98.4
E00004071,0,100
E00004074,0.8,99.2
E00007932,0,100
E00007933,0,100
E00007934,0,100
E00007935,0,100
E00007936,0,100
E00007937,0,100
E00007938,4.6,95.4
E00007939,1.4,98.6
E00007940,0,100
E00007941,0,100
E00007942,0,100
E00007943,1.8,98.2
E00007944,0.7,99.3
E00007945,0,100
E00007946,0.8,99.2
E00007947,0.8,99.2
E00007948,3.4,96.6
E00007949,1.6,98.4
E00007950,2.2,97.8
E00007951,0,100
E00007952,1.9,98.1
E00007953,0.9,99.1
E00007954,0,100
E00007955,0.9,99.1
E00007956,0,100
E00007957,0.9,99.1
E00007958,2.3,97.7
E00007959,0.8,99.2
E00007960,2.6,97.4
E00007961,2.5,97.5
E00007962,0,100
E00007963,0.6,99.4
E00007964,2.8,97.2
E00007965,1.4,98.6
E00007966,0,100
E00007967,0.7,99.3
E00007968,0.8,99.2
E00007969,1.6,98.4
E00007970,3.4,96.6
E00007971,0.9,99.1
E00007972,3.3,96.7
E00007973,0,100
E00007974,1.5,98.5
E00007987,0.9,99.1
E00007988,6.4,93.6
E00007989,3.3,96.7
E00007990,1.6,98.4
E00007991,1.8,98.2
E00007992,1.6,98.4
E00008016,2.4,97.6
E00008017,0.8,99.2
E00008019,3.1,96.9
E00008020,0.8,99.2
E00008021,4.4,95.6
E00008022,3,97
E00008023,2.1,97.9
E00008024,3.4,96.6
E00008025,0,100
E00008026,2.5,97.5
E00008027,1.6,98.4
E00008028,0,100
E00008030,0,100
E00008033,0,100
E00008035,0.8,99.2
E00008036,0,100
E00008037,2.1,97.9
E00008038,0.5,99.5
E00008039,0.6,99.4
E00008040,0.6,99.4
E00008041,1.4,98.6
E00008042,4.8,95.2
E00008043,1.6,98.4
E00008044,0,100
E00008045,1.7,98.3
E00008046,2.7,97.3
E00008047,0,100
E00008048,5.6,94.4
E00008049,1.4,98.6
E00008051,2.3,97.7
E00008053,0,100
E00008054,1,99
E00008055,0,100
E00008056,1.8,98.2
E00008057,5.9,94.1
E00008088,0,100
E00008089,0,100
E00008091,1.6,98.4
E00008234,2.6,97.4
E00008235,2.3,97.7
E00008236,5,95
E00008237,2.7,97.3
E00008238,1.6,98.4
E00008239,1.8,98.2
E00008240,1,99
E00008241,1.7,98.3
E00008242,0.8,99.2
E00008243,1.6,98.4
E00008244,0.7,99.3
E00008245,0,100
E00008246,2,98
E00008247,2.5,97.5
E00008248,0,100
E00008249,2.6,97.4
E00008250,3.5,96.5
E00008251,0.9,99.1
E00008252,2.5,97.5
E00008253,0.9,99.1
E00008254,1.8,98.2
E00008255,0,100
E00008256,0,100
E00008257,0.9,99.1
E00008258,0,100
E00008272,1.8,98.2
E00008274,0,100
E00008275,0,100
E00008276,0.8,99.2
E00016256,1.8,98.2
E00016276,4.2,95.8
E00016277,4.4,95.6
E00016278,1.8,98.2
E00016284,3.2,96.8
E00016285,0,100
E00016296,0,100
E00016297,0.7,99.3
E00016298,0.7,99.3
E00016348,3.4,96.6
E00016349,2.4,97.6
E00016350,1.5,98.5
E00016351,2,98
E00016352,2.9,97.1
E00016353,1.6,98.4
E00016356,3.8,96.2
E00016362,3.1,96.9
E00016364,1.7,98.3
E00016365,3.7,96.3
E00016369,0.8,99.2
E00016370,1.9,98.1
E00016371,2.6,97.4
E00016372,3.3,96.7
E00016373,1.5,98.5
E00016374,0.9,99.1
E00016375,1.9,98.1
E00016376,1.7,98.3
E00016377,5.2,94.8
E00016378,2.4,97.6
E00016379,3,97
E00016380,0,100
E00016381,0.7,99.3
E00016382,4.7,95.3
E00016383,3.8,96.2
E00016387,0,100
E00016389,1.9,98.1
E00016392,3.4,96.6
E00016393,0,100
E00016394,0.8,99.2
E00016493,1.3,98.7
E00016494,3.8,96.2
E00016495,2.9,97.1
E00016496,1.6,98.4
E00016497,4.3,95.7
E00016498,2.3,97.7
E00016499,0.6,99.4
E00016500,1.6,98.4
E00016501,2.1,97.9
E00016502,1.8,98.2
E00016503,3.1,96.9
E00016504,0,100
E00016505,1.3,98.7
E00016506,1.6,98.4
E00016507,4.8,95.2
E00016508,0.8,99.2
E00016509,1.3,98.7
E00016510,1.9,98.1
E00016511,3.2,96.8
E00016512,0,100
E00016513,3.2,96.8
E00016514,1.4,98.6
E00016515,1.6,98.4
E00016516,0.9,99.1
E00016517,2.1,97.9
E00016518,2.1,97.9
E00016519,0.9,99.1
E00016520,2.5,97.5
E00016521,2.5,97.5
E00016522,2.9,97.1
E00016523,0,100
E00016524,0.8,99.2
E00016525,0.8,99.2
E00016526,2.3,97.7
E00016527,3.1,96.9
E00016528,1.9,98.1
E00016529,1.8,98.2
E00016530,0,100
E00016531,3.2,96.8
E00016532,1.9,98.1
E00016533,0.9,99.1
E00016534,2.6,97.4
E00016535,3.4,96.6
E00016536,0.9,99.1
E00016537,0.9,99.1
E00016538,0,100
E00016539,1.3,98.7
E00016540,0.8,99.2
E00016541,2.2,97.8
E00016588,5.2,94.8
E00016589,0.8,99.2
E00016590,2.6,97.4
E00016591,0,100
E00016592,2.7,97.3
E00016603,1.1,98.9
E00016604,2.8,97.2
