areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00001663,47.2,37.4,15.4,0,0
E00001667,41.9,38,17.1,3.1,0
E00001680,24.4,38.9,33.6,3.1,0
E00001681,56.1,28.8,12.1,2.3,0.8
E00001682,44.1,33.1,20.5,1.6,0.8
E00001683,45.6,35.2,19.2,0,0
E00001684,29.9,29.9,30.9,7.2,2.1
E00002081,14.4,44.4,37.8,3.3,0
E00002090,63.7,26.4,7.7,2.2,0
E00002091,53.5,33.3,12.1,1,0
E00002093,63.9,25.9,7.4,2.8,0
E00002094,68.5,21.7,8.4,1.4,0
E00002095,61.9,27.6,8.2,2.2,0
E00002097,55.9,36.4,7.6,0,0
E00002099,46.7,29.9,22.6,0.7,0
E00002100,47.1,39.9,10.1,2.9,0
E00002103,43,32.6,20,3.7,0.7
E00002106,22.7,43,31.3,3.1,0
E00003116,75.2,21.7,3.1,0,0
E00003117,65.2,23.7,11.1,0,0
E00003118,2.2,25.4,66.2,6.1,0
E00003119,53,17.9,27.6,1.5,0
E00003120,46.6,38.1,11,4.2,0
E00003122,74.8,14.5,9.9,0,0.8
E00003123,52.4,32.2,14,1.4,0
E00003126,79.1,16.5,4.3,0,0
E00003127,27.3,27.3,43.2,2.3,0
E00003128,77.8,14.1,6.7,1.5,0
E00003129,54.5,34.3,7.5,3.7,0
E00003130,81.9,15,3.1,0,0
E00003131,77.9,15.4,6.6,0,0
E00003132,39.1,29.5,27.6,2.6,1.3
E00003133,79.7,13.5,6,0.8,0
E00003134,56.2,24.2,15.7,3.3,0.7
E00003135,56.9,28.5,13.8,0.8,0
E00003136,30,40,23.6,5.5,0.9
E00003137,2.5,28,61.9,5.9,1.7
E00003138,38.7,32.8,21,7.6,0
E00003139,57.1,27.9,13.6,0.6,0.6
E00003140,26.8,43.6,23.5,6,0
E00003141,52.9,33.1,11,1.5,1.5
E00003142,16.3,48.9,31.9,3,0
E00003143,62.9,21,15.6,0.6,0
E00003144,11.6,35.4,46.5,5.1,1.5
E00003145,79.9,14.9,5.2,0,0
E00003232,17.1,32.9,42.4,5.7,1.9
E00003233,64.9,31.5,3.6,0,0
E00003234,60.4,21.9,15.6,2.1,0
E00003235,64.8,26.8,5.6,1.4,1.4
E00003236,15.9,25.2,46.7,11.2,0.9
E00003241,37.8,38.9,17.8,5.6,0
E00003242,15.8,34.8,42.1,6.8,0.5
E00003243,45.8,37.5,13.3,3.3,0
E00003244,76.2,17.8,5,1,0
E00003245,12.5,27.9,47.1,10.3,2.2
E00003246,25.7,28.9,36.8,8.6,0
E00003247,11.5,35.7,42.7,8.9,1.3
E00003248,43,28,24.3,3.7,0.9
E00003249,19.6,27.5,44.9,7.2,0.7
E00003250,4.4,33,53.8,7.1,1.6
E00003251,18.4,39.1,37.4,4,1.1
E00003253,25,37.5,33,4.5,0
E00003254,7.7,30.9,52.2,7.2,1.9
E00003255,9.2,30,46.9,13,1
E00003256,8.9,36.3,47.3,6.8,0.7
E00003257,15,35.7,39.3,10,0
E00003258,51.1,27.1,20.3,1.5,0
E00003259,71.3,18.8,9.9,0,0
E00003260,5.2,35.1,51.5,8.2,0
E00003261,11.2,36.8,43.2,8,0.8
E00003262,66.3,17.4,10.5,5.8,0
E00003263,35.5,43.5,19.6,1.4,0
E00003265,38.4,41.8,18.5,1.4,0
E00003266,5.8,42.9,45.5,5.8,0
E00003281,50.7,30.1,18.5,0.7,0
E00003282,24.6,28.3,34.1,13,0
E00003284,9.2,24.6,64.6,1.5,0
E00003329,47.8,29.7,21.7,0.7,0
E00003330,30.9,48.8,19.8,0.5,0
E00003333,69.8,23.7,5,1.4,0
E00003334,17.5,47.5,28.3,6.7,0
E00003335,44.4,41.3,13.5,0.8,0
E00003336,51.1,39,9.9,0,0
E00003337,61,25,14,0,0
E00003338,30.8,48.9,17.3,3,0
E00003339,69.2,18.9,11.2,0,0.7
E00003340,33.1,39.2,23.6,3.4,0.7
E00003341,23.1,46.9,26.5,2.7,0.7
E00003342,77.4,16.1,4.8,1.6,0
E00003343,38,31.4,29.8,0.8,0
E00003346,26.7,39.3,25.9,5.9,2.2
E00003347,24.2,31.5,37.1,6.5,0.8
E00003348,9.5,35.3,45.7,7.8,1.7
E00003349,19.4,49.6,25.9,4.3,0.7
E00003350,46.5,40.4,11.4,1.8,0
E00003351,54.1,30.1,14.3,1.5,0
E00003352,50.4,31.6,16.2,1.7,0
E00003354,65.4,24.3,9.6,0.7,0
E00003356,19.3,32.4,44.8,3.4,0
E00003357,47,29.9,20.1,1.5,1.5
E00003358,50.4,37.8,9.2,2.5,0
E00003359,15.2,43.4,37.2,4.1,0
E00003360,16.5,54.1,25.6,3.8,0
E00003361,43.5,33.1,21.8,1.6,0
E00003362,77.5,15.5,6.3,0.7,0
E00003363,40.7,38,19.4,0.9,0.9
E00003364,49.6,30.8,18.8,0.8,0
E00003365,79.8,14.9,5.3,0,0
E00003366,80.7,17.4,1.8,0,0
E00003367,80.3,15,2.4,0,2.4
E00003368,70.7,23.8,4.3,1.2,0
E00003369,46.7,21.9,27,4.4,0
E00003370,44,20.8,32.8,2.4,0
E00003371,58.7,27,12.7,1.6,0
E00003372,42.5,29.2,20.8,7.5,0
E00003373,68.3,25.2,5.8,0.7,0
E00003374,61.5,24.8,13.7,0,0
E00003375,43.5,36.3,18.5,1.6,0
E00003376,77.3,16.4,6.3,0,0
E00003805,48.3,29.7,16.1,4.2,1.7
E00003806,9.8,38.5,40.2,10.7,0.8
E00003807,20.2,34.5,37.8,6.7,0.8
E00003808,48.5,31.8,18.2,1.5,0
E00003809,5.1,24.8,52.1,17.9,0
E00003810,14.4,33.6,40.8,9.6,1.6
E00003811,30.6,38.7,25.8,4,0.8
E00003812,27.9,37.7,27,5.7,1.6
E00003813,44.9,39.1,13,2.2,0.7
E00003814,63.1,25.2,11.7,0,0
E00003815,18.5,34.1,39.3,5.9,2.2
E00003816,7.9,32.5,52.6,6.1,0.9
E00003817,15.9,10.3,69.2,4.7,0
E00003818,10.7,43.6,35,8.6,2.1
E00003819,36.8,25.7,28.5,6.9,2.1
E00003820,18.3,19.8,51.6,8.7,1.6
E00003821,15.8,33.8,42.9,7.5,0
E00003822,11,37.8,42.5,8.7,0
E00003823,16,35.3,37,11.8,0
E00003824,22.1,36.1,28.7,9.8,3.3
E00003825,4.5,11,67.1,17.4,0
E00003826,18.1,34.6,38.6,7.9,0.8
E00003827,26.4,31.2,36.8,5.6,0
E00003828,9.5,27,47.6,15.9,0
E00003829,16.8,51.2,26.4,5.6,0
E00003830,16.4,33.6,38.6,9.3,2.1
E00003831,33.3,34.1,23,8.9,0.7
E00003832,16.9,29.8,46,7.3,0
E00003833,17.6,23.7,49.6,6.1,3.1
E00003834,46.7,40,10.5,2.9,0
E00003835,26.8,38.4,31.3,2.7,0.9
E00003836,37,32.6,27.5,2.2,0.7
E00003837,32,44,20,4,0
E00003838,55.5,22.7,20.2,1.7,0
E00003839,49.5,23.4,22.4,4.7,0
E00003991,12.5,22.9,59,2.8,2.8
E00003992,8.7,36.2,42,13,0
E00003993,31.3,35.4,31.3,2.1,0
E00003994,66.9,11.8,19.9,0,1.5
E00003995,68.2,18.2,11.4,1.5,0.8
E00003996,50.5,24.2,22.1,2.1,1.1
E00003997,13.5,27,50.4,8.5,0.7
E00003998,16.3,38.9,41.1,3.7,0
E00003999,17,38.6,37.3,7.2,0
E00004000,42.1,33.5,22.8,1.5,0
E00004001,41.7,30.1,25.8,2.5,0
E00004002,25.6,29.4,38.1,6.3,0.6
E00004003,51.3,34,12.8,0.6,1.3
E00004004,12.9,34.5,40.5,10.3,1.7
E00004005,3.4,25,63.1,8.5,0
E00004006,45.3,29.1,22.2,3.4,0
E00004007,51.6,34.7,11.3,2.4,0
E00004008,55.2,33.3,9.5,1.9,0
E00004009,66.4,28.3,3.5,1.8,0
E00004010,25.5,43.4,27.4,3.8,0
E00004011,54.8,32.5,11.1,1.6,0
E00004012,3,28.6,51.9,15,1.5
E00004013,62,22.8,13.5,1.8,0
E00004014,45,30.8,22.5,1.7,0
E00004015,3.5,17.6,69.4,8.2,1.2
E00004016,12.3,26.4,41.5,17,2.8
E00004017,26.8,31.4,33.5,6.7,1.5
E00004018,52.2,27.4,17.7,1.8,0.9
E00004020,12.8,25.6,47.9,12,1.7
E00004022,26.7,42.2,28.4,2.6,0
E00004023,61.3,27.4,7.5,2.8,0.9
E00004024,49,25.5,17.6,7.8,0
E00004025,48,10.2,40.8,1,0
E00004026,21.8,50.5,23.8,4,0
E00004027,21.6,31.9,37.9,7.8,0.9
E00004028,6.5,17.4,67.4,8.7,0
E00004029,45.7,29,20.3,5.1,0
E00004030,20.3,23.8,44.8,11.2,0
E00004031,28.9,47.2,18.3,3.5,2.1
E00004032,6.5,24.6,58,10.9,0
E00004033,46.9,24.6,24.6,3.8,0
E00004034,13.4,40.1,41.7,3.7,1.1
E00004035,47.9,28.9,18.2,5,0
E00004036,14,26.2,51.4,7.5,0.9
E00004037,57.9,25.5,11.7,4.8,0
E00004038,14.4,37.4,44.9,2.1,1.1
E00004039,17.6,41.2,35.3,5.1,0.7
E00004040,16.8,55,26.7,1.5,0
E00004041,14,48,34,4,0
E00004042,24,31,39.5,3.9,1.6
E00004043,30.3,37.3,28.9,3.5,0
E00004052,78.9,20.3,0.8,0,0
E00004053,24.1,41.1,31.6,3.2,0
E00004070,24.6,35.7,35.7,4,0
E00004071,54,32.5,8.7,4.8,0
E00004074,45.9,37.6,14.3,1.5,0.8
E00007932,14.7,29.5,46.5,8.5,0.8
E00007933,26.2,23,45.2,5.6,0
E00007934,31.6,34.6,30.1,3.7,0
E00007935,59.8,21.4,17.1,1.7,0
E00007936,53.8,23.1,17.7,3.8,1.5
E00007937,63.2,22.2,12,0.9,1.7
E00007938,28.2,30,37.3,4.5,0
E00007939,40.4,14.9,37.6,7.1,0
E00007940,31.3,36.6,28.6,3.6,0
E00007941,44.3,32.2,19.1,2.6,1.7
E00007942,63.6,20,14.3,1.4,0.7
E00007943,34.9,29.4,30.3,3.7,1.8
E00007944,20.9,33.1,37.4,7.9,0.7
E00007945,34.4,24.2,40.6,0.8,0
E00007946,54.8,23.8,16.7,2.4,2.4
E00007947,45,34.9,18.6,0.8,0.8
E00007948,67.2,21.6,6.9,3.4,0.9
E00007949,41.8,23,27,5.7,2.5
E00007950,23.9,24.6,41.8,9.7,0
E00007951,29.5,40,25.7,2.9,1.9
E00007952,36.2,27.6,24.8,11.4,0
E00007953,26.5,26.5,33.6,12.4,0.9
E00007954,40,24.3,27.1,7.1,1.4
E00007955,30,30.9,30.9,6.4,1.8
E00007956,33.6,27.6,25,12.1,1.7
E00007957,58,24.1,15.2,2.7,0
E00007958,18.8,34.4,40.6,3.9,2.3
E00007959,55,25,19.2,0.8,0
