areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00001663,53.7,46.3
E00001667,53,47
E00001680,38.6,61.4
E00001681,45,55
E00001682,52.5,47.5
E00001683,58.1,41.9
E00001684,33.7,66.3
E00002081,38,62
E00002090,58.3,41.7
E00002091,62.1,37.9
E00002093,60.7,39.3
E00002094,66.2,33.8
E00002095,59.5,40.5
E00002097,58.3,41.7
E00002099,54.1,45.9
E00002100,51.7,48.3
E00002103,43.3,56.7
E00002106,45,55
E00003116,60.2,39.8
E00003117,63.3,36.7
E00003118,24.1,75.9
E00003119,55.5,44.5
E00003120,64.6,35.4
E00003122,59.2,40.8
E00003123,62.8,37.2
E00003126,64.5,35.5
E00003127,41.5,58.5
E00003128,69,31
E00003129,51,49
E00003130,66.1,33.9
E00003131,61.7,38.3
E00003132,42.4,57.6
E00003133,64,36
E00003134,50.7,49.3
E00003135,59.3,40.7
E00003136,44.3,55.7
E00003137,26.3,73.7
E00003138,42.6,57.4
E00003139,50.5,49.5
E00003140,50.2,49.8
E00003141,58.8,41.2
E00003142,40.2,59.8
E00003143,62.2,37.8
E00003144,37.4,62.6
E00003145,62.6,37.4
E00003232,41.1,58.9
E00003233,57.5,42.5
E00003234,52.3,47.7
E00003235,61.6,38.4
E00003236,43.7,56.3
E00003241,44.3,55.7
E00003242,44.1,55.9
E00003243,49,51
E00003244,65.2,34.8
E00003245,37.2,62.8
E00003246,36.8,63.2
E00003247,35.6,64.4
E00003248,51.3,48.7
E00003249,34,66
E00003250,29.8,70.2
E00003251,38,62
E00003253,44.5,55.5
E00003254,32.9,67.1
E00003255,39.6,60.4
E00003256,31.9,68.1
E00003257,38.7,61.3
E00003258,52.2,47.8
E00003259,64.2,35.8
E00003260,36.8,63.2
E00003261,36,64
E00003262,57.3,42.7
E00003263,61.1,38.9
E00003265,53.5,46.5
E00003266,45.8,54.2
E00003281,51.6,48.4
E00003282,39.2,60.8
E00003284,25.6,74.4
E00003329,55,45
E00003330,52.3,47.7
E00003333,63.7,36.3
E00003334,35.8,64.2
E00003335,56.2,43.8
E00003336,55.9,44.1
E00003337,56.6,43.4
E00003338,51.6,48.4
E00003339,59.3,40.7
E00003340,38.5,61.5
E00003341,40.2,59.8
E00003342,64,36
E00003343,45.8,54.2
E00003346,41.7,58.3
E00003347,42.6,57.4
E00003348,28.2,71.8
E00003349,42.6,57.4
E00003350,59.8,40.2
E00003351,65,35
E00003352,56.1,43.9
E00003354,58.5,41.5
E00003356,37,63
E00003357,48.1,51.9
E00003358,56.6,43.4
E00003359,34.6,65.4
E00003360,37.3,62.7
E00003361,43.2,56.8
E00003362,62,38
E00003363,52.7,47.3
E00003364,57.7,42.3
E00003365,67.5,32.5
E00003366,71.7,28.3
E00003367,59.1,40.9
E00003368,67.6,32.4
E00003369,39.5,60.5
E00003370,50.8,49.2
E00003371,60.8,39.2
E00003372,50.2,49.8
E00003373,57.6,42.4
E00003374,47.9,52.1
E00003375,53.4,46.6
E00003376,64.5,35.5
E00003805,59.1,40.9
E00003806,38.1,61.9
E00003807,32,68
E00003808,51.9,48.1
E00003809,31.6,68.4
E00003810,31.1,68.9
E00003811,36.3,63.7
E00003812,38.6,61.4
E00003813,49.8,50.2
E00003814,58.2,41.8
E00003815,36,64
E00003816,38.7,61.3
E00003817,28.9,71.1
E00003818,31.1,68.9
E00003819,44.4,55.6
E00003820,30.3,69.7
E00003821,38.6,61.4
E00003822,31.6,68.4
E00003823,28.1,71.9
E00003824,36,64
E00003825,29.6,70.4
E00003826,34.9,65.1
E00003827,39.7,60.3
E00003828,23.2,76.8
E00003829,51.2,48.8
E00003830,32.2,67.8
E00003831,42.9,57.1
E00003832,31.2,68.8
E00003833,33.9,66.1
E00003834,59,41
E00003835,42,58
E00003836,45.3,54.7
E00003837,39.5,60.5
E00003838,51.1,48.9
E00003839,46.6,53.4
E00003991,27.2,72.8
E00003992,28.2,71.8
E00003993,32.6,67.4
E00003994,58.9,41.1
E00003995,63.7,36.3
E00003996,42.7,57.3
E00003997,33.8,66.2
E00003998,37.6,62.4
E00003999,43.7,56.3
E00004000,53.5,46.5
E00004001,49.7,50.3
E00004002,44.2,55.8
E00004003,50.1,49.9
E00004004,30.8,69.2
E00004005,27.8,72.2
E00004006,53.6,46.4
E00004007,55.7,44.3
E00004008,51.5,48.5
E00004009,66.8,33.2
E00004010,42.5,57.5
E00004011,53.9,46.1
E00004012,32.5,67.5
E00004013,65.1,34.9
E00004014,51.8,48.2
E00004015,32,68
E00004016,36.1,63.9
E00004017,41.2,58.8
E00004018,58.9,41.1
E00004020,30.9,69.1
E00004022,50.2,49.8
E00004023,42.4,57.6
E00004024,52.5,47.5
E00004025,54.9,45.1
E00004026,52,48
E00004027,34.7,65.3
E00004028,20,80
E00004029,53.6,46.4
E00004030,35.7,64.3
E00004031,50.7,49.3
E00004032,30.8,69.2
E00004033,54.9,45.1
E00004034,36.1,63.9
E00004035,56.4,43.6
E00004036,34.5,65.5
E00004037,56.9,43.1
E00004038,27.8,72.2
E00004039,46.1,53.9
E00004040,32,68
E00004041,38.1,61.9
E00004042,43.6,56.4
E00004043,42.3,57.7
E00004052,65.7,34.3
E00004053,43,57
E00004070,36,64
E00004071,55.8,44.2
E00004074,60.5,39.5
E00007932,38.7,61.3
E00007933,29.1,70.9
E00007934,43.3,56.7
E00007935,56.7,43.3
E00007936,52.9,47.1
E00007937,55.4,44.6
E00007938,38.8,61.2
E00007939,43.7,56.3
E00007940,37.4,62.6
E00007941,49.2,50.8
E00007942,52.3,47.7
E00007943,40.4,59.6
E00007944,33.3,66.7
E00007945,43.5,56.5
E00007946,58.3,41.7
E00007947,56,44
E00007948,58.8,41.2
E00007949,42.9,57.1
E00007950,37.4,62.6
E00007951,47.9,52.1
E00007952,42.6,57.4
E00007953,38.2,61.8
E00007954,46.8,53.2
E00007955,48.6,51.4
E00007956,40.2,59.8
E00007957,47.8,52.2
E00007958,43.5,56.5
E00007959,50.6,49.4
E00007960,35.8,64.2
E00007961,62.3,37.7
