areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00001663,86,6.7,7.4
E00001667,91.6,5.5,2.9
E00001680,83,9.8,7.2
E00001681,90.3,6,3.7
E00001682,82.8,8.3,8.9
E00001683,90.8,5.8,3.4
E00001684,79.3,5.1,15.6
E00002081,78.8,14,7.3
E00002090,91.3,4.3,4.3
E00002091,88.1,9.8,2.1
E00002093,86.7,5.5,7.8
E00002094,91.7,3.9,4.4
E00002095,94.1,2.7,3.2
E00002097,92.4,5,2.6
E00002099,93,4.5,2.5
E00002100,89.8,2.2,8
E00002103,84.6,10.4,5.1
E00002106,84.6,9,6.5
E00003116,85.5,6.3,8.3
E00003117,89.6,8.2,2.2
E00003118,68.2,20.6,11.2
E00003119,86,9.3,4.7
E00003120,86.8,9.1,4.1
E00003122,90.3,8.8,0.9
E00003123,87,9.4,3.6
E00003126,90,7.6,2.4
E00003127,78.3,11.1,10.6
E00003128,91.5,6.8,1.7
E00003129,89.1,8.9,2
E00003130,92.9,5.2,1.9
E00003131,91,7.4,1.6
E00003132,78.6,10.2,11.1
E00003133,92.8,5.5,1.7
E00003134,85.4,10.7,3.9
E00003135,85.6,10.7,3.7
E00003136,87.3,6.2,6.6
E00003137,66.5,30.4,3.1
E00003138,84.6,10.5,4.9
E00003139,87.6,5.5,6.9
E00003140,82.1,12.1,5.8
E00003141,83.7,10.4,6
E00003142,78.9,14.3,6.7
E00003143,88.3,10,1.7
E00003144,79,16.5,4.5
E00003145,91.9,6.5,1.6
E00003232,69.9,22.2,7.8
E00003233,89.7,5.5,4.8
E00003234,91,5.9,3.1
E00003235,88.2,9.3,2.5
E00003236,55.6,39.9,4.4
E00003241,84.2,13.6,2.2
E00003242,66.4,23.9,9.7
E00003243,85.1,9.5,5.4
E00003244,90.8,7.1,2.1
E00003245,64.7,26.7,8.6
E00003246,77.2,17.3,5.6
E00003247,56.2,38.4,5.4
E00003248,86.7,8.8,4.4
E00003249,78.2,17.9,3.9
E00003250,61.2,31.8,7
E00003251,70.6,22.5,6.9
E00003253,83.7,12.7,3.6
E00003254,61.5,32,6.5
E00003255,50.6,43.1,6.3
E00003256,61.5,29.6,8.9
E00003257,80.1,15.2,4.7
E00003258,83,14.3,2.7
E00003259,90.9,7.2,1.9
E00003260,76.6,21.6,1.8
E00003261,71.2,24.5,4.3
E00003262,78.4,17.4,4.2
E00003263,86.2,9.7,4.1
E00003265,82,12.4,5.6
E00003266,58.1,36,5.8
E00003281,81.8,12.4,5.8
E00003282,73.3,23,3.8
E00003284,80.1,10,10
E00003329,86.6,11.9,1.6
E00003330,87.2,5,7.8
E00003333,91.1,5.4,3.6
E00003334,79.1,9.3,11.6
E00003335,87,6.8,6.2
E00003336,88.2,7.2,4.6
E00003337,82.9,8,9.1
E00003338,86.7,7.5,5.8
E00003339,91.4,4.9,3.7
E00003340,87.9,8.9,3.2
