areacd,sex-001,sex-002
E00001663,48.8,51.2
E00001667,50.7,49.3
E00001680,54.9,45.1
E00001681,51.1,48.9
E00001682,48.3,51.7
E00001683,50.8,49.2
E00001684,58.4,41.6
E00002081,55.2,44.8
E00002090,49.4,50.6
E00002091,53.5,46.5
E00002093,50.2,49.8
E00002094,46.6,53.4
E00002095,52.2,47.8
E00002097,48.2,51.8
E00002099,50.3,49.7
E00002100,47.4,52.6
E00002103,47.6,52.4
E00002106,48.8,51.2
E00003116,51.3,48.8
E00003117,49.9,50.1
E00003118,54.5,45.5
E00003119,52,48
E00003120,52.1,47.9
E00003122,53.3,46.7
E00003123,50.4,49.6
E00003126,54.3,45.7
E00003127,52.5,47.5
E00003128,52.7,47.3
E00003129,52.4,47.6
E00003130,51.6,48.4
E00003131,51.8,48.2
E00003132,56.7,43.3
E00003133,50.3,49.7
E00003134,53.7,46.3
E00003135,49.1,50.9
E00003136,47.7,52.3
E00003137,51.6,48.4
E00003138,50.8,49.2
E00003139,52.6,47.4
E00003140,51.7,48.3
E00003141,55.7,44.3
E00003142,54.7,45.3
E00003143,52.6,47.4
E00003144,56,44
E00003145,50.9,49.1
E00003232,55.2,44.8
E00003233,50.5,49.5
E00003234,53.1,46.9
E00003235,53.6,46.4
E00003236,50,50
E00003241,55.8,44.2
E00003242,52.4,47.6
E00003243,54.8,45.2
E00003244,52.7,47.3
E00003245,53.6,46.4
E00003246,50.3,49.7
E00003247,47.7,52.3
E00003248,51.4,48.6
E00003249,52.7,47.3
E00003250,49.1,50.9
E00003251,49.5,50.5
E00003253,55.2,44.8
E00003254,52.3,47.7
E00003255,50.1,49.9
E00003256,50.7,49.3
E00003257,52.2,47.8
E00003258,51.8,48.2
E00003259,53.6,46.4
E00003260,53.8,46.2
E00003261,51.2,48.8
E00003262,51.7,48.3
E00003263,53.5,46.5
E00003265,50.4,49.6
E00003266,51,49
E00003281,53.3,46.7
E00003282,47.2,52.8
E00003284,48.1,51.9
E00003329,51.6,48.4
E00003330,57,43
E00003333,49.1,50.9
E00003334,51.4,48.6
E00003335,52.1,47.9
E00003336,54.5,45.5
E00003337,52.2,47.8
E00003338,35.3,64.7
E00003339,54.5,45.5
E00003340,54.8,45.2
E00003341,51.1,48.9
E00003342,50.3,49.7
E00003343,51.4,48.6
E00003346,55.4,44.6
E00003347,50.7,49.3
E00003348,55.4,44.6
E00003349,52.3,47.7
E00003350,53.3,46.7
E00003351,49.5,50.5
E00003352,51.2,48.8
E00003354,51.2,48.8
E00003356,55.3,44.7
E00003357,52.1,47.9
E00003358,54.8,45.2
E00003359,53.5,46.5
E00003360,50.6,49.4
E00003361,51.6,48.4
E00003362,52.8,47.2
E00003363,47.6,52.4
E00003364,51.2,48.8
E00003365,50.3,49.7
E00003366,50.3,49.7
E00003367,51.7,48.3
E00003368,52.1,47.9
E00003369,53,47
E00003370,48.1,51.9
E00003371,51.1,48.9
E00003372,53.3,46.7
E00003373,52.4,47.6
E00003374,53.9,46.1
E00003375,54.1,45.9
E00003376,49.2,50.8
E00003805,52.8,47.2
E00003806,54.8,45.2
E00003807,53.9,46.1
E00003808,52.8,47.2
E00003809,57.4,42.6
E00003810,55,45
E00003811,53.5,46.5
E00003812,51.3,48.7
E00003813,51.1,48.9
E00003814,53.4,46.6
E00003815,51.1,48.9
E00003816,54.9,45.1
E00003817,57.1,42.9
E00003818,52.9,47.1
E00003819,52.3,47.7
E00003820,53.9,46.1
E00003821,51.6,48.4
E00003822,54,46
E00003823,49.2,50.8
E00003824,50.7,49.3
E00003825,51.9,48.1
E00003826,52.1,47.9
E00003827,50.8,49.2
E00003828,56.7,43.3
E00003829,54.8,45.2
E00003830,54.5,45.5
E00003831,55.2,44.8
E00003832,54.9,45.1
E00003833,56.5,43.5
E00003834,51.1,48.9
E00003835,56.5,43.5
E00003836,53.8,46.2
E00003837,52,48
E00003838,50.8,49.2
E00003839,50.2,49.8
E00003991,54.5,45.5
E00003992,55.6,44.4
E00003993,54.1,45.9
E00003994,55,45
E00003995,51.8,48.2
E00003996,48,52
E00003997,49.6,50.4
E00003998,53.2,46.8
E00003999,51.8,48.2
E00004000,52.3,47.7
E00004001,52.8,47.2
E00004002,53.7,46.3
E00004003,52.5,47.5
E00004004,55,45
E00004005,55.2,44.8
E00004006,51.2,48.8
E00004007,50.8,49.2
E00004008,51.3,48.7
E00004009,48.7,51.3
E00004010,56.8,43.2
E00004011,54.1,45.9
E00004012,53,47
E00004013,50.1,49.9
E00004014,51.1,48.9
E00004015,46,54
E00004016,54.7,45.3
E00004017,52.4,47.6
E00004018,51,49
E00004020,58.7,41.3
E00004022,51.8,48.2
E00004023,52.9,47.1
E00004024,54.4,45.6
E00004025,50,50
E00004026,51.9,48.1
E00004027,55.7,44.3
E00004028,54.2,45.8
E00004029,54.1,45.9
E00004030,55.6,44.4
E00004031,50.7,49.3
E00004032,49.7,50.3
E00004033,51.5,48.5
E00004034,52.6,47.4
E00004035,51.8,48.2
E00004036,52.8,47.2
E00004037,53.5,46.5
E00004038,52.6,47.4
E00004039,53.8,46.2
E00004040,54.1,45.9
E00004041,53.4,46.6
E00004042,47.3,52.7
E00004043,51,49
E00004052,52.2,47.8
E00004053,56.7,43.3
E00004070,55.4,44.6
E00004071,52.7,47.3
E00004074,46.6,53.4
E00007932,56.9,43.1
E00007933,55.4,44.6
E00007934,49.7,50.3
E00007935,52.1,47.9
E00007936,48.6,51.4
E00007937,50.6,49.4
E00007938,45.1,54.9
E00007939,50.3,49.7
E00007940,45.6,54.4
E00007941,51.1,48.9
E00007942,50.8,49.2
E00007943,57.4,42.6
E00007944,54.8,45.2
E00007945,45.8,54.2
E00007946,49.7,50.3
E00007947,51,49
E00007948,47.2,52.8
E00007949,49.7,50.3
E00007950,50.2,49.8
E00007951,51.9,48.1
E00007952,50.9,49.1
E00007953,52.6,47.4
E00007954,50.8,49.2
E00007955,52.8,47.2
E00007956,51.5,48.5
E00007957,47.3,52.7
E00007958,45.1,54.9
E00007959,52.4,47.6
E00007960,50.1,49.9
E00007961,50.2,49.8
E00007962,48.1,51.9
E00007963,51.7,48.3
E00007964,53.2,46.8
E00007965,50.2,49.8
E00007966,50.4,49.6
E00007967,51.4,48.6
E00007968,54.3,45.7
E00007969,52,48
E00007970,53,47
E00007971,52.6,47.4
E00007972,53.3,46.7
E00007973,54.3,45.7
E00007974,40.3,59.7
E00007987,49.2,50.8
E00007988,51.3,48.7
E00007989,50.7,49.3
E00007990,53.1,46.9
E00007991,54.2,45.8
E00007992,49.3,50.7
E00008016,58.4,41.6
E00008017,55.1,44.9
E00008019,55.9,44.1
E00008020,48.3,51.7
E00008021,50.8,49.2
E00008022,57.9,42.1
E00008023,55.9,44.1
E00008024,51.6,48.4
E00008025,50,50
E00008026,55.4,44.6
E00008027,47.6,52.4
E00008028,47.3,52.7
E00008030,52.2,47.8
E00008033,51.5,48.5
E00008035,55.7,44.3
E00008036,53.4,46.6
E00008037,52.7,47.3
E00008038,50.6,49.4
E00008039,56.5,43.5
E00008040,52.7,47.3
E00008041,53.4,46.6
E00008042,47.9,52.1
E00008043,55.2,44.8
E00008044,55.1,44.9
E00008045,50.5,49.5
E00008046,50.5,49.5
E00008047,53.6,46.4
E00008048,53.4,46.6
E00008049,52.5,47.5
E00008051,54.6,45.4
E00008053,49.5,50.5
E00008054,50.5,49.5
E00008055,49.7,50.3
E00008056,50,50
E00008057,54.1,45.9
E00008088,48.7,51.3
E00008089,51,49
E00008091,51.1,48.9
E00008234,49.6,50.4
E00008235,52.4,47.6
E00008236,45.5,54.5
E00008237,58.9,41.1
E00008238,53.1,46.9
E00008239,53.4,46.6
E00008240,52.9,47.1
E00008241,54.1,45.9
E00008242,53.4,46.6
E00008243,55.6,44.4
E00008244,54,46
E00008245,49.1,50.9
E00008246,57.2,42.8
E00008247,54.5,45.5
E00008248,51.6,48.4
E00008249,51.9,48.1
E00008250,54.3,45.7
E00008251,54.7,45.3
E00008252,53.3,46.7
E00008253,59.8,40.2
E00008254,51.3,48.7
E00008255,52.2,47.8
E00008256,49.2,50.8
E00008257,50.3,49.7
E00008258,52.4,47.6
E00008272,47.4,52.6
E00008274,53.8,46.2
E00008275,50.6,49.4
E00008276,55.6,44.4
E00016256,49.5,50.5
E00016276,47.4,52.6
E00016277,54,46
