areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E02001666,23.5,42.3,25.7,8.5
E02001671,19.1,44,28.3,8.5
E02001673,10,41.1,36.3,12.6
E02001675,30.1,44.8,20.3,4.8
E02002330,9.2,38.8,41.3,10.7
E02002331,20.7,43.6,28.3,7.3
E02002334,12.6,37.7,38.3,11.4
E02002359,11.3,39.5,37.7,11.5
E02002403,22.9,44.9,25.3,6.8
E02002406,12.3,42.7,35.5,9.5
E02002417,14.5,43.7,31.9,9.9
E02002418,16.4,43.4,31.9,8.4
E02002432,14.9,41.8,33,10.3
E02002438,29,41.6,23,6.3
E02002439,32,45.4,19,3.6
E02002440,23.7,39.7,27.1,9.5
E02002441,28.2,41,25,5.7
E02002442,16.5,43.4,31.8,8.4
E02002447,26.7,43.3,24.1,5.9
E02002448,26.8,43.7,23.2,6.3
E02002449,12.8,42.8,35.4,9
E02002450,19,42,29.8,9.2
E02002452,30.2,40,23.6,6.2
E02002455,30.2,41.4,22.1,6.3
E02002460,17.6,41.1,32,9.4
E02002461,16.8,42.1,31.8,9.3
E02002464,27.2,41.7,25.4,5.8
E02002471,10.1,38.1,39.1,12.7
E02002476,26.7,42.5,24.2,6.6
E02002478,16,41,33.2,9.7
E02002479,25.8,42.2,24.2,7.8
E02002480,33.5,42.2,17.8,6.6
E02002481,24.1,40.1,26.2,9.6
E02002482,22.7,43.9,25,8.4
E02002653,43.7,41.3,12.7,2.3
E02002654,49.6,37.6,10.5,2.3
E02002655,37.9,42.5,16,3.6
E02002656,20.9,51.7,22.9,4.5
E02002657,21.2,48.4,25.7,4.8
E02002658,23.6,42.2,27.5,6.7
E02002659,41.1,41,14.6,3.3
E02002660,34.7,41.9,19.1,4.3
E02002661,32.9,40.1,21.9,5.2
E02002662,32.4,42,21,4.6
E02002663,27.6,42.3,22.8,7.2
E02002664,12.7,46.6,31.5,9.2
E02002665,19.6,46.3,26.6,7.5
E02002666,49.6,35.6,12.1,2.7
E02002667,27.7,47.2,20.3,4.8
E02002668,45.7,39.7,12,2.6
E02002669,37,44.7,15.1,3.2
E02002670,29.4,46.1,20.2,4.3
E02002671,28.2,46.8,20.4,4.7
E02002672,42.5,41.7,12.9,2.9
E02002673,36.8,46.3,13.5,3.4
E02002674,22.5,50.9,22.3,4.3
E02002675,55.5,33.9,8.4,2.1
E02002676,36.8,47.2,13.3,2.7
E02002677,40.4,42.4,14.3,2.9
E02002678,32.2,44.3,19.7,3.8
E02002679,24.8,42.9,25.5,6.8
E02002680,56.9,35.9,6.1,1.2
E02002681,54.7,35.3,8.5,1.5
E02002682,36.8,43.3,17,2.9
E02002684,17.3,52.5,22.8,7.4
E02002685,18.4,51.3,23,7.4
E02002686,41.7,41.8,13.3,3.2
E02002687,36.9,43.7,14.5,5
E02002688,41.4,38.8,14.7,5.1
E02002689,8.2,41.7,34.5,15.6
E02002691,8.6,42.9,35.4,13
E02002692,8.2,37.1,40.4,14.3
E02002693,7.9,39.5,36.3,16.3
E02002694,14,43.2,32.9,9.9
E02002695,17.7,48.1,25.5,8.7
E02002696,5.3,38.1,38.8,17.9
E02002697,7.8,37.8,38.2,16.3
E02002698,11.1,40.3,36.5,12.1
E02002699,10.7,43.8,34.9,10.6
E02002700,32,43.3,19.6,5.1
E02002701,6,32.5,41.1,20.4
E02002702,22.9,50.7,21.4,5
E02002703,8.3,40,38.4,13.3
E02002704,8.2,41.2,36.8,13.8
E02002705,12.3,42.2,35.6,9.8
E02002706,15.8,42,32.9,9.2
E02002707,6.4,35.4,40.4,17.9
E02002708,23.7,46.3,23.7,6.2
E02002709,10.1,38.5,36.1,15.2
E02002710,14.4,41.5,33.6,10.5
E02002711,9.1,37.3,41,12.7
E02002712,14.8,44.9,29.7,10.6
E02002714,10.9,40,33.8,15.4
E02002715,8.4,38.5,40.2,12.9
E02002716,12.4,44,32.1,11.6
E02002717,23.1,45.2,25.6,6
E02002718,7.3,35.7,40.7,16.3
E02002719,13.4,36.9,38,11.7
E02002720,10.2,38,37.4,14.4
E02002721,13.3,38.7,33.6,14.4
E02002723,26.7,44.7,21.5,7.1
E02002724,32.7,43.5,19.1,4.7
E02002725,9,38.2,37.3,15.4
E02002726,21.2,43,27.4,8.4
E02002727,65.5,28,5.3,1.2
E02002728,47.2,39.5,11,2.2
E02002729,27.1,39.5,25.7,7.7
E02002730,40.6,44,12.6,2.9
E02002731,46.4,38.9,12.1,2.6
E02002732,9.7,37.6,37.8,14.9
E02002733,32,46.9,16.6,4.5
E02002734,25.4,46.3,22.5,5.7
E02002736,44.1,41.4,12,2.5
E02002737,18.9,46.1,28.2,6.8
E02002738,16.8,47.5,28.3,7.4
E02002739,30.1,46.1,19.2,4.6
E02002740,30.7,44.3,19.9,5.2
E02002741,21.9,42.7,27.5,7.9
E02002743,29.3,44.1,21.4,5.2
E02002744,43.1,37.9,15.2,3.8
E02002745,12.6,44.4,32.5,10.4
E02002746,14.9,43,33.4,8.7
E02002747,11.3,40.5,36,12.3
E02002748,12.5,39.4,34.9,13.2
E02002749,19.2,41.8,30.1,8.9
E02002750,9.9,38.1,35.9,16.1
E02002751,14.1,41.3,32.1,12.6
E02002752,10,38.9,36.9,14.1
E02002753,15.8,45.3,28.2,10.7
E02002754,12.6,38.1,33.1,16.3
E02002755,32.7,40.2,20.3,6.7
E02002756,42.9,39.8,13.3,4
E02002757,16.8,45.4,28.9,8.8
E02002758,29.8,42.4,21.6,6.3
E02002759,16.2,38.7,32.6,12.6
E02002760,20,40.3,30.9,8.8
E02002761,10.8,40.5,35.1,13.6
E02002762,26.3,43.1,22.5,8.1
E02002763,26.7,41.9,25.4,5.9
E02002764,30.8,41.7,22,5.5
E02002765,25.5,45.2,23.4,5.9
E02002766,14.7,45.1,31,9.3
E02002767,11.7,43.7,33,11.6
E02002768,11.1,36,35.9,17
E02002769,9.9,39.6,35.5,14.9
E02002770,9.4,39.5,35.1,15.9
E02002771,9,34.9,36.5,19.6
E02002772,9.1,38,39.2,13.8
E02002773,16.9,45.4,30.1,7.6
E02002774,12.9,45.1,33.5,8.5
E02002775,22.1,48.2,23.2,6.5
E02002776,18.6,47.9,26.3,7.3
E02002777,13.5,47.8,30.9,7.8
E02002778,19.4,49.5,24.4,6.7
E02002779,17.4,49,26.1,7.4
E02002780,37.1,44.6,14.6,3.6
E02002781,36.5,47.3,13.4,2.9
E02002782,9.2,39.6,37.9,13.4
E02002783,18.2,47.4,27,7.4
E02002784,52.2,39.6,6.7,1.4
E02002785,16.2,47.7,27.3,8.8
E02002786,34.6,42.9,17.4,5.1
E02002787,32.1,46.2,17.8,3.9
E02002788,26.5,53.5,17,3
E02002789,29.8,44.1,20.9,5.2
E02002790,33.5,47.5,15.5,3.5
E02002791,9.6,39,38.1,13.3
E02002792,20.5,52.8,22.3,4.3
E02002793,19.1,47.8,27.1,5.9
E02002794,18.2,44.8,27.3,9.7
E02002795,10.8,44.7,34.5,10
E02005424,8.6,39.9,37,14.5
E02005427,23.1,49.3,21.4,6.2
E02005492,9.8,38.9,35.2,16.2
E02005493,9.2,39.7,36.4,14.7
E02005494,15.2,42.6,29.8,12.4
E02005495,33.5,44.2,17.5,4.8
E02005496,7.9,37.5,37.5,17
E02005497,27.5,45.6,21.1,5.8
E02005759,11.6,42.4,33.5,12.4
E02005760,4.8,32.9,42.1,20.2
E02005765,8.1,38.5,38.4,14.9
E02005776,5.2,32.5,44.7,17.5
E02005791,7.6,39.6,34.4,18.4
E02005794,6.3,37.5,39.1,17.1
E02005809,17.1,41,30.9,10.9
E02005810,5.7,34.6,42.2,17.6
E02005811,9.1,37.6,38.2,15.1
E02005812,11.6,39.4,38.6,10.4
E02005813,27,43.5,23.5,6
E02005814,17.2,42.5,30.6,9.6
E02005815,9,38.5,39.2,13.3
E02005816,6.9,35.9,40.3,16.9
E02005817,8.6,38.9,38.8,13.7
E02005818,6.9,34,40.4,18.8
E02005835,17.3,40.9,31.4,10.5
E02005836,8.2,35.6,37.5,18.7
E02005837,6.9,35.6,38.8,18.7
E02005838,16.1,43.7,29.5,10.6
E02006813,34,44,18.1,4
E02006814,16.7,46.5,28.7,8.1
E02006869,26,42.6,24.2,7.3
E02006891,10.7,41.1,35.1,13.2
E02006892,24.7,47.9,21.5,5.9
E02007002,16.5,38.1,32.8,12.6
E02007044,23,42.7,27.2,7.1
E02007045,16.6,45.2,28.8,9.5
E02007079,27.8,43.2,23.8,5.1
E02007080,5.7,42.5,44,7.8
E02007081,23.8,45.3,24.8,6.2
