areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00002660,63.4,11.9,4,20.8
E00002661,56.6,14.5,6.3,22.6
E00002662,77.3,4.8,1.4,16.4
E00002663,73,12.5,1.3,13.2
E00002664,73.6,10.1,2.3,14
E00002665,60.9,22.6,5.2,11.3
E00002667,68.8,20.6,2.3,8.3
E00002668,75.2,8.9,0.9,15
E00002669,82.2,4,5.9,7.9
E00002670,69.6,14.1,4.8,11.5
E00002672,79.3,10.6,3.2,6.9
E00002676,67.7,12.1,4.5,15.7
E00002677,56.3,25,3.6,15.2
E00002678,61.3,12.6,9.9,16.2
E00002679,68.8,11.3,5,15
E00002680,65.2,14.8,4.3,15.7
E00002681,50.5,33.3,2,14.1
E00002682,57.4,17.9,1.5,23.1
E00002807,70.2,14,2.2,13.5
E00002808,68,12,0,20
E00002810,76.3,9.3,3.1,11.3
E00002811,70.1,11.8,1.6,16.5
E00002815,74,11.2,2.3,12.6
E00002816,74.6,15.9,0.8,8.7
E00002821,84.1,6.3,1.6,7.9
E00002822,72.1,13.5,3.2,11.3
E00002827,74.1,10.3,3.4,12.1
E00002834,80,9.7,2.8,7.6
E00002837,85.6,9.3,2.5,2.5
E00002839,80.8,11.5,2.6,5.1
E00002840,76.5,9.5,1.8,12.2
E00002844,78.4,14.7,2.6,4.3
E00002845,52.4,12.4,3.4,31.7
E00002846,76.1,14.7,3.7,5.5
E00002847,81.6,14.9,1.4,2.1
E00002848,75.4,15.4,0.8,8.5
E00004610,51.2,14,7,27.9
E00004611,73.2,2.5,0,24.2
E00014139,51.4,14.3,0,34.3
E00014150,80,5.5,1.4,13.1
E00014151,66.9,20.2,3.9,9
E00014152,79.1,5.6,0.6,14.7
E00014153,80.9,7,0.9,11.3
E00014154,68.1,18.6,0.9,12.4
E00014155,73.2,11,2.4,13.4
E00014156,77.3,4,1.3,17.3
E00014157,71,15.9,2.3,10.8
E00014158,80.5,4.6,1.1,13.8
E00014159,78.3,13.3,2.4,6
E00014160,76.2,10.7,0,13.1
E00014161,72.4,8.6,4.3,14.7
E00014162,83.1,6.5,1.9,8.4
E00014163,77.6,11.2,1.5,9.7
E00014164,81.8,5.3,1.5,11.4
E00014165,78.6,8.9,1.8,10.7
E00014166,79.5,9.1,0,11.4
E00014167,76.9,5.8,1.9,15.4
E00014168,74.2,4.8,1.6,19.4
E00014169,83.6,7.9,0.7,7.9
E00014170,74.1,8.9,1.8,15.2
E00014171,81.7,8.3,1.7,8.3
E00014172,68.9,7.4,1.5,22.2
E00014173,87.4,3.4,2.3,6.9
E00014174,80.5,6.5,2.4,10.6
E00014175,67.4,18.8,1.4,12.5
E00014176,83.3,5.6,1.4,9.7
E00014177,71.3,12.6,3.5,12.6
E00014178,73.6,9.6,5.6,11.2
E00014179,68.4,11.8,3.9,15.8
E00014180,75,10.5,0.8,13.7
E00014181,75.2,5.7,2.9,16.2
E00014300,72.1,12.1,0,15.8
E00014301,64.7,14.1,3.5,17.6
E00014302,72,11,1,16
E00014303,66.7,14,3.2,16.1
E00014304,70.5,16.2,2.9,10.5
E00014305,58.3,22.2,4.2,15.3
E00014309,67.7,20,4.6,7.7
E00014310,57.1,21.4,3.6,17.9
E00014311,67.8,16.1,2.3,13.8
E00014312,61.4,17.5,5.4,15.7
E00014314,71.6,18.6,1,8.8
E00014315,60.7,13.1,1.6,24.6
E00014316,73.5,13.7,1,11.8
E00014321,67.3,14.9,5,12.9
E00014322,78,7,1,14
E00014323,70.6,11.8,1.3,16.3
E00014324,76,13.2,2.5,8.3
E00014325,72.9,15.3,1.7,10.2
E00014326,65.6,13.1,0.8,20.5
E00014327,61.5,21.4,0.9,16.2
E00014328,80.1,7.3,1,11.5
E00014329,81.2,7.2,0,11.6
E00014411,76.2,5.9,1,16.8
E00014412,66.7,14.7,1.3,17.3
E00014413,83.2,7.4,1.1,8.4
E00014414,65.4,12.5,5.8,16.3
E00014415,72.3,21.1,1.2,5.4
E00014416,73.6,10.9,0,15.5
E00014417,76,12,1.3,10.7
E00014418,63.7,15,0,21.2
E00014419,75,14,1.5,9.6
E00014420,84.3,4.6,2.8,8.3
E00014421,80.6,9.3,0,10.2
E00014422,70.6,11,1.8,16.5
E00014425,79.2,13.9,1,5.9
E00014431,74.3,4.2,0,21.5
E00014432,77.8,6,2.6,13.7
E00014433,78.5,11.1,0.7,9.6
E00014434,82.1,10.5,4.2,3.2
E00014435,76,8.3,1,14.6
E00014436,76.4,10.1,3.4,10.1
E00014437,81.1,6.3,3.2,9.5
E00014438,73.4,8.1,2.4,16.1
E00014439,77.6,7.5,0,15
E00014440,63.1,17.7,1.5,17.7
E00014441,65.6,17.2,3.2,14
E00014442,73.5,12.7,2.9,10.8
E00014447,58.8,20.6,8.4,12.2
E00014448,77.9,13.3,0.9,8
E00014449,80.7,9.2,0,10.1
E00014452,80.9,15.9,0.6,2.5
E00014454,77,7.1,2.4,13.5
E00014455,71.7,8.8,0.6,18.9
E00014457,74,15,0.8,10.2
E00014459,76.9,4.6,3.7,14.8
E00014461,66,23.3,2.7,8
E00014462,69.5,17.6,3.8,9.2
E00014463,74.3,11,1.8,12.8
E00014464,77.5,10.9,0.8,10.9
E00014465,67.8,15.3,4.2,12.7
E00014466,59.6,19.1,2.9,18.4
E00014468,63.5,19.1,2.6,14.8
E00014469,74.1,14.7,1.7,9.5
E00014470,67.4,15.9,3.6,13
E00014471,73.3,8.3,1.7,16.7
E00014473,80.7,7.3,0.9,11
E00014474,70.4,10.6,5.6,13.4
E00014475,60.8,13.4,0,25.8
E00014476,61.3,4.5,0.9,33.3
E00014477,78.2,9.1,0,12.7
E00014478,66.7,6.4,0,27
E00014479,67.3,5.9,1,25.7
E00014480,73.7,11.1,1,14.1
E00014481,75.7,5.7,2.9,15.7
E00014482,78.1,1.6,0.8,19.5
E00014483,69.3,4.5,1.1,25
E00014484,76.8,9.8,3.7,9.8
E00014485,81.8,12.1,0,6.1
E00014486,67,9.8,2.7,20.5
E00014487,77,6.6,0,16.4
E00014488,72.5,10,1.3,16.3
E00014489,87.3,3.8,1.3,7.6
E00014490,73.3,11.1,0,15.6
