areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00002660,29.3,41.4,15.2,12.1,2
E00002661,33.5,38.6,21.5,6.3,0
E00002662,57,32.4,8.2,2.4,0
E00002663,45.4,34.2,13.2,6.6,0.7
E00002664,36.2,36.2,18.5,9.2,0
E00002665,32.5,35.1,25.4,7,0
E00002667,36.7,36.7,19.3,6.9,0.5
E00002668,47.2,36.3,10.8,5.2,0.5
E00002669,14.6,56.3,24.3,2.9,1.9
E00002670,36.3,40.7,17.3,5.8,0
E00002672,35.3,40.1,18.2,5.9,0.5
E00002676,50.7,34.1,9.4,5.8,0
E00002677,23,33.6,35.4,7.1,0.9
E00002678,22.1,46,22.1,9.7,0
E00002679,23.6,48.4,19.9,6.8,1.2
E00002680,51.7,26.3,16.1,5.9,0
E00002681,23,39,32,6,0
E00002682,49,34.8,10.1,5.1,1
E00002807,58.5,29.5,8.2,2.2,1.6
E00002808,36.5,36.5,13.5,13.5,0
E00002810,39.6,33.3,20.8,6.3,0
E00002811,45.7,33.1,14.2,7.1,0
E00002815,55.3,30.2,13.5,0.9,0
E00002816,49.2,32.8,13.3,4.7,0
E00002821,44,31.2,18.4,6.4,0
E00002822,58.1,30.2,9.5,2.3,0
E00002827,47.4,31,18.1,2.6,0.9
E00002834,66.7,25,6.9,1.4,0
E00002837,58.6,24.1,12.9,3.4,0.9
E00002839,66.7,28.2,3.2,1.9,0
E00002840,57.3,28.9,11,2.8,0
E00002844,70.9,19.7,6.8,2.6,0
E00002845,37.7,40.4,17.8,3.4,0.7
E00002846,62.6,25.8,9.8,1.8,0
E00002847,65.3,22.2,9.7,2.8,0
E00002848,51.5,33.8,13.8,0.8,0
E00004610,27.9,45,16.3,8.5,2.3
E00004611,8.9,25.3,44.9,17.7,3.2
E00014139,28.6,57.1,13.3,1,0
E00014150,27.6,33.1,27.6,9,2.8
E00014151,31.5,27,32.6,8.4,0.6
E00014152,54.9,33.1,9.7,2.3,0
E00014153,48.2,27.2,17.5,6.1,0.9
E00014154,42.3,31.5,21.6,4.5,0
E00014155,61,31.7,6.1,1.2,0
E00014156,60,32,6.7,1.3,0
E00014157,39.4,30.3,20.6,8,1.7
E00014158,71.3,21.8,4.6,2.3,0
E00014159,67.9,22.6,4.8,3.6,1.2
E00014160,58.1,25.6,11.6,4.7,0
E00014161,62.9,25.9,9.5,1.7,0
E00014162,44.8,29.2,16.9,9.1,0
E00014163,38.1,39.6,14.2,7.5,0.7
E00014164,36.4,27.3,27.3,6.1,3
E00014165,48.3,29.3,12.1,10.3,0
E00014166,31.5,28.1,29.2,10.1,1.1
E00014167,37.9,33,20.4,7.8,1
E00014168,43.2,30.4,18.4,4.8,3.2
E00014169,46.2,29.5,9,11.5,3.8
E00014170,37.8,33.3,20.7,4.5,3.6
E00014171,31.7,35,24.2,8.3,0.8
E00014172,43,29.6,20,5.2,2.2
E00014173,40.9,30.7,20.5,8,0
E00014174,61,22,15.4,0.8,0.8
E00014175,59,26.4,9.7,3.5,1.4
E00014176,41,34,21.5,3.5,0
E00014177,27.6,38.6,26.2,7.6,0
E00014178,27.2,36.8,32.8,2.4,0.8
E00014179,41.9,29.7,21.6,6.8,0
E00014180,41.6,42.4,10.4,4,1.6
E00014181,56.6,24.5,14.2,2.8,1.9
E00014300,31.9,33.7,18.7,14.5,1.2
E00014301,29.2,28.6,26.2,14.9,1.2
E00014302,48,25,12,13,2
E00014303,30.9,37.2,22.3,6.4,3.2
E00014304,34.6,34.6,21.2,9.6,0
E00014305,24.9,36.4,29,9.2,0.5
E00014309,30.8,38.5,22.1,8.7,0
E00014310,25,38.1,21.4,10.7,4.8
E00014311,28.4,38.6,25,5.7,2.3
E00014312,33.5,40.7,21.6,4.2,0
E00014314,29,38,24,9,0
E00014315,19.7,31.1,32.8,16.4,0
E00014316,40,32,17,9,2
E00014321,28.4,36.3,23.5,10.8,1
E00014322,49.5,32.7,11.9,4,2
E00014323,23.2,35.5,25.2,12.9,3.2
E00014324,35.8,42.5,15.8,5.8,0
E00014325,42.9,33.6,16,7.6,0
E00014326,47.9,32.2,14.9,5,0
E00014327,40.2,32.5,14.5,9.4,3.4
E00014328,34.7,31.6,22.3,8.8,2.6
E00014329,32.8,28.5,29.2,8.8,0.7
E00014411,56.4,34.7,4,5,0
E00014412,25.6,30.1,29.5,14.7,0
E00014413,48.5,34,12.4,2.1,3.1
E00014414,27.2,34,23.3,14.6,1
E00014415,33.7,45,13,8.3,0
E00014416,56.8,27,10.8,3.6,1.8
E00014417,73.7,21.1,2.6,2.6,0
E00014418,35.1,37.7,16.7,10.5,0
E00014419,39,30.9,25.7,4.4,0
E00014420,58.3,36.1,4.6,0.9,0
E00014421,73.6,20.8,5.7,0,0
E00014422,23.1,31.5,35.2,10.2,0
E00014425,37.3,34.3,19.6,8.8,0
E00014431,44.1,31.5,14,3.5,7
E00014432,60.7,23.9,11.1,3.4,0.9
E00014433,47.7,26.9,20.8,3.8,0.8
E00014434,63.4,26.9,8.6,1.1,0
E00014435,66,22.7,7.2,3.1,1
E00014436,63.2,25.3,9.2,0,2.3
E00014437,67.4,23.2,8.4,1.1,0
E00014438,21,33.1,26.6,14.5,4.8
E00014439,24.3,28,26.2,16.8,4.7
E00014440,41.2,28.6,10.1,18.6,1.5
E00014441,34.2,35.4,18.4,11.4,0.6
E00014442,24,36.5,26,10.6,2.9
E00014447,35.3,30.1,23.3,11.3,0
E00014448,23.4,27.9,24.3,24.3,0
E00014449,43.1,27.5,17.4,11,0.9
E00014452,52.5,41.1,4.4,1.9,0
E00014454,50,28.1,15.6,4.7,1.6
E00014455,51.6,26.8,19.7,1.3,0.6
E00014457,40.2,26.8,20.5,11,1.6
E00014459,37,33.3,17.6,8.3,3.7
E00014461,18.7,25.3,19.3,34,2.7
E00014462,34.4,34.4,17.6,13,0.8
E00014463,32.7,27.1,29,10.3,0.9
E00014464,43,45.3,7,3.9,0.8
E00014465,33.6,35.3,22.7,7.6,0.8
E00014466,24.3,31.6,33.8,9.6,0.7
E00014468,29.8,36,25.4,7.9,0.9
E00014469,22.9,37.3,29.7,8.5,1.7
E00014470,25.4,34.8,23.9,13.8,2.2
E00014471,59.3,30.5,10.2,0,0
E00014473,72.5,17.4,8.3,1.8,0
E00014474,61.3,34.5,4.2,0,0
E00014475,52.6,30.9,15.5,1,0
E00014476,53.5,32.5,11.4,1.8,0.9
E00014477,79.6,16.7,3.7,0,0
E00014478,31.9,51.8,14.2,2.1,0
E00014479,48.5,36.6,10.9,3,1
E00014480,78.8,20.2,1,0,0
E00014481,51.4,34.3,11.4,2.9,0
E00014482,43.1,36.2,15.4,5.4,0
E00014483,48.9,36.4,12.5,0,2.3
E00014484,62.7,31.3,4.8,1.2,0
E00014485,68,23,9,0,0
E00014486,71.8,25.5,2.7,0,0
E00014487,58.5,32.5,7.3,1.6,0
E00014488,57,35.4,6.3,1.3,0
E00014489,64.6,24.1,11.4,0,0
E00014490,27,37.1,28.1,7.9,0
E00014491,61,24,11.6,2.1,1.4
E00014492,61.2,34.3,4.5,0,0
E00014493,64.4,24.4,10,1.1,0
E00014494,44.9,31.5,17.3,6.3,0
E00014495,49.1,36.6,8,6.3,0
E00014496,50.5,32.7,13.9,3,0
E00014497,55.8,33.7,8.1,2.3,0
E00014498,58.6,34.5,5.2,0,1.7
E00014499,69.3,20.5,10.2,0,0
E00014500,59.7,29,11.3,0,0
E00014501,67,28.7,4.3,0,0
E00014502,63.5,25.7,10.8,0,0
E00014505,62,31.5,6.5,0,0
E00014506,76.2,20.2,3.6,0,0
E00014614,40.8,33.3,11.5,10.3,4
E00014616,59.3,22.2,12,6.5,0
E00014617,48.1,30.4,17.1,4.4,0
E00014618,36.2,36.9,19.2,6.2,1.5
E00014621,29.5,39.7,23.1,7.7,0
E00014622,40.3,24.7,24.7,6.5,3.8
E00014623,35.7,31.3,20.9,12.2,0
E00014626,22.8,39.8,27.6,9.8,0
E00014628,30.7,25.4,36,7,0.9
E00014634,32.9,20.1,20.8,23.5,2.7
E00014639,53.4,27,12.9,6.7,0
E00014642,46.4,22.7,25.1,5.3,0.5
E00014644,42.6,35.1,16.5,5.3,0.5
E00023412,68,24.3,6.8,1,0
E00023413,76.8,18.3,3.7,1.2,0
E00023414,46,38,14,1,1
E00023415,57.6,35.3,5.8,1.4,0
E00023416,67.7,24.6,5.6,2.1,0
E00023419,67.1,31.1,1.8,0,0
E00023421,60.6,30,8.8,0.6,0
E00023422,60.7,27,9.6,2.8,0
E00023423,51,34.8,11.6,1.9,0.6
E00023424,50.4,41.6,7.2,0.8,0
E00023425,44,34.1,18.7,3.3,0
E00023426,72.7,23,4.3,0,0
E00023427,59.6,29.8,5.3,5.3,0
E00023428,65.4,29.9,3.7,0.9,0
E00023429,42.7,35.1,13.5,5.4,3.2
E00023430,57.1,30.1,7.5,5.3,0
E00023431,62,28.9,7,1.4,0.7
E00023445,54.4,32.5,5.6,6.3,1.3
E00023447,50.3,39,7.5,2.5,0.6
E00023448,72.1,21.1,3.7,3.2,0
E00023450,33.1,36.1,16.5,12.8,1.5
E00023451,57.8,26.6,9.5,5,1
E00023452,61.1,30.3,7,1.6,0
E00023453,41,35.9,17.1,6,0
E00023454,44.1,30.1,8.4,14.7,2.8
E00023455,49.1,35.5,10,5.5,0
E00023456,47.2,34.6,11.8,3.9,2.4
E00023458,60.9,30.4,7.8,0.9,0
E00023459,59.8,27.9,11.5,0.8,0
E00023460,56,34,10,0,0
E00023461,35.5,45.2,17.2,1.6,0.5
E00023462,37.5,34.7,14.6,11.1,2.1
E00023463,37.1,41,15.2,5.7,1
E00023464,66.4,24.3,7.5,1.9,0
E00023465,59.8,28.9,9.3,2.1,0
E00023466,54.6,36.2,6.9,2.3,0
E00023467,44.2,34,16,5.8,0
E00023468,67.2,27.9,4.9,0,0
E00023469,52.7,37.1,8.1,1.6,0.5
E00023470,74.8,20.4,3.9,1,0
E00023471,48.7,30.1,15,3.5,2.7
E00023472,43.5,29.6,12.2,14.8,0
E00023473,50.4,30.9,12.9,5,0.7
E00023474,56,29.3,12.1,2.6,0
E00023475,66.3,26.5,2.4,4.8,0
