geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00039619,94.2,1.3,1.3,3.2
E00039620,98.6,0.7,0,0.7
E00039622,100,0,0,0
E00039624,93,3.8,0,3.2
E00039625,96.2,1.3,0,2.5
E00039626,94.2,1.9,1.3,2.6
E00039627,97.6,0.8,0.8,0.8
E00039628,99,1,0,0
E00039629,96.8,1.3,0,1.9
E00039630,99.3,0.7,0,0
E00039631,97.2,2.8,0,0
E00039632,95.1,3.3,0,1.6
E00039633,95.9,3.3,0.8,0
E00039634,98.8,0.6,0.6,0
E00039635,98.2,0.6,0.6,0.6
E00039636,91.4,1.4,0.7,6.5
E00039637,94.7,4.5,0,0.8
E00039638,98.7,1.3,0,0
E00039639,93,2.3,0,4.7
E00039640,99.2,0,0,0.8
E00039645,94.2,2.2,0.7,2.9
E00039646,95.3,1.6,0.8,2.4
E00039648,96.2,2.3,1.5,0
E00039649,100,0,0,0
E00039650,98,1.3,0.7,0
E00039651,98.7,0.7,0,0.7
E00039652,99.2,0.8,0,0
E00039666,93.4,3.9,0.7,2
E00039667,97.9,0,0,2.1
E00039668,100,0,0,0
E00039669,96,3.3,0.7,0
E00039670,85.5,5,1.9,7.5
E00039671,96,3.2,0.8,0
E00039672,97.3,0.7,0.7,1.3
E00039673,94.5,1.6,0.5,3.3
E00039674,94.2,3.3,0,2.5
E00039675,97.7,0.9,0,1.4
E00039676,93.8,2.7,2.7,0.9
E00039677,92.2,3.1,2.3,2.3
E00039678,98.1,1.3,0,0.6
E00039679,94.1,3,3,0
E00039680,97.5,0,0,2.5
E00039681,94.9,2.6,0,2.6
E00039682,96.8,1.1,2.1,0
E00039691,99.2,0.8,0,0
E00039695,98.3,0.9,0.9,0
E00039697,100,0,0,0
E00039698,95.6,1.8,0,2.6
E00039700,99.3,0.7,0,0
E00039703,99.2,0.8,0,0
E00039705,98.6,0.7,0,0.7
E00039707,100,0,0,0
E00039708,96.3,3.7,0,0
E00039710,97.2,2.1,0,0.7
E00039713,97.7,0.8,0,1.6
E00039714,99.3,0.7,0,0
E00039716,97.1,1.4,0.7,0.7
E00039717,98.2,1.8,0,0
E00039718,96.9,0.8,0,2.4
E00039719,99.2,0.8,0,0
E00039720,98.3,1.7,0,0
E00039721,98,1.4,0,0.7
E00039722,98.5,0.8,0.8,0
E00039730,98.4,1.6,0,0
E00039734,97.1,0,1.4,1.4
E00039736,99.2,0,0,0.8
E00039741,90.3,0.8,0,8.9
E00039744,94.6,1.6,0,3.9
E00039746,96.7,0.8,1.6,0.8
E00039806,94.7,3.2,0,2.1
E00039811,96.1,2.4,0,1.6
E00039816,87.3,6.7,0.7,5.2
E00039837,89.1,4.8,0,6.1
E00039897,80.2,6,2.6,11.2
E00039899,70.4,12.2,2,15.3
E00039900,83.4,6,0.7,9.9
E00039902,83.8,5.8,0.5,9.9
E00039907,84.9,3.6,3,8.4
E00039910,84,4.2,3.5,8.3
E00039911,83,6.4,4.3,6.4
E00039912,75.2,9.3,8.1,7.5
E00039913,88.8,5.6,0,5.6
E00039914,90,1,7,2
E00039917,96.1,1.9,0,1.9
E00039918,88.5,2.5,4.1,4.9
E00039919,91.8,1.8,2.7,3.6
E00039920,87,2.6,1.7,8.7
E00039921,75.7,8.4,2.8,13.1
E00039922,90.5,4.2,0,5.3
E00039923,92.7,0.7,2.2,4.4
E00039924,91.3,0.9,3.5,4.3
E00039925,93.3,2.2,1.1,3.3
E00039926,95.6,0.9,1.8,1.8
E00039929,86.6,5.2,1,7.2
E00039931,79.6,8.8,0,11.5
E00039932,79.6,12,0,8.3
E00039933,93.8,1.8,2.7,1.8
E00039934,77.4,13.9,0,8.7
E00039935,98,1,0,1
E00039936,78.3,14.2,3.3,4.2
E00039937,90.2,3.3,0,6.5
E00039938,96.1,0,0,3.9
E00039939,92.4,3.3,1.1,3.3
