geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00039619,21.6,44.4,30.1,3.9
E00039620,17.7,61.2,18.4,2.7
E00039622,19.3,34.9,35.8,10.1
E00039624,25.5,48.4,24.2,1.9
E00039625,29.9,43.9,17.2,8.9
E00039626,22.8,51.3,20.3,5.7
E00039627,31.5,45.7,17.3,5.5
E00039628,20.8,52.1,22.9,4.2
E00039629,25.5,51,17,6.5
E00039630,10.4,53.3,31.9,4.4
E00039631,22.1,60.6,14.4,2.9
E00039632,13.2,47.1,33.9,5.8
E00039633,14.2,44.9,34.6,6.3
E00039634,16.9,48.1,31.9,3.1
E00039635,16.8,41.9,35.9,5.4
E00039636,35.3,44.6,17.3,2.9
E00039637,17.2,48.5,26.9,7.5
E00039638,7.2,36.2,44.7,11.8
E00039639,17.2,52.3,25,5.5
E00039640,26.1,43.7,20.2,10.1
E00039645,42.8,37.7,14.5,5.1
E00039646,9.5,52.4,33.3,4.8
E00039648,25,45.6,25.7,3.7
E00039649,24.3,39.6,31.5,4.5
E00039650,13.4,43.6,34.2,8.7
E00039651,5.9,43.8,43.8,6.5
E00039652,17.1,45,31.8,6.2
E00039666,25.2,58.9,13.9,2
E00039667,22.1,40,30,7.9
E00039668,19.8,39.5,34.6,6.2
E00039669,19.5,40.3,29.5,10.7
E00039670,25.2,42.1,25.2,7.5
E00039671,18.5,50,25.8,5.6
E00039672,16.3,44.9,29.9,8.8
E00039673,22.1,56.4,18.8,2.8
E00039674,33.9,48.8,11.6,5.8
E00039675,12.2,43.2,34.7,9.9
E00039676,23.9,51.3,20.4,4.4
E00039677,20.5,48,25.2,6.3
E00039678,24,50,22.7,3.2
E00039679,26.3,44.4,27.3,2
E00039680,13.2,47.1,35.5,4.1
E00039681,20.9,53,21.7,4.3
E00039682,12.6,48.4,30.5,8.4
E00039691,22.1,45.9,23,9
E00039695,14.3,41.1,34.8,9.8
E00039697,10.3,44.1,28.7,16.9
E00039698,21.9,44.7,28.1,5.3
E00039700,18.8,42.8,29,9.4
E00039703,23.7,50,17.8,8.5
E00039705,34.8,39,15.6,10.6
E00039707,27.4,47.8,21.2,3.5
E00039708,11.2,49.5,29.9,9.3
E00039710,21.5,52.1,22.2,4.2
E00039713,17.1,51.2,20.9,10.9
E00039714,10,45,37.9,7.1
E00039716,14.6,45.3,32.1,8
E00039717,18.6,39.8,31.9,9.7
E00039718,34.1,40.5,19,6.3
E00039719,20.7,44.4,25.9,8.9
E00039720,11.5,38.5,39.3,10.7
E00039721,23.6,41.2,20.9,14.2
E00039722,13,42,38.2,6.9
E00039730,14,33.9,38.8,13.2
E00039734,42.3,43.1,12.4,2.2
E00039736,14.5,51.6,21,12.9
