geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00039619,38.7,7.5,43.9,9.8
E00039620,35,12.9,42.9,9.2
E00039622,42.5,7.9,37,12.6
E00039624,47.3,5.4,33.7,13.6
E00039625,42.9,7.1,32.5,17.5
E00039626,39.1,10.3,42.4,8.2
E00039627,50.8,7.4,30.3,11.5
E00039628,47.8,13.3,31.1,7.8
E00039629,45.7,4.9,37,12.3
E00039630,41.3,10.2,37.1,11.4
E00039631,47,4,36.4,12.6
E00039632,29.1,13.7,40.7,16.5
E00039633,42.7,9,37.1,11.2
E00039634,45.9,10,34.1,10
E00039635,37.5,10.2,35.8,16.5
E00039636,39.2,12.6,36.4,11.9
E00039637,37.5,12.5,36.1,13.9
E00039638,43.3,9.8,39.6,7.3
E00039639,35.2,11.3,42.8,10.7
E00039640,33.3,17.1,37.6,12
E00039645,43.2,17.9,23.2,15.8
E00039646,40.4,11,39.7,8.9
E00039648,35.8,13,35.8,15.4
E00039649,38.5,8.3,40.6,12.5
E00039650,35.3,13.5,39.1,12.2
E00039651,35.2,11.7,46.9,6.1
E00039652,34.1,12.7,38.9,14.3
E00039666,49.7,7.3,32.4,10.6
E00039667,44.2,8.8,32.7,14.3
E00039668,54.2,4.7,29,12.1
E00039669,33.7,12.7,43.4,10.2
E00039670,43.1,9.3,36.8,10.8
E00039671,46.6,6.8,37.8,8.8
E00039672,44,8.8,26.4,20.8
E00039673,42.9,12.2,34.9,10.1
E00039674,46.6,13.7,23.7,16
E00039675,44.7,10.6,32.5,12.2
E00039676,47.6,16.7,27,8.7
E00039677,42.3,10.9,37.2,9.5
E00039678,42.3,8,34.3,15.4
E00039679,44.2,5,35.8,15
E00039680,37.5,12.5,33.3,16.7
E00039681,41.1,12.3,37,9.6
E00039682,42.4,10.6,40.2,6.8
E00039691,49.6,10.4,26.1,13.9
E00039695,48.3,8.1,23.5,20.1
E00039697,49.4,7,22.1,21.5
E00039698,51.8,9.6,16.7,21.9
E00039700,44,11.3,24,20.7
E00039703,53.7,6.5,21.1,18.7
E00039705,51.9,7.6,20.6,19.8
E00039707,45.8,6.7,31.7,15.8
E00039708,43.9,9.8,26.5,19.7
E00039710,40.9,13.4,26.2,19.5
E00039713,45.5,10.5,23.8,20.3
E00039714,39.4,7.8,35.8,17.1
E00039716,46.1,8.4,26.9,18.6
E00039717,50.4,5.2,28.1,16.3
E00039718,52.6,7.9,25.4,14
E00039719,50,5.3,28.8,15.9
E00039720,47.3,8.9,32.2,11.6
E00039721,39.3,8,39.3,13.5
E00039722,52.8,7.7,25.4,14.1
E00039730,38.1,6.8,36.1,19
E00039734,49.5,9,22.5,18.9
E00039736,49.3,9.7,16.7,24.3
E00039741,74.3,4.1,13.5,8.1
E00039744,45.9,11.6,21.2,21.2
E00039746,47.8,10.8,20.4,21
E00039806,32.8,11.5,54.1,1.6
E00039811,52.6,19.1,20.1,8.2
E00039816,46.2,14.6,32.3,7
E00039837,40.1,12.9,42.9,4.1
E00039897,45.4,10.5,21.7,22.4
E00039899,50.5,8.4,29,12.1
E00039900,50.4,7.4,28.9,13.3
E00039902,44.5,16.6,23.1,15.7
E00039907,60.1,6.5,13,20.3
E00039910,72.4,5.5,11.8,10.2
E00039911,61.7,6.2,11.1,21
E00039912,53.6,7.8,19,19.6
E00039913,64.1,14.5,8.5,12.8
E00039914,68.3,3.7,12.2,15.9
E00039917,71.3,4.6,11.5,12.6
E00039918,67,5.3,11.7,16
E00039919,71.6,9.1,8,11.4
E00039920,64.4,13.3,15.6,6.7
E00039921,48.5,10,30.8,10.8
E00039922,55.6,10.1,21.2,13.1
E00039923,62.3,8.5,18.9,10.4
E00039924,67,12,7,14
E00039925,41,4.9,37.7,16.4
E00039926,65.4,4.9,7.4,22.2
E00039929,57.5,10.3,14.9,17.2
E00039931,45.9,9.2,32.7,12.2
E00039932,55.2,5.2,28.4,11.2
E00039933,58.2,8.2,11.8,21.8
E00039934,29.7,16.8,36.1,17.4
E00039935,49.1,4.3,31.9,14.7
E00039936,45.9,7.7,34.5,11.9
E00039937,50.5,3.2,34.7,11.6
E00039938,43.4,9.3,35.7,11.6
E00039939,37.9,8.1,41.1,12.9
E00039940,37.8,12.2,30.6,19.4
E00039941,53,7.9,26.5,12.6
E00039942,61.7,6.6,12.6,19.2
E00040035,48.7,11.1,22.2,17.9
E00040163,35.4,9.8,43.7,11
E00040372,48.1,12.7,24.1,15.2
E00040399,41.8,10.7,37.2,10.2
E00040400,45.8,9.6,25.3,19.3
E00040401,41.6,9.3,39.7,9.3
E00040402,40.3,8.3,41,10.4
E00040403,43,5.9,34.8,16.3
E00040404,45.8,4.8,28.9,20.5
E00040405,64,4,24,8
E00040406,47.2,8.7,39,5.1
E00040407,62.3,13,8.7,15.9
E00040408,38.8,10.7,37.2,13.2
E00040409,39.8,10.9,39.8,9.4
E00040410,39.8,8.1,45.3,6.8
E00040411,48,9.4,25.8,16.8
E00040412,39.5,6.2,44.1,10.3
E00040413,49.6,7.1,31.9,11.5
E00040414,59.8,7.3,17.1,15.9
E00040415,38.2,8.7,39.3,13.9
E00040416,56.2,9.2,26.9,7.7
E00040417,45,6.7,20,28.3
E00040418,40,7.1,39.3,13.6
E00040419,71.4,4.1,14.3,10.2
E00040420,40.2,8.7,38.6,12.5
E00040421,56.3,7.3,28.1,8.3
E00040422,34.7,10.2,39.8,15.3
E00040423,38.2,10,41.5,10.4
E00040424,50.7,11.5,19.6,18.2
E00040425,48.6,9.9,23.4,18
E00040426,53.3,6.7,9.3,30.7
E00040427,39.3,6.7,44.2,9.8
E00040428,50.3,5.8,26.5,17.4
E00040429,36.1,6.6,42.6,14.8
E00040430,30,14.3,47.9,7.9
E00040431,59.2,9.9,16.9,14.1
E00040432,56,7.7,18.7,17.6
E00040433,32.9,5.4,38.3,23.4
E00040434,32.9,10.7,47,9.4
E00040435,39.9,8.8,41.9,9.5
E00040436,30.8,9.7,47.6,11.9
E00040437,24.6,9.3,50,16.1
E00040438,35.7,7.8,44.8,11.7
E00040439,38.2,9.7,38.9,13.2
E00040440,39.7,6.8,41.1,12.3
E00040441,40.6,9.1,36.6,13.7
E00040442,53.3,8.6,22.9,15.2
E00040443,69.2,5.5,7.7,17.6
E00040444,41.3,8.4,36.8,13.5
E00040445,33.6,8.8,50.4,7.2
E00040446,46.9,6.8,33.3,12.9
E00040447,58.2,17.2,14.8,9.8
