geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00011366,28.3,30.2,17,24.5
E00011531,19.4,35.5,14.5,30.6
E00011550,50.9,38.6,7.9,2.6
E00018828,30.5,34.8,17,17.7
E00018829,33.6,31.8,12.7,21.8
E00018830,26.2,37.3,13.5,23
E00018831,42.9,19.6,13.4,24.1
E00018832,14,34.9,13.2,38
E00018833,27.6,31.5,19.7,21.3
E00018834,12,30.4,15.2,42.4
E00021879,28.2,35.5,19.1,17.3
E00021880,21.2,30.6,18.8,29.4
E00021881,34.7,34,13.6,17.7
E00021884,37.2,26.4,13.2,23.1
E00021886,20.3,39.2,13.3,27.3
E00021888,40,30,12.7,17.3
E00021889,31.7,24.6,23,20.8
E00021890,16.2,35.2,19,29.6
E00021891,21.3,33.3,20,25.3
E00021892,28.3,30.4,21.7,19.6
E00021893,28.7,37.7,17.4,16.2
E00021894,29.5,27.6,12.4,30.5
E00021895,23.8,26.7,19.8,29.7
E00021896,18.5,33.7,15.2,32.6
E00021897,42.1,36.4,12.1,9.3
E00021899,62.6,20.9,9.6,7
E00021916,21.7,33,19.1,26.1
E00021919,18.3,20.2,17.3,44.2
E00021927,22.3,21.5,23.1,33.1
E00022049,25,25,17.9,32.1
E00022050,32.6,29.5,12.1,25.8
E00022051,21.9,29.7,15.6,32.8
E00022052,33.6,29.3,19.3,17.9
E00022053,24.1,24.7,25.3,25.9
E00022060,39.2,30.8,13.3,16.7
E00022061,29.9,37.9,13.8,18.4
E00022062,37.7,21.2,18.5,22.6
E00022063,19,27,20.4,33.6
E00022064,21.1,33.3,21.9,23.7
E00022065,30.8,31.9,15.9,21.4
E00022066,29.1,28.2,15.5,27.3
E00022067,21.1,26.3,14.9,37.7
E00022068,28.7,27.9,16.3,27.1
E00022069,33.6,25.2,19.1,22.1
E00108875,18.4,31.2,24.8,25.6
E00108876,34.8,33.8,12.9,18.6
E00108877,26.1,37.8,13.5,22.5
E00108879,13.6,39.4,17.4,29.5
E00108880,30.3,43.4,15.6,10.7
E00108881,31.6,33.8,19.1,15.4
E00108882,29.9,26.1,15.4,28.6
E00108883,28.3,34.6,13.4,23.6
E00108884,27.3,37.2,19.8,15.7
E00108885,20.6,29.4,16.7,33.3
E00108886,19.3,26.7,15.6,38.5
E00108887,20,28,26.3,25.7
E00108888,44.7,24.6,14.9,15.8
