geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00011366,2.1,0,1.4,96.5,0
E00011531,3.5,1.7,5.2,89,0.6
E00011550,0,5.3,0,93.6,1.1
E00018828,21.4,1.8,2.8,69.7,4.3
E00018829,7.9,8.3,2.4,77.5,4
E00018830,27,0,5.5,62.7,4.8
E00018831,11.4,4.3,4.3,75.3,4.7
E00018832,34.6,2.1,4.2,57,2.1
E00018833,12.9,5.9,8.6,70.6,2
E00018834,21.7,3.1,2.3,69.1,3.8
E00021879,5.1,9.1,9.5,73.9,2.4
E00021880,7.3,7.9,7.9,74.3,2.6
E00021881,4.9,9.6,7.4,75.3,2.8
E00021884,5.7,4.3,3.6,83.6,2.9
E00021886,5.7,3,6,84.2,1.1
E00021888,2.1,4.7,3.8,87.6,1.7
E00021889,8.2,5.7,6.8,73.1,6.2
E00021890,7.9,3.7,4.5,81,2.9
E00021891,5.5,2.5,6.3,79.3,6.5
E00021892,5.4,9.9,8.1,74.9,1.8
E00021893,6.5,6.8,4.7,77.5,4.4
E00021894,11.3,9.4,1.9,77.4,0
E00021895,7.8,2.6,4.8,82.2,2.6
E00021896,3.3,1.6,4.5,88.5,2.1
E00021897,3.4,6.4,6,78.9,5.3
E00021899,6.2,4,2.8,87,0
E00021916,7.7,2.3,4.3,82.7,3
E00021919,14,21.1,5.7,52,7.1
E00021927,4.2,9.2,9.2,73.3,4.2
E00022049,8.2,11.9,5,70.6,4.2
E00022050,13.4,11.8,6.5,60.9,7.5
E00022051,15.2,11.8,4.7,62.5,5.8
E00022052,11.2,15.5,6.7,65.2,1.5
E00022053,11.2,18.1,6.9,57.1,6.7
E00022060,11.2,12.3,9.2,61.2,6.2
E00022061,6.6,5.9,2.7,81.9,2.9
E00022062,11.8,7,6.5,69.9,4.8
E00022063,10,11.9,6.7,61.4,10
E00022064,6.8,10.3,5.5,71.9,5.5
E00022065,5.4,13,5.2,72.4,4
E00022066,9.7,20,5.9,58.6,5.9
E00022067,9.6,13.3,6.3,64.5,6.3
E00022068,9.1,16.7,11.8,55.8,6.7
E00022069,10.3,9,4.8,71.3,4.5
E00108875,6.9,1.8,2.1,88.6,0.6
E00108876,9.2,4.6,2.8,82.4,1.1
E00108877,9.1,8.7,4.9,76.9,0.4
E00108879,1.4,2.7,3.8,92.1,0
E00108880,6.2,2.7,2.7,88.4,0
E00108881,7,2.7,3.3,87,0
E00108882,6.4,3,3.7,85.8,1.2
E00108883,5.2,1,1.9,91.6,0.3
E00108884,8.4,2.5,1.1,85.5,2.5
E00108885,6.5,3,1.2,89,0.3
E00108886,1.3,1.3,4.9,90.5,2
E00108887,3.4,3.2,5.9,86.8,0.6
E00108888,10.8,2.1,5.4,79.2,2.5
E00108889,10.4,3.4,3,81.8,1.3
E00108890,3,2.5,3,88.9,2.5
E00108891,2.6,5.1,1.3,90,1
E00108892,5.2,5,5,83.5,1.4
E00108893,6.4,6.4,2.7,82.9,1.6
E00108894,5.8,4.6,5.3,83.1,1.2
E00108901,7.7,4.9,4.9,81.4,1.1
E00108902,7.7,4.3,4.3,80.7,2.9
E00108925,14.5,4.3,9.2,69.1,2.9
E00108928,4.2,4.6,1.3,87.9,2
E00108932,0.4,1.6,2,95.8,0.2
E00108933,2.8,0,0,96.3,0.9
E00108934,0,0.3,0.3,99.3,0
E00108935,2.4,2.7,6,88.9,0
E00108936,0.9,0,1.7,97.4,0
E00108937,0.3,0.9,0.3,98.5,0
E00108938,0.6,0,2.5,96,0.9
E00108939,2.4,0,2.1,95.1,0.3
E00108940,0.3,3.1,0.9,95,0.6
E00108941,2.5,0.3,2.5,94.7,0
E00108942,1.9,0,3.4,94.7,0
E00108943,0.7,0,1.4,96.4,1.4
E00108944,0.6,1.9,1.3,95.5,0.6
E00108945,2.8,1.4,2.1,93.8,0
E00108946,0.3,0,3,95.9,0.7
E00108947,0.6,0,1.2,98.1,0
E00108948,1.9,1.9,1.7,92.8,1.7
E00108963,7.2,0.3,1.1,88.4,3
E00108964,4.7,2.1,2.1,87.7,3.4
E00108965,11.8,0,0.8,84.6,2.8
E00108966,2.7,2.5,2.2,91,1.6
E00108967,2.7,6.2,4.8,86.3,0
E00108968,8.9,1.6,2.4,85.1,1.9
E00108969,5.6,2.5,2.8,87.4,1.7
E00108970,7.2,3.9,0.3,85.8,2.7
E00108971,7.6,0,2.1,88.8,1.5
E00108972,1.3,1.9,3.2,92.6,1
E00108974,4.7,1.7,7,86.7,0
E00108987,9.5,1.8,1.5,84.6,2.5
E00108988,7.4,0,2.9,89.3,0.4
E00108989,6.4,2.5,3.5,87.6,0
E00108991,6.2,1.9,2.8,87.9,1.2
E00108992,4.3,8.6,3.2,81.7,2.3
E00108993,4,1.2,0.9,93.3,0.6
E00108994,2.2,4.7,8,82.2,2.9
E00108995,7.2,1.4,5.5,85.7,0.3
E00108997,5.8,2.6,3.5,88.1,0
E00108998,6.4,1.8,7.4,84.4,0
E00108999,13.1,3,3,79.5,1.3
E00109000,1.1,4.1,2.6,92.2,0
E00109001,6.2,2.4,2.7,85.3,3.5
E00109002,6.9,5.4,1.8,85.4,0.6
E00109003,5.8,0,4.9,88.5,0.8
E00109004,6.7,3.1,1.2,89,0
E00109009,10.3,0,3.7,84.3,1.7
E00109010,5.5,0.3,3.4,89.1,1.7
E00109011,5.8,0,2.3,91.8,0
E00109012,5.6,1.2,4.4,87.4,1.5
E00109032,5.2,2,3.3,88.5,0.9
E00109034,4.2,4.5,3.2,87.7,0.3
E00109035,3,3.3,2.7,91,0
E00109036,1.5,2.7,2.4,93,0.3
E00109037,6.2,2.3,5,86.5,0
E00109038,4.6,1.6,1.3,91.4,1
E00109039,7.6,0.3,0.8,91.2,0
E00109040,0.9,1.2,0.3,97.7,0
E00109041,5,2.5,0,90.7,1.9
E00109042,1.8,4.1,2.8,90.9,0.5
E00109043,3.8,1.8,4.1,90.2,0
E00109044,2.4,0,0,97.2,0.4
E00109045,2.5,0,1.9,94.2,1.4
E00109046,3.7,1,4.7,90.7,0
E00109047,4.6,2.9,2,88,2.4
E00109048,3.7,1.9,2.2,92,0.3
E00109049,3.4,3.1,6.1,84.1,3.4
E00109050,2.2,8,4.9,84.8,0
E00109051,7.8,3.4,3.4,85.4,0
E00109052,1.2,0.9,1.5,96.4,0
E00109053,6.9,0,0.9,90.6,1.6
E00109054,5.2,0.3,2.1,89.6,2.8
E00109055,10.6,0.8,3,85.6,0
E00109056,10.4,0.3,4.8,83,1.4
E00109057,4.7,0.9,1.5,92,0.9
E00109058,10.4,0,2.7,86.9,0
E00109059,10.8,2.7,3.6,82.3,0.6
E00109060,9,0.3,3.8,84.7,2.2
E00109061,2.5,4.5,2.5,88.9,1.6
E00109062,5.4,0,2.2,91.8,0.6
E00109063,7.1,5.5,6,79.8,1.6
E00109064,7.7,1.3,3,84.6,3.4
E00109065,4.5,0.3,6.3,87.7,1.2
E00109066,1.5,1.5,1.2,95.1,0.6
E00109067,1.9,0.3,5,92.5,0.3
E00109068,4.9,0,4.7,87.9,2.5
E00109069,6.3,0,1.7,90,2
E00109070,4.7,6,1.4,85.1,2.8
E00109071,4.8,1.4,3.9,89,0.9
E00109072,2.1,0,0.7,97.1,0
E00109078,0,0,1.4,98.3,0.3
E00109079,0.2,0.7,1.3,97.8,0
E00109080,1.5,0,1.2,97.1,0.2
E00109081,1.9,0,1,97.1,0
E00109082,0,0,0,99.7,0.3
E00109083,1.8,0.3,1.2,95.8,0.9
E00109084,3,0,1.2,94.8,0.9
E00109085,0,2.9,0,96.8,0.3
E00109086,0,0,0,100,0
E00109087,2.5,1.2,1.5,94.8,0
