geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00011366,13.7,17.8,42.5,26
E00011531,18.7,22.9,31.9,26.5
E00011550,40.5,14.3,21.4,23.8
E00018828,23.6,14.6,43.8,18.1
E00018829,16.7,15.6,57.3,10.4
E00018830,25.3,22.7,40,12
E00018831,17.3,21.3,47.2,14.2
E00018832,18,21.9,49.2,10.9
E00018833,20.8,20.1,47.4,11.7
E00018834,23.7,17.5,50.8,7.9
E00021879,18.9,15.7,54.3,11
E00021880,30.7,16.7,36.8,15.8
E00021881,24.2,22.9,40.8,12.1
E00021884,24.8,20.1,40.9,14.1
E00021886,20.4,10.4,52.7,16.4
E00021888,16.8,24,47.2,12
E00021889,24.2,16.4,41.5,17.9
E00021890,24.3,14.7,49.7,11.3
E00021891,20.3,14.8,50.8,14
E00021892,27.4,17.1,43.6,12
E00021893,23.7,16.4,46.1,13.7
E00021894,23.2,17.9,47.3,11.6
E00021895,19.1,16.9,48.5,15.4
E00021896,36.5,11.3,41.7,10.4
E00021897,25.4,17.8,35.6,21.2
E00021899,27.2,13.6,42,17.3
E00021916,24.2,13.3,43,19.4
E00021919,30.1,20.5,30.8,18.6
E00021927,27,21.3,39.3,12.4
E00022049,25.3,18.5,26.4,29.8
E00022050,35.1,19.8,30.5,14.5
E00022051,29.3,19.3,29.3,22
E00022052,25.4,15.7,31.3,27.6
E00022053,31.7,23.3,24.3,20.8
E00022060,35.1,20.9,26.9,17.2
E00022061,26.6,23.2,30.4,19.8
E00022062,33.3,16,32.6,18.1
E00022063,21.9,16.8,40.8,20.4
E00022064,23.5,17.6,33.1,25.7
E00022065,30.4,14.7,30.9,24.1
E00022066,33.3,14.5,27.5,24.6
E00022067,29.7,20.3,32.9,17.1
E00022068,38.7,16.2,28.2,16.9
E00022069,36.6,12.4,26.8,24.2
E00108875,18,22.5,46.1,13.5
E00108876,15.2,23.9,56.3,4.6
E00108877,38.9,25,15.7,20.4
E00108879,20.8,19.8,47.4,12
E00108880,17.5,16.9,51.3,14.3
E00108881,14.1,28.2,42.9,14.7
E00108882,23.7,24.9,38.3,13.1
E00108883,17.4,18.6,49.1,15
E00108884,19.6,20.3,43.2,16.9
E00108885,26,22.1,34.3,17.6
E00108886,20.9,18.9,46.1,14.1
E00108887,30.8,15.8,33.5,19.9
E00108888,27.3,25,33,14.8
E00108889,28.3,24.4,30.7,16.5
E00108890,22.5,21.8,41.1,14.6
E00108891,23.3,16,50.7,10
E00108892,22.7,17.8,46.5,13
E00108893,18.5,25.9,40.7,14.8
E00108894,27.7,22.1,38,12.2
E00108901,21.1,19.6,46.7,12.6
E00108902,21,24.3,41.2,13.5
E00108925,40,21.3,24,14.7
E00108928,16.8,30.3,41.6,11.4
E00108932,17.3,25.7,44.7,12.4
E00108933,20,26.7,37.6,15.8
E00108934,15.6,17,51,16.3
E00108935,26.5,27.2,23.5,22.8
E00108936,18.5,25,35.1,21.4
E00108937,16.2,21.6,45.3,16.9
E00108938,14.5,28.5,38.2,18.8
E00108939,21.1,23,42.1,13.8
E00108940,18,24.8,36,21.1
E00108941,18.1,22.4,43.1,16.4
E00108942,24.8,27.5,21.1,26.6
E00108943,13.7,26,41.1,19.2
E00108944,20.6,18.7,34.2,26.5
E00108945,20.6,25.5,37.6,16.3
E00108946,12.1,27.3,41.7,18.9
E00108947,19.9,27.2,29.8,23.2
E00108948,15.3,35,35.5,14.2
E00108963,11.8,19.4,61.8,7.1
E00108964,11,19.2,59.3,10.4
E00108965,16.7,20.2,54.2,8.9
E00108966,21.2,18.8,46.5,13.5
E00108967,30.1,19.9,29.4,20.6
E00108968,14.8,25.4,49.7,10.1
E00108969,14.9,23,47.1,14.9
E00108970,16.9,22.8,53.7,6.6
E00108971,13.6,21.6,55.6,9.3
E00108972,24.3,23.6,37.8,14.2
E00108974,20.6,24.6,41.3,13.5
E00108987,13.9,19.7,64.2,2.2
E00108988,10.1,20.2,51.7,18
E00108989,15.4,19.5,55.3,9.8
E00108991,22.7,18.2,46.1,13
E00108992,26.7,26.2,27.1,20
E00108993,7.7,20,58.7,13.5
E00108994,23.6,24.4,29.9,22
E00108995,10.8,23.8,53.1,12.3
E00108997,14.6,17.9,56.9,10.6
E00108998,22.1,26.7,31.3,19.8
E00108999,15.9,29.9,38.2,15.9
E00109000,20.1,28.1,38.1,13.7
E00109001,6.8,23.6,63.5,6.1
E00109002,16.4,28.5,46.7,8.5
E00109003,18.8,23.6,37.5,20.1
E00109004,20.8,22.6,41.7,14.9
E00109009,11.8,20.5,62.2,5.5
E00109010,11,23.2,62.6,3.2
E00109011,11.2,18.7,64.2,6
E00109012,10.1,18,64.7,7.2
E00109032,9.8,29.6,49.1,11.5
E00109034,25.2,21.9,33.5,19.4
E00109035,20.1,19.4,41,19.4
E00109036,28.4,23.3,31.3,17
E00109037,19.7,22.6,40.1,17.5
E00109038,27.9,20,38.6,13.6
E00109039,25.9,20.1,35.6,18.4
E00109040,20.1,24.4,39.6,15.9
E00109041,23.8,22.5,36.3,17.5
E00109042,24,26,36.5,13.5
E00109043,20.3,27.5,34,18.3
E00109044,14.4,20.2,41.3,24
E00109045,19,28.3,38,14.7
E00109046,29.7,27.7,25.7,16.9
E00109047,26.7,20.9,26.2,26.2
E00109048,32,23.5,26.1,18.3
E00109049,25.7,31.3,22.2,20.8
E00109050,26.8,19.5,36.6,17.1
E00109051,36.8,23.2,16.8,23.2
E00109052,19.5,31.5,31.5,17.4
E00109053,14.8,14.1,65.5,5.6
E00109054,12.2,20.7,58.5,8.5
E00109055,20,20.7,45.9,13.3
E00109056,15,18.4,57.8,8.8
E00109057,14.6,18.9,57.9,8.5
E00109058,18.1,20.1,53.7,8.1
E00109059,12,25.6,54.9,7.5
E00109060,18.5,18.5,56.7,6.4
E00109061,4.9,29.1,56.3,9.7
E00109062,18.8,18.8,57.8,4.7
E00109063,18.1,17.1,48.6,16.2
E00109064,16.4,23.9,50,9.7
E00109065,8.3,17.8,68.2,5.7
E00109066,14.1,22.2,57.8,5.9
E00109067,12.3,25.4,57.2,5.1
E00109068,9.2,12,76.1,2.8
E00109069,14.8,26.1,55.6,3.5
E00109070,19.4,22.2,51.9,6.5
E00109071,8.9,22.4,54.2,14.5
E00109072,22.1,21.3,44.1,12.5
E00109078,7.4,26.5,40.4,25.7
E00109079,14.5,29.5,37.7,18.2
E00109080,17.5,25,36,21.5
E00109081,9.7,29.9,39.6,20.9
E00109082,16.8,23.5,38.3,21.5
E00109083,10.5,25.6,51.2,12.8
E00109084,12,24,48.6,15.4
E00109085,16.6,24.5,34.4,24.5
E00109086,15,18.6,37.2,29.2
E00109087,21.7,32.2,29.4,16.8
E00109088,12.1,28,38.2,21.7
E00110429,20.4,27.2,36.6,15.8
E00110430,20.2,27.6,31.5,20.7
E00110431,24.7,21.2,34.9,19.2
E00110432,25.4,23.2,27.5,23.9
E00110433,23.8,15.8,29.2,31.2
E00110434,30.1,18.3,32.3,19.2
E00110435,19.1,19.1,48.1,13.7
E00110436,33.3,24,22.7,20
E00110437,17.3,21.6,44.6,16.5
E00110438,17.7,20.6,39.7,22
E00110439,28.3,19.1,37.5,15.1
E00110440,29.1,11.8,38.6,20.5
E00110441,23.2,17.7,50.3,8.8
E00110442,20.9,18.9,44.9,15.3
E00110443,17,18.8,52.2,12.1
E00110444,22,12.2,34.1,31.7
E00110445,22.1,13.2,50.5,14.2
E00110446,17.9,20.1,45.5,16.5
E00110447,24.6,21.5,29.2,24.6
E00110448,20.3,19.3,42.6,17.8
E00110449,15.5,23.6,46.6,14.4
E00110450,16.9,21.3,50.6,11.2
E00110451,21,26.3,43,9.7
E00110452,20.4,22,41.9,15.7
E00110453,21.9,24.8,44.5,8.8
E00110454,20.9,15.7,55.2,8.2
E00110455,21.5,20.3,47.5,10.8
E00110456,15.2,16.6,57.9,10.3
E00110457,14.9,16,60.8,8.3
E00110458,14.8,21,58,6.2
E00110459,19.3,27.2,43,10.5
E00110460,25,18.8,43.8,12.5
E00110461,22.3,16.6,42.2,19
E00110462,13,22.1,54.5,10.4
E00110463,19.5,18.4,48.4,13.7
E00110464,20.1,15.2,56.1,8.5
E00110465,20.5,18.7,51.5,9.4
E00110466,19,23.8,51,6.1
E00110468,23.4,14.6,55.5,6.6
E00110469,16,16,56.8,11.2
E00110470,16.3,20,53.8,10
E00110471,18.8,21.7,49.3,10.1
E00110472,24.1,20,44.1,11.7
E00110473,19.5,19.5,46.7,14.4
E00110474,22.4,19.7,36.1,21.9
E00110475,22.8,15.8,45,16.4
E00110476,24.7,22,35.7,17.6
E00110478,20.2,23.3,40.3,16.3
E00110479,19.4,22.5,35.7,22.5
E00110480,16.5,18.8,53.8,10.9
E00110481,20.4,16,48.8,14.8
E00110484,16.4,24.3,44.1,15.3
E00110490,23.6,26.1,44.8,5.4
E00110491,21.1,19,51.3,8.6
E00110492,20.2,20.7,48.9,10.1
E00110493,13.4,30.4,40.2,16.1
E00110494,13.9,38.9,22.2,25
E00110495,14.4,38.1,33.9,13.6
E00110496,10.9,31.5,39.1,18.5
E00110497,8.7,33.7,34.3,23.3
E00110498,4.4,30.8,46.2,18.7
E00110499,17.9,27.6,28.2,26.3
E00110500,18.1,31,32.7,18.1
E00110501,18.8,31.3,22.9,27.1
E00110502,16.7,28,27.3,28
E00110503,13,36.2,29.2,21.6
E00110504,14,24.3,39,22.8
E00110505,12.4,37.1,34.3,16.2
E00110506,8.4,33.6,42.7,15.4
E00110507,10.7,28.9,43,17.4
E00110508,16.3,21.3,52.9,9.6
E00110509,10.4,22,52.4,15.2
E00110510,27.5,18.6,32.4,21.6
E00110511,11,24.4,50,14.6
E00110512,19.2,32,37.6,11.2
E00110513,10.6,17.7,54,17.7
E00110514,7.1,25.9,50.6,16.5
E00110515,20.3,29.7,36.2,13.8
E00110516,13.2,17.5,54.4,14.9
E00110517,14.8,27.8,46.3,11.1
E00110518,25.3,22.4,34.5,17.8
E00110519,23.2,15.9,39.6,21.3
E00110520,17,15.6,53.2,14.2
E00110521,14.5,23.1,51.6,10.8
E00110522,20.4,26.1,38.7,14.8
E00110523,24.6,35.6,22,17.8
E00110524,20.8,30,25,24.2
E00110525,12.8,32,40.1,15.1
E00110526,15.8,23.7,40.3,20.1
E00110527,8.8,18.1,62.6,10.4
E00110528,13.6,23.9,50,12.5
E00110529,9.6,21.3,62.5,6.6
E00110530,11.3,24.8,51.1,12.8
E00110531,20,21.5,46.7,11.8
E00110532,5.7,19.6,58.9,15.8
E00110533,23.7,21.1,35.5,19.7
E00110534,19.5,19.5,45.9,15
E00110536,25.2,23.6,30.9,20.3
E00110537,21.9,18.5,49.3,10.3
E00110538,16.3,20.7,44.4,18.5
E00110539,21.1,27,38.2,13.8
E00110540,18.9,22.6,46.5,11.9
E00110541,25.2,18.7,35.8,20.3
E00110542,13.4,22,48.8,15.9
E00110543,13.5,24,51.6,10.9
E00110544,14.4,21.8,51.5,12.4
E00110545,14.6,26,46.9,12.5
E00110546,18.4,24.9,42.7,14.1
E00110547,11.5,19.1,60.2,9.2
E00110548,15.1,24.6,38.5,21.8
E00110549,23.5,29.4,24.3,22.8
E00110550,14.4,28.1,44.3,13.2
E00110571,23.3,25.8,28.3,22.6
E00110572,18,21.1,46.6,14.3
E00110573,6.9,31,48.3,13.8
E00110574,17,19,42.5,21.6
E00110575,16.2,29.4,38.1,16.2
E00110576,25.7,18.6,30,25.7
E00110577,21.7,29.8,28,20.5
E00110578,15.9,31.9,39.6,12.6
E00110579,10.8,31.4,36.5,21.3
E00110580,7.6,31.3,45.1,16
E00110581,7.8,32,43.8,16.3
E00110582,15.1,33.6,24.7,26.7
E00110583,6.9,36.6,35.6,20.8
E00110584,11.8,23.7,50,14.5
E00110585,9.2,33.6,37.5,19.7
E00110586,16.4,26,38.4,19.2
E00110587,28,24.8,30.4,16.8
E00110588,32,23,28.7,16.4
E00110589,18.3,22.9,43.1,15.6
E00110590,14.9,15.7,45.5,24
E00110591,18.4,26.4,35.8,19.3
E00110592,17.7,22.6,36.6,23.1
E00110593,28.8,18.1,31.1,22
E00110594,25.6,22.3,31.4,20.7
E00110595,29.6,24,28,18.4
E00110596,33,27.8,20.6,18.6
E00110597,31.4,21.6,28.8,18.3
E00110598,34.3,23.1,19.4,23.1
E00110599,29.7,26.2,25.5,18.6
E00110600,29,18.6,30.3,22.1
E00110601,24.5,20.5,33.8,21.2
E00110602,26.6,20.2,34.1,19.1
E00110603,28.6,17.5,30.5,23.4
E00110604,26.8,22.5,33.1,17.6
E00110605,18.3,18.3,52.5,10.8
E00110606,27.3,14.7,36.4,21.7
E00110607,23.6,21.3,31.6,23.6
E00110608,30.8,21.8,28.6,18.8
E00110609,23.8,22.9,25.7,27.6
E00110610,25.1,24.6,26.7,23.5
E00110611,35.6,19.7,27.3,17.4
E00110612,18.3,28.2,35.7,17.8
E00110613,27.9,24,29.1,19
E00110614,27.7,14.6,39.2,18.5
E00110615,30.9,21.5,28,19.5
E00110616,23.1,20,35.4,21.5
E00110617,22.6,21.9,30.7,24.8
E00110618,26.7,21.6,34.5,17.2
E00110619,24.7,21.9,31.5,21.9
E00110620,25.8,23.4,26.6,24.2
E00110621,30,25.4,26.2,18.5
E00110622,26.6,24.9,30.6,17.9
E00110623,22.1,29.4,30.1,18.4
E00110624,23.3,29.4,30,17.2
E00110625,17.1,26.4,25.6,31
E00110626,15.3,28.5,29.9,26.3
E00110627,19.8,28.9,30.6,20.7
E00110628,18.2,21.8,37,23
E00110629,22.9,19.3,39.3,18.6
E00110630,34.9,19.9,29,16.1
E00110631,20.7,26,32,21.3
E00110632,20.6,19.8,38.9,20.6
E00110633,28.4,28.4,22.5,20.7
E00110634,31,14.7,38.8,15.5
E00110635,20.5,21.4,36.6,21.4
E00110636,31,21.4,25.4,22.2
E00110637,25,29.8,26.2,19
E00110638,28.9,15.1,29.6,26.3
E00110639,25.5,22,28.4,24.1
E00110640,30.5,17.7,38.3,13.5
E00110641,11.7,18.8,58.4,11
E00110642,13.8,20.7,58,7.4
E00110643,13.3,18.5,57.8,10.4
E00110644,13.4,17.8,56.7,12.1
E00110645,19.2,18.6,50.6,11.5
E00110646,24.8,12.7,49.7,12.7
E00110647,16.1,21.5,47.3,15.1
E00110648,9.4,21.5,63.1,6
E00110649,15.9,21,52.3,10.8
E00110650,10.3,26.2,53.8,9.7
E00110651,13.6,23.6,52.1,10.7
E00110652,11.3,20.2,61.3,7.3
E00110653,16.7,19.8,55.6,8
E00110654,10.6,23.1,50,16.3
E00110655,21.4,18.2,42.9,17.5
E00110656,19,14.1,51.1,15.8
E00110657,16.3,25.5,41.8,16.3
E00110658,18.9,21.4,44.7,15.1
E00110659,18.4,18.4,36.8,26.4
E00110660,29.6,21.6,31.2,17.6
E00110661,19.9,19.9,38.6,21.7
E00110662,26.1,18.6,38.5,16.8
E00110663,20.5,17,46.2,16.4
E00110664,24.1,20,42.1,13.8
E00110665,23.1,18.1,45.6,13.1
E00110666,27.1,20.9,41.9,10.1
E00110667,23,13.6,44.6,18.8
E00110668,23.8,18.9,42.2,15.1
E00110669,18.8,24.2,47.9,9.1
E00110670,19.1,15.6,50.3,15
E00110671,19.6,19,47.9,13.5
E00110672,12.1,17.1,60.7,10
E00110673,27.4,31.5,22.6,18.5
E00110674,9.9,22.7,58.1,9.3
E00110675,25.8,17.2,42.4,14.6
E00110676,18.1,19.3,53.8,8.8
E00110677,16.2,21.1,47,15.7
E00110678,14,22.3,50.8,12.8
E00110679,18.9,26.6,42.6,11.8
E00110680,15.6,19.4,52.7,12.4
E00110681,12,17.6,46.5,23.9
E00110682,25.3,19.9,38,16.9
E00110683,17.6,24.2,40,18.2
E00110684,20.5,20.5,50.3,8.6
E00110686,23.4,20.8,38.9,17
E00110687,20.8,15.7,49.7,13.8
E00110688,16.3,18.8,55.6,9.4
E00110689,14.6,19.9,54.4,11.2
E00110690,15.2,23,50.9,10.9
E00110691,20.6,26.5,48,4.9
E00110692,25.4,20.1,34.4,20.1
E00110693,21.7,23.5,39.2,15.7
E00110694,8.7,20.2,56.3,14.8
E00110695,21.6,16.8,50.9,10.8
E00110696,21.2,21.2,42,15.5
E00110697,27.4,16.4,33.6,22.6
E00110698,15.7,24.1,36.1,24.1
E00110699,30.3,25.8,21.9,21.9
E00110700,27.8,20.1,32.5,19.6
E00110703,19.4,22.6,39.5,18.5
E00110704,26.9,20.2,30.6,22.3
E00110705,24.8,18.1,40.3,16.8
E00110707,30.5,17.6,31.3,20.6
E00110708,22.3,19.3,35.6,22.8
E00110709,19.9,22.2,43.8,14.2
E00110710,25.4,26.1,32.8,15.7
E00110712,19.8,16.2,46.2,17.8
E00110714,20.3,18.7,46.3,14.6
E00110715,24.1,23.1,38.9,13.9
E00110716,14.3,26.8,39.3,19.6
E00110717,16.4,24.6,41.8,17.2
E00110718,10.3,33.9,36.4,19.4
E00110719,5.3,35.5,36.1,23.1
E00110720,3.5,31.2,47.7,17.6
E00110721,15.2,24.8,40,20
E00110722,12.5,25,44.6,17.9
E00110723,18.7,23.6,43.1,14.6
E00110724,15.2,31.5,32,21.3
E00110725,20.4,28.9,31,19.7
E00110726,18.6,25.7,33.3,22.4
E00110727,19.9,27.9,32.4,19.9
E00110728,21.1,26.9,28.1,24
E00110729,11.9,31.1,35,22
E00110730,24.2,18.9,30.3,26.5
E00110731,22.7,23.3,28.7,25.3
E00110732,21,31.9,26.9,20.2
E00110733,23.6,25.2,29.9,21.3
E00110734,20.2,29.8,33.1,16.9
E00110735,20.6,24.1,40.4,14.9
E00110736,26,28.1,29.2,16.7
E00110737,16.1,37.7,29.6,16.6
E00110738,24.6,30,27.3,18.1
E00110739,9.8,29.3,39.7,21.2
E00110740,12.8,26.9,43.2,17.2
E00110741,18.1,19.4,43.9,18.7
E00110742,17.2,22.4,41.1,19.3
E00110743,16.1,26.4,35.8,21.8
