geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00011366,48.1,27.8,16.7,5.6,1.9
E00011531,46.4,31.2,20,2.4,0
E00011550,22.8,53.5,22.8,0.9,0
E00018828,54.2,34.5,8.5,2.8,0
E00018829,50.5,36,10.8,2.7,0
E00018830,57.3,25,14.5,3.2,0
E00018831,27,36,29.7,5.4,1.8
E00018832,63.8,17.3,14.2,4.7,0
E00018833,35.9,40.6,22.7,0.8,0
E00018834,62.4,24.8,9.6,2.4,0.8
E00021879,56.4,25.5,14.5,3.6,0
E00021880,42.4,38.2,16.5,2.9,0
E00021881,35.2,41.4,20.7,2.8,0
E00021884,30.8,36.7,27.5,4.2,0.8
E00021886,61,24.8,12.8,1.4,0
E00021888,25.9,35.2,31.5,7.4,0
E00021889,24.2,31.3,31.3,11.5,1.6
E00021890,60,20.7,17.9,1.4,0
E00021891,38.7,24.5,29.7,5.2,1.9
E00021892,32.3,35.5,25.8,6.5,0
E00021893,28.7,32.9,34.1,4.2,0
E00021894,31.1,32.1,26.4,9.4,0.9
E00021895,66.3,25.7,6.9,1,0
E00021896,75.6,18.9,5.6,0,0
E00021897,31.7,31.7,32.4,2.9,1.4
E00021899,13.4,61.6,21.4,3.6,0
E00021916,49.6,31,17.7,0.9,0.9
E00021919,34.9,26.4,27.4,8.5,2.8
E00021927,46.2,33.8,17.7,2.3,0
E00022049,18.4,37.5,30.1,12.5,1.5
E00022050,14.3,31.6,44.4,8.3,1.5
E00022051,19.5,35.9,32.8,9.4,2.3
E00022052,17.1,28.6,42.9,8.6,2.9
E00022053,8.9,26.8,46.4,13.1,4.8
E00022060,17.1,24.8,47,8.5,2.6
E00022061,29.7,35.4,29.7,5.1,0
E00022062,16.6,28.5,42.4,11.3,1.3
E00022063,31.2,37.7,21,8,2.2
E00022064,24.1,33,35.7,6.3,0.9
E00022065,11.2,32.4,44.1,11.2,1.1
E00022066,25.7,43.4,23,4.4,3.5
E00022067,30.2,25.9,33.6,8.6,1.7
E00022068,17.8,34.1,37.2,8.5,2.3
E00022069,11.5,31.3,46.6,8.4,2.3
E00108875,44.7,37.4,14.6,3.3,0
E00108876,37.4,38.4,20.9,2.8,0.5
E00108877,6.2,39.8,38.9,13.3,1.8
