geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00036438,16.7,14.3,56.3,12.7
E00036439,8.8,13.7,59.8,17.6
E00036440,20.7,17.2,50.9,11.2
E00036441,13.1,23.4,51.4,12.1
E00036442,6.8,26,64.4,2.7
E00036443,16.7,20.7,46.7,16
E00036444,13.1,20.8,49.4,16.7
E00036446,10.6,19.2,64.2,6
E00036447,10.6,16.3,65,8.1
E00036448,13.2,19.5,59.2,8
E00036449,10,22.1,56.4,11.4
E00036451,13.1,22.1,58.2,6.6
E00036452,11.2,23.3,47.4,18.1
E00036453,13.8,11.2,56,19
E00036454,14.3,19,56.3,10.3
E00036455,13,21.7,56.5,8.7
E00036456,11.7,22.7,57,8.6
E00036457,11.6,14,62.8,11.6
E00036458,14.9,14.9,70.3,0
E00036459,9.2,24.8,54.1,11.9
E00036460,12.4,20.3,55.6,11.8
E00036461,12.8,17.7,57.4,12.1
E00036462,9.1,22.7,50,18.2
E00036463,11.5,21.2,57.5,9.7
E00036464,14,17.5,52.6,15.8
E00036465,11.6,19.6,57.1,11.6
E00036466,9.3,19.4,58.3,13
E00036467,14.6,23.1,54.6,7.7
E00036474,13.4,18.7,55.2,12.7
E00036475,8.7,21.7,64.6,5
E00036477,8.6,21.4,60,10
E00036479,13.4,19,47.9,19.7
E00036481,10.8,17.7,60.8,10.8
E00036482,8.8,21.3,58.1,11.8
E00036484,8.7,21,63,7.2
E00036486,9.7,21.6,58.2,10.4
E00036487,9.2,22.7,60.1,8
E00036488,14.1,16.5,57.6,11.8
E00036489,10.7,16,60,13.3
E00036490,8.9,19.3,62.2,9.6
E00036785,12.4,22.9,59,5.7
E00036786,9.9,23.7,58.6,7.9
E00036791,13.5,19.2,51,16.3
E00036796,8.6,24.7,56.8,9.9
E00036806,19.8,19.2,47.3,13.8
E00036826,13,15,66,6
E00036828,11.5,32.1,51.9,4.6
E00036886,11.9,19.6,53.8,14.7
E00036894,13.8,26.1,42.8,17.4
E00036899,17.9,22.1,41.1,18.9
E00036931,10.1,20.1,55,14.8
E00036932,15.4,19.8,47.3,17.6
E00036933,8.5,21.3,59.6,10.6
E00036934,13.2,18.4,55.3,13.2
E00036935,6.8,27.3,58.3,7.6
E00036936,19.2,14.2,51.7,15
E00036937,17.3,15,54.9,12.8
W00001134,3.9,32.4,55.9,7.8
W00001135,4.9,18.5,54.3,22.2
W00001136,12.8,29.1,53.8,4.3
W00001138,12.4,30.5,50.5,6.7
W00001141,11.1,23.1,57.4,8.3
W00001142,9.7,18.6,58.4,13.3
W00001143,9.8,19.5,61,9.8
W00001145,6.5,23.7,53.8,16.1
W00001146,14.4,20.2,56.7,8.7
W00001147,10.9,21.7,58.1,9.3
W00001148,5.9,28.8,54.2,11
W00001149,6,15,63,16
W00001150,7.5,17.2,63.4,11.9
W00001151,12.1,20.6,59.8,7.5
W00001152,7,22.5,62.8,7.8
W00001153,11.3,22.5,63.8,2.5
W00001154,8.3,26.1,60.5,5.1
W00001162,8.6,14.8,70.4,6.2
W00001164,5.4,28,61.3,5.4
W00001166,9.6,20.8,60,9.6
W00001167,12.5,21.9,62.5,3.1
W00001169,11.6,21.1,55.8,11.6
W00001170,8.6,25.8,59.4,6.3
W00001171,8.7,18.8,66.7,5.8
W00001173,8.5,24.8,56.8,9.8
W00001174,6.7,26.7,61,5.7
W00001175,8.2,20,67.3,4.5
W00001176,4.2,21.7,62.2,11.9
W00001177,5.2,24.6,59.7,10.4
W00001178,18.5,22.2,55.6,3.7
W00001179,5.6,28.2,56.3,9.9
W00001180,5.3,34.5,49.6,10.6
W00001181,6.3,22.3,63.4,8
W00001536,8.3,22.6,51.2,17.9
W00001537,7.4,17.6,72.1,2.9
W00001541,3.4,24.1,51.7,20.7
W00001592,4.7,32.9,52.9,9.4
W00001593,8.8,27.5,52.7,11
W00001594,12.7,17.5,57.1,12.7
W00001595,4.7,19.5,68.8,7
W00001596,7.8,17.4,60.9,13.9
W00001597,8.8,21.6,57.8,11.8
W00010012,8.5,23.2,61,7.3
W00010013,10.4,27.6,50.7,11.2
W00010015,10.6,25.7,56.6,7.1
W00010016,9.6,18.4,62.3,9.6
