geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00036438,93.1,0.8,6.1
E00036439,95.5,1,3.5
E00036440,96.7,1.7,1.7
E00036441,96.9,0.8,2.3
E00036442,95.3,0.7,4
E00036443,95.1,2.9,2
E00036444,88,3.6,8.4
E00036446,96.4,0.7,3
E00036447,96.6,0,3.4
E00036448,92.3,3.4,4.3
E00036449,95.7,2,2.3
E00036451,97.2,1,1.7
E00036452,94.2,1.6,4.2
E00036453,93.8,0.4,5.8
E00036454,98,0.3,1.7
E00036455,96.4,1.3,2.2
E00036456,93.7,1.6,4.7
E00036457,94.6,1.7,3.7
E00036458,96.1,2.2,1.7
E00036459,95.1,1,3.9
E00036460,87,5,8
E00036461,96.8,1.4,1.8
E00036462,97.2,0.4,2.4
E00036463,93.3,1.5,5.2
E00036464,91,5,3.9
E00036465,87.9,4.6,7.4
E00036466,91.8,4.7,3.5
E00036467,93.8,2.4,3.9
E00036474,92.8,2.3,4.9
E00036475,95.8,2.8,1.4
E00036477,94.1,1.5,4.3
E00036479,95.9,1.8,2.3
E00036481,94.7,2.1,3.2
E00036482,98.1,0.7,1.1
E00036484,96.8,0.3,2.9
E00036486,97.3,0.3,2.4
E00036487,97.2,1.6,1.3
E00036488,97,1.1,1.9
E00036489,98.2,1.8,0
E00036490,94.4,1.5,4.1
E00036785,97.3,0.4,2.3
E00036786,98.3,0.3,1.4
E00036791,97.1,1.1,1.8
E00036796,96.5,1.9,1.6
E00036806,96.6,0.8,2.5
E00036826,95.5,0.4,4
E00036828,98.4,0.3,1.3
E00036886,92,2.7,5.4
E00036894,94,2.7,3.3
E00036899,93.5,3.8,2.7
E00036931,97.6,1,1.4
E00036932,93.4,2,4.7
E00036933,94.4,1.3,4.3
E00036934,92.1,2.4,5.5
E00036935,92.3,1.8,5.9
E00036936,93.6,1.1,5.3
E00036937,90.8,4,5.3
W00001134,95.2,0.7,4.1
W00001135,93.2,0.5,6.3
W00001136,97,0.3,2.7
W00001138,97.6,0,2.4
W00001141,99.7,0,0.3
W00001142,97.2,0.4,2.4
W00001143,98.2,0.3,1.5
W00001145,98.1,0.5,1.4
W00001146,96.4,0.7,3
W00001147,97.4,1,1.6
W00001148,98.3,1.4,0.3
W00001149,94.8,3.6,1.6
W00001150,96,2,2
W00001151,97.7,0.8,1.5
W00001152,98.1,0,1.9
W00001153,98,0,2
W00001154,99.4,0,0.6
W00001162,98.2,0,1.8
W00001164,97,0,3
W00001166,97.2,0,2.8
W00001167,97.3,0.4,2.4
W00001169,96.6,0,3.4
W00001170,96.6,0.4,3
W00001171,97.8,0.9,1.3
W00001173,97.8,0.4,1.8
W00001174,97.7,0.8,1.5
W00001175,96.7,1.2,2.1
W00001176,98.2,0,1.8
W00001177,96,2.3,1.7
W00001178,98.4,0,1.6
W00001179,97.6,0.9,1.4
W00001180,98.4,0,1.6
W00001181,96,0.4,3.6
W00001536,94.7,2.5,2.9
W00001537,97.8,0,2.2
W00001541,96,0.8,3.2
W00001592,98.8,0,1.2
W00001593,96.8,0.5,2.6
W00001594,99,0.5,0.5
W00001595,98.7,0,1.3
W00001596,99.3,0.4,0.4
W00001597,99.2,0,0.8
W00010012,96.3,0.4,3.3
W00010013,95.5,2.2,2.2
W00010015,99.6,0,0.4
W00010016,94.2,1.3,4.6
