geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00036438,34.4,32.8,0.8,32.1
E00036439,58.2,18.6,2.6,20.6
E00036440,45.6,28.9,2.6,22.8
E00036441,46.1,39.1,0.9,13.9
E00036442,25.3,20.5,45.8,8.4
E00036443,53.2,41.3,0.8,4.8
E00036444,30.3,35.9,2.1,31.7
E00036446,36.5,27.6,0,35.9
E00036447,32.1,30.6,0,37.3
E00036448,30.1,25.8,0.6,43.6
E00036449,46.5,26.8,1.6,25.2
E00036451,26.7,16.3,32.6,24.4
E00036452,59.5,33.6,1.7,5.2
E00036453,48.2,35.1,2.6,14
E00036454,61.7,27.7,3.5,7.1
E00036455,38.7,36.6,7.5,17.2
E00036456,41,27.4,4.3,27.4
E00036457,57.9,25.2,2.8,14
E00036458,58.2,11.8,2.7,27.3
E00036459,30.6,19.7,28.9,20.8
E00036460,35.3,24.4,0,40.4
E00036461,58.1,33.3,1.9,6.7
E00036462,61.2,17.8,0.8,20.2
E00036463,53.8,25.2,1.4,19.6
E00036464,55,35,0.8,9.2
E00036465,38.1,20.4,1.4,40.1
E00036466,48,31.2,2.4,18.4
E00036467,58.7,28.4,2.6,10.3
E00036474,55.9,34.6,0.8,8.7
E00036475,52.1,39.7,0.7,7.5
E00036477,48.3,44.8,0,6.9
E00036479,58.1,35.3,1.5,5.1
E00036481,45.1,26.8,3.5,24.6
E00036482,44.4,44.4,0,11.1
E00036484,50.7,28.6,0.7,20
E00036486,37,41.5,1.5,20
E00036487,27.6,34.1,13.5,24.7
E00036488,63.2,20.2,4.4,12.3
E00036489,14,17.8,47.7,20.6
E00036490,30.5,32.8,19.8,16.8
E00036785,22.2,27,44.4,6.3
E00036786,22,32.6,31.2,14.2
E00036791,36.6,25.4,23.1,14.9
E00036796,52.1,44.6,0,3.3
E00036806,61.9,35.3,0,2.9
E00036826,38.3,30.4,16.5,14.8
E00036828,32.5,31.7,19.2,16.7
E00036886,57.1,31.3,0,11.6
E00036894,62.1,30.3,0,7.6
E00036899,62.8,29.8,1.7,5.8
E00036931,49,47.1,0.7,3.3
E00036932,40.9,14.8,20.8,23.5
E00036933,46,31.7,1.6,20.6
E00036934,47.3,19.8,2.3,30.5
E00036935,38.5,33.6,0,27.9
E00036936,35.1,37.7,5.3,21.9
E00036937,39.6,30.9,1.3,28.2
W00001134,13,15.9,30.4,40.6
W00001135,25.4,14.9,25.4,34.2
W00001136,23.7,24.6,40.4,11.4
W00001138,25.4,20.5,37.7,16.4
W00001141,9.6,35.6,41.5,13.3
W00001142,38.3,33.6,10.3,17.8
W00001143,57.6,36.4,0.8,5.1
W00001145,59.6,24.8,1.8,13.8
W00001146,14.7,16,34.6,34.6
W00001147,60.6,27.3,1.5,10.6
W00001148,61,29.7,1.7,7.6
W00001149,25.7,33.6,11.5,29.2
W00001150,50,34.5,0,15.5
W00001151,62.3,31.6,0,6.1
W00001152,39.1,28.6,6,26.3
W00001153,15,17.8,44.9,22.4
W00001154,39.2,40,1.6,19.2
W00001162,62.3,20.8,1.5,15.4
W00001164,39.8,27.1,2.5,30.5
W00001166,38.3,31.7,0,30
W00001167,49.6,19.5,2.4,28.5
W00001169,56.8,26.5,3.8,12.9
W00001170,32.8,33.6,4.9,28.7
W00001171,53.8,23.8,0.8,21.5
W00001173,39.9,28.1,10.8,21.2
W00001174,52.5,30.5,0.8,16.1
W00001175,35,23.1,19.7,22.2
W00001176,41.5,39,0.8,18.7
W00001177,47,31.3,0.9,20.9
W00001178,45,17.2,2.6,35.1
W00001179,19.7,21.4,39.3,19.7
W00001180,47.4,29.3,0.9,22.4
W00001181,47.1,31.1,0,21.8
W00001536,71.5,10.6,4.1,13.8
W00001537,68.4,26.3,5.3,0
W00001541,67.6,9.9,5.6,16.9
W00001592,13.4,25,50,11.6
W00001593,37.4,35.2,15.4,12.1
W00001594,61.5,17.4,4.6,16.5
W00001595,49.6,30.9,0.7,18.7
W00001596,52.7,25.6,5.4,16.3
W00001597,40.2,32.4,15.7,11.8
W00010012,51.8,21.8,1.8,24.5
W00010013,24.5,34.5,2.7,38.2
W00010015,35.8,43.2,1.1,20
W00010016,34.3,31.4,1,33.3
