geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00024617,91.5,6.8,1.7
E00024813,97.9,1.7,0.3
E00024838,96.7,2.6,0.7
E00024839,94.2,5.3,0.4
E00024840,95.2,4.5,0.3
E00024841,98.9,1.1,0
E00024842,99.5,0.5,0
E00024843,100,0,0
E00024844,98.6,1.4,0
E00024845,99.5,0.5,0
E00024846,99.7,0.3,0
E00024847,97.7,1.6,0.6
E00024848,96.8,2.5,0.7
E00024849,99.7,0.3,0
E00024850,99.6,0.4,0
E00024851,98.9,1.1,0
E00024852,96.2,2.9,1
E00025226,98.2,1.8,0
E00025229,91.9,5.8,2.3
E00025251,97,3,0
E00025458,84.8,9.9,5.4
E00025459,97.4,2,0.7
E00025463,86.1,11.1,2.7
E00025464,89.7,8.8,1.6
E00025465,72.9,20.7,6.4
E00025466,92.8,6.2,1.1
E00025468,96.1,3.1,0.9
E00025470,94.2,5,0.8
E00025474,98,1.2,0.8
E00025475,96.4,2.8,0.8
E00025477,93.1,5.7,1.2
E00025478,94.3,5.3,0.4
E00025479,98.5,1.5,0
E00025481,96.6,2.8,0.6
E00025482,87.8,10.4,1.7
E00025483,93.3,6,0.7
E00025484,95.7,3.2,1.1
E00025485,94.2,4.4,1.4
E00025488,91.4,6.6,2.1
E00025490,92.5,6.8,0.7
E00025491,93.7,5.8,0.5
E00025494,93.7,5.9,0.4
E00025495,90.3,6.7,3
E00025496,92.8,5.2,1.9
E00025497,97.8,1.6,0.6
E00026075,92.6,5.6,1.9
E00026076,96.7,2.9,0.4
E00026077,95.8,3.5,0.7
E00026080,93.3,5.6,1.1
E00026084,98,1.2,0.8
E00026102,98.3,1.7,0
E00026106,92.6,6.6,0.8
E00026108,95.2,4.8,0
E00026111,90.4,7.7,1.9
E00026116,86.8,12.3,0.9
E00026117,93.3,5.3,1.4
E00026120,95.6,3.7,0.7
E00028328,88.3,8.3,3.4
E00028329,90.7,8,1.3
E00028330,91.9,7.2,0.9
E00028331,86.6,12.5,0.9
E00028332,93.1,5.6,1.3
E00028333,95.6,3.6,0.8
E00028334,82,14,4
E00028335,85.2,11.6,3.2
E00028336,92.6,5.8,1.7
E00028338,88.6,7.2,4.1
E00028339,83.5,11.9,4.6
E00028340,86.1,11.8,2.1
E00028342,94.4,3.6,2
E00028343,92.8,4.8,2.4
E00028344,86.5,10.9,2.6
E00028345,92.5,5.1,2.4
E00028346,91.9,7.4,0.7
E00028347,94.8,4.8,0.5
E00028349,95.7,3.5,0.8
E00028350,92.3,6.6,1.1
E00028351,95.3,4.1,0.6
E00028352,88.7,9.3,2
E00028353,83.1,13.6,3.3
E00028354,82.7,11.4,5.9
E00028355,89.4,10.1,0.6
E00028356,87.1,8.6,4.3
E00028357,79,14.4,6.6
E00028358,90.8,7.4,1.8
E00028359,71.5,22,6.5
E00028360,65.9,26.9,7.2
E00028361,83.1,15.1,1.7
E00028362,87.6,8.6,3.8
E00028363,89.9,7.9,2.2
E00028364,88.9,9,2.1
E00028365,92.8,6.6,0.6
E00028366,88.4,7.8,3.8
E00028431,97.2,2.1,0.7
E00028433,100,0,0
E00028434,98.6,1.4,0
E00028435,92.4,6.7,0.9
E00028436,96.1,3.1,0.8
E00028437,93.5,4.5,2
E00028438,93.2,6.1,0.7
E00028455,98.8,1.2,0
E00028456,93.5,6.1,0.4
E00028457,92.7,7.3,0
E00028458,93.2,4.9,1.9
E00028459,85.9,11.6,2.5
E00028460,74.8,19.3,5.8
E00028461,94.7,4,1.3
E00028462,95.8,2.7,1.5
E00028463,94.9,3.5,1.6
E00028464,96.4,1.2,2.4
E00028465,97.9,1.8,0.3
E00028466,92.4,6.5,1.1
E00028467,93.7,4.6,1.8
E00028468,92,4.9,3.1
E00028469,90.2,6.9,2.9
E00028470,93.3,6,0.7
E00028471,85.8,10.7,3.5
E00028472,94.3,4.7,1
E00028473,93.8,4.6,1.6
E00028474,92.7,7,0.3
E00028475,84.1,12.5,3.3
E00028476,89.9,7.9,2.2
E00028477,97.4,2.2,0.4
E00028478,81.2,14.9,3.8
E00028479,77.7,16.8,5.5
E00028480,92.3,6.8,0.9
E00028481,92.5,3.5,3.9
E00028482,98.2,0.9,0.9
E00028483,96.3,2.5,1.1
E00028484,99.2,0,0.8
E00028485,93.1,5.4,1.4
E00028486,96.4,3.1,0.4
E00028487,86.2,11,2.8
E00028488,88.5,8,3.5
E00028489,97.8,1.9,0.4
E00028490,93.8,4.4,1.9
E00028491,97.5,1.1,1.5
E00028492,96.2,3.8,0
E00028493,89.9,9,1
E00028494,92.7,6.4,1
E00028495,96.3,3.7,0
E00028496,89.6,8.3,2.1
E00028497,82.6,11.9,5.5
E00028498,96.3,3.3,0.3
E00028499,98,1.6,0.3
E00028500,95.6,3.9,0.6
E00028501,89.1,8,2.9
E00028502,96.9,3.1,0
E00028503,83.1,12.4,4.5
E00028504,83.7,12,4.3
E00028505,93.7,4,2.2
E00028506,85,10.7,4.3
E00028507,98.5,1.5,0
E00028508,95.9,4.1,0
E00028509,86.2,10.6,3.2
E00028510,93.5,6.5,0
E00028511,96.1,3.1,0.8
E00028512,97.4,1.1,1.5
E00028513,98.3,1.7,0
E00028514,98.3,1.7,0
E00028515,96.9,3.1,0
E00028516,90.7,7.7,1.6
E00028517,99.7,0.3,0
E00028518,93.5,6.5,0
E00028519,97.5,1.8,0.7
E00028520,98.2,1.4,0.5
E00028521,95.2,3.4,1.4
E00028522,96.1,1.9,1.9
E00028523,93.4,4.2,2.4
E00028524,93.8,5.4,0.8
E00028525,93.6,4.9,1.5
E00028526,80.2,15.3,4.5
E00028527,87.3,8.7,4
E00028528,89.7,7.1,3.1
E00028529,96.7,2,1.3
E00028530,92.2,6.8,1
E00028531,89.1,10.6,0.4
E00028532,69,20.2,10.7
E00028534,80.9,13.8,5.3
E00028535,84,9,7.1
E00028536,79.5,14.6,5.8
E00028537,86.1,10.3,3.7
E00028539,86.1,11.1,2.7
E00028540,96.6,2.7,0.7
E00028541,94.2,5.8,0
E00028542,96,3.2,0.8
E00028543,97.2,1.7,1.1
E00028544,98.9,0.4,0.7
E00028545,92.7,6,1.2
E00028546,96.6,3,0.3
E00028547,91.6,7.7,0.7
E00028548,97.5,2.5,0
E00028549,96.7,2.7,0.6
E00028550,94.4,4.7,1
E00028551,91.4,3.8,4.8
E00028552,92.9,3.4,3.7
E00028553,98.9,0.7,0.4
E00028554,94.5,4.5,1
E00028555,96,3.6,0.4
E00028556,92.9,3.9,3.2
E00028557,98.6,0.3,1
E00028558,96.5,3.1,0.4
E00028559,98.5,1.5,0
E00028560,96.7,2.6,0.7
E00028561,100,0,0
E00028562,97,2.5,0.5
E00028563,97.9,1.7,0.4
E00028564,99.7,0.3,0
E00028565,97.6,2,0.4
E00028566,95.5,2.8,1.6
E00028567,97.9,1,1
E00028568,98.9,1.1,0
E00028569,96.2,2.9,1
E00028570,99,1,0
E00028571,99.7,0.3,0
E00028572,89.3,9.6,1.1
E00028573,95.4,4.3,0.3
E00028579,85,13.1,1.9
E00028584,89.6,7,3.4
E00028612,86.9,10.4,2.7
E00028613,82.8,15.1,2.2
E00028616,71.9,20.5,7.5
E00028617,84,12.4,3.6
E00028621,90.2,9.4,0.4
E00028622,74.7,18.9,6.4
E00028623,72.7,23.3,4
E00028624,68.8,24.9,6.2
E00028625,80.4,14,5.6
E00028626,86.6,8.9,4.5
E00028630,84.8,12.9,2.3
E00028631,85.3,12.8,1.8
E00028632,86.4,11,2.6
E00028633,53,41.4,5.5
E00028634,91.8,7,1.2
E00028638,59.9,34.8,5.3
E00028639,89.7,6.9,3.4
E00028640,88.1,8.6,3.4
E00028641,88.7,9,2.3
E00028642,87.9,8.2,3.8
E00028643,88.1,9.5,2.5
E00028644,82.9,14.7,2.4
E00028645,89.9,7.2,2.9
E00028646,78.8,16.7,4.5
E00028647,97.2,2.8,0
E00028648,95,4.7,0.3
E00028649,86.6,12.7,0.7
E00028650,82.7,13,4.3
E00028651,87.2,11,1.8
E00028652,80.5,15,4.5
E00028653,91.3,7,1.7
E00028654,89.6,9.1,1.2
E00028655,94.4,3.6,2
E00028656,92.8,6.9,0.3
E00028657,94.2,4.3,1.6
E00028658,86.3,11.1,2.5
E00028659,90.1,5.4,4.5
E00028660,87.5,8,4.5
E00028661,86.1,11.8,2.1
E00028662,81.7,13.4,4.9
E00028663,89.9,7.3,2.8
E00028664,90.2,7.9,1.9
E00028665,87.4,8.2,4.4
E00028666,90.4,6.9,2.6
E00028667,85.5,9.9,4.6
E00028668,78.4,16.2,5.4
E00028669,93,5.3,1.7
E00028670,92.5,5.5,2
E00028671,85.7,11,3.2
E00028672,93.8,3.1,3.1
E00028673,95.9,3,1.1
E00028674,95.8,3.3,0.9
E00028675,88.2,9.1,2.7
E00028688,65.9,30.5,3.6
E00028689,63.2,33.3,3.5
E00028690,56.6,37.9,5.5
E00028693,83.8,11.7,4.5
E00028701,89.4,9.3,1.3
E00028702,91.9,5.1,3
E00028703,86.6,9.7,3.6
E00028704,91.1,5.8,3.1
