geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00024617,45.4,5.8,48.8
E00024813,53.3,1.8,44.9
E00024838,46.8,3,50.2
E00024839,58.9,4.2,36.8
E00024840,53.1,4.7,42.2
E00024841,22.2,2.4,75.4
E00024842,54.2,5.1,40.7
E00024843,61.7,2.1,36.2
E00024844,56.5,3.7,39.8
E00024845,52.1,3.6,44.3
E00024846,57.2,5.3,37.5
E00024847,59.9,6.3,33.8
E00024848,59.1,6.3,34.6
E00024849,50.4,2.3,47.3
E00024850,63.1,5.6,31.3
E00024851,54.8,2.6,42.6
E00024852,57.3,5,37.8
E00025226,57.5,1,41.5
E00025229,68.1,3.8,28.1
E00025251,61.9,0.4,37.7
E00025458,43.6,7.4,49
E00025459,66.7,3.8,29.5
E00025463,57,4.9,38.1
E00025464,52,5.1,43
E00025465,47.1,6.4,46.5
E00025466,62.4,3.2,34.4
E00025468,60.4,2.6,37
E00025470,51.1,0.4,48.5
E00025474,68.4,3.1,28.4
E00025475,67.3,3.2,29.5
E00025477,72.8,3.3,23.9
E00025478,59.4,2.9,37.7
E00025479,61.6,2.7,35.7
E00025481,56.9,1.5,41.6
E00025482,53.8,3.3,42.9
E00025483,63.3,3.1,33.6
E00025484,70.1,0,29.9
E00025485,64.9,0.8,34.3
E00025488,61.8,6.6,31.6
E00025490,60.3,2.9,36.8
E00025491,71.8,2.8,25.5
E00025494,59.2,2.2,38.6
E00025495,61.6,2.2,36.2
E00025496,58.9,5.9,35.2
E00025497,59.4,3,37.6
E00026075,66.8,2.7,30.5
E00026076,72.7,0.5,26.8
E00026077,72.5,4.7,22.9
E00026080,82.7,1.7,15.6
E00026084,85.8,0.9,13.2
E00026102,76.9,3.4,19.7
E00026106,73.2,0.5,26.3
E00026108,41.1,1.2,57.7
E00026111,64.7,5.3,30
E00026116,52.6,8.8,38.6
E00026117,69.5,1.6,28.9
E00026120,77.2,0,22.8
E00028328,48.7,8.1,43.2
E00028329,49.4,3.6,47
E00028330,71.5,2.1,26.3
E00028331,73.7,2.6,23.7
E00028332,55.3,3.9,40.8
E00028333,60,2.3,37.7
E00028334,44.8,5.2,50
E00028335,63.6,5.2,31.2
E00028336,61.4,3.4,35.3
E00028338,73.1,3.3,23.6
E00028339,67.1,4.2,28.7
E00028340,51.3,5.6,43.1
E00028342,51.2,4,44.8
E00028343,72.8,0.5,26.7
E00028344,58.9,4.1,37.1
E00028345,55.6,4,40.3
E00028346,70.8,4.4,24.8
E00028347,64.6,4.1,31.2
E00028349,67.4,4.1,28.5
E00028350,62.5,4.3,33.2
E00028351,62.1,3.1,34.8
E00028352,49.7,5.9,44.4
E00028353,51,10.5,38.5
E00028354,55.7,5,39.4
E00028355,35.5,11.4,53
E00028356,43.7,13.4,42.9
E00028357,41.7,10.3,48
E00028358,52.5,6.7,40.8
E00028359,55.2,2.9,41.9
E00028360,74.6,9,16.4
E00028361,44.9,4.2,50.9
E00028362,66.1,3.7,30.2
E00028363,58.6,6.8,34.6
E00028364,64.4,4.9,30.8
E00028365,68.3,4.8,26.9
E00028366,68.3,3.9,27.8
E00028431,60.9,0.9,38.2
E00028433,48.4,2.2,49.5
E00028434,58.1,0.5,41.4
