geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00024617,89.5,10.5,0
E00024813,100,0,0
E00024838,65,35,0
E00024839,98,2,0
E00024840,87.8,12.2,0
E00024841,39.4,60.6,0
E00024842,100,0,0
E00024843,100,0,0
E00024844,99.2,0.8,0
E00024845,98.3,1.7,0
E00024846,91.8,8.2,0
E00024847,100,0,0
E00024848,97.4,2.6,0
E00024849,100,0,0
E00024850,79.3,20.7,0
E00024851,99.2,0.8,0
E00024852,100,0,0
E00025226,99.1,0.9,0
E00025229,96.8,3.2,0
E00025251,100,0,0
E00025458,15.5,83.8,0.7
E00025459,82.9,17.1,0
E00025463,71.2,28.8,0
E00025464,80.5,19.5,0
E00025465,58.3,40.8,0.8
E00025466,98.4,1.6,0
E00025468,81.6,18.4,0
E00025470,70.3,29.7,0
E00025474,88.9,11.1,0
E00025475,89.9,10.1,0
E00025477,74.4,25.6,0
E00025478,71.4,28.6,0
E00025479,100,0,0
E00025481,82.6,17.4,0
E00025482,33.3,66.7,0
E00025483,99.2,0.8,0
E00025484,100,0,0
E00025485,88.8,11.2,0
E00025488,95.4,4.6,0
E00025490,94.5,5.5,0
E00025491,100,0,0
E00025494,96.7,3.3,0
E00025495,74.8,25.2,0
E00025496,86.1,13.9,0
E00025497,100,0,0
E00026075,83.2,16.8,0
E00026076,87,13,0
E00026077,20.1,79.9,0
E00026080,99.3,0.7,0
E00026084,97.6,2.4,0
E00026102,99.1,0.9,0
E00026106,99,1,0
E00026108,24,76,0
E00026111,33.7,66.3,0
E00026116,0.8,99.2,0
E00026117,30.4,69.6,0
E00026120,100,0,0
E00028328,97.8,2.2,0
E00028329,91.3,8.7,0
E00028330,81.7,18.3,0
E00028331,99,1,0
E00028332,94,6,0
E00028333,89.1,10.9,0
E00028334,42.8,57.2,0
E00028335,76.7,23.3,0
E00028336,77.4,21.7,0.9
E00028338,100,0,0
E00028339,65.1,34.9,0
E00028340,35.3,64.7,0
E00028342,57.3,42.7,0
E00028343,99.1,0.9,0
E00028344,81.8,18.2,0
E00028345,99.3,0.7,0
E00028346,98.6,1.4,0
E00028347,96.9,3.1,0
E00028349,95.6,3.7,0.7
E00028350,92,8,0
E00028351,86,14,0
E00028352,82.4,17.6,0
E00028353,47.2,52.8,0
