geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00024617,17.6,21.6,49.6,8.8,2.4
E00024813,34.2,40.2,17.9,7.7,0
E00024838,17.2,50.9,28.2,3.7,0
E00024839,28,47,22,2,1
E00024840,25.4,37.7,32.6,4.3,0
E00024841,14.2,26.8,57.5,1.6,0
E00024842,50,32.4,10.8,5.9,1
E00024843,38.3,39.1,18.8,3.9,0
E00024844,42.4,40.2,15.2,2.3,0
E00024845,50.6,36.7,12.8,0,0
E00024846,32.4,40.5,26.4,0.7,0
E00024847,20.5,37.6,33.3,8.5,0
E00024848,15.5,38.8,37.1,6,2.6
E00024849,46.4,34.4,16,3.2,0
E00024850,11.7,31.5,53.2,2.7,0.9
E00024851,50.8,28.7,20.5,0,0
E00024852,29.8,38.2,29.8,2.3,0
E00025226,50.5,39.4,8.3,1.8,0
E00025229,42.1,34.9,17.5,4.8,0.8
E00025251,63.6,30.5,5.1,0.8,0
E00025458,0.7,29.3,64.6,5.4,0
E00025459,46.7,32.1,19.7,1.5,0
E00025463,15.7,45.8,34.6,3.9,0
E00025464,25,30.3,36.4,6.8,1.5
E00025465,17.5,29.2,46.7,4.2,2.5
E00025466,50,38.1,11.1,0.8,0
E00025468,42.1,49.3,8.1,0.5,0
E00025470,31.4,38.1,29.7,0.8,0
E00025474,29.1,48.5,21.6,0.7,0
E00025475,51.3,39.5,8.4,0.8,0
E00025477,37.4,41.7,20,0,0.9
E00025478,15.3,44.9,34.7,5.1,0
E00025479,55.1,33.3,9.5,2,0
E00025481,54.1,34.1,8.1,3.7,0
E00025482,18.1,43.3,36.2,1.6,0.8
E00025483,54.2,29.2,12.5,4.2,0
E00025484,54,32.3,12.1,1.6,0
E00025485,50,24.2,21.9,0.8,3.1
E00025488,19.1,38.2,30.9,10.9,0.9
E00025490,36.9,34.6,22.3,5.4,0.8
E00025491,57.4,32.3,7.7,2.6,0
E00025494,28.1,43.8,24,3.3,0.8
E00025495,19.2,33.8,42.3,3.8,0.8
E00025496,35.4,32.6,27.1,4.9,0
E00025497,49.6,39.4,9.4,1.6,0
E00026075,51.3,23.5,21,2.5,1.7
E00026076,48.8,35,14.6,1.6,0
E00026077,14.1,28.2,55,2.7,0
E00026080,18.4,64,15.4,1.5,0.7
E00026084,41.9,47.6,10.5,0,0
E00026102,58.6,33.6,6.9,0.9,0
E00026106,57.6,28.3,14.1,0,0
E00026108,7.2,28.8,62.4,1.6,0
E00026111,18.1,45.7,33,2.1,1.1
E00026116,0.9,23.1,75.2,0.9,0
E00026117,12.5,34.4,49.2,3.9,0
E00026120,23,58.8,18.2,0,0
E00028328,8.9,35.6,45.2,8.9,1.5
E00028329,23,38.9,34.1,4,0
E00028330,25.8,30.3,34.2,9.7,0
E00028331,37.4,41.4,20.2,1,0
E00028332,24.5,34.2,37.5,3.8,0
E00028333,41.7,41.7,15.7,0.9,0
E00028334,13.8,35.2,45.5,5.5,0
E00028335,8.2,43.8,41.8,6.2,0
E00028336,26.1,35.7,34.8,3.5,0
E00028338,21.8,49.3,25.4,3.5,0
E00028339,12.7,40.4,41,4.2,1.8
E00028340,10.9,28.6,55.5,5,0
E00028342,9.1,43.2,44.7,3,0
E00028343,30.2,50.9,18.1,0.9,0
E00028344,32.7,36.4,27.3,2.7,0.9
E00028345,10.3,43.4,40.4,4.4,1.5
E00028346,11.3,50,35.2,3.5,0
E00028347,38.3,33.3,25.9,2.5,0
E00028349,13.2,52.2,30.9,2.9,0.7
E00028350,32.5,43.7,19.8,3.2,0.8
E00028351,44.3,34.3,18.6,2.9,0
E00028352,13.9,26.9,55.6,2.8,0.9
E00028353,13.8,28.7,47.7,8.6,1.1
E00028354,20.9,36.2,31.3,8.6,3.1
E00028355,10,21.8,56.4,10.9,0.9
E00028356,11.8,34.2,44.7,8.6,0.7
E00028357,11.8,34.9,46.2,5.3,1.8
E00028358,11.8,45.4,37.8,5,0
E00028359,17.5,36.4,33.6,11.2,1.4
E00028360,0.7,45.5,49.3,4.5,0
E00028361,2.4,44.4,49.2,4,0
E00028362,20.1,46.8,30.2,2.9,0
E00028363,13.9,36.5,44.5,4.4,0.7
E00028364,43.1,25.2,25.2,4.1,2.4
E00028365,30.4,39.9,22.5,5.8,1.4
E00028366,27.7,35.4,34.6,1.5,0.8
E00028431,54.6,32.4,11.1,1.9,0
E00028433,61,26.8,12.2,0,0
E00028434,46,38.7,14.5,0,0.8
E00028435,13,40.5,46.6,0,0
E00028436,3,30,66,1,0
E00028437,4.3,39.1,49.6,5.2,1.7
E00028438,42.7,25.2,29.8,2.3,0
E00028455,39.8,42.7,16.5,1,0
E00028456,35.8,44.5,17.5,0.7,1.5
