geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00024617,6.3,6.6,1.3,81.6,4.2
E00024813,0,0.7,2.7,92.6,4
E00024838,5,0.3,0,93.7,0.9
E00024839,2.6,0,2.6,92.2,2.6
E00024840,3.2,2.3,2.9,91.7,0
E00024841,2.2,0.6,1.1,96.1,0
E00024842,0,3.2,1.4,95,0.5
E00024843,0,0.4,2.2,97.1,0.4
E00024844,3.8,0,1.4,94.8,0
E00024845,0,0,0,99.8,0.2
E00024846,2.1,0.3,3,94.6,0
E00024847,0.6,1.6,1.6,95.6,0.6
E00024848,2.7,0,2.1,93.5,1.7
E00024849,1.4,0,0.3,98,0.3
E00024850,0,8.7,2.5,88.8,0
E00024851,1.8,0,0.7,97.1,0.4
E00024852,2.2,4,1.5,90.2,2.2
E00025226,5.1,0.4,2.1,89,3.4
E00025229,17.5,2.5,5.2,72.9,1.8
E00025251,9.1,0,2.9,82.2,5.8
E00025458,13.8,3.4,4.7,69.8,8.2
E00025459,1.8,1.5,2.8,93.2,0.6
E00025463,10.5,7.9,2.9,72.1,6.7
E00025464,7.5,5.7,3.9,80.2,2.7
E00025465,12,11.2,5.8,64.5,6.6
E00025466,4,1.8,2.5,87.1,4.7
E00025468,7.5,4.4,3.4,82.4,2.3
E00025470,3.5,2.3,4.3,89.5,0.4
E00025474,1.5,2.7,3.4,92,0.4
E00025475,4.9,0,3,91.6,0.4
E00025477,6.3,0,3.5,90.2,0
E00025478,3.6,4.7,8.3,79.1,4.3
E00025479,2.2,1.7,4.5,90.7,0.8
E00025481,7.7,1.4,3.4,85.8,1.7
E00025482,11.9,1.3,3.4,80,3.4
E00025483,14.4,2.6,2.9,80.1,0
E00025484,8,1,4.5,86.5,0
E00025485,13.5,3.5,3.5,76.5,2.9
E00025488,15.3,0,3.3,79.1,2.3
E00025490,10.1,2.3,1.3,84.3,2
E00025491,13.8,6.9,8.3,69.6,1.4
E00025494,9.5,2.1,4.2,82.7,1.4
E00025495,6.2,2.6,4.4,83.9,2.9
E00025496,7.9,7.6,3.3,76.6,4.6
E00025497,9.1,1.2,4.6,81.8,3.3
E00026075,18.6,0.9,2.1,77.8,0.6
E00026076,8.9,1.7,4.1,84.6,0.7
E00026077,14.4,3.7,3,76.2,2.7
E00026080,0.4,1.1,4,94.6,0
E00026084,3.3,0,4.7,92,0
E00026102,2.9,1,1.6,94.1,0.3
E00026106,7.5,0.4,4.7,87.4,0
E00026108,7,3.5,6.4,79.7,3.5
E00026111,14.4,4.2,4.7,76.3,0.5
E00026116,5.9,14.1,5,73.2,1.8
E00026117,1.4,2.3,5.6,90.3,0.5
E00026120,1.3,0.3,5.5,92.5,0.3
E00028328,3.7,3.7,3.1,75.8,13.7
E00028329,4.4,0.8,2.3,88.7,3.9
E00028330,0.8,8.1,4.1,84.6,2.4
E00028331,7.9,1.8,0,84.2,6.1
E00028332,6.4,2.7,3,86.2,1.7
E00028333,2.8,0,2.4,92.5,2.4
E00028334,6.2,9.8,7.2,66.9,9.8
E00028335,3.6,1.2,3.3,90.6,1.2
E00028336,1.9,2.3,2.7,89.6,3.5
E00028338,7.6,3.6,4,81.8,3
E00028339,6.4,4.6,5.9,80.6,2.6
E00028340,4.3,11.7,2,77.7,4.3
E00028342,1.1,1.9,8,82.8,6.1
E00028343,8,0,3.1,88.5,0.4
E00028344,1.7,4.3,4.7,89.3,0
E00028345,1,3.6,2.6,89.6,3.2
E00028346,5.3,2.2,1.9,90.6,0
E00028347,4.6,2.4,2.9,88.6,1.5
E00028349,1.8,5.2,1.8,90,1.1
E00028350,3.6,0,0.4,93.2,2.9
E00028351,4.8,2,0.3,93,0
E00028352,2.3,0.9,5,87.2,4.6
E00028353,4.3,6.1,5.2,76.9,7.5
E00028354,10.5,8.2,4.1,63.4,13.7
E00028355,2.6,4.7,6.7,77.7,8.3
E00028356,6.5,13.6,3.7,69.1,7.1
E00028357,8.4,12.7,1.6,64,13.3
E00028358,4.4,3.1,5.1,75.3,12.2
E00028359,15.7,7.5,5.3,62.6,8.9
E00028360,1.7,10.9,7.4,70.9,9.1
E00028361,2.7,13.6,3.8,75.5,4.3
E00028362,8.5,5.9,3,73.4,9.2
E00028363,2.7,4.1,3.7,86.8,2.7
E00028364,11.1,5.3,7.6,66.7,9.4
E00028365,9.6,4.3,4,75.4,6.7
E00028366,11,0.6,2,81.1,5.2
E00028431,5.2,0,0,93.1,1.7
E00028433,0,1,1.9,97.1,0
E00028434,0.7,0,2.4,96.9,0
E00028435,3.9,0,1.3,89,5.7
E00028436,0,0,0,100,0
E00028437,1.9,8,4.2,86,0
E00028438,4.4,3.2,2.2,89.9,0.3
E00028455,0.4,0.4,1.2,98,0
E00028456,8.7,2.4,5.2,81.5,2.1
E00028457,6.8,4.8,2.3,85.9,0.3
E00028458,8.4,3.3,2.7,83.5,2.1
E00028459,1.3,11.6,1.9,83.3,1.9
E00028460,3.9,17.5,3.9,72,2.7
E00028461,5.1,1.9,5.8,87.2,0
E00028462,0,2.2,6.3,89.9,1.5
E00028463,4,4,4,86.5,1.5
E00028464,0.8,0.8,2.3,96,0
E00028465,7.2,2,1.4,89.3,0
E00028466,12.2,2.9,4.5,80.4,0
E00028467,8,2.4,0.7,87.1,1.7
E00028468,6.8,2,2,87.8,1.4
E00028469,4.9,4,0.8,90.3,0
E00028470,6.1,2.9,1.9,87.9,1.3
E00028471,10.1,7.4,5,75.4,2.1
E00028472,4.2,3.6,3.6,88,0.6
E00028473,8.7,1.9,2.6,84.3,2.6
E00028474,12.3,1.6,0.6,80.3,5.2
E00028475,10.2,8.5,2.4,76.1,2.7
E00028476,10.1,0,3.4,86.5,0
E00028477,0.9,0.4,0.4,98.3,0
E00028478,1.8,19.3,8,70.9,0
E00028479,9,9.4,7.9,69.7,4
E00028480,6.6,2.2,1.4,87.7,2.2
E00028481,2.3,3.1,1.2,91.5,1.9
E00028482,6.7,2.3,2.6,88.3,0
E00028483,4.1,0.8,2.4,92.4,0.3
E00028484,1.6,1.6,1.2,95.7,0
E00028485,8,1.7,0.3,86.7,3.1
E00028486,0,0.4,1.7,97.4,0.4
E00028487,2.4,3,4.7,88.5,1.5
E00028488,3.8,5.3,3.8,85.3,1.8
E00028489,1.8,0,0.4,97.9,0
E00028490,3.3,3.6,3.8,89.1,0.3
E00028491,6.3,2.4,1,89.2,1
E00028492,3.7,1,3,91.2,1
E00028493,6.6,6.6,2,79.7,5.2
E00028494,16.5,3.5,2.5,77.1,0.3
E00028495,2.8,1.1,1.4,94.3,0.4
E00028496,5.9,3.9,4.4,85.8,0
E00028497,18.9,6.3,3.2,71.2,0.5
E00028498,6.4,0.6,2.9,88.8,1.3
E00028499,4.9,2.3,4.9,84.4,3.6
E00028500,10.3,0,1.9,85.6,2.2
E00028501,4.3,2.5,3.6,89,0.7
E00028502,9.4,1.9,3,85.7,0
E00028503,21.4,4.6,2.6,67.2,4.2
E00028504,4.2,7.3,5.5,79.1,3.9
E00028505,4.4,4.9,3.1,86.2,1.3
E00028506,7.3,10.9,2.2,79.2,0.4
E00028507,0.7,1.1,1.5,96.3,0.4
E00028508,10.6,2,4.6,82.2,0.6
E00028509,5.9,5,1.9,85,2.2
E00028510,9.7,0.9,1.9,85.9,1.6
E00028511,3,1.5,7,86.5,2
E00028512,6.5,1.8,1.8,86.6,3.3
E00028513,2.4,0.5,5.4,91.4,0.3
E00028514,0.3,0.3,1.3,98.1,0
E00028515,9.2,0,3.1,87.8,0
E00028516,11.3,4.9,1.9,81.6,0.3
E00028517,0.3,0.3,1.5,96.9,0.9
E00028518,3.7,0,1.7,94.4,0.2
E00028519,5.2,1.4,2.4,88.7,2.4
E00028520,0,2.2,1.8,93.3,2.7
E00028521,1.3,3.9,0.3,90.5,3.9
E00028522,7.8,2.6,0,89.2,0.4
E00028523,5.2,1.6,1.6,91.2,0.3
E00028524,5.2,1.1,2.6,88.5,2.6
E00028525,2.6,0.6,5.2,88.6,3
