geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00024617,13.7,10.5,66.9,8.9
E00024813,41.9,33.3,13.7,11.1
E00024838,32.5,19.6,23.3,24.5
E00024839,26.7,33.7,14.9,24.8
E00024840,15.7,23.6,46.4,14.3
E00024841,14.3,7.1,74.6,4
E00024842,45.6,31.1,10.7,12.6
E00024843,47.6,37.3,8.7,6.3
E00024844,43.5,36.6,8.4,11.5
E00024845,62.2,32.8,0.6,4.4
E00024846,44.6,29.1,10.1,16.2
E00024847,23.9,30.8,29.1,16.2
E00024848,23.5,26.1,30.4,20
E00024849,68,26.4,0.8,4.8
E00024850,11.7,28.8,48.6,10.8
E00024851,54.2,30.8,10,5
E00024852,24.2,33.3,30.3,12.1
E00025226,53.6,31.8,1.8,12.7
E00025229,32.3,38.7,4,25
E00025251,57.9,33.9,0.8,7.4
E00025458,6.2,6.9,60,26.9
E00025459,28.6,44.3,16.4,10.7
E00025463,14.2,31.6,29.7,24.5
E00025464,25,24.2,35.6,15.2
E00025465,15.9,10.6,63.7,9.7
E00025466,45.2,36.5,2.4,15.9
E00025468,22.8,58.9,1.4,16.9
E00025470,33.1,27.1,16.9,22.9
E00025474,24.8,45.1,9.8,20.3
E00025475,44.5,41.2,3.4,10.9
E00025477,31,45.7,2.6,20.7
E00025478,19.6,20.6,43.3,16.5
E00025479,44.2,40.8,1.4,13.6
E00025481,45.1,45.9,0.8,8.3
E00025482,33.8,34.6,1.5,30
E00025483,39.2,44.2,0,16.7
E00025484,44.1,48.8,0.8,6.3
E00025485,40.2,35.4,3.1,21.3
E00025488,20.2,31.2,29.4,19.3
E00025490,33.8,31.5,20.8,13.8
E00025491,32.9,56.8,0,10.3
E00025494,38.5,41.8,7.4,12.3
E00025495,18.3,32.8,37.4,11.5
E00025496,32.4,28.9,28.2,10.6
E00025497,54,38.9,0,7.1
E00026075,39.5,35.3,6.7,18.5
E00026076,43.4,41,2.5,13.1
E00026077,14.1,26.2,12.8,47
E00026080,26.5,37.5,1.5,34.6
E00026084,30.2,47.6,0.8,21.4
E00026102,37.1,52.6,0,10.3
E00026106,45.5,44.4,0,10.1
E00026108,11.1,5.6,76.2,7.1
E00026111,25.8,32.3,5.4,36.6
E00026116,23.1,11.1,18.8,47
E00026117,33.3,26.2,4.8,35.7
E00026120,30.7,50,0.7,18.6
E00028328,8.1,12.6,59.3,20
E00028329,28.8,30.4,5.6,35.2
E00028330,18.8,28.6,26.6,26
E00028331,20.2,51.5,4,24.2
E00028332,16.8,30.3,41.1,11.9
E00028333,41.4,38.7,9,10.8
E00028334,8.6,8.6,75.7,7.1
E00028335,14.4,20.5,27.4,37.7
E00028336,24.1,15.5,14.7,45.7
E00028338,19.6,49.7,4.2,26.6
E00028339,18.1,21.7,21.7,38.6
E00028340,7.6,19.3,68.9,4.2
E00028342,12.1,18.2,57.6,12.1
E00028343,25,50,5.2,19.8
E00028344,30,31.8,25.5,12.7
E00028345,14.8,28.1,44.4,12.6
E00028346,19.9,31.2,7.8,41.1
E00028347,31.3,39.9,9.8,19
E00028349,24.3,36,7.4,32.4
E00028350,33.3,46.8,4.8,15.1
E00028351,35.1,45.5,4.5,14.9
E00028352,19.6,20.5,39.3,20.5
E00028353,16.4,13.6,51.4,18.6
E00028354,20.4,26.9,26.9,25.7
E00028355,10,8.2,73.6,8.2
E00028356,11.4,10.7,53,24.8
E00028357,9.6,8.4,73.7,8.4
E00028358,22,16.9,32.2,28.8
E00028359,9.9,12,33.1,45.1
E00028360,0,0,71.1,28.9
E00028361,1.6,1.6,92.9,4
E00028362,15.7,25,21.4,37.9
E00028363,16.7,19.6,31.9,31.9
E00028364,31.7,35,17.9,15.4
E00028365,32.1,37.2,15.3,15.3
E00028366,22.1,33.6,25.2,19.1
E00028431,48.1,41.7,2.8,7.4
E00028433,55.8,25.6,7,11.6
E00028434,46.7,39.3,6.6,7.4
E00028435,13.3,24.4,21.5,40.7
E00028436,6.1,5.1,79.8,9.1
E00028437,12.7,18.6,48.3,20.3
E00028438,29.2,33.1,14.6,23.1
E00028455,39.6,38.6,9.9,11.9
E00028456,36.6,39.6,0.7,23.1
E00028457,35,33.1,1.3,30.6
E00028458,28.9,50.4,10.4,10.4
E00028459,13.7,12.2,65.6,8.4
E00028460,14.6,18.4,57.3,9.7
E00028461,23,34.9,3.2,38.9
E00028462,26.2,30.8,15.9,27.1
E00028463,32.8,43.8,5.5,18
E00028464,38.1,47,2.2,12.7
E00028465,48,41.6,1.6,8.8
E00028466,38.8,24.8,6.1,30.3
E00028467,47.7,40.5,1.8,9.9
E00028468,33.3,44.7,1.6,20.3
E00028469,43.5,32.4,9.3,14.8
E00028470,30.5,45,0.8,23.7
E00028471,11.8,29.4,46,12.8
E00028472,29,44.9,9.4,16.7
E00028473,27.9,25.6,14.7,31.8
E00028474,24.4,39.5,26.1,10.1
E00028475,16.9,55.4,15.4,12.3
E00028476,32.2,49.6,5.8,12.4
E00028477,50,39.4,1,9.6
E00028478,3.8,16.2,63.8,16.2
E00028479,8.7,8.7,68.1,14.5
E00028480,20.6,27.8,18.3,33.3
E00028481,20.1,26.6,22.3,30.9
E00028482,51.5,38.6,0.8,9.1
E00028483,47.9,40.4,0.7,11
E00028484,41.4,44.8,0.9,12.9
E00028485,41.4,40.5,3.4,14.7
E00028486,48.4,38.7,2.2,10.8
E00028487,12.8,30.9,8.7,47.7
E00028488,34.8,44.4,3,17.8
E00028489,42.1,46.5,1.8,9.6
E00028490,19.4,35.1,10.4,35.1
E00028491,50.4,38.3,0,11.3
E00028492,46.3,41.3,1.7,10.7
E00028493,21,39.5,4.2,35.3
E00028494,50,31.1,1.6,17.2
E00028495,46.5,39.5,7,7
E00028496,39.1,24.5,5.5,30.9
E00028497,17.5,2.1,30.9,49.5
E00028498,50.8,43.5,1.6,4
E00028499,33.3,34,6.4,26.2
E00028500,50.4,41.5,1.6,6.5
E00028501,8.7,20.5,35.4,35.4
E00028502,34.7,28.2,24.2,12.9
E00028503,13.2,21,41.5,24.4
E00028504,10.6,16.2,40.2,33
E00028505,0,2.2,87.3,10.5
E00028506,11.8,20.2,58,10.1
E00028507,47.6,34.9,4,13.5
E00028508,29.1,27.9,8.5,34.5
E00028509,19.9,27.6,5.8,46.8
E00028510,36.4,37.2,12.4,14
E00028511,24.8,38.2,2.5,34.4
E00028512,25.9,37,27.8,9.3
E00028513,38.5,56.8,0,4.7
E00028514,43.9,47.2,2.4,6.5
E00028515,45.5,44.8,0.6,9.1
E00028516,23,29.4,29.4,18.3
E00028517,33.8,47.2,2.1,16.9
E00028518,40.4,31.2,0.4,28
E00028519,28.6,33.8,20.3,17.3
E00028520,25.2,21.5,36.4,16.8
E00028521,47.3,31,5.4,16.3
E00028522,14.7,52.2,6.6,26.5
E00028523,26.7,50,5.2,18.1
E00028524,25.2,42.5,20.5,11.8
E00028525,21.5,39,2.4,37.1
E00028526,18.1,9.5,37.1,35.3
E00028527,6.4,1.8,66.4,25.5
E00028528,2.9,0,91.9,5.2
E00028529,7.9,8.7,73.8,9.5
E00028530,24.8,14.5,24.8,35.9
E00028531,14.5,23,15.8,46.7
E00028532,8.5,2.1,81.6,7.8
E00028534,23,24.4,7.4,45.2
E00028535,22.7,28.2,15.5,33.6
E00028536,15.7,23.9,19.4,41
E00028537,15.2,21.7,39.1,23.9
E00028539,23.4,35.9,26.6,14.1
E00028540,47.7,44.5,3.1,4.7
E00028541,22.1,22.9,29,26
E00028542,56.5,34.7,0.8,8.1
E00028543,31.9,32.5,3.8,31.9
E00028544,35.3,45.1,3,16.5
E00028545,11.6,18.8,61.6,8
E00028546,23.8,35.4,26.2,14.6
E00028547,9,18,61.3,11.7
E00028548,35,41.7,5.8,17.5
E00028549,26.4,31.8,28.7,13.2
E00028550,4.5,8,76.8,10.7
E00028551,25.4,52.2,1.5,20.9
E00028552,10,16.4,61.8,11.8
E00028553,26.3,27,38,8.8
E00028554,13.4,12.6,58.8,15.1
E00028555,25,40.5,19.8,14.7
E00028556,9,13.1,61.5,16.4
E00028557,58.9,18.4,16.5,6.3
E00028558,47.4,32.8,12.1,7.8
E00028559,64.7,20.7,1.7,12.9
E00028560,36.4,44.5,0.9,18.2
E00028561,44.2,40.7,8.8,6.2
E00028562,51.4,21.9,21,5.7
E00028563,61.4,31.7,2,5
E00028564,35,44.8,0.7,19.6
E00028565,25.5,50,8.8,15.7
E00028566,24.8,54.5,1,19.8
E00028567,43.7,40.5,0,15.9
E00028568,38.7,51.4,0.9,9
E00028569,35.2,48.8,3.1,13
E00028570,56.9,32.5,4.1,6.5
E00028571,62.5,36,0.7,0.7
E00028572,17.8,11.8,55.9,14.5
E00028573,18.3,34.8,34.8,12.2
E00028579,40.9,35.7,3.2,20.1
E00028584,11.1,37.6,38.5,12.8
E00028612,14.9,22,15.6,47.5
E00028613,40.4,24.5,4.3,30.9
E00028616,15.9,19,17.5,47.6
E00028617,30.1,11.1,12.4,46.4
E00028621,25.6,24.8,9.6,40
E00028622,14.2,15.8,9.3,60.7
E00028623,8.6,8.6,39.7,43.1
E00028624,19.2,30.5,19.2,31.1
E00028625,13,22,34.5,30.5
E00028626,13.3,7.4,76.3,3
E00028630,29.1,10.2,21.9,38.8
E00028631,23.1,29.4,13.3,34.3
E00028632,15.4,12.8,36.2,35.6
E00028633,0.5,1,53.6,44.8
E00028634,16.2,10.2,50.9,22.8
E00028638,1.1,1.1,8.6,89.2
E00028639,24.3,25.7,17.1,32.9
E00028640,19.3,17.5,44.7,18.4
E00028641,25.1,37.4,13.3,24.1
E00028642,12.8,16.8,58.4,12
E00028643,12.8,19.7,58.1,9.4
E00028644,4.8,13.9,66.1,15.2
E00028645,18.3,6.7,60.8,14.2
E00028646,15.5,10,60.9,13.6
E00028647,26.1,30.4,34.1,9.4
E00028648,22.4,43.5,11.2,23
E00028649,8.3,23.5,54.5,13.6
E00028650,13.1,11,64.1,11.7
E00028651,16.4,17.9,41,24.6
E00028652,6.3,5.5,77.2,11
E00028653,26.8,33.9,16.1,23.2
E00028654,13.1,20,33.8,33.1
E00028655,28.5,16.2,44.6,10.8
E00028656,37.8,33.9,3.9,24.4
E00028657,17.6,39.5,28.6,14.3
E00028658,13.6,22.2,23.9,40.3
E00028659,0,15.3,81.4,3.4
E00028660,26,21.3,30.7,22
E00028661,9.6,6.6,72.6,11.2
E00028662,8.8,10.9,72.8,7.5
E00028663,8.2,19.7,64.8,7.4
E00028664,10.9,13.8,55.8,19.6
E00028665,9.5,10.1,73.8,6.5
E00028666,18.1,13.8,56.9,11.2
E00028667,8.9,7.1,74.6,9.5
E00028668,10.4,13.6,62.4,13.6
E00028669,30.9,33.8,7.2,28.1
E00028670,16,17.6,53.8,12.6
E00028671,8,14.2,65.5,12.4
E00028672,21.4,13.3,38.8,26.5
E00028673,18.3,14.7,53.2,13.8
E00028674,12.6,9.9,68.5,9
E00028675,18.7,24.3,41.1,15.9
E00028688,16.4,13.9,1.6,68
E00028689,6.8,22.6,2.1,68.5
E00028690,8.9,16.9,3.2,71
E00028693,8.3,5.8,55.1,30.8
E00028701,20.7,12.1,57.8,9.5
E00028702,31.1,34.4,27.9,6.6
E00028703,12.7,24.6,51.7,11
E00028704,18,20.5,49.2,12.3
E00028705,9,15.3,50.7,25
E00028706,47.7,28.2,1.3,22.8
E00028707,48.4,46.8,2.4,2.4
E00028708,37.1,25.8,0.6,36.5
E00028709,14.5,7.6,34.5,43.4
E00028710,28.9,22.3,35.5,13.2
E00028711,37.8,38.5,13.3,10.4
E00028712,17.3,26.8,44.9,11
E00028713,23.3,25.6,38,13.2
E00028714,40,27.9,12.1,20
E00028715,20.3,21.7,47.8,10.1
E00028716,14.5,27.4,24.2,33.9
E00028717,19.5,26.3,44.4,9.8
E00028718,24.4,27.3,13.1,35.2
E00028719,21,21,22.3,35.7
E00028720,19,21.8,49.3,9.9
E00028721,9,21.9,54.2,14.8
E00028722,16.8,24.8,42.4,16
E00028723,14.1,10.9,67.2,7.8
E00028724,15.5,18.1,44,22.4
E00028725,17.8,15.8,57.4,8.9
E00028726,24.6,34.7,20.3,20.3
E00028727,26.1,24.3,18,31.5
E00028728,43.5,38.9,0,17.6
E00028729,16.7,23.7,51.8,7.9
E00028730,20.5,24.4,11,44.1
E00028731,34.5,36.1,5.9,23.5
E00028732,23.9,41,17.9,17.1
E00028733,30.1,25.7,1.8,42.5
E00028734,26.3,32.8,14.6,26.3
E00028735,28.9,23.1,14.9,33.1
E00028736,35.5,45.2,4,15.3
E00028737,35.3,28.4,19.8,16.4
E00028738,31.5,42.7,4.8,21
E00028739,28.7,38.3,17.4,15.7
E00028740,23.6,43.8,20.8,11.8
E00028741,27.5,34.9,12.8,24.8
E00028742,18.9,18.9,40.6,21.7
E00028743,28.8,34.2,26.1,10.8
E00028746,50,37.7,0.8,11.5
E00028747,54,36,3.6,6.5
E00028748,60.6,31.7,2.8,4.9
E00028749,64.7,27.7,1.7,5.9
E00028754,19.1,25.2,14.5,41.2
E00028755,14.5,13.9,44,27.7
E00028756,3.3,1.7,40,55
E00028757,10.8,7.7,75.4,6.2
E00028760,11.7,7.8,77.1,3.4
E00028761,6.3,0.6,88.1,5
E00028762,2.3,2.3,13.8,81.5
E00028764,2.1,2.1,86.3,9.5
E00028770,5.9,5.9,78.8,9.3
E00028772,3.2,44.5,44.9,7.3
E00028773,13.8,7.7,70,8.5
E00028784,68.6,25,0.7,5.7
E00028785,42,33.6,18.5,5.9
E00028786,44.1,16.2,27,12.6
E00028787,49.6,37.2,5,8.3
E00028788,20.4,21.2,37.2,21.2
E00028789,27.9,11.6,26.5,34
E00028790,15,27.4,41.6,15.9
E00028791,18.8,35.6,21.5,24.2
E00028792,66.9,20.2,2.4,10.5
E00028793,8.7,13,65.2,13
E00028794,30.8,44.4,0.8,24.1
E00028795,37.9,44.1,5.1,12.8
E00028796,56.2,36.2,1.5,6.2
E00028797,36.4,29,3.7,30.8
E00028798,19.3,28.9,6,45.8
E00028799,42.7,44.3,0.8,12.2
E00028800,35.1,22.6,10.1,32.1
