geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00139395,24.2,75.8
E00139396,28.2,71.8
E00139397,36,64
E00139398,41.1,58.9
E00139399,35.7,64.3
E00139400,49.1,50.9
E00139401,58.8,41.2
E00139402,29.2,70.8
E00139403,33.6,66.4
E00139404,36.1,63.9
E00139405,33.2,66.8
E00139406,33.5,66.5
E00139407,34.4,65.6
E00139408,35.1,64.9
E00139409,28.6,71.4
E00139410,44.4,55.6
E00139411,51.1,48.9
E00139412,43.7,56.3
E00139413,30,70
E00139414,29.3,70.7
E00139415,42.9,57.1
E00139416,45.3,54.7
E00139417,37.9,62.1
E00139419,33.8,66.2
E00139420,33.7,66.3
E00139421,32.3,67.7
E00139422,29.9,70.1
E00139424,36.1,63.9
E00139425,37,63
E00139427,21.7,78.3
E00139429,61.5,38.5
E00139430,44.3,55.7
E00139431,35.8,64.2
E00139432,32.6,67.4
E00139433,33.6,66.4
E00139434,34.7,65.3
E00139435,55.9,44.1
E00139436,32.7,67.3
E00139437,37.3,62.7
E00139438,58.6,41.4
E00139439,64.6,35.4
E00139440,59.3,40.7
E00139443,54.9,45.1
E00139445,54.5,45.5
E00139448,59.3,40.7
E00139450,60.5,39.5
E00139451,71.8,28.2
E00139453,68.8,31.3
E00139454,49.2,50.8
E00139457,48.5,51.5
E00139458,60.7,39.3
E00139460,51.2,48.8
E00139462,57.6,42.4
E00139464,63.8,36.2
E00139465,67.1,32.9
E00139468,37.9,62.1
E00139483,31.5,68.5
E00139488,36.4,63.6
E00139496,26.7,73.3
E00139509,46.6,53.4
E00139510,27,73
E00139511,29.6,70.4
E00139512,26.4,73.6
E00139513,20.6,79.4
E00139514,42.1,57.9
E00139515,45.5,54.5
E00139516,57,43
E00139517,31.7,68.3
E00139518,32.4,67.6
E00139519,26.7,73.3
E00139520,25,75
E00139521,27.6,72.4
E00139522,37.6,62.4
E00139523,23.8,76.2
E00139524,11.5,88.5
E00139525,12.7,87.3
E00139526,57.6,42.4
E00139527,49.6,50.4
E00139528,60.2,39.8
E00139529,40.5,59.5
E00139530,35.4,64.6
E00139534,63.9,36.1
E00139535,52.4,47.6
E00139536,60.9,39.1
E00139537,64.8,35.2
E00139538,37.3,62.7
