geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00139395,13.8,35.4,41.5,9.2
E00139396,6.8,23.9,58.1,11.1
E00139397,9,26.3,59.4,5.3
E00139398,6.5,27.3,55.4,10.8
E00139399,7.6,26.7,58.1,7.6
E00139400,9,22.1,66.4,2.5
E00139401,6.6,19.1,59.6,14.7
E00139402,6.3,22.8,59.5,11.4
E00139403,7.7,18.7,67.7,5.8
E00139404,10.2,33.3,51.9,4.6
E00139405,11.7,24.3,59.2,4.9
E00139406,10.9,27.3,52.7,9.1
E00139407,6.1,24.3,66.1,3.5
E00139408,3.4,29.4,60.5,6.7
E00139409,11.3,29.2,53.8,5.7
E00139410,11.3,24.3,56.5,7.8
E00139411,10,26.9,63.1,0
E00139412,8.4,29.5,53.7,8.4
E00139413,13.2,25.5,61.3,0
E00139414,12,22.2,56.5,9.3
E00139415,5.8,26,61.7,6.5
E00139416,10.1,24,55,10.9
E00139417,10,16.4,68.2,5.5
E00139419,8.5,18.9,71.7,0.9
E00139420,9.1,18.2,63.6,9.1
E00139421,12.7,24.5,52.7,10
E00139422,6.8,13.7,74.5,5
E00139424,6.5,18.7,65,9.8
E00139425,9.5,26.4,60.8,3.4
E00139427,8.8,22.1,67.6,1.5
E00139429,9.9,21,62.3,6.8
E00139430,9.5,20.2,65.5,4.8
E00139431,6.4,24.4,55.1,14.1
E00139432,10.9,19.1,65.5,4.5
E00139433,7.5,24.7,64.4,3.4
E00139434,8.1,24.4,62.6,4.9
E00139435,4.6,24.6,60.8,10
E00139436,5,22.8,64.4,7.9
E00139437,6.1,29.5,58.3,6.1
E00139438,6.1,22.1,62.6,9.2
E00139439,9.5,13.5,68.2,8.8
E00139440,4.2,16.2,69.7,9.9
E00139443,6.3,16.8,64.9,12
E00139445,5,15.6,71.7,7.8
E00139448,9.3,19.2,62.6,8.8
E00139450,7.6,14.5,70.9,7
E00139451,8.8,21.9,57.7,11.6
E00139453,9.8,23.8,58.2,8.2
E00139454,8.6,15.6,64.5,11.3
E00139457,4.1,21.1,67.5,7.3
E00139458,13.8,17.9,64.2,4.1
E00139460,7.9,22.4,63.8,5.9
E00139462,7.4,18.9,69.5,4.2
E00139464,12.8,24.8,56,6.4
E00139465,8.2,18.6,64.9,8.2
E00139468,4.5,14.3,76.8,4.5
E00139483,9.9,29.7,57.1,3.3
E00139488,13,19,64,4
E00139496,10.3,18.7,59.8,11.2
E00139509,15.2,20.8,56.8,7.2
E00139510,10.5,25,59.2,5.3
E00139511,10.2,28.7,57.4,3.7
E00139512,9.8,28,59.8,2.4
E00139513,4.1,27,63.5,5.4
E00139514,12,20.4,63,4.6
E00139515,7.4,15.5,66.2,10.8
E00139516,7.3,15.3,65.3,12
E00139517,9.7,20.4,60.2,9.7
E00139518,8.1,19.8,61.3,10.8
E00139519,5.6,20.4,65.7,8.3
E00139520,3.7,23.5,65.4,7.4
E00139521,11,23.1,52.7,13.2
E00139522,4,30.7,61.3,4
E00139523,8.8,27.5,61.5,2.2
E00139524,16.2,24.3,59.5,0
E00139525,6.3,17.2,60.9,15.6
E00139526,5.9,22.2,62.7,9.2
E00139527,14,18.4,61.4,6.1
E00139528,14.7,18.6,58.8,7.8
E00139529,12.8,23.2,56.8,7.2
E00139530,9.8,16.4,63.9,9.8
E00139534,8,14.9,62.2,14.9
E00139535,7.9,26.7,56.4,8.9
E00139536,5.5,22.8,63.8,7.9
E00139537,12.9,15.7,61.4,10
E00139538,7.1,26.2,57.1,9.5
E00139539,18,22,46,14
E00139540,8.9,26,52.8,12.2
E00139541,11.8,32.9,44.7,10.6
E00139542,8,17.9,64.5,9.5
E00139554,7.5,24.5,64.2,3.8
E00139555,5.5,27.3,62.7,4.5
E00139556,12.1,19.6,61.7,6.5
E00139557,10.6,21.2,55.8,12.4
E00139558,13.1,22.4,57.9,6.5
E00139559,7.1,30,50,12.9
E00139560,14.1,23.2,54.5,8.1
E00139561,9.5,23.3,62.9,4.3
E00139562,16.5,16.5,64.6,2.5
E00139563,5.4,20.5,64.3,9.8
E00139564,9.9,27.9,53.2,9
E00139565,2.9,25.7,62.9,8.6
E00139566,15.3,21.4,58,5.3
E00139567,9,18,66,7
E00139568,6.5,23.4,65.8,4.3
E00139569,6.4,20.4,60.5,12.7
E00139572,11.5,29.8,51.9,6.7
E00139573,8.5,15.5,65.5,10.5
E00139574,10.8,22.3,62.3,4.6
E00139575,5.5,23.9,64.2,6.4
E00139576,7.5,16.5,61.3,14.7
E00139577,9.4,18.8,65.6,6.3
