geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00139395,98.2,1.4,0.4
E00139396,99.2,0.8,0
E00139397,97.5,2.5,0
E00139398,98.9,1.1,0
E00139399,99.6,0.4,0
E00139400,99.2,0.8,0
E00139401,99.6,0.4,0
E00139402,98.2,1.8,0
E00139403,100,0,0
E00139404,97.5,2.2,0.4
E00139405,100,0,0
E00139406,99.6,0.4,0
E00139407,100,0,0
E00139408,97.7,1,1.3
E00139409,100,0,0
E00139410,98.4,1.3,0.3
E00139411,99.5,0.5,0
E00139412,100,0,0
E00139413,96.9,2.3,0.8
E00139414,96.6,2.9,0.5
E00139415,99.1,0.3,0.6
E00139416,99.6,0.4,0
E00139417,94.4,2.2,3.4
E00139419,99.2,0.8,0
E00139420,98.7,0.9,0.4
E00139421,100,0,0
E00139422,97.9,1.8,0.3
E00139424,100,0,0
E00139425,98.6,1,0.3
E00139427,100,0,0
E00139429,99,0.3,0.7
E00139430,98.6,1.1,0.4
E00139431,97.5,2.5,0
E00139432,100,0,0
E00139433,98.9,0.4,0.7
E00139434,99.1,0.6,0.3
E00139435,99.3,0.7,0
E00139436,97.8,1.3,1
E00139437,97.5,2.2,0.3
E00139438,99.6,0.4,0
E00139439,99.6,0.4,0
E00139440,99.2,0.8,0
E00139443,99.7,0.3,0
E00139445,100,0,0
E00139448,100,0,0
E00139450,99.4,0.3,0.3
E00139451,100,0,0
E00139453,99.7,0.3,0
E00139454,99.6,0.4,0
E00139457,96.6,1.7,1.7
E00139458,100,0,0
E00139460,99.7,0,0.3
E00139462,99.6,0.4,0
E00139464,100,0,0
E00139465,99.6,0,0.4
E00139468,99.3,0.7,0
E00139483,96.9,2.3,0.8
E00139488,96.7,2.2,1.1
E00139496,99.6,0,0.4
E00139509,94.9,3.3,1.8
E00139510,95.3,4.2,0.5
E00139511,97,2.3,0.7
E00139512,96.9,3.1,0
E00139513,93.1,3.9,3
E00139514,97.8,2.2,0
E00139515,97.5,1.9,0.5
E00139516,100,0,0
E00139517,95.4,3.3,1.3
E00139518,98.4,1.2,0.4
E00139519,96.1,2.7,1.2
E00139520,97.5,1.4,1.1
E00139521,92.4,5.6,2
E00139522,98.3,1.7,0
E00139523,95.8,3.5,0.8
E00139524,98.9,0.6,0.6
E00139525,96.5,3,0.5
E00139526,99.3,0.3,0.3
E00139527,100,0,0
E00139528,99.5,0.5,0
E00139529,100,0,0
E00139530,98.5,1.2,0.4
E00139534,98.4,0.8,0.8
E00139535,99.6,0.4,0
E00139536,99.7,0.3,0
E00139537,100,0,0
E00139538,99.6,0.4,0
E00139539,100,0,0
E00139540,99.6,0.4,0
E00139541,98.3,1.7,0
E00139542,99.1,0.7,0.2
E00139554,99.2,0.8,0
E00139555,95.9,2.1,2.1
E00139556,96.4,1.6,2
E00139557,99.6,0.4,0
E00139558,99,0.7,0.3
E00139559,99.5,0,0.5
E00139560,96.6,2.7,0.8
E00139561,99.7,0.3,0
E00139562,100,0,0
E00139563,100,0,0
E00139564,98.6,1.4,0
E00139565,99.5,0.5,0
E00139566,97.3,1.5,1.2
E00139567,100,0,0
E00139568,98.8,1,0.2
E00139569,99.4,0.3,0.3
E00139572,98.4,1.6,0
E00139573,98.8,0.6,0.6
E00139574,98.4,1.6,0
E00139575,98.1,1.6,0.4
E00139576,97.6,2.4,0
E00139577,99.2,0.5,0.3
E00139578,99.6,0.4,0
E00139579,99.5,0.5,0
E00139580,99.5,0.5,0
E00139581,99.5,0.5,0
E00139582,99.3,0.3,0.3
