geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00139395,79.6,20.4,0
E00139396,100,0,0
E00139397,93.8,6.2,0
E00139398,98.2,0.9,0.9
E00139399,72.2,27.8,0
E00139400,93.9,6.1,0
E00139401,98.4,1.6,0
E00139402,81.6,18.4,0
E00139403,83.2,16.8,0
E00139404,79.7,20.3,0
E00139405,91.5,8.5,0
E00139406,92.5,7.5,0
E00139407,100,0,0
E00139408,100,0,0
E00139409,98.3,1.7,0
E00139410,77.5,22.5,0
E00139411,87.5,12.5,0
E00139412,100,0,0
E00139413,100,0,0
E00139414,68,32,0
E00139415,96.9,3.1,0
E00139416,77,23,0
E00139417,99.2,0.8,0
E00139419,99.2,0.8,0
E00139420,100,0,0
E00139421,99.2,0.8,0
E00139422,52.9,47.1,0
E00139424,67.5,32.5,0
E00139425,98.7,0.6,0.6
E00139427,90.9,9.1,0
E00139429,100,0,0
E00139430,93.9,6.1,0
E00139431,87.7,12.3,0
E00139432,99.1,0.9,0
E00139433,84.2,15.8,0
E00139434,100,0,0
E00139435,100,0,0
E00139436,99.2,0.8,0
E00139437,99.2,0.8,0
E00139438,95.9,4.1,0
E00139439,100,0,0
E00139440,73.6,26.4,0
E00139443,100,0,0
E00139445,100,0,0
E00139448,100,0,0
E00139450,100,0,0
E00139451,100,0,0
E00139453,99.2,0.8,0
E00139454,95.8,4.2,0
E00139457,100,0,0
E00139458,100,0,0
E00139460,74.5,25.5,0
E00139462,87.6,12.4,0
E00139464,100,0,0
E00139465,95.8,4.2,0
E00139468,100,0,0
E00139483,100,0,0
E00139488,92.5,7.5,0
E00139496,72,28,0
E00139509,85.2,14.8,0
E00139510,67.5,32.5,0
E00139511,96,4,0
E00139512,87.6,12.4,0
E00139513,51.1,48.9,0
E00139514,71.8,28.2,0
E00139515,89.7,10.3,0
E00139516,94.9,5.1,0
E00139517,72.5,27.5,0
E00139518,83.3,16.7,0
E00139519,70.2,29.8,0
E00139520,99.3,0.7,0
E00139521,100,0,0
E00139522,92.1,7.9,0
E00139523,76.2,23.8,0
E00139524,35.5,64.5,0
E00139525,45,55,0
E00139526,100,0,0
E00139527,100,0,0
E00139528,98.8,1.2,0
E00139529,65,35,0
E00139530,85.9,14.1,0
E00139534,98.8,1.2,0
E00139535,97.4,2.6,0
E00139536,100,0,0
E00139537,100,0,0
E00139538,71.7,28.3,0
E00139539,100,0,0
E00139540,88.2,11.8,0
E00139541,47.2,52.8,0
E00139542,100,0,0
E00139554,73,27,0
E00139555,95,5,0
E00139556,80.3,19.7,0
E00139557,99.1,0.9,0
E00139558,93.2,6.8,0
E00139559,56.5,43.5,0
E00139560,94.8,5.2,0
E00139561,85.3,14.7,0
E00139562,99.2,0.8,0
E00139563,99.2,0.8,0
E00139564,100,0,0
E00139565,34.5,65.5,0
E00139566,91.2,8.8,0
E00139567,100,0,0
E00139568,100,0,0
E00139569,98,2,0
E00139572,61.1,38.9,0
E00139573,94.1,5.9,0
E00139574,100,0,0
E00139575,84.1,15.9,0
E00139576,87.8,12.2,0
E00139577,94.2,5.8,0
E00139578,94,6,0
E00139579,55,45,0
E00139580,45.7,54.3,0
E00139581,84.8,15.2,0
E00139582,98.3,1.7,0
E00139583,92.1,7.9,0
E00139585,96.7,3.3,0
E00139586,100,0,0
E00139587,100,0,0
E00139588,75,25,0
E00139589,89.3,10.7,0
E00139590,55.7,44.3,0
E00139591,87.4,12.6,0
E00139592,48.8,51.2,0
E00139593,53.3,46.7,0
E00139594,64.5,35.5,0
E00139595,80.7,19.3,0
E00139596,39.8,60.2,0
E00139597,77.9,22.1,0
E00139598,29.4,70.6,0
E00139599,95,5,0
E00139600,76.9,23.1,0
E00139601,100,0,0
E00139602,72,27.1,0.8
E00139603,77.9,22.1,0
E00139604,95.9,4.1,0
E00139605,93.7,5.5,0.8
E00139606,98.5,1.5,0
E00139607,59.3,40.7,0
E00139608,99.2,0.8,0
E00139609,98.1,0.9,0.9
E00139610,99.1,0.9,0
E00139611,99.1,0.9,0
E00139612,91.5,8.5,0
E00139639,100,0,0
E00139640,99.3,0.7,0
E00139641,100,0,0
E00139642,100,0,0
E00139643,100,0,0
E00139644,96.5,3.5,0
E00139645,99.2,0.8,0
E00139646,100,0,0
E00139647,100,0,0
E00139648,100,0,0
E00139649,100,0,0
E00139650,100,0,0
E00139651,100,0,0
E00139652,100,0,0
E00139653,97.8,2.2,0
E00139655,100,0,0
E00139656,100,0,0
E00139657,90.6,9.4,0
E00139658,100,0,0
E00139659,88.8,11.2,0
E00139660,50,50,0
E00139661,88.1,11.9,0
E00139662,90.2,9.8,0
E00139663,88.2,11.8,0
E00139664,65.9,34.1,0
E00139665,80.5,19.5,0
E00139666,22.5,77.5,0
E00139667,48.1,51.9,0
E00139668,94.5,5.5,0
E00139670,29.8,70.2,0
E00140051,65,35,0
E00140052,33.3,66.7,0
E00140054,100,0,0
E00140055,82.6,17.4,0
E00140056,38.2,61.8,0
E00140057,100,0,0
E00140058,82.9,17.1,0
E00140059,100,0,0
E00140060,84.3,15.7,0
E00140061,97.5,2.5,0
E00140063,100,0,0
E00140064,100,0,0
E00140092,100,0,0
E00140101,100,0,0
E00140105,57.9,42.1,0
E00140108,41.9,58.1,0
E00140110,74.5,25.5,0
E00140111,100,0,0
E00140124,76.8,23.2,0
E00140125,12.5,87.5,0
E00140126,76.9,23.1,0
E00140127,29.8,70.2,0
E00140128,100,0,0
E00140129,47.7,52.3,0
E00140130,100,0,0
E00140131,93,6.2,0.8
E00140132,100,0,0
E00140133,97.6,2.4,0
E00140134,48.1,51.9,0
E00140135,59.8,40.2,0
E00140136,88.6,11.4,0
E00140137,95.1,4.9,0
E00140150,100,0,0
E00140151,100,0,0
E00140152,97.5,2.5,0
E00140153,100,0,0
E00140154,100,0,0
E00140155,98.4,1.6,0
E00140156,100,0,0
E00140157,52.2,47.8,0
E00140158,91.1,8.9,0
E00140159,87.5,12.5,0
E00140161,99.2,0.8,0
E00140162,100,0,0
E00140163,94.4,5.6,0
E00140164,99.1,0.9,0
E00140194,100,0,0
E00140203,88.2,11.8,0
E00140205,97.6,2.4,0
E00140206,88.9,11.1,0
E00140207,100,0,0
E00140208,100,0,0
E00140209,89.3,10.7,0
E00140211,87.3,12,0.7
E00140212,77,23,0
E00140213,66.9,33.1,0
E00140214,79.3,20.7,0
E00140215,100,0,0
E00140216,74.8,25.2,0
E00140217,100,0,0
E00140218,98.5,1.5,0
E00140221,100,0,0
E00140222,100,0,0
E00140223,62.2,37.8,0
E00140224,90.8,9.2,0
E00140225,96.7,3.3,0
E00140226,99,1,0
E00140227,55.3,44.7,0
E00140228,97.4,2.6,0
E00140229,100,0,0
E00140230,90.1,9.9,0
E00140231,81.9,18.1,0
E00140232,100,0,0
E00140233,98.3,1.7,0
E00140234,73.4,26.6,0
E00140235,100,0,0
E00140236,100,0,0
E00140237,97.8,2.2,0
E00140238,93.4,6.6,0
E00140239,68.8,31.2,0
E00140240,99.2,0.8,0
E00140242,95.3,4.7,0
E00140243,99.4,0.6,0
E00140244,91.4,8.6,0
E00140245,71.6,1.2,27.2
E00176337,100,0,0
E00176339,100,0,0
E00176341,99.1,0.9,0
E00176346,100,0,0
E00176350,98.5,1.5,0
E00176351,70.2,29.8,0
E00176352,99.2,0.8,0
E00190016,99.1,0.9,0
E00190018,88.7,11.3,0
E00190026,47.6,52.4,0
E00190032,90.7,9.3,0
E00190051,89.6,10.4,0
E00190064,99.1,0.9,0
E00190067,100,0,0
E00190070,96.3,3.7,0
E00190074,73.8,26.2,0
E00190080,98.9,1.1,0
E00190082,93.1,6.9,0
E00190093,99.1,0.9,0
E00190097,100,0,0
E00190101,100,0,0
E00190102,89.8,10.2,0
E00190103,98.5,1.5,0
E00190104,100,0,0
E00190121,72.8,27.2,0
E00190126,98.4,1.6,0
E00190134,99.1,0.9,0
E00190138,97,3,0
E00190139,97.7,2.3,0
