geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00139395,94.9,5.1
E00139396,99.3,0.7
E00139397,95.9,4.1
E00139398,98.2,1.8
E00139399,96.5,3.5
E00139400,94.4,5.6
E00139401,98.9,1.1
E00139402,96.6,3.4
E00139403,97.9,2.1
E00139404,97.2,2.8
E00139405,98.7,1.3
E00139406,97.3,2.7
E00139407,98.5,1.5
E00139408,95.1,4.9
E00139409,99.7,0.3
E00139410,97.8,2.2
E00139411,96.1,3.9
E00139412,98.4,1.6
E00139413,96.7,3.3
E00139414,93.7,6.3
E00139415,97.8,2.2
E00139416,98.1,1.9
E00139417,93.7,6.3
E00139419,96.9,3.1
E00139420,96.7,3.3
E00139421,96.6,3.4
E00139422,95.3,4.7
E00139424,98.3,1.7
E00139425,95.8,4.2
E00139427,97.2,2.8
E00139429,97.7,2.3
E00139430,96.8,3.2
E00139431,95,5
E00139432,96.3,3.7
E00139433,95.9,4.1
E00139434,94.4,5.6
E00139435,97.9,2.1
E00139436,95.4,4.6
E00139437,95.5,4.5
E00139438,96.8,3.2
E00139439,98.7,1.3
E00139440,96.9,3.1
E00139443,98.4,1.6
E00139445,97.5,2.5
E00139448,98.4,1.6
E00139450,98.5,1.5
E00139451,98.3,1.7
E00139453,98.4,1.6
E00139454,98.3,1.7
E00139457,92.4,7.6
E00139458,99.3,0.7
E00139460,99,1
E00139462,97.2,2.8
E00139464,98.6,1.4
E00139465,98,2
E00139468,98.2,1.8
E00139483,94.1,5.9
E00139488,94.9,5.1
E00139496,95.5,4.5
E00139509,92.3,7.7
E00139510,90.1,9.9
E00139511,95.1,4.9
E00139512,94.1,5.9
E00139513,87.2,12.8
E00139514,97,3
E00139515,94,6
E00139516,97.2,2.8
E00139517,93.2,6.8
E00139518,95.7,4.3
E00139519,94,6
E00139520,96.7,3.3
E00139521,92.7,7.3
E00139522,95.6,4.4
E00139523,91.1,8.9
E00139524,97.3,2.7
E00139525,92,8
E00139526,99.3,0.7
E00139527,98.5,1.5
E00139528,94.7,5.3
E00139529,97.2,2.8
E00139530,97,3
E00139534,96.6,3.4
E00139535,97.2,2.8
E00139536,96.2,3.8
E00139537,98,2
E00139538,96.2,3.8
E00139539,96.8,3.2
E00139540,98.9,1.1
E00139541,95.6,4.4
E00139542,97.7,2.3
E00139554,98.4,1.6
E00139555,96,4
E00139556,93.8,6.2
E00139557,99.2,0.8
E00139558,97.3,2.7
E00139559,99.5,0.5
E00139560,94.8,5.2
E00139561,98,2
E00139562,99.2,0.8
E00139563,99.3,0.7
E00139564,97.9,2.1
E00139565,97.9,2.1
E00139566,95.1,4.9
E00139567,98.5,1.5
E00139568,95.5,4.5
E00139569,94.9,5.1
E00139572,95.8,4.2
E00139573,98,2
E00139574,97.5,2.5
E00139575,96.2,3.8
E00139576,97.2,2.8
E00139577,96.7,3.3
E00139578,97.2,2.8
E00139579,98.2,1.8
E00139580,95.8,4.2
E00139581,98.2,1.8
E00139582,99.3,0.7
E00139583,96.7,3.3
E00139585,92.6,7.4
E00139586,95.7,4.3
E00139587,97.7,2.3
E00139588,95.6,4.4
E00139589,98.6,1.4
E00139590,96.4,3.6
E00139591,96.8,3.2
E00139592,97.8,2.2
E00139593,93.7,6.3
E00139594,96.1,3.9
E00139595,97.9,2.1
E00139596,92.4,7.6
E00139597,94.7,5.3
E00139598,98.4,1.6
E00139599,97.3,2.7
E00139600,96.5,3.5
E00139601,96.7,3.3
E00139602,97.8,2.2
E00139603,92.8,7.2
E00139604,94.5,5.5
E00139605,95.7,4.3
E00139606,95.7,4.3
E00139607,97.5,2.5
E00139608,99.3,0.7
E00139609,95.4,4.6
E00139610,98.7,1.3
E00139611,94.7,5.3
E00139612,96.7,3.3
E00139639,100,0
E00139640,99.7,0.3
E00139641,98.7,1.3
E00139642,98.5,1.5
E00139643,98.8,1.2
E00139644,98.8,1.2
E00139645,98.1,1.9
E00139646,97.8,2.2
E00139647,98.4,1.6
E00139648,97.5,2.5
E00139649,99.7,0.3
E00139650,97.9,2.1
E00139651,95.6,4.4
E00139652,97.8,2.2
E00139653,97.7,2.3
E00139655,99.7,0.3
E00139656,96.5,3.5
E00139657,98.9,1.1
E00139658,98.1,1.9
E00139659,95.2,4.8
E00139660,95.8,4.2
E00139661,96.5,3.5
E00139662,96.5,3.5
E00139663,95.9,4.1
E00139664,99.6,0.4
E00139665,98.2,1.8
E00139666,96.6,3.4
E00139667,96,4
E00139668,97.5,2.5
E00139670,92.3,7.7
E00140051,96.8,3.2
E00140052,95.3,4.7
E00140054,98.2,1.8
E00140055,97.4,2.6
E00140056,92.2,7.8
E00140057,98.9,1.1
E00140058,96.7,3.3
E00140059,98.4,1.6
E00140060,96,4
E00140061,97,3
E00140063,97.6,2.4
E00140064,98.7,1.3
E00140092,98.6,1.4
E00140101,96.9,3.1
E00140105,98.6,1.4
E00140108,97.9,2.1
E00140110,99,1
E00140111,95.4,4.6
E00140124,96.8,3.2
E00140125,96.5,3.5
E00140126,97.4,2.6
E00140127,94.3,5.7
E00140128,98.8,1.2
E00140129,99.1,0.9
E00140130,98.5,1.5
E00140131,94.7,5.3
E00140132,97.5,2.5
E00140133,98.7,1.3
E00140134,96.1,3.9
E00140135,95.7,4.3
E00140136,96.6,3.4
E00140137,99.1,0.9
E00140150,100,0
E00140151,95.2,4.8
E00140152,96.7,3.3
E00140153,99.6,0.4
E00140154,99.6,0.4
E00140155,97.4,2.6
E00140156,98.3,1.7
E00140157,93,7
E00140158,97.7,2.3
E00140159,99.6,0.4
E00140161,96.8,3.2
E00140162,98.5,1.5
E00140163,96.7,3.3
E00140164,96.5,3.5
E00140194,97.7,2.3
E00140203,96,4
E00140205,95.4,4.6
E00140206,95.7,4.3
E00140207,89.7,10.3
E00140208,95.8,4.2
E00140209,94.1,5.9
E00140211,97.3,2.7
E00140212,98.8,1.2
E00140213,96.9,3.1
E00140214,97.8,2.2
E00140215,99.4,0.6
E00140216,98.8,1.2
E00140217,95.7,4.3
E00140218,98.4,1.6
E00140221,100,0
E00140222,98,2
E00140223,95.1,4.9
E00140224,97.4,2.6
E00140225,96.8,3.2
E00140226,97.1,2.9
E00140227,94.1,5.9
E00140228,97.7,2.3
E00140229,98.1,1.9
E00140230,97.2,2.8
E00140231,96.6,3.4
E00140232,95.3,4.7
E00140233,99.6,0.4
E00140234,92.2,7.8
E00140235,96.6,3.4
E00140236,96.6,3.4
E00140237,98.7,1.3
E00140238,99.5,0.5
E00140239,97.9,2.1
E00140240,94.2,5.8
E00140242,97.7,2.3
E00140243,98.8,1.2
E00140244,98,2
E00140245,98.1,1.9
E00176337,98.7,1.3
E00176339,99,1
E00176341,98.9,1.1
E00176346,96.1,3.9
E00176350,98.7,1.3
E00176351,96.9,3.1
E00176352,98,2
E00190016,98.5,1.5
E00190018,94.4,5.6
E00190026,97.4,2.6
E00190032,97.8,2.2
E00190051,96,4
E00190064,98.4,1.6
E00190067,95.1,4.9
E00190070,98,2
E00190074,97.6,2.4
E00190080,97.2,2.8
E00190082,96.4,3.6
E00190093,98,2
E00190097,96.2,3.8
E00190101,92.2,7.8
E00190102,93.5,6.5
E00190103,97.3,2.7
E00190104,96.6,3.4
E00190121,95.4,4.6
E00190126,96.4,3.6
E00190134,97.6,2.4
E00190138,93.4,6.6
E00190139,95,5
