areacd,disability_3a-001,disability_3a-002
E00074458,23.2,76.8
E00074459,29.1,70.9
E00074460,25.8,74.2
E00074461,22.1,77.9
E00074462,30.5,69.5
E00074463,16.3,83.7
E00074464,22.2,77.8
E00074465,26.9,73.1
E00074466,18.2,81.8
E00074467,14.6,85.4
E00074468,15.7,84.3
E00074469,24.5,75.5
E00074470,14.7,85.3
E00074471,19.6,80.4
E00074472,21,79
E00074473,13.3,86.7
E00074474,13.1,86.9
E00074475,19.6,80.4
E00074476,18.4,81.6
E00074477,33.3,66.7
E00074478,18,82
E00074479,15,85
E00074480,25,75
E00074481,18.7,81.3
E00074482,19.4,80.6
E00074483,16.7,83.3
E00074484,16.3,83.7
E00074485,21.6,78.4
E00074587,22.8,77.2
E00074607,25,75
E00074608,26.1,73.9
E00074609,19.4,80.6
E00074610,22.9,77.1
E00074611,18.3,81.7
E00074612,17.1,82.9
E00074613,17.9,82.1
E00074614,18.1,81.9
E00074615,17.4,82.6
E00074616,25.4,74.6
E00074617,12.1,87.9
E00074618,26,74
E00074619,22.7,77.3
E00074620,26,74
E00074623,19.1,80.9
E00074625,18.8,81.2
E00074626,38.4,61.6
E00074627,27.5,72.5
E00074629,18.8,81.2
E00074630,22.3,77.7
E00074631,24.7,75.3
E00074633,15.6,84.4
E00074634,11.3,88.7
E00074635,16.4,83.6
E00074636,12.7,87.3
E00074637,13.8,86.2
E00074764,29.7,70.3
E00074765,23.9,76.1
E00074766,28,72
E00074767,20.5,79.5
E00074768,27.2,72.8
E00074769,24,76
E00074770,24.9,75.1
E00074771,25.4,74.6
E00074772,21.2,78.8
E00074773,39.4,60.6
E00074774,33.1,66.9
E00074775,28.6,71.4
E00074776,48.7,51.3
E00074777,35.1,64.9
E00074778,30.9,69.1
E00074779,40.2,59.8
E00074780,37.8,62.2
E00074781,22.3,77.7
E00074782,22.7,77.3
E00074783,21.9,78.1
E00074784,25.3,74.7
E00074785,22.1,77.9
E00074786,25.7,74.3
E00074787,26,74
E00074788,17.5,82.5
E00074789,44.2,55.8
E00074790,24.6,75.4
E00074791,18.4,81.6
E00074792,21.8,78.2
E00074793,14.8,85.2
E00074794,14.7,85.3
E00074795,32.1,67.9
E00074796,32,68
E00074797,37,63
E00074798,53.3,46.7
E00074799,19,81
E00074800,20.5,79.5
E00074801,29.2,70.8
E00074802,22.4,77.6
E00074803,20.9,79.1
E00074804,22,78
E00074805,16,84
E00074806,28,72
E00074807,17.7,82.3
E00074808,20.4,79.6
E00074809,15.6,84.4
E00074810,18.4,81.6
E00074811,17.4,82.6
E00074812,23,77
E00074813,16.8,83.2
E00074814,15.5,84.5
E00074815,18.1,81.9
E00074816,16.4,83.6
E00074817,20.7,79.3
E00074818,17.7,82.3
E00074819,16.4,83.6
E00074820,21.2,78.8
E00074821,15,85
E00074823,13,87
E00074824,13.7,86.3
E00074825,17.7,82.3
E00074826,17.9,82.1
