areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00074458,33.9,23.2,26.8,16.1
E00074459,38.8,26.5,12.2,22.4
E00074460,25,29.3,19.6,26.1
E00074461,26,27,32.7,14.3
E00074462,25.6,28.1,20.7,25.6
E00074463,22.3,22.3,44.2,11.2
E00074464,22.6,30.8,30.8,15.8
E00074465,29.5,16.5,34.5,19.4
E00074466,22.6,17.8,40.4,19.2
E00074467,22.8,21,45.1,11.1
E00074468,14.7,25,45.7,14.7
E00074469,31.9,27.5,24.6,15.9
E00074470,19.1,28.4,37,15.4
E00074471,26.5,28.7,32.4,12.5
E00074472,21.1,27.8,36.7,14.4
E00074473,25,25,39.6,10.4
E00074474,15,18.8,53.1,13.1
E00074475,12.5,37.5,30.4,19.6
E00074476,17.1,19.5,53.7,9.8
E00074477,23,22,41,14
E00074478,26.8,19.6,38.4,15.2
E00074479,21.6,23.7,38.1,16.5
E00074480,31.7,32.7,24,11.5
E00074481,23.8,27.9,33.3,15
E00074482,26.9,18.5,38,16.7
E00074483,20,28.7,30.4,20.9
E00074484,11.8,30.1,41.9,16.1
E00074485,40.4,23,23,13.7
E00074587,21.6,20.9,33.3,24.2
E00074607,33.3,20.1,25.9,20.6
E00074608,17.8,23.8,35.6,22.8
E00074609,23.2,19.2,43.4,14.1
E00074610,30.9,14.5,36.4,18.2
E00074611,21,16.2,41,21.9
E00074612,17.9,25.3,40,16.8
E00074613,23.6,24.3,29.2,22.9
E00074614,40.8,17.8,25,16.4
E00074615,50.4,14.4,21.6,13.7
E00074616,40,18.5,24.4,17
E00074617,26.2,21.7,39.8,12.2
E00074618,34.3,15.2,30.5,20
E00074619,34.3,25.9,22.2,17.6
E00074620,26.1,21.7,25.2,27
E00074623,29,19.1,24.7,27.2
E00074625,33.1,25.2,25.2,16.6
E00074626,21.7,34.8,26.1,17.4
E00074627,32.7,24.3,25.2,17.8
E00074629,35,22.8,21.1,21.1
E00074630,28,17.1,39.6,15.2
E00074631,30.4,17.1,34.8,17.7
E00074633,29.2,14.6,36.7,19.5
E00074634,34.8,21.6,28.4,15.2
E00074635,22.6,13,44.3,20
E00074636,25.1,22.8,38.9,13.2
E00074637,31.9,22.7,33.5,12
E00074764,35.2,21.3,24.6,18.9
E00074765,35.2,28.9,14.1,21.9
E00074766,43.8,38.5,10.4,7.3
E00074767,45.1,26.8,15.9,12.2
E00074768,37.2,27.7,15.5,19.6
E00074769,43.6,30,15,11.4
E00074770,47.5,20.6,18.4,13.5
E00074771,35.1,29.2,16.4,19.3
E00074772,38.7,32.9,18.7,9.7
E00074773,31.3,47.9,8.3,12.5
E00074774,35,28.8,25.6,10.6
E00074775,40,27.6,17.1,15.2
E00074776,25,25,39.3,10.7
E00074777,51,12.5,20.8,15.6
E00074778,37.9,39.7,6.9,15.5
E00074779,36.7,24,27.3,12
E00074780,31.6,24.3,26.5,17.6
E00074781,39.1,25.2,11.9,23.8
E00074782,35.3,38.9,12.6,13.2
E00074783,43.9,24.3,15.3,16.4
E00074784,33.3,30.6,21.6,14.4
E00074785,32.3,20,33.8,13.8
E00074786,43.4,28,16.1,12.6
E00074787,47.2,23.9,16.6,12.3
E00074788,43.8,15.2,33.3,7.6
E00074789,36.2,21.3,26.6,16
E00074790,27.2,28.5,32.5,11.9
E00074791,33.3,21.9,27.1,17.7
E00074792,40.2,17.9,26.5,15.4
E00074793,23.5,21.7,44.3,10.4
E00074794,23.2,22,39,15.9
E00074795,38.2,24.7,23.6,13.5
E00074796,44,26.4,18.9,10.7
E00074797,38.9,25.3,21.6,14.2
E00074798,39.8,26.3,23.3,10.5
E00074799,41,22.2,16.2,20.5
E00074800,33.3,23.3,27.7,15.7
E00074801,29.6,18.5,34.3,17.6
E00074802,37.6,23.7,23.7,15.1
E00074803,29.7,18,31.3,21.1
E00074804,42.6,24.1,22,11.3
E00074805,33.6,29.1,20.9,16.4
E00074806,37.7,26.4,25.5,10.4
E00074807,42,26.1,18.8,13
E00074808,37,23.2,23.9,15.9
E00074809,46.3,21.1,18.9,13.7
E00074810,36.7,27.3,24.2,11.7
E00074811,37.1,18.2,25.9,18.9
E00074812,24.1,29.5,30.4,16.1
E00074813,33.3,24.8,29.5,12.4
E00074814,41.7,21.2,26.5,10.6
E00074815,28.9,24,33.9,13.2
E00074816,33.3,19.7,30.3,16.7
E00074817,33.9,24.8,29.8,11.6
E00074818,34.3,22.9,33.6,9.3
E00074819,43.3,20.8,19.7,16.3
E00074820,39.7,28.9,16,15.5
E00074821,40.1,26.4,16.5,17
E00074823,41,19.5,21.5,17.9
E00074824,40.6,29.7,11.4,18.3
E00074825,41.9,28.4,16.9,12.8
E00074826,34.6,32.9,20.2,12.3
E00074828,46.5,21.5,18.6,13.4
E00074829,45.6,16.8,20,17.6
E00074830,48.3,18.9,16.8,16.1
E00074831,39.5,15.8,25,19.7
E00074832,47.7,25,12.9,14.4
E00074833,36.3,24.6,27.5,11.7
E00074834,32.1,23.3,30.2,14.5
E00074835,29.6,32.7,19.5,18.2
E00074836,30.4,36.7,24.1,8.9
E00074837,25.2,33.9,25.2,15.7
E00074838,38.8,21.8,18.8,20.6
E00074839,39.5,31.6,18.4,10.5
E00074840,40.7,26.9,20.3,12.1
E00074841,37.9,33.7,13.7,14.7
E00074842,38.9,27.1,17.4,16.7
E00074843,32.9,25.9,23.5,17.6
E00074844,38.8,32.4,17.3,11.5
E00074845,48.3,22.1,18.1,11.4
E00074846,51.4,18.9,15.3,14.4
E00074847,37.3,23.1,25.3,14.2
E00074848,40,30.7,13.3,16
E00074849,37.4,28.5,13.8,20.3
E00074850,39.7,20.1,18.8,21.4
E00074851,44,26,17,13
E00074852,45.7,26.4,16.4,11.4
E00074853,46.1,31.3,12.2,10.4
E00074854,34.2,26.5,21.3,18.1
E00074855,44.1,22.8,16.5,16.5
E00074856,31.3,23.3,32.7,12.7
E00074857,45.9,21.8,17.3,15
E00074858,42,18,28,12
E00074859,36.2,25.4,22.5,15.9
