areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00074458,4.4,31.9,63.7
E00074459,2.8,41.3,56
E00074460,2.5,23.3,74.2
E00074461,5.1,30.9,64
E00074462,7.5,15.9,76.6
E00074463,5.2,18.8,75.9
E00074464,4.3,26.7,69
E00074465,4,32.4,63.6
E00074466,11.6,24.4,64
E00074467,9.6,23,67.4
E00074468,11.8,17.6,70.6
E00074469,4.5,56.8,38.6
E00074470,4.8,24,71.3
E00074471,2.4,25.8,71.8
E00074472,3.4,47.1,49.6
E00074473,5.2,23.3,71.6
E00074474,4.1,21.1,74.8
E00074475,9.6,23.1,67.3
E00074476,7.4,20.4,72.2
E00074477,3,43.3,53.6
E00074478,5.6,16.8,77.6
E00074479,6.8,23.7,69.5
E00074480,3.3,37.2,59.5
E00074481,7.7,26.6,65.7
E00074482,3.1,30,66.9
E00074483,3.3,24.6,72.1
E00074484,0,29,71
E00074485,2.6,39.1,58.3
E00074587,13.3,27.5,59.2
E00074607,3.4,32,64.5
E00074608,0,27.1,72.9
E00074609,8.4,18.1,73.5
E00074610,4.1,24.8,71.1
E00074611,4,28,68
E00074612,2.2,28.3,69.6
E00074613,6.2,21.5,72.3
E00074614,8.8,16.8,74.4
E00074615,2.3,34.6,63.1
E00074616,6.2,28.5,65.4
E00074617,4.7,18,77.3
E00074618,7.7,43.8,48.5
E00074619,6.6,26.2,67.2
E00074620,3.6,21.4,75
E00074623,4.4,26.3,69.3
E00074625,2.3,20.3,77.4
E00074626,0,52.9,47.1
E00074627,5.3,42.3,52.4
E00074629,7.3,23.6,69.1
E00074630,6.9,29.3,63.8
E00074631,3.2,27.1,69.7
E00074633,16.4,23.7,59.9
E00074634,4.4,15.6,80
E00074635,6,22.9,71.1
E00074636,2.6,17.1,80.3
E00074637,2.2,25,72.8
E00074764,12.5,51.7,35.8
E00074765,6.8,53.4,39.9
E00074766,7.3,52.8,39.8
E00074767,8.6,34.5,56.8
E00074768,10.7,45.3,44
E00074769,10.5,40.8,48.7
E00074770,5.2,68.1,26.7
E00074771,8.6,51.3,40.1
E00074772,9.6,48.7,41.7
E00074773,1.3,69,29.7
E00074774,8.6,48.3,43
E00074775,6.5,50,43.5
E00074776,6.5,63.7,29.8
E00074777,4.4,62.3,33.3
E00074778,3.6,56.9,39.4
E00074779,10.1,56,34
E00074780,8.1,55.6,36.3
E00074781,9.7,51.3,39
E00074782,10.5,45,44.4
E00074783,9.1,45.1,45.7
E00074784,4.1,52.5,43.4
E00074785,8.2,32.8,59
E00074786,7.3,53.6,39.1
E00074787,5.8,49.4,44.8
E00074788,5.3,28.3,66.4
E00074789,6.2,46.6,47.2
E00074790,4.7,26.4,68.9
E00074791,6.3,30.2,63.5
E00074792,5.7,20.5,73.8
E00074793,6.1,18.4,75.4
E00074794,4.1,25.2,70.7
E00074795,5.3,38.9,55.8
E00074796,9.6,43.6,46.8
E00074797,8.8,51.2,40
E00074798,7,52.1,40.8
E00074799,4.1,51,44.8
E00074800,11.1,33.3,55.6
E00074801,4.5,42.9,52.7
E00074802,6.1,56.5,37.4
E00074803,6.7,39.2,54.2
E00074804,7.7,48.1,44.2
E00074805,8.8,37.7,53.5
E00074806,9.9,42.7,47.3
E00074807,5.9,37.8,56.3
E00074808,0,25.8,74.2
E00074809,9.5,19,71.4
E00074810,3.4,43.6,53
E00074811,10.4,30.2,59.4
E00074812,7.1,30.4,62.5
E00074813,3.6,18.8,77.7
E00074814,5.8,16.7,77.5
E00074815,3.4,26.9,69.7
E00074816,2.5,33.6,63.9
E00074817,5.8,28.3,65.8
E00074818,6.4,29.6,64
E00074819,4.3,31.9,63.8
E00074820,6.6,52.5,40.9
E00074821,6.5,41.4,52.2
E00074823,3.5,27.5,69
E00074824,2.2,40.7,57
E00074825,2.3,28.5,69.2
E00074826,9,23.5,67.5
E00074828,7.1,18.6,74.3
E00074829,3.3,27.9,68.9
E00074830,10.2,32.4,57.4
E00074831,4.2,37.5,58.3
E00074832,6.8,25.6,67.5
E00074833,5.1,22.9,72
E00074834,6.5,21.1,72.4
E00074835,4.7,38.8,56.6
E00074836,4.7,34.6,60.7
E00074837,4.9,30.9,64.2
E00074838,7.2,18.1,74.6
E00074839,2.9,58.6,38.6
E00074840,6.6,36.2,57.2
E00074841,8.8,47.1,44.1
E00074842,6.8,26.3,66.9
E00074843,3.2,29.5,67.4
E00074844,4.6,34.3,61.1
E00074845,2,27.5,70.5
E00074846,4.8,36,59.2
E00074847,5.6,32.1,62.3
E00074848,3.8,35.7,60.5
E00074849,3.5,41.2,55.3
E00074850,3.8,34.1,62
E00074851,7,41.4,51.6
E00074852,2.2,30.6,67.2
E00074853,3,45.5,51.5
E00074854,8.1,27.9,64
E00074855,3.9,25.8,70.3
E00074856,1.5,21.8,76.7
E00074857,6.6,19,74.4
E00074858,2.1,25.5,72.3
E00074859,7.5,35.1,57.5
E00074860,3.1,20.5,76.4
E00074861,7.3,39.1,53.6
E00074862,6.7,21,72.3
E00074863,2.3,24.8,72.9
E00074864,6.2,31.9,61.9
E00074865,3.8,25.6,70.7
E00074866,7.6,20.5,72
E00074867,7,28.7,64.3
E00074868,1.6,74.2,24.2
E00074869,5.5,28.2,66.4
E00074870,4.6,37.6,57.8
E00074871,2.5,41,56.6
E00074872,4.8,31.7,63.5
E00074873,2.5,37.7,59.8
E00074874,5,28.1,66.9
E00074875,3.5,38.6,57.9
E00074876,3.3,26,70.7
E00074877,5.6,30.2,64.3
E00074878,4.6,30.8,64.6
E00074879,4.3,37.6,58.1
E00074880,3.6,40,56.4
E00074881,3.3,23,73.8
E00074882,7.4,33.8,58.8
E00074883,1.7,18.5,79.8
E00074884,4.7,25.8,69.5
E00074885,3.8,28.5,67.7
E00074886,5,30,65
E00074887,3.7,38.9,57.4
E00074888,0.7,23.8,75.5
E00074889,5.1,18.6,76.3
E00074890,4,11.9,84.1
E00074891,3.1,29.2,67.7
E00074892,5.5,33.6,60.9
E00074893,2.9,15.5,81.6
E00074894,3.1,17.6,79.2
E00074895,1.5,33.1,65.4
E00074896,3.3,24.2,72.5
E00074897,5.5,15.6,78.9
E00074898,4.8,9.7,85.5
E00074899,5.6,15.2,79.2
E00074900,6.3,9.4,84.4
E00074901,5.8,22.5,71.7
E00074902,4,35.2,60.8
E00074903,3.8,25.2,71
E00074904,9.6,24.3,66.1
E00074905,7.1,23,69.9
E00074906,6.3,37.5,56.3
E00074907,4.4,40.4,55.1
E00074908,1.9,46.7,51.4
E00074909,6.2,34.5,59.3
E00074910,4.2,30,65.8
E00074911,1.6,27.2,71.2
E00074912,0.8,29.5,69.7
E00074913,3,19.5,77.4
E00074914,5,26.7,68.3
E00074915,4.4,20.7,74.8
E00074916,3.5,26.5,69.9
E00074917,5.9,21.8,72.3
E00074918,4.4,28.9,66.7
E00074919,7.9,32.4,59.7
E00074920,2,53.9,44.1
E00074921,4.3,27.4,68.4
E00074922,10.1,35.4,54.5
E00074923,7.9,31.6,60.5
E00074924,6.2,20.8,73
E00074925,4,52.5,43.6
E00074926,8.8,28.7,62.5
E00074927,5.2,35.3,59.5
E00074928,8,31.9,60.1
E00074929,5.4,39.9,54.8
E00074930,10.4,43.2,46.4
E00074932,13.8,34.5,51.7
E00074933,0.9,24.6,74.6
E00074934,7.8,34.5,57.8
E00074935,5.9,50,44.1
E00074936,4.5,24.8,70.7
E00074937,8.4,31.1,60.5
E00074938,12,15.4,72.6
E00074939,5.6,35.7,58.7
E00074940,4.9,26.2,68.9
E00074941,4.6,31.2,64.2
E00074942,2.9,38.7,58.4
E00074943,2.7,38.4,58.9
E00074944,5.5,20.7,73.8
E00074945,4.9,32,63.1
E00074946,4.4,49.1,46.5
E00074947,7,38.3,54.8
E00074948,7.9,20.5,71.7
E00074949,5.1,27.2,67.6
E00074950,9.5,32.8,57.8
E00074951,3.2,37.3,59.5
E00074952,6.6,23.8,69.7
E00074953,5.5,32.3,62.2
E00074954,6.2,31.9,61.9
E00074956,7.1,20.5,72.4
E00074957,4,16.8,79.2
E00074958,7.5,34.2,58.3
E00074959,1,56.6,42.4
E00074960,8.8,21.3,69.9
E00074961,2.3,49.6,48.1
E00074962,3.4,55.6,41
E00074963,2.5,53.5,44.1
E00074964,6.3,25,68.8
E00074965,4,20.8,75.2
E00074966,6.5,24.2,69.4
E00074967,3.3,34.4,62.3
E00074969,2,31.4,66.7
E00074970,1.7,26.3,72
E00074971,5.4,22.5,72.1
E00074972,9.1,14.9,76
E00074973,3.1,27.6,69.3
E00074974,3.4,22,74.6
E00074975,5.6,26.4,68
E00074976,2,29.7,68.3
