areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00074458,90.7,4.3,1.9,3.1
E00074459,87.3,3.3,3.9,5.5
E00074460,88.1,3,3,6
E00074461,92.1,4.1,0.3,3.5
E00074462,79.8,9.3,5,6
E00074463,90.6,5.2,2.2,2
E00074464,92.5,3.2,2.5,1.8
E00074465,87.4,6.7,1.4,4.5
E00074466,89.9,4.8,1.7,3.6
E00074467,92,4.3,0.7,3
E00074468,93.1,4.5,1,1.5
E00074469,87.3,5.2,1.4,6.1
E00074470,90.3,4.4,1.1,4.2
E00074471,89.3,8.4,0.7,1.7
E00074472,94.9,2.3,0.5,2.3
E00074473,89.6,7.2,1.7,1.4
E00074474,89.7,7.1,0.6,2.6
E00074475,89.6,4.9,2.8,2.8
E00074476,87.8,8,0.4,3.8
E00074477,89.1,5.9,2.6,2.4
E00074478,93.7,4.1,0.7,1.5
E00074479,90,5.4,2.3,2.3
E00074480,89.5,5.2,1.7,3.5
E00074481,89.1,5.3,2.2,3.4
E00074482,89.5,7,0.8,2.7
E00074483,92.2,3.1,1.9,2.7
E00074484,91.5,5.2,0.8,2.4
E00074485,91.6,3.6,1,3.9
E00074587,91.9,2.9,3.2,2
E00074607,90.5,5.5,1,3
E00074608,81.5,10.3,3.7,4.4
E00074609,89.6,5.2,2.1,3.1
E00074610,81.8,8.9,3.1,6.2
E00074611,91.4,3.7,1.6,3.3
E00074612,88.8,5.8,2.5,2.9
E00074613,89.3,7.2,0.7,2.7
E00074614,88.4,7.4,1.9,2.3
E00074615,90,4.6,1.9,3.4
E00074616,92.4,4.2,1.5,1.9
E00074617,91.4,6.8,0.8,1
E00074618,84.8,7.4,2.1,5.8
E00074619,87.6,5.2,2.6,4.5
E00074620,87.3,5.3,2.8,4.6
E00074623,90.5,5.8,2.2,1.5
E00074625,93.1,4.1,0.9,1.9
E00074626,82.2,8.6,2,7.2
E00074627,88.8,3.8,2.9,4.5
E00074629,87,8.7,1.2,3.2
E00074630,88.3,4.7,3.3,3.6
E00074631,88.1,6.1,1.9,3.9
E00074633,90.2,5,2.5,2.3
E00074634,94.5,3.9,0.6,1.1
E00074635,93.6,2.7,2.1,1.6
E00074636,89.3,7.5,1.6,1.6
E00074637,91.9,4.5,1.4,2.1
E00074764,94,2,2.4,1.6
E00074765,95.1,2.4,2,0.4
E00074766,90.4,5,1.4,3.2
E00074767,90.2,3.6,3.3,2.9
E00074768,89,4.6,1.8,4.6
E00074769,90.1,3.8,1.9,4.2
E00074770,94.5,3.7,0.5,1.4
E00074771,93.6,3.6,2.1,0.6
E00074772,90.8,4.6,3.5,1.1
E00074773,87.9,4.2,0.9,7
E00074774,93.4,3.8,0.9,2
