areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00074458,44.8,43.3,10.4,1.5,0
E00074459,29.6,44.4,23.1,2.8,0
E00074460,41,41.9,17.1,0,0
E00074461,44.8,36,18,1.2,0
E00074462,34.5,32.7,23.6,9.1,0
E00074463,52.7,35.5,11.3,0.5,0
E00074464,44.8,32.8,16.4,4.3,1.7
E00074465,38.4,45.8,13,2.3,0.6
E00074466,50.6,31.3,10.8,7.2,0
E00074467,61.9,24.6,9.7,3.7,0
E00074468,50.6,40,5.9,3.5,0
E00074469,39.4,37.1,22.7,0.8,0
E00074470,56.6,33.1,9.6,0.6,0
E00074471,50,33.9,13.7,2.4,0
E00074472,48.3,34.2,16.7,0.8,0
E00074473,62.4,30.8,6,0.9,0
E00074474,60.7,30.7,8.7,0,0
E00074475,66,26,8,0,0
E00074476,62.8,32.7,4.4,0,0
E00074477,44,41.9,12,2.1,0
E00074478,51.4,31.4,12.4,3.8,1
E00074479,59.1,29.6,11.3,0,0
E00074480,37,37,23.5,2.5,0
E00074481,50.7,31.9,13.9,2.8,0.7
E00074482,52.8,35.4,11.8,0,0
E00074483,59.7,30.3,9.2,0.8,0
E00074484,59.7,28.2,10.5,1.6,0
E00074485,51.7,28.2,14.8,5.4,0
E00074587,38.7,33.9,19.4,4.8,3.2
E00074607,43.6,37.3,17.2,2,0
E00074608,51.5,36.8,10.3,1.5,0
E00074609,50.6,34.9,13.3,1.2,0
E00074610,50.8,36.7,9.2,2.5,0.8
E00074611,52.4,39.5,8.1,0,0
E00074612,50.4,38,11.7,0,0
E00074613,58.1,32.6,7.8,1.6,0
E00074614,53.1,40.6,5.5,0.8,0
E00074615,48.1,40.5,10.7,0.8,0
E00074616,36.2,46.5,14.2,3.1,0
E00074617,61.8,30.9,6.6,0.7,0
E00074618,38.6,37.8,19.7,3.1,0.8
E00074619,42.7,42.7,13.7,0.8,0
E00074620,39.7,46.1,10.6,3.5,0
E00074623,46.1,34,15.6,3.5,0.7
E00074625,50.7,35.3,12.5,1.5,0
E00074626,26,48,23,3,0
E00074627,36,40.9,19.4,3.6,0
E00074629,50.5,40.4,8.3,0.9,0
E00074630,44.8,40.7,12.2,2.3,0
E00074631,41.1,44.2,12.6,2.1,0
E00074633,49.3,37.8,10.1,2.7,0
E00074634,61.9,29.5,7.9,0,0.7
E00074635,60.2,28.9,9.6,1.2,0
E00074636,60,33.3,6.7,0,0
E00074637,58.7,32.6,8.2,0.5,0
E00074764,40.8,34.2,15.8,8.3,0.8
E00074765,30.8,37,24.7,5.5,2.1
E00074766,27.2,35.2,19.2,16,2.4
E00074767,41.2,32.4,21.3,4.4,0.7
E00074768,34,37.1,20.8,7.5,0.6
E00074769,38.3,31.8,18.8,9.1,1.9
E00074770,27.5,37.7,18.1,13,3.6
E00074771,31.4,35.1,24.5,8,1.1
E00074772,36.9,34.4,17.8,8.3,2.5
E00074773,29.7,38,25.9,6.3,0
E00074774,36.9,36.9,20.1,4.7,1.3
E00074775,33.9,42.1,19,5,0
E00074776,32.8,46.7,19.7,0.8,0
E00074777,29.6,40.9,19.1,8.7,1.7
E00074778,31.4,42.9,19.3,4.3,2.1
E00074779,31,38,15.8,12,3.2
E00074780,50.7,29.4,17.6,2.2,0
E00074781,42.8,34.9,18.4,3.3,0.7
