geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00067924,23.2,36.9,3.6,33,3.4
E00067925,31.5,39.8,3.2,21.9,3.6
E00067936,21.1,34.2,5.5,36.7,2.5
E00067937,22.7,31.6,4.2,34.3,7.1
E00067938,21.5,39.6,3,31.4,4.5
E00067939,23,39,3.7,30.3,3.9
E00067940,29.5,33.3,4.7,31,1.6
E00068006,39.9,35,6.2,16.9,2.1
E00068007,28.2,36.7,10.2,20.8,4.1
E00068008,17.3,45.3,8.6,24.7,4.1
E00068009,21.5,42.6,6,27.1,2.8
E00068010,17.1,44.3,7.5,29.3,1.8
E00068011,18.8,45.1,6.6,24.4,5.2
E00068012,23,42.6,7.9,23,3.4
E00068014,20.8,43.4,9,24,2.7
E00068015,21.4,44.5,5.5,28,0.5
E00068016,20.2,43.8,6.2,26.4,3.3
E00068017,24.8,52.1,7,14.9,1.2
E00068018,12.7,39.5,7.5,34.2,6.1
E00068019,12.8,41.9,5.7,37.9,1.8
E00068020,18.2,47.3,9.5,20.9,4.1
E00068021,28.4,37.7,10.2,19.1,4.7
E00068022,18.6,44.6,6.4,27.5,2.9
E00068023,23.8,40.4,9.6,22.1,4.2
E00068024,23.8,40,8.9,24.7,2.6
E00068025,37.9,32.1,7.9,19.5,2.5
E00068026,29,39.4,5,23.5,3.2
E00068027,30.8,41,3.8,22.6,1.7
E00068028,24.1,45.3,4.3,22.8,3.4
E00068029,31,40.6,12.1,14.2,2.1
E00068030,26.2,45.1,7.2,16.5,5.1
E00068031,39.1,35.7,5.5,17,2.6
E00068032,27.6,47.2,3.1,16.9,5.1
E00068033,24.2,41,11.8,19.3,3.7
E00068034,30.8,41.3,5.2,18.4,4.3
E00068035,29.2,37,6.4,23.7,3.7
E00068036,15.3,44.6,6.8,31.1,2.3
E00068037,16.9,47.2,6.3,26.1,3.5
E00068038,35.3,40.5,7,11.2,6
E00068040,19.3,49,6.3,20.3,5.2
E00068041,44.7,30.2,8.4,12.3,4.5
E00068042,17.6,55.6,7,19.7,0
E00068043,21.3,46,8.7,19.8,4.2
E00068044,21.2,44.1,7.9,23.8,2.9
E00068045,19.2,38.1,9.6,31.8,1.3
E00068046,20.7,46.4,8.1,19.8,5
E00068047,27.9,41.5,5.5,22.9,2.3
E00068048,22.6,41.2,6.4,26.7,3.1
E00068049,25.8,43.3,5.8,22.5,2.5
E00068050,21.7,41.7,10,23.3,3.3
E00068051,17.3,46.5,5,28.7,2.6
E00068052,20.4,47.2,9.4,20.4,2.6
E00068053,25.3,42.6,6.8,21.6,3.7
E00068054,26.2,42.6,6,24.9,0.3
E00068061,40.6,36.7,3.9,15.4,3.4
E00068064,29.1,42.7,2.3,20.6,5.3
E00068090,32.3,38.4,4,19.5,5.7
E00068091,50,29.6,2.9,12.1,5.3
E00068092,38.8,33.1,3.3,21,3.8
E00068093,37.6,32.2,5.5,20.4,4.3
E00068094,50.7,27.8,2.4,15.1,3.9
E00068097,37.8,37.5,2.5,18.4,3.8
E00068098,38.2,38.2,3,15,5.6
E00068099,37.4,34.3,6.2,17.3,4.8
E00068100,42,24.7,3.8,24.7,4.9
E00068101,15.4,42.9,7.5,30.4,3.8
E00068102,30.3,32.2,5.2,28.4,3.8
E00068103,18.6,47.8,8.3,20.6,4.7
E00068104,16.8,46.3,5.3,28.9,2.7
E00068105,17.3,38.6,10.1,32.7,1.3
E00068106,14.8,36.6,4.9,39.8,3.9
E00068107,21.1,38,7.9,29.2,3.8
E00068108,18.6,41.2,8.8,27.7,3.7
E00068109,18.8,39.1,7.9,31.6,2.6
E00068110,7.7,53.6,10.2,26.5,2
E00068111,28.8,36.1,5.8,27,2.2
E00068112,23.7,35.2,9.3,29.2,2.5
E00068113,22.3,42.3,4.6,29.2,1.5
E00068114,17.3,41.1,3.6,35.1,2.8
E00068115,14.5,40.6,6,35.7,3.2
E00068116,17.7,44.3,5.1,27,5.9
E00068117,24,36.3,3.4,30.5,5.8
E00068118,17.6,39,2.9,37.9,2.6
