geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00067924,43.8,21.1,25,7,3.1
E00067925,19.4,32.7,30.6,15.3,2
E00067936,37.5,28.1,21.9,7.8,4.7
E00067937,40.6,28.4,27.7,1.9,1.3
E00067938,38.7,36.3,16.1,6.5,2.4
E00067939,26.6,33.8,28.8,9.4,1.4
E00067940,28.6,33.3,26.7,8.6,2.9
E00068006,35.2,25,35.9,3.9,0
E00068007,25,28.6,43.6,2.9,0
E00068008,30.1,49.3,20.5,0,0
E00068009,18.7,23.2,56.1,1.9,0
E00068010,32,46.7,20.7,0.6,0
E00068011,7.4,45.6,39.7,7.4,0
E00068012,15.4,38.5,42.9,3.2,0
E00068014,29.8,54,14.5,1.6,0
E00068015,16.1,46.4,35.7,1.8,0
E00068016,27.4,40.7,25.9,5.9,0
E00068017,21.7,46.4,26.1,5.8,0
E00068018,59.5,34.2,4.5,0,1.8
E00068019,25.2,45.2,28.7,0.9,0
E00068020,46.6,36.2,15.5,1.7,0
E00068021,23.1,26.5,47,3.4,0
E00068022,40,50,10,0,0
E00068023,48.4,31.3,18,2.3,0
E00068024,43,36,17.5,3.5,0
E00068025,35.5,25.8,34.7,3.2,0.8
E00068026,23.9,34.5,27.4,14.2,0
E00068027,32.4,34.2,25.2,8.1,0
E00068028,23.9,33.6,35.4,6.2,0.9
E00068029,4.5,20.6,67.7,3.9,3.2
E00068030,32.7,29.2,31,6.2,0.9
E00068031,27.7,21,43.7,5.9,1.7
E00068032,18.4,36.8,37.6,6.4,0.8
E00068033,28.4,28.4,34.7,8.4,0
E00068034,15.2,18.5,57.9,7.9,0.6
E00068035,9.8,41.3,45.5,2.8,0.7
E00068036,15.3,58.5,26.3,0,0
E00068037,16,43.6,37.4,2.5,0.6
E00068038,19.8,41.5,36.8,0.9,0.9
E00068040,10.7,47.3,32.1,8,1.8
E00068041,4.4,34.6,61,0,0
E00068042,10.1,41.6,47.2,0,1.1
E00068043,17.8,45.9,31.8,4.5,0
E00068044,21.2,38.9,33.5,5.9,0.5
E00068045,25.4,46.9,22.3,4.6,0.8
E00068046,14.2,57.4,28.4,0,0
E00068047,21.7,41,33.6,3.2,0.5
E00068048,34.2,42.1,19.3,3.5,0.9
E00068049,13.3,30.3,49.7,3.6,3
E00068050,40.5,36.6,21.4,0.8,0.8
E00068051,33.3,40.3,21.5,4.3,0.5
E00068052,51.4,30.4,13.8,2.9,1.4
E00068053,28.8,35,31.3,5,0
E00068054,19.6,33.8,42.6,4.1,0
E00068061,18.8,26.3,31.9,16.9,6.3
E00068064,12,24.1,38.3,19.5,6
E00068090,18.6,23.9,43.4,12.4,1.8
E00068091,4.5,14.5,65.5,9.1,6.4
E00068092,16.8,23,38.9,12.4,8.8
E00068093,13.4,25.4,38,14.1,9.2
E00068094,7.1,8,55.8,24.8,4.4
E00068097,17.3,20,46.4,10.9,5.5
E00068098,14.5,30.9,41.4,12.5,0.7
E00068099,9.5,22.4,48.3,16.3,3.4
E00068100,11.9,39.9,33.6,11.9,2.8
E00068101,32.4,44.1,22.1,1.5,0
E00068102,20.8,31.2,46.4,1.6,0
E00068103,24.4,33.9,29.1,11,1.6
E00068104,29.4,38.1,28.1,3.1,1.3
E00068105,41.7,41,16.7,0.6,0
E00068106,67.8,21.2,9.3,0.8,0.8
E00068107,41.3,30.4,21,4.3,2.9
E00068108,28.6,37.9,29.2,3.7,0.6
E00068109,42.5,39.2,14.2,2.5,1.7
E00068110,17.6,46.1,28.4,5.9,2
E00068111,23,34.9,38.1,4,0
E00068112,39.8,37.2,19.5,3.5,0
E00068113,27,44.3,21.3,7.4,0
E00068114,48.3,33.3,15.8,0.8,1.7
E00068115,31.7,51.2,17.1,0,0
E00068116,40.6,33.3,20.8,3.1,2.1
E00068117,43.3,30.7,21.3,2.4,2.4
E00068118,56,24.1,14.7,5.2,0
E00068119,42,44.6,10.7,2.7,0
E00068120,40.9,36.5,16.8,5.1,0.7
E00068121,51.7,32.2,15.3,0.8,0
E00068122,32,37,25,5,1
E00068123,55.2,25,17.2,2.6,0
E00068124,43.8,29.8,19.8,3.3,3.3
E00068125,66.7,28.9,2.6,1.8,0
E00068126,45.9,34.2,18,0.9,0.9
E00068127,51.6,41.1,7.4,0,0
E00068128,47.2,34.6,15,2.4,0.8
E00068129,64.6,27.4,6.2,1.8,0
E00068130,47.7,38.5,11.9,1.8,0
E00068131,27.2,55.3,15.8,1.8,0
E00068132,38.1,34.1,21.4,5.6,0.8
E00068133,16.5,36.5,44.3,1.7,0.9
E00068134,48.4,32.8,15.6,1.6,1.6
E00068135,35.2,20.5,41.8,2.5,0
E00068136,42.9,33.8,15.8,6,1.5
E00068137,16.7,36.7,40,4.7,2
E00068138,28.2,38.2,26.7,4.6,2.3
E00068139,39.4,29.6,24.6,6.3,0
E00068140,47.1,32.6,14.5,3.6,2.2
E00068141,32.4,34.5,29.7,2.1,1.4
E00068142,43,28.9,24.8,3.3,0
E00068143,33.6,31.2,32.8,1.6,0.8
E00068144,30.8,42.5,25.8,0.8,0
E00068145,14.1,46.8,33.3,4.5,1.3
E00068146,23,29.6,42.2,0.7,4.4
E00068147,14.8,36.1,41,7.4,0.8
E00068148,14.1,37.3,40.8,7.7,0
E00068149,26.6,24.2,46,3.2,0
E00068150,52.3,31.5,16.2,0,0
E00068151,33.6,30.9,27.3,4.5,3.6
E00068152,37,45.2,16.3,0.7,0.7
E00068153,34.8,40.7,23,0.7,0.7
E00068154,32,29.7,36.7,1.6,0
E00068155,33.6,52,13.6,0.8,0
E00068156,37.2,46.3,14.9,1.7,0
E00068157,28.6,27.1,34.6,9,0.8
E00068158,18.1,33.7,36.1,10.8,1.2
E00068159,31.5,50.9,16.7,0.9,0
E00068160,35.4,48.5,14.6,1.5,0
E00068161,28.5,30.7,35.8,5.1,0
E00068162,36.9,37.8,24.3,0.9,0
E00068163,46.2,35,18.8,0,0
E00068164,42.1,36.5,17.5,1.6,2.4
E00068165,32.8,50.4,16.8,0,0
E00068166,15.2,20.3,55.1,6.3,3.2
E00068167,38.9,34.1,23.8,3.2,0
E00068168,36.8,33.3,21.9,4.4,3.5
E00068169,42.3,30.8,25.4,0,1.5
E00068170,19,19,53.7,6.6,1.7
E00068171,42.9,37.5,13.4,2.7,3.6
E00068172,32.6,29.6,31.1,4.4,2.2
E00068173,51.2,34.1,12.2,2.4,0
E00068174,41,35.8,22.4,0.7,0
E00068175,34.8,22.7,38.6,2.3,1.5
E00068176,29.9,36.8,25.6,4.3,3.4
E00068177,30.9,31.7,28.5,2.4,6.5
E00068178,29.5,29.5,35.7,3.9,1.6
E00068179,41.4,40.7,17.1,0.7,0
E00068180,54.6,38,6.5,0.9,0
E00068181,43.4,37.2,17.1,1.6,0.8
E00068182,36.9,34.6,25.4,3.1,0
E00068183,41.8,35.2,20.5,0.8,1.6
E00068184,28.1,25,43.8,1.6,1.6
E00068185,16.3,55.1,27.9,0.7,0
E00068186,27.5,45.9,24.8,1.8,0
E00068187,19,33.6,40.5,6.9,0
E00068231,55.7,35.9,7.8,0,0.6
E00068232,44.1,40.9,11.8,0.8,2.4
E00068233,62.6,27.8,8.1,1.5,0
E00068234,53.2,33.9,11.8,1.1,0
