geography_code,in_full_time_education-001,in_full_time_education-002
E00067924,24.5,75.5
E00067925,29.3,70.7
E00067936,28.2,71.8
E00067937,16.8,83.2
E00067938,27.9,72.1
E00067939,31.9,68.1
E00067940,32.5,67.5
E00068006,21.4,78.6
E00068007,23.3,76.7
E00068008,11.9,88.1
E00068009,13.4,86.6
E00068010,6.8,93.2
E00068011,18.9,81.1
E00068012,16.3,83.7
E00068014,13.4,86.6
E00068015,18.4,81.6
E00068016,11.9,88.1
E00068017,18.7,81.3
E00068018,12,88
E00068019,24.7,75.3
E00068020,20.2,79.8
E00068021,22.1,77.9
E00068022,15.7,84.3
E00068023,21.4,78.6
E00068024,22.6,77.4
E00068025,11.3,88.7
E00068026,28.6,71.4
E00068027,27,73
E00068028,24.7,75.3
E00068029,14.5,85.5
E00068030,31.2,68.8
E00068031,33.7,66.3
E00068032,32.3,67.7
E00068033,18.3,81.7
E00068034,24.4,75.6
E00068035,7.8,92.2
E00068036,7.4,92.6
E00068037,9.1,90.9
E00068038,12.2,87.8
E00068040,24.6,75.4
E00068041,0.6,99.4
E00068042,21.2,78.8
E00068043,18.4,81.6
E00068044,16.6,83.4
E00068045,18.9,81.1
E00068046,16.4,83.6
E00068047,13.8,86.2
E00068048,22,78
E00068049,22.3,77.7
E00068050,16.4,83.6
E00068051,23.2,76.8
E00068052,11.4,88.6
E00068053,24.9,75.1
E00068054,22.8,77.2
E00068061,27.4,72.6
E00068064,31.3,68.7
E00068090,34.2,65.8
E00068091,15.7,84.3
E00068092,29.7,70.3
E00068093,31.4,68.6
E00068094,21.9,78.1
E00068097,32.4,67.6
E00068098,29.5,70.5
E00068099,24.6,75.4
E00068100,26.6,73.4
E00068101,21.2,78.8
E00068102,12.3,87.7
E00068103,28.1,71.9
E00068104,19.5,80.5
E00068105,18.6,81.4
E00068106,15,85
E00068107,21.7,78.3
E00068108,21.1,78.9
E00068109,19.1,80.9
E00068110,29.7,70.3
E00068111,26.3,73.7
