geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00155903,58,42
E00155911,37.5,62.5
E00155912,45.6,54.4
E00155914,36,64
E00155915,38.5,61.5
E00155916,46.4,53.6
E00155917,50.8,49.2
E00155918,49.6,50.4
E00155919,47.9,52.1
E00155920,55.2,44.8
E00155921,55.5,44.5
E00155922,53,47
E00155923,50.7,49.3
E00155924,47.4,52.6
E00155925,48.8,51.2
E00155926,58.7,41.3
E00155927,40,60
E00155928,56.8,43.2
E00155929,48,52
E00155930,50,50
E00155931,50.7,49.3
E00155932,48.5,51.5
E00155933,43.6,56.4
E00155934,51.5,48.5
E00155935,50.9,49.1
E00155936,51.3,48.7
E00155937,60.6,39.4
E00155940,43.2,56.8
E00155952,58.1,41.9
E00155953,49.8,50.2
E00155954,47.4,52.6
E00155968,52.6,47.4
E00155976,64.9,35.1
E00155985,51.1,48.9
E00155986,58.7,41.3
E00155993,45.8,54.2
E00155994,58.4,41.6
E00155997,64.6,35.4
E00155999,57.5,42.5
E00156000,39,61
E00156029,45.6,54.4
E00156036,36.5,63.5
E00156051,47.8,52.2
E00156052,38.9,61.1
E00156053,52.3,47.7
E00156054,51.2,48.8
E00156055,57.4,42.6
E00156056,50.2,49.8
E00156057,36.9,63.1
E00156058,73.1,26.9
E00156059,48.2,51.8
E00156060,23.6,76.4
E00156061,36.4,63.6
E00156062,43.6,56.4
E00156063,41.3,58.7
E00156064,64.2,35.8
E00156065,54.9,45.1
E00156066,44.4,55.6
E00156067,52.5,47.5
E00156068,40.6,59.4
E00156069,36.6,63.4
E00156070,35.3,64.7
E00156071,43.9,56.1
E00156072,50.7,49.3
E00156073,42.2,57.8
E00156074,46,54
E00156075,55.9,44.1
E00156108,30.2,69.8
E00156110,38.9,61.1
E00156111,61,39
E00156112,57,43
E00156113,37.9,62.1
E00156114,42.9,57.1
E00156115,36.2,63.8
E00156116,40.6,59.4
E00156118,62.3,37.7
E00156119,54,46
E00156120,46,54
E00156121,45.4,54.6
E00156123,58.3,41.7
E00156124,49.1,50.9
E00156126,59.3,40.7
E00156127,50.2,49.8
E00156128,57.4,42.6
