geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00155903,68.7,19.7,10.2,0,1.4
E00155911,18.3,30.7,43.1,7.8,0
E00155912,30.5,37.3,28,3.4,0.8
E00155914,21.5,22.9,45.4,9.3,1
E00155915,25.2,21.3,44.9,6.3,2.4
E00155916,26.2,32.3,33.1,7.7,0.8
E00155917,37.1,29.5,31.1,2.3,0
E00155918,38.7,35.3,23.5,2.5,0
E00155919,22.7,36.4,33.3,6.8,0.8
E00155920,38.8,29.5,27.3,4.3,0
E00155921,47.5,36.9,14.8,0,0.8
E00155922,42.1,39.7,15.7,2.5,0
E00155923,42.6,32,24.6,0.8,0
E00155924,15.5,27.1,48.1,8.5,0.8
E00155925,26,38.2,30.1,5.7,0
E00155926,37.8,41.7,18.9,1.6,0
E00155927,35.3,37.9,26.7,0,0
E00155928,35.5,41.1,20.2,3.2,0
E00155929,15.2,37.7,43,3.3,0.7
E00155930,15.6,78.1,6.3,0,0
E00155931,31,31.7,34.9,2.4,0
E00155932,37,37.8,18.5,5.9,0.7
E00155933,30.3,33.1,33.8,2.8,0
E00155934,54.3,33.3,8.7,3.6,0
E00155935,23.7,40.1,30.9,5.3,0
E00155936,51.4,28.8,12.6,7.2,0
E00155937,46.6,36.2,13.8,3.4,0
E00155940,11.8,34.2,44.7,7.2,2
E00155952,47.9,38.5,13.5,0,0
E00155953,19.7,42.1,34.9,2.6,0.7
E00155954,42.8,32.4,20.7,3.4,0.7
E00155968,35,39.2,25,0.8,0
E00155976,67.6,27.9,4.5,0,0
E00155985,43.8,36.7,18,1.6,0
E00155986,59.5,28.9,10.7,0.8,0
E00155993,39.7,39.7,18.2,2.5,0
E00155994,55.9,32.2,11,0.8,0
E00155997,76.6,16.4,6.3,0,0.8
E00155999,48.4,31.7,15.9,4,0
E00156000,21.6,32.8,37.9,7.8,0
E00156029,12.3,42,39.1,4.3,2.2
E00156036,27.6,24.1,44,4.3,0
E00156051,28.5,40,28.5,1.5,1.5
E00156052,16.1,46.4,30.4,5.4,1.8
E00156053,38.6,36.4,20.5,3.8,0.8
E00156054,47.1,42,9.4,1.4,0
E00156055,53.1,35,11.9,0,0
E00156056,31.9,45.8,18.7,3.6,0
E00156057,20.9,24.7,41.1,13.3,0
E00156058,60.6,26.6,10.1,2.8,0
E00156059,31.3,24.3,39.1,5.2,0
E00156060,6.5,13,70.7,8.9,0.8
E00156061,16.7,20,50,11.7,1.7
E00156062,20.7,47.9,24,5,2.5
E00156063,30.9,31.5,30.2,7.4,0
E00156064,55.2,29.9,14.9,0,0
E00156065,62.6,20.9,15.1,1.4,0
E00156066,29.2,28.3,37.2,5.3,0
E00156067,50,29.9,18.1,2.1,0
E00156068,27.2,35.2,34.4,3.2,0
E00156069,13.6,31.8,52.6,1.9,0
E00156070,20,25.4,50,3.1,1.5
E00156071,24.2,45,25.8,5,0
E00156072,27,38.1,31,3.2,0.8
E00156073,13.8,33.5,43.7,8.4,0.6
E00156074,26.6,34.7,32.3,4.8,1.6
E00156075,42,30.4,23.9,3.6,0
E00156108,5.8,20.3,63,10.1,0.7
E00156110,26.5,40.7,23.9,8,0.9
E00156111,58.7,30.6,8.3,2.5,0
E00156112,56.3,26.5,14.6,2.6,0
E00156113,14,37.2,44.9,3.4,0.5
E00156114,13,35.4,42.9,7.5,1.2
E00156115,21.5,26.2,47.7,4.6,0
E00156116,15.2,20.1,54.3,9.1,1.2
E00156118,55.5,30,13.6,0,0.9
E00156119,22,33.3,38.3,5.7,0.7
E00156120,38.5,18.5,38.5,3.7,0.7
E00156121,6.8,21.2,58.3,11.4,2.3
E00156123,56.4,27.7,11.9,4,0
E00156124,32.2,37.1,25.9,3.5,1.4
E00156126,45.4,36.2,15.4,1.5,1.5
E00156127,45.4,31.9,20.2,1.7,0.8
E00156128,21.3,40.6,35.5,1.3,1.3
E00156129,50.9,31.1,16,1.9,0
E00156130,22.2,42.1,34.9,0.8,0
E00156131,43.8,35.7,18.8,1.8,0
E00156132,37.5,11.7,44.5,5.5,0.8
E00156133,7.1,35.7,50.9,4.5,1.8
E00156134,10.9,25.2,52.9,6.7,4.2
E00156135,20.9,39.3,30.7,6.7,2.5
E00156138,84.8,13.6,0.8,0.8,0
E00156140,22.5,37.4,37.4,2.7,0
E00156143,8.4,32.3,49.7,9,0.6
E00156144,41.4,42.9,15,0,0.8
E00156145,7.3,15.3,49.6,24.1,3.6
E00156146,22.6,30.6,41.1,4.8,0.8
E00156148,8.8,22.5,54.4,13.7,0.5
E00156149,25.4,30.3,38.5,3.3,2.5
E00156150,43.9,37.9,15.2,2.3,0.8
E00156152,13.9,22.2,53.3,9.4,1.1
E00156154,26.7,28.2,41.2,3.8,0
E00156155,23.4,40.4,31,4.7,0.6
E00156157,5.6,20.8,63.2,9.6,0.8
E00156176,23,35.7,36.5,4.8,0
E00156201,65.6,23.6,8.9,1.9,0
E00156203,21.9,44.7,32.5,0.9,0
E00156204,49.7,32.3,15.5,2.6,0
E00156206,49.2,30.8,15,5,0
E00156207,30.7,33.1,31.9,3.7,0.6
E00156208,41.6,32.9,24.2,1.2,0
E00157105,17.1,36.8,41.9,4.3,0
E00157106,50,33.1,14.4,2.5,0
E00157107,33.6,27.4,34.2,4.8,0
E00157108,43.2,45,11.7,0,0
E00157109,26.3,36.8,28.1,6.1,2.6
E00157110,24,33.3,34.9,7,0.8
E00157111,47,28.6,22.2,2.2,0
E00157112,52.4,28.9,15.1,3.6,0
E00157113,61.3,28.6,7.6,2.5,0
E00157114,32.7,32.7,30,2.7,1.8
E00157115,34.5,34.5,28.3,1.8,0.9
E00157116,42,26.5,29,1.5,1
E00157117,50.8,32.3,16.1,0.8,0
E00157118,35.5,40.3,24.2,0,0
E00157119,56,29.6,13.8,0.6,0
E00157120,37.1,39.4,22.9,0.6,0
E00157121,43.1,40.2,13.7,2.9,0
E00157122,78.2,18,3.8,0,0
E00157123,53.8,33.3,12,0.9,0
E00157140,61.3,25.4,11.3,1.4,0.7
E00157142,62.5,28,8.9,0.6,0
E00157143,36.4,52.3,11.4,0,0
E00157144,66.4,22.1,9.2,1.5,0.8
E00157145,76.2,17.7,3.8,1.5,0.8
E00157146,68.6,23.4,7.3,0.7,0
E00157147,63.3,25,10.2,0.8,0.8
E00157148,66,21.5,11.8,0,0.7
E00157167,54.2,32.5,10.8,2.5,0
E00157168,24.8,26.4,38,9.3,1.6
E00157169,30.6,30.6,34.7,4,0
E00157170,48.7,36,15.3,0,0
E00157171,67.5,21.1,11.4,0,0
E00157172,40,25.8,33.3,0,0.8
E00157173,33,30.4,34.8,1.8,0
E00157174,51.2,30.1,18.7,0,0
E00157175,69,23.9,7.1,0,0
E00157176,41.4,36,19.8,2.7,0
E00157177,35,29.3,33.3,2.4,0
E00157178,27.5,43.3,25.8,3.3,0
E00157179,67.7,22.2,9.1,0,1
E00157180,57,30.4,11.9,0.7,0
E00157181,36.4,24.8,36.4,2.5,0
E00157182,15.8,28.5,49.4,5.7,0.6
E00157183,53.6,28.6,14.3,3.6,0
E00157184,29.7,39,26.3,5.1,0
E00157185,14.3,26.5,53.1,4.1,2
E00157186,10.3,40.5,42.2,6.9,0
E00157187,38.2,43.5,16,2.3,0
E00157188,24.2,40.9,28.8,6.1,0
E00157189,50.7,34.3,13.4,1.5,0
E00157190,67.6,20.6,11,0.7,0
E00157191,40,26.7,33.3,0,0
E00157192,77.3,16.8,5.9,0,0
E00157193,16.7,36.6,44.1,2.7,0
E00157194,28.9,35.6,33.3,2.2,0
E00157195,59.2,25.6,12,3.2,0
E00157196,30.1,43.6,24.8,1.5,0
E00157197,18.8,39.8,37.6,3.8,0
E00157198,62.7,21.3,16,0,0
E00157199,54.9,29.7,14.8,0.5,0
E00157200,44.8,31.3,20.9,3,0
E00157213,58.2,24.1,16.3,1.4,0
E00157214,44.2,37,17.6,1.2,0
E00157218,41.4,23.2,35.4,0,0
E00157219,38.6,28.8,28.8,3.9,0
E00157220,21,39.5,33.9,5.6,0
E00157226,71.5,20.3,8.1,0,0
E00157227,83,11.6,3.6,1.8,0
E00157228,17.4,33.3,45.5,1.5,2.3
E00157229,18.9,23,50.7,7.4,0
E00157230,50.4,37,11.1,1.5,0
E00157232,66.7,27,5.4,0.9,0
E00157233,28.3,11.7,58.3,1.7,0
E00157234,27.9,30.8,34.6,5.8,1
E00157235,26.8,58.3,15,0,0
E00157236,64.7,23.3,12.1,0,0
E00157237,7.6,66.4,20.6,5.3,0
E00157238,59.1,31.8,8.2,0,0.9
E00157239,81.7,15,3.3,0,0
E00157240,52.6,27.1,18.8,1.5,0
E00157241,56.4,27.1,12.9,3.6,0
E00157242,37.5,42.5,18.3,0.8,0.8
E00157244,52.2,28.3,19.6,0,0
E00157245,59.1,26.5,13.6,0.8,0
E00157252,63.4,23.9,11.3,1.4,0
E00157254,71,25.2,2.3,1.5,0
E00157277,47.9,31.4,19,1.7,0
E00157278,35.8,40.8,20,3.3,0
E00157279,48.5,29.8,19.9,1.8,0
E00157280,52.9,26.5,20.6,0,0
E00157281,9.8,24.4,58.5,7.3,0
E00157282,38.9,38.9,16,6.1,0
E00157283,51.8,32.1,16.1,0,0
E00157284,16.7,47.9,32.3,3.1,0
E00157285,23.6,31.8,40.1,4.5,0
E00157286,10,36.5,45.9,7.6,0
E00157287,52.8,21.6,24.8,0.8,0
E00157295,18.8,19.7,51.3,10.3,0
E00157301,22.9,32.1,40.7,4.3,0
E00157302,10.9,35.6,48.9,4.6,0
E00157303,27,44.7,23,5.3,0
E00157304,21.5,40.5,34.7,3.3,0
E00157305,6.9,28.9,54.5,8.9,0.8
E00157306,12.5,37.1,45.7,4.7,0
E00157335,18.1,35.3,38.8,6.9,0.9
E00157336,31.7,42.5,24.2,0.8,0.8
E00157338,15.2,26.6,50.5,7.1,0.5
E00157339,57.2,26.8,14.5,1.4,0
E00157340,28.2,32.7,37.5,1.6,0
E00157358,81.1,11.5,7.4,0,0
E00157362,66.7,20.2,12.4,0,0.8
E00157363,64.7,21.8,11.3,1.5,0.8
E00170383,18.6,39.5,36,3.5,2.3
E00170384,10.2,29.9,52,5.5,2.4
E00170385,4.1,8.9,75.6,10.6,0.8
E00170386,9.1,36.4,48.5,6.1,0
E00170387,12.6,36.3,44.4,5.2,1.5
E00170388,28.5,28.5,38,5,0
E00170389,16,33,41.5,9.4,0
E00170390,10.2,46.3,39.8,3.7,0
E00170391,56.7,26,15.4,1.9,0
E00170392,8.7,48.4,38.1,4,0.8
E00170393,42.4,38.4,15.2,4,0
E00170394,17.6,22.7,49.6,10.1,0
E00170404,57.8,18.5,23.7,0,0
E00170405,41.8,28.8,21.8,7.1,0.6
E00170406,63.6,25.5,10,0.9,0
E00170407,22.7,34,34.7,7.3,1.3
E00170408,24.1,37.5,34.8,3.6,0
E00170409,20.6,40.6,35.9,2.9,0
E00170411,29.2,40.6,23.6,4.7,1.9
E00170417,60.1,29.4,9.8,0.6,0
E00190475,1.5,34.3,54.7,9.5,0
E00190480,80.6,17.1,2.3,0,0
E00190484,25.2,48.2,22.3,4.3,0
E00190486,49.1,34,17,0,0
E00190487,2.1,22.1,66.9,8.3,0.7
E00190491,52,30.4,16.2,1.4,0
E00190500,75.3,21,3.7,0,0
E00190507,1.6,8.5,60.5,27.9,1.6
E00190508,6.3,27.8,56.3,8.3,1.4
E00190517,63.5,19.2,11.5,1.9,3.8
E00190524,67.2,26.1,6.7,0,0
