geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00155903,93.4,6.6,0
E00155911,46,54,0
E00155912,90.8,9.2,0
E00155914,40.6,59.4,0
E00155915,68.3,31.7,0
E00155916,72.4,27.6,0
E00155917,61.8,38.2,0
E00155918,83.6,16.4,0
E00155919,66.2,33.8,0
E00155920,88.7,10.6,0.7
E00155921,98.4,1.6,0
E00155922,96.6,3.4,0
E00155923,98.3,1.7,0
E00155924,37.2,62.8,0
E00155925,89.3,10.7,0
E00155926,91.3,8.7,0
E00155927,92.3,7.7,0
E00155928,84.1,15.9,0
E00155929,44.1,55.9,0
E00155930,95.3,4.7,0
E00155931,79.4,20.6,0
E00155932,71.5,28.5,0
E00155933,81.5,18.5,0
E00155934,96.4,0.7,2.9
E00155935,55.9,34.2,9.9
E00155936,97.3,2.7,0
E00155937,86.7,13.3,0
E00155940,34.9,65.1,0
E00155952,95.8,4.2,0
E00155953,62.9,36.4,0.7
E00155954,82.9,16.4,0.7
E00155968,98.3,0.8,0.8
E00155976,100,0,0
E00155985,98.4,1.6,0
E00155986,99.2,0.8,0
E00155993,97.5,2.5,0
E00155994,100,0,0
E00155997,98.4,0.8,0.8
E00155999,75,25,0
E00156000,82.9,17.1,0
E00156029,38.1,61.9,0
E00156036,61.4,38.6,0
E00156051,80.6,19.4,0
E00156052,100,0,0
E00156053,97,3,0
E00156054,84.2,15.8,0
E00156055,90.2,9.8,0
E00156056,70.3,29.7,0
E00156057,58.9,41.1,0
E00156058,86.9,13.1,0
E00156059,86.3,13.7,0
E00156060,20.5,79.5,0
E00156061,56.2,43.8,0
E00156062,95.8,3.4,0.8
E00156063,59.9,40.1,0
E00156064,91.2,8.8,0
E00156065,87.1,12.9,0
E00156066,76.3,23.7,0
E00156067,87.6,12.4,0
E00156068,67.2,32.8,0
E00156069,34.8,65.2,0
E00156070,57.6,42.4,0
E00156071,100,0,0
E00156072,100,0,0
E00156073,68.1,31.9,0
E00156074,84.7,15.3,0
E00156075,89.2,10.8,0
E00156108,12.3,87.7,0
E00156110,53.6,46.4,0
E00156111,95,5,0
E00156112,81.2,18.8,0
E00156113,43.5,21.7,34.8
E00156114,30.2,68.6,1.3
E00156115,50,50,0
E00156116,28.7,70.7,0.6
E00156118,93.5,6.5,0
E00156119,52.4,47.6,0
E00156120,50,50,0
E00156121,30.4,69.6,0
E00156123,100,0,0
E00156124,88,12,0
E00156126,100,0,0
E00156127,92.5,7.5,0
E00156128,63.2,36.8,0
E00156129,97.1,2.9,0
E00156130,96.1,3.9,0
E00156131,89.3,10.7,0
E00156132,49.6,50.4,0
E00156133,49.1,50.9,0
E00156134,26.4,73.6,0
E00156135,46.3,53.8,0
E00156138,100,0,0
E00156140,42.3,57.7,0
E00156143,14.6,85.4,0
E00156144,97,3,0
E00156145,11.7,88.3,0
E00156146,38.7,61.3,0
E00156148,15.7,84.3,0
E00156149,73.1,26.9,0
E00156150,90.9,9.1,0
E00156152,24.3,75.7,0
E00156154,34.8,65.2,0
E00156155,87.9,12.1,0
E00156157,16.7,83.3,0
E00156176,55.2,44.8,0
E00156201,99.4,0.6,0
E00156203,39.1,0,60.9
E00156204,100,0,0
E00156206,71.1,5.8,23.1
E00156207,65.6,34.4,0
E00156208,83.3,16.7,0
E00157105,55,45,0
E00157106,92.6,7.4,0
E00157107,91.9,8.1,0
E00157108,99.1,0.9,0
E00157109,90.4,8.7,0.9
E00157110,96.9,3.1,0
E00157111,81.1,17.8,1.1
E00157112,86.7,10.3,3
E00157113,89.2,10.8,0
E00157114,94.6,5.4,0
E00157115,85.7,14.3,0
E00157116,79.5,20.5,0
E00157117,98.4,1.6,0
E00157118,59,1.6,39.3
E00157119,87,13,0
E00157120,69.2,30.8,0
E00157121,85.3,14.7,0
E00157122,97.7,2.3,0
E00157123,95.7,4.3,0
E00157140,90.7,2.1,7.1
E00157142,99.4,0.6,0
E00157143,91.3,8.7,0
E00157144,99.2,0.8,0
E00157145,100,0,0
E00157146,99.3,0.7,0
E00157147,100,0,0
E00157148,92,7.3,0.7
E00157167,89.2,10.8,0
E00157168,79.8,20.2,0
E00157169,91,9,0
E00157170,90,10,0
E00157171,97.4,2.6,0
E00157172,68.9,31.1,0
E00157173,69.4,29.7,0.9
E00157174,85.5,14.5,0
E00157175,100,0,0
E00157176,92.7,7.3,0
E00157177,72.4,27.6,0
E00157178,98.3,1.7,0
E00157179,91,9,0
E00157180,90.4,9.6,0
E00157181,62.8,37.2,0
E00157182,61.6,38.4,0
E00157183,83.3,16.7,0
E00157184,78.8,21.2,0
E00157185,74.1,25.9,0
E00157186,53.9,46.1,0
E00157187,98.5,1.5,0
E00157188,60.6,39.4,0
E00157189,92.5,7.5,0
E00157190,87.7,11.6,0.7
E00157191,42.5,57.5,0
E00157192,98.3,1.7,0
E00157193,22,78,0
E00157194,35.3,64.7,0
E00157195,85.6,14.4,0
E00157196,31.3,68.7,0
E00157197,21.3,78.7,0
E00157198,79.7,20.3,0
E00157199,69.2,30.8,0
E00157200,66.9,32.3,0.8
E00157213,92.1,4.3,3.6
E00157214,78.5,21.5,0
E00157218,64.6,1,34.3
E00157219,82.2,17.1,0.7
E00157220,69.4,29.8,0.8
E00157226,100,0,0
E00157227,85.1,14.9,0
E00157228,50.4,49.6,0
E00157229,48.7,51.3,0
E00157230,92.3,6.9,0.8
E00157232,87.5,11.6,0.9
E00157233,34.4,65.6,0
E00157234,43.7,56.3,0
E00157235,28.3,71.7,0
E00157236,87.8,11.3,0.9
E00157237,4.6,95.4,0
E00157238,100,0,0
E00157239,98.3,1.7,0
E00157240,86.4,13.6,0
E00157241,81.5,18.5,0
E00157242,98.3,0.8,0.8
E00157244,83.3,16.7,0
E00157245,99.2,0,0.8
E00157252,97.9,2.1,0
E00157254,100,0,0
E00157277,96.7,3.3,0
E00157278,94,6,0
E00157279,61.4,38.6,0
E00157280,64.9,35.1,0
E00157281,25,75,0
E00157282,99.2,0.8,0
E00157283,70.8,29.2,0
E00157284,63.9,36.1,0
E00157285,68.8,31.2,0
E00157286,25.4,74.6,0
E00157287,81.6,18.4,0
E00157295,27.4,72.6,0
E00157301,51.8,48.2,0
E00157302,24.9,75.1,0
E00157303,81.2,18.8,0
E00157304,42,58,0
E00157305,15.6,84.4,0
E00157306,32.6,67.4,0
E00157335,81.2,18.8,0
E00157336,89.9,10.1,0
E00157338,45.7,54.3,0
E00157339,93.4,6.6,0
E00157340,70.2,29.8,0
E00157358,94.3,4.9,0.8
E00157362,89.1,10.9,0
E00157363,92.2,7.8,0
E00170383,62.8,37.2,0
E00170384,43.8,56.3,0
E00170385,8.1,91.9,0
E00170386,13.3,85.7,1
E00170387,37.6,62.4,0
E00170388,67.4,32.6,0
E00170389,38.7,61.3,0
E00170390,23.4,76.6,0
E00170391,90.4,9.6,0
E00170392,0.8,99.2,0
E00170393,52.5,47.5,0
E00170394,42.4,57.6,0
E00170404,75.9,24.1,0
E00170405,89.5,10.5,0
E00170406,100,0,0
E00170407,89.3,10.7,0
E00170408,58.8,41.2,0
E00170409,56.5,43.5,0
E00170411,67.9,32.1,0
E00170417,97.5,2.5,0
E00190475,1.5,98.5,0
E00190480,99.2,0.8,0
E00190484,47.8,51.4,0.7
E00190486,94.3,5.7,0
E00190487,2.1,97.9,0
E00190491,93.2,6.8,0
E00190500,98.8,1.2,0
E00190507,4.7,95.3,0
E00190508,17.2,82.8,0
E00190517,96,4,0
E00190524,97.8,2.2,0
