geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00155903,57,2.1,40.9
E00155911,80.1,4.9,15
E00155912,71.9,3.2,24.9
E00155914,74.5,4.2,21.4
E00155915,58.8,5.8,35.4
E00155916,60.7,0.8,38.5
E00155917,75.9,1.6,22.6
E00155918,72.7,4.3,22.9
E00155919,56.6,4.7,38.7
E00155920,58.9,2.1,38.9
E00155921,69.8,0.4,29.8
E00155922,70,3.6,26.5
E00155923,72.4,3.3,24.4
E00155924,62.4,3.8,33.8
E00155925,81,0,19
E00155926,72.1,2.3,25.6
E00155927,79.9,4.2,15.9
E00155928,65.6,2.7,31.7
E00155929,75.5,3.2,21.3
E00155930,27.4,1.6,71.1
E00155931,67.8,2.6,29.6
E00155932,56.1,2.6,41.3
E00155933,61.7,2.8,35.5
E00155934,67.2,2.6,30.2
E00155935,72.8,4.5,22.8
E00155936,61.7,0.8,37.5
E00155937,61.4,4.3,34.3
E00155940,70,4.6,25.4
E00155952,61.6,5.6,32.9
E00155953,69.8,4.1,26.1
E00155954,65.9,3.9,30.2
E00155968,69.7,2.1,28.2
E00155976,61.7,1.4,36.9
E00155985,69.6,1.7,28.7
E00155986,49.2,2.1,48.7
E00155993,59.6,1.8,38.6
E00155994,60.1,1.3,38.6
E00155997,52.9,1.6,45.5
E00155999,55.7,3.8,40.5
E00156000,51.9,3.4,44.7
E00156029,77.8,2.8,19.4
E00156036,66.2,4,29.9
E00156051,64.3,3.6,32.1
E00156052,64.7,5.4,29.9
E00156053,71.2,1.8,27
E00156054,60.7,1.9,37.5
E00156055,64.3,2.7,33
E00156056,68.1,2,29.9
E00156057,63.8,4,32.2
E00156058,59.5,0.4,40.1
E00156059,67.2,4,28.8
E00156060,66.1,6.7,27.2
E00156061,61.5,4.3,34.2
E00156062,62.9,4.6,32.5
E00156063,71.7,2.7,25.6
E00156064,62.3,1.9,35.8
E00156065,55.7,2.3,42
E00156066,59.9,6,34.1
E00156067,57.6,3.4,39.1
E00156068,71.4,3.5,25.1
E00156069,63.1,3.4,33.6
E00156070,53.4,4,42.6
E00156071,73.1,2.9,24.1
E00156072,67.1,4.2,28.6
E00156073,61.3,3,35.7
E00156074,66.2,3.8,30
E00156075,66.4,3.8,29.8
E00156108,75.1,2.9,22
E00156110,66.7,4.5,28.9
E00156111,64.2,3.3,32.5
E00156112,55.9,1.6,42.5
E00156113,59.8,3.4,36.8
E00156114,56.4,4.7,38.9
E00156115,69.9,4.1,26
E00156116,78,3.2,18.8
E00156118,72,2.5,25.5
E00156119,78.4,3.7,17.9
E00156120,72,3,25
E00156121,82,1.3,16.7
E00156123,77.5,0.9,21.6
E00156124,69.4,3.1,27.5
E00156126,66.2,2.4,31.4
E00156127,56.5,2.6,41
E00156128,58.6,1.9,39.5
E00156129,64.6,1.8,33.6
E00156130,81.5,2.9,15.6
E00156131,57.1,1.4,41.5
E00156132,69.6,4.4,26
E00156133,78,4,18.1
E00156134,61.2,5,33.7
E00156135,67.3,4.3,28.3
E00156138,51.5,1.7,46.7
E00156140,68.4,3.4,28.1
E00156143,63,2.9,34.1
E00156144,72.8,2.6,24.5
E00156145,48.7,6.3,45
E00156146,62.8,2.7,34.5
E00156148,67.2,6.5,26.3
E00156149,60.6,4.3,35
E00156150,74.5,2.1,23.4
E00156152,56,3.9,40.1
E00156154,45.2,2.6,52.2
E00156155,65.7,3.7,30.6
E00156157,54.5,5,40.5
E00156176,73,3.7,23.2
E00156201,62.7,2.5,34.8
E00156203,49.2,3.6,47.2
E00156204,59.2,2.5,38.2
E00156206,62.2,2.4,35.3
E00156207,77.4,2.6,20
E00156208,59.1,3,37.9
E00157105,50.3,3.7,46
E00157106,49,2,49
E00157107,56.6,4.7,38.7
E00157108,63.2,3.9,32.9
E00157109,63.6,3.9,32.6
E00157110,64.7,4.8,30.6
E00157111,62.8,3,34.2
E00157112,54.7,2,43.2
E00157113,59.5,4.4,36.1
E00157114,63.6,2.7,33.6
E00157115,62.9,2.4,34.8
E00157116,53.8,2.4,43.8
E00157117,68.8,0.4,30.8
E00157118,52,5.5,42.5
E00157119,58.5,1.8,39.8
E00157120,62.5,3.2,34.4
E00157121,62.1,1.5,36.5
E00157122,61.1,0.4,38.5
E00157123,62.7,2.4,34.9
E00157140,62.3,1.7,36
E00157142,59.6,2.4,38
E00157143,62.5,4.2,33.3
E00157144,50.3,0.3,49.4
E00157145,48.8,3,48.2
E00157146,53.3,0.3,46.4
E00157147,59.9,3.5,36.6
E00157148,54.6,4.4,41
E00157167,53.8,1.4,44.9
E00157168,62.3,4.3,33.5
E00157169,59.2,3.3,37.5
E00157170,66,2.8,31.3
E00157171,47.8,1,51.2
E00157172,63.3,4.3,32.4
E00157173,57.4,3,39.6
E00157174,60.2,4.3,35.4
E00157175,51.3,2.6,46.2
E00157176,59.5,2.6,37.9
E00157177,67.2,5.2,27.6
E00157178,69.9,2.3,27.7
E00157179,56,2.6,41.4
E00157180,66.4,2.7,30.9
E00157181,64.4,3.6,32
E00157182,63.2,2.4,34.4
E00157183,52.8,1.6,45.5
E00157184,67.7,2.2,30.1
E00157185,56.6,4.2,39.2
E00157186,65.7,1.4,32.9
E00157187,61.4,2.9,35.7
E00157188,65.2,2.2,32.6
E00157189,73.6,2.7,23.7
E00157190,54.2,2.4,43.4
E00157191,56.1,3.9,40
E00157192,54.2,1.5,44.3
E00157193,68.9,4,27.1
E00157194,69.1,3.7,27.2
E00157195,65.2,2,32.8
E00157196,53.9,0.9,45.2
E00157197,66.3,4.8,28.9
E00157198,59.6,2.3,38.1
E00157199,61.4,1.9,36.8
E00157200,66.8,2.2,31
E00157213,57,2.1,40.9
E00157214,69.4,3,27.6
E00157218,57.1,2.8,40.1
E00157219,58.1,2.6,39.3
E00157220,61.3,4.3,34.5
E00157226,64,1.9,34.1
E00157227,53,1.7,45.3
E00157228,59.1,2.7,38.2
E00157229,56.2,2.7,41.1
E00157230,70.8,2.1,27.1
E00157232,52.5,1.8,45.7
E00157233,39.6,2.2,58.2
E00157234,80.6,1,18.4
E00157235,41,2.9,56.2
E00157236,58,4.2,37.8
E00157237,47.3,0.5,52.2
E00157238,63.6,2.6,33.8
E00157239,59.8,1.2,39
E00157240,65.9,1.9,32.2
E00157241,63.3,2.8,33.8
E00157242,67,3,30
E00157244,65.1,2.1,32.7
E00157245,69.1,0,30.9
E00157252,62.1,2.3,35.6
E00157254,59.6,2.4,38
E00157277,61.1,3,35.8
E00157278,68.6,2.5,28.8
E00157279,52.6,3.2,44.2
E00157280,48.6,2.2,49.2
E00157281,64,4.8,31.2
E00157282,76,2.5,21.5
E00157283,52.3,1.8,45.9
E00157284,64.7,3.2,32.1
E00157285,64.1,3.4,32.4
E00157286,57.2,3.8,39
E00157287,59.2,1.2,39.6
E00157295,50.8,10.7,38.6
E00157301,57.8,3.9,38.4
E00157302,49.2,3.1,47.7
