geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00155903,13.9,35.5,3,46.1,1.5
E00155911,10.9,32.6,3.2,51.2,2.1
E00155912,17.3,38.4,4.7,37.3,2.4
E00155914,12.9,32.3,2.9,49.3,2.6
E00155915,21.4,44,4.3,28,2.3
E00155916,19,43.1,5.9,29.2,2.8
E00155917,7,35.9,1.2,55.5,0.4
E00155918,8.3,42.5,4.8,40.5,4
E00155919,28.2,32.8,5,27.7,6.3
E00155920,21.8,42.9,3.9,28.6,2.9
E00155921,16.2,43.8,5.5,30.6,3.8
E00155922,13.9,42.2,8,31.1,4.8
E00155923,13.5,53.5,3.6,26.9,2.5
E00155924,18.9,36.9,4.7,36.9,2.6
E00155925,11,30.1,3.3,53.7,2
E00155926,6.6,30.1,3.9,59.4,0
E00155927,7.1,38.2,3.3,48.1,3.3
E00155928,13.1,40.5,3.1,41.7,1.5
E00155929,14.6,33.8,4.3,47,0.4
E00155930,27.1,25.5,6.9,36.7,3.7
E00155931,14.8,38,5.2,41,1.1
E00155932,16.8,38.8,4.9,35.8,3.7
E00155933,18.4,46.1,3.5,28,3.9
E00155934,10.2,45.4,6.6,34.2,3.6
E00155935,14.6,33.1,7.3,43.6,1.4
E00155936,22,40.2,4.9,30.3,2.7
E00155937,17.4,43.4,4.3,32.3,2.6
E00155940,11.7,43.2,5.4,37,2.7
E00155952,13,50.2,7.9,24.2,4.7
E00155953,13.4,48.7,5,31.9,1
E00155954,13.9,46.1,3.5,33.9,2.6
E00155968,11.9,44.3,7.7,33.2,3
E00155976,8.1,50.2,4,35.4,2.2
E00155985,8.4,51.9,7.6,29.5,2.5
E00155986,15.4,50.4,5.1,25.6,3.4
E00155993,11.5,45.8,5.7,33.5,3.5
E00155994,14.7,50,6,27.2,2.2
E00155997,10,43.2,3.5,40.9,2.3
E00155999,16.3,45.3,6.2,29.1,3.1
E00156000,29.9,40.3,6.9,18.2,4.8
E00156029,6,29.3,3.6,59,2
E00156036,16.3,36.5,0,45.3,2
E00156051,13.3,38.2,4.4,41.8,2.4
E00156052,17.3,41.6,5.3,31.4,4.4
E00156053,10.3,39.7,8.5,39.4,2.1
E00156054,19,32.4,4.4,43.3,0.9
E00156055,9.6,41.6,4.5,40.2,4.1
E00156056,11.1,40.5,4.9,41.5,2
E00156057,19.8,44.6,3.6,28.1,4
E00156058,3.8,42.9,4.2,47.9,1.3
E00156059,15.6,47.7,6.2,25.9,4.5
E00156060,14.8,46.7,4.4,30.8,3.3
E00156061,9.7,51.7,3.4,32.6,2.5
E00156062,21.9,45.5,4.1,26.9,1.7
E00156063,10.8,43.1,5,38.8,2.3
E00156064,7.8,40.3,4.9,44.4,2.6
E00156065,8.6,41.8,1.3,46.1,2.3
E00156066,15.3,43.5,3.7,37.5,0
E00156067,11.4,36.7,3.4,45.1,3.4
E00156068,13.2,41.5,3.5,40.3,1.6
E00156069,19.6,39.3,2.2,35.6,3.3
E00156070,21.4,47.6,4.8,24.2,2
E00156071,12.2,45.3,6.9,31.8,3.7
E00156072,16.3,47.9,6.7,26.6,2.5
E00156073,22.8,43.9,5.3,25.4,2.6
E00156074,21.1,48.3,7.2,21.5,1.9
E00156075,9.9,39.9,7.2,40.3,2.7
E00156108,9.9,25.9,3.3,57.6,3.3
E00156110,13.3,36.5,0.5,47.8,2
E00156111,7,35.3,2.6,53.7,1.5
E00156112,15.2,31.7,4.7,46.3,2.2
E00156113,22.9,38.1,5.2,29.8,4
E00156114,16,30.9,3.3,44.7,5.1
E00156115,7.2,41.6,3.2,44.8,3.2
E00156116,8.7,29.6,2.5,56.3,2.9
E00156118,7.6,38.4,1.3,52.7,0
E00156119,7.5,28.7,1.1,60.4,2.3
E00156120,5.1,30.1,4.2,60.6,0
E00156121,6.1,34.1,2.2,56.8,0.9
E00156123,8.6,29.1,1.8,60,0.5
E00156124,13.9,40.3,3.8,41,1
E00156126,13.2,42.4,4.9,36.1,3.5
E00156127,18.5,40.6,5.5,34.3,1.1
E00156128,14.4,36.5,6.3,38.4,4.4
E00156129,8.4,35,1.8,52.2,2.7
E00156130,6.5,44.9,0.8,47,0.8
E00156131,15,36,5.1,39.7,4.2
E00156132,8.8,33.5,3.7,52.2,1.8
E00156133,4,36.7,1.7,54.2,3.4
E00156134,20.3,35.2,3.1,39.8,1.5
E00156135,10,41.1,3.7,43.8,1.3
E00156138,8.7,33.1,1.4,53.3,3.5
E00156140,6.8,31.6,4.6,55.1,1.9
E00156143,19.3,29.6,5.2,42.2,3.7
E00156144,7.4,30.7,3.3,54.8,3.7
E00156145,23.2,44.3,4.2,24.5,3.8
E00156146,13.8,32,3.6,47.1,3.6
E00156148,12.8,25.4,3.6,54.3,3.9
E00156149,13,46.2,1.6,36.8,2.4
E00156150,5,39.3,1.4,52.9,1.4
E00156152,15.1,41.3,4.3,36.7,2.6
E00156154,15.5,32.7,4.9,41.6,5.3
E00156155,16.4,40.3,2.9,37.1,3.2
E00156157,23.1,43.2,7,24.6,2
E00156176,14.5,33.1,2.5,47.1,2.9
E00156201,14,36.4,5.2,41.3,3
E00156203,30.5,33,5.6,28.4,2.5
E00156204,19.2,39.6,6.9,30.8,3.5
E00156206,31.8,34.6,2.1,29.3,2.1
E00156207,10.3,42.1,4.1,40.9,2.6
E00156208,20.7,37.5,4.6,35.1,2.1
E00157105,22.5,35.8,7.5,31,3.2
E00157106,18.6,40.2,1.5,37.7,2
E00157107,21.5,43.4,4.4,28.1,2.6
E00157108,7.5,47.8,2.2,40.7,1.8
E00157109,27.1,38.8,5.5,26.3,2.4
E00157110,19.5,41.8,6.3,28.9,3.5
E00157111,9.1,41.1,3,43.8,3
E00157112,18,39.4,3.4,35.8,3.4
E00157113,7.9,35.3,2.8,50.8,3.2
E00157114,21.9,39.3,4.6,31.1,3.2
E00157115,8.6,41.9,4.3,42.9,2.4
E00157116,17.5,37.9,3.1,39.6,1.9
E00157117,9.4,39.1,4.7,43.8,3
E00157118,28.5,39,7.3,24.4,0.8
E00157119,13.1,38.8,3.2,41.7,3.2
E00157120,11.1,38.5,5.9,41,3.5
E00157121,10.8,40.2,2.9,43.6,2.5
E00157122,4.2,29.6,1.4,64.1,0.7
E00157123,11.5,36.5,6.3,45.7,0
E00157140,16.7,39.2,5.5,34.5,4.1
E00157142,11.4,41.4,3.4,40.8,2.9
E00157143,13,46.7,3.3,35.9,1.1
E00157144,16.7,38.9,2.6,39.5,2.3
E00157145,7.7,43.3,2,45.6,1.3
E00157146,12.1,38,4.9,41.3,3.6
E00157147,10.2,44,3.9,40.1,1.8
E00157148,10,39.9,3.1,44.7,2.4
E00157167,24.1,41.2,2.1,29.9,2.7
E00157168,16.5,55.2,6.1,19.2,3.1
E00157169,22.5,49.6,5,20,2.9
E00157170,10.1,44.1,6.3,37.8,1.7
E00157171,14.6,34.5,3.4,45.6,1.9
E00157172,9.9,36.9,4.9,42.9,5.4
E00157173,21.7,41.4,7.6,27.8,1.5
E00157174,7.8,43.2,5.1,40.9,3.1
E00157175,13.8,37.2,6.3,38.1,4.6
E00157176,20.8,39.4,9,28.5,2.3
E00157177,14.7,37.5,6.9,36.2,4.7
E00157178,12.8,48.1,2.7,35.7,0.8
E00157179,8.6,47.8,4.3,36.6,2.6
E00157180,10.1,47.8,5.1,34.7,2.4
E00157181,15.8,48.2,5.9,28.8,1.4
E00157182,18.7,50.2,4.6,24,2.5
E00157183,16.9,41.5,6.2,30.8,4.6
E00157184,17.3,43.4,4.9,29.2,5.3
E00157185,27.4,44.6,2.1,23.9,2.1
E00157186,16.6,46.4,7.1,26.1,3.8
E00157187,8.3,46.3,4.5,37.6,3.3
E00157188,16.2,46.9,2.2,32.5,2.2
E00157189,6.1,55.8,4.1,32.3,1.7
E00157190,7.1,37.3,2.7,51.9,1
E00157191,7.7,48.2,0,40.8,3.2
E00157192,7.9,35.7,4.5,50.4,1.5
E00157193,8.8,37.2,4.6,47.6,1.8
E00157194,5.7,42.9,3.3,44.9,3.3
E00157195,6.4,36.1,4.8,51,1.6
E00157196,12.3,32,2.3,49.8,3.7
E00157197,13.8,42.9,5.3,35.2,2.8
E00157198,9.6,40.5,1.3,47.6,1
E00157199,6.5,31.3,5.2,53.5,3.5
E00157200,9.8,42.9,4,43.3,0
E00157213,12.4,41.6,5.2,36.4,4.5
E00157214,12.3,47.7,5.3,34.4,0.3
E00157218,19.4,45.8,6.4,24.7,3.6
E00157219,17.9,47.2,4.9,27.4,2.6
E00157220,14.1,49.1,3,31.6,2.1
E00157226,3.8,34.5,1.5,58.2,1.9
E00157227,4.2,32.5,2.1,61.3,0
E00157228,21.1,38.9,4.4,32.9,2.7
E00157229,18.9,41.3,2.7,33.2,3.9
E00157230,7.1,42.9,2.1,44.3,3.5
E00157232,7.3,32.3,0.9,58.6,0.9
E00157233,23.8,27.1,4.4,40.3,4.4
E00157234,14.8,38.3,4.6,39.8,2.6
E00157235,15.6,30.8,3.3,47.4,2.8
E00157236,6.3,37,1.7,52.9,2.1
E00157237,14.8,33.3,5.5,42.1,4.4
E00157238,6.1,38.1,2.6,51.9,1.3
E00157239,3.5,28.2,2.4,62.4,3.5
E00157240,9.2,40.5,2.3,45.4,2.7
E00157241,11.5,36.9,2.5,46.2,2.9
E00157242,12.2,40.9,3.9,39.1,3.9
E00157244,14.3,36.4,3.9,45.4,0
E00157245,7.8,50.2,4.7,36.2,1.2
E00157252,9.4,37.1,3.5,47.7,2.3
E00157254,6.1,29.4,1.7,61.4,1.4
E00157277,14.1,45.8,4.2,32.1,3.8
E00157278,10.6,41.9,7.6,37.3,2.5
E00157279,16.7,35.2,2.6,43.7,1.8
E00157280,10.2,32.9,3.7,48.8,4.3
E00157281,20.6,43.5,6.1,29,0.8
E00157282,15.4,47.3,3.9,31.2,2.2
E00157283,15.1,34.4,5.7,41.2,3.6
E00157284,14.1,49.2,4.9,29.7,2.2
E00157285,15.7,49.1,5.8,27.6,1.7
E00157286,19.8,44,6.3,26.1,3.7
E00157287,15.7,39.5,3.2,40.3,1.2
E00157295,16.6,44.6,3.6,35.2,0
E00157301,15.4,41.7,3.9,32.9,6.1
E00157302,21.6,40.5,3.1,30.1,4.6
E00157303,8.4,48.5,4.7,37.5,1
E00157304,10.5,41.4,6.2,39.5,2.4
E00157305,17.2,44.3,5.5,29.2,3.8
E00157306,15.4,36.3,4.7,39,4.7
E00157335,11.1,54.8,7.4,25.3,1.4
E00157336,11.2,48.8,3.3,33,3.7
E00157338,15.5,47.5,2.2,32.3,2.5
E00157339,10.4,40.3,5,42.4,1.8
E00157340,14.1,39.4,4.3,40.5,1.7
E00157358,8.3,33.9,2.8,53.9,1.2
E00157362,8.6,36.7,2.9,50.7,1.1
E00157363,10.5,38.9,2.9,45.1,2.5
E00170383,6.7,31.8,1.7,55.3,4.5
E00170384,10.2,37,3.4,46.4,3
E00170385,15.2,36.4,3.8,43.5,1.1
E00170386,4.7,35.5,3.6,56.2,0
E00170387,16.3,31.6,3.3,44.2,4.7
E00170388,8,38.3,3.4,47.7,2.6
E00170389,13.3,34,2.7,46.3,3.7
E00170390,8,33.7,3,53.8,1.5
E00170391,7.2,30.8,1.9,57.7,2.4
E00170392,5.3,24.5,0,66.8,3.4
E00170393,8.3,30.1,1.9,58.6,1.1
E00170394,9.5,48.2,2.7,37.3,2.3
E00170404,6.3,43,3.7,45.2,1.8
E00170405,9,45.5,3.1,39,3.4
E00170406,7.6,46.9,8,35.7,1.8
E00170407,7.4,36.5,1.1,51.9,3.2
E00170408,4.4,34.4,1.8,57.7,1.8
E00170409,11.1,36,2.5,47.7,2.8
E00170411,9,33,2.6,55.4,0
E00170417,8,40.1,4.1,45.3,2.5
E00190475,3.8,24.6,3,66.9,1.7
E00190480,7.6,37.5,6,47.5,1.3
E00190484,16.9,36,4,36.9,6.2
E00190486,26,45.1,3.1,25.7,0
E00190487,8.5,22.6,2.1,65,1.7
E00190491,7.1,41.6,3.5,45.5,2.3
E00190500,7.8,29.3,4.2,58.1,0.6
E00190507,14.6,23.2,1.2,58.5,2.4
E00190508,15.4,31.8,3.6,46.4,2.9
E00190517,14.3,46.1,0.7,35.7,3.2
E00190524,3,40.1,0.7,55.8,0.4
