geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00155903,2.4,2.6,2.9,91.3,0.8
E00155911,14.4,7.8,2.1,73.7,2.1
E00155912,8.4,2.8,4.6,84.2,0
E00155914,36,8.9,4,47.6,3.5
E00155915,24.5,5.3,2.2,68,0
E00155916,15.4,8,4.7,70.4,1.5
E00155917,7.7,2.2,5.9,83.3,0.9
E00155918,9.9,2.2,3.8,81.4,2.6
E00155919,12.2,2.4,5.9,79.4,0
E00155920,13.7,1.2,2.3,79.9,2.9
E00155921,11.8,3.9,4.3,78.9,1.1
E00155922,11,5.5,2.9,79.7,1
E00155923,10.4,1.8,2.4,85.4,0
E00155924,7.7,5.1,4,82.1,1.1
E00155925,8.4,4.3,2.8,84.5,0
E00155926,11.1,0,3.5,83.6,1.8
E00155927,7.1,1.4,4.1,87.5,0
E00155928,9.8,3.2,1.9,85.1,0
E00155929,13.2,7.5,2,75.3,2
E00155930,5.8,2.9,1,90.3,0
E00155931,10.6,3.5,2.7,81.7,1.4
E00155932,10.5,2,3.7,82.4,1.4
E00155933,10.2,3.6,1.4,82,2.8
E00155934,17.8,1.6,4.9,73,2.7
E00155935,20.2,2.2,4.2,67.7,5.6
E00155936,9.7,5,1.9,82.7,0.6
E00155937,7.3,3.1,6.3,77.7,5.6
E00155940,9.7,7,3.3,77.9,2.1
E00155952,2,0,2,96.1,0
E00155953,7,7.6,4.7,79.9,0.8
E00155954,14,2.6,2.6,78.6,2.1
E00155968,2.9,1.9,3.2,89.7,2.3
E00155976,6.2,0,3.3,90.5,0
E00155985,3.3,1.3,2.3,92.8,0.3
E00155986,2.2,0,2.2,94.6,1.1
E00155993,1.8,0.4,2.1,95.8,0
E00155994,2.5,0,1.8,94.3,1.4
E00155997,4.5,1.3,2.5,91.7,0
E00155999,6.7,2.9,0.6,89.8,0
E00156000,5.2,0,3.5,91.3,0
E00156029,18.4,3.9,4.2,71.6,1.9
E00156036,7.5,1.7,6.3,82,2.5
E00156051,3.3,1.3,5,89.4,1
E00156052,7.2,4.1,4.5,84.1,0
E00156053,3.5,2.7,4.3,88.4,1.1
E00156054,4.8,2,0.5,92.6,0
E00156055,4.4,0.8,5,89.7,0
E00156056,2.9,5.7,4.1,87.1,0.2
E00156057,9.5,6,2.9,78.3,3.3
E00156058,3.5,3.5,4.1,87.4,1.6
E00156059,6.6,7.5,4.2,78.7,3
E00156060,3.4,8.8,6.4,81.4,0
E00156061,11.9,2.9,4.8,80.1,0.3
E00156062,2.9,1,3.8,89.8,2.6
E00156063,5.6,2.1,6.2,83.5,2.7
E00156064,1.5,0,3.3,92.2,3
E00156065,2.4,1.1,4.3,91.4,0.8
E00156066,5.8,2.2,5.8,86.3,0
E00156067,3.7,2.3,0.9,92.3,0.9
E00156068,5.2,3.7,4.6,84.4,2.1
E00156069,6.7,3.5,3.2,82.4,4.2
E00156070,5.9,6.2,1.3,84,2.6
E00156071,4.1,2.9,2.5,87,3.5
E00156072,13.2,7.7,1.4,75.3,2.5
E00156073,4.8,6.6,8.4,76.9,3.4
E00156074,6.9,8.8,4.4,79.8,0
E00156075,3.4,3.9,7.1,82.6,2.9
E00156108,21.9,4.7,2.9,66.9,3.6
E00156110,10,5,5.8,74.6,4.6
E00156111,6.9,0,3.2,89.3,0.6
E00156112,8.3,3.3,3.3,83.9,1.3
E00156113,7.5,3,3.6,83,3
E00156114,18.2,4.2,3.8,71.2,2.6
E00156115,2.7,0.7,6.7,87.9,2
E00156116,26.4,6.2,3.2,60.7,3.5
E00156118,5.9,0.3,3,90.1,0.7
E00156119,29.8,1.4,4.6,61,3.2
E00156120,7,1.8,2.6,88.3,0.4
E00156121,31.8,4,1.5,59.5,3.3
E00156123,2.8,5.7,4.6,86.9,0
E00156124,4.3,7.6,1.8,85,1.3
E00156126,6,2.9,4.4,86.2,0.5
E00156127,14.3,2.4,4.3,77.8,1.2
E00156128,9.3,3.6,4.5,82.6,0
E00156129,19.5,2.7,2.3,72.1,3.4
E00156130,4.6,3.4,3.4,88,0.6
E00156131,16.6,3,4.4,76,0
E00156132,15.5,4.6,5.9,72.8,1.2
E00156133,17.9,9,4.7,66.5,1.9
E00156134,35.5,3.2,8.8,44,8.5
E00156135,6.2,4.9,4.4,83.6,1
E00156138,6.4,0.3,2.6,88,2.6
E00156140,20.4,6.5,4.5,66.8,1.8
E00156143,16.7,6.7,7.8,66.6,2.2
E00156144,12.4,5.6,4.7,75.2,2.1
E00156145,13.3,9.3,8.5,66.1,2.8
E00156146,24.4,4.6,6.9,64.1,0
E00156148,38,10.6,3.2,44.1,4.1
E00156149,14.2,1.5,5.6,75.2,3.4
E00156150,4.2,2.2,5.6,87.9,0
E00156152,7.1,6.5,2.6,76.4,7.3
E00156154,12.1,3.1,3.5,78.9,2.3
E00156155,8.6,1.2,4,85.4,0.8
E00156157,9.5,8.5,4.9,76.8,0.4
E00156176,19.2,1.3,4,72.1,3.4
E00156201,11.3,5,3.4,78.3,2
E00156203,2.7,4.1,1.8,91.4,0
E00156204,6.7,1.8,2.8,88.6,0
E00156206,1.4,0.3,1.1,90.3,6.8
E00156207,9,4.3,3.6,80.2,2.9
E00156208,6.7,4,1.5,87.1,0.7
E00157105,4.3,0,3.9,91.8,0
E00157106,1.7,0,2.2,92.6,3.5
E00157107,1.1,0,1.4,96.9,0.6
E00157108,4.7,0,2.9,92.1,0.4
E00157109,1.4,3.2,4.1,91,0.3
E00157110,1.6,0,3.5,94.6,0.3
E00157111,2.9,0,1.8,94.6,0.7
E00157112,2.4,0.9,4.2,92.5,0
E00157113,1.3,3.2,5.5,88.6,1.3
E00157114,1,0.3,1,97.7,0
E00157115,0,1.5,3.8,94.7,0
E00157116,2.5,1.8,5.1,90.4,0.2
E00157117,0.7,0.3,1.3,96.7,1
E00157118,2.1,0,1.4,96.6,0
E00157119,0,0.7,4.2,93.5,1.5
E00157120,4.6,2,1.7,91.2,0.6
E00157121,0,2.4,0,96.8,0.8
E00157122,0.6,1.1,2.8,95.3,0.3
E00157123,0.8,0,2.3,96.9,0
E00157140,0.9,0,1.7,97.4,0
E00157142,1.2,0,1.4,97,0.5
E00157143,0,0.8,5,94.1,0
E00157144,2.4,0.3,2.2,94.4,0.8
E00157145,5.2,0,0.9,94,0
E00157146,3.6,0,0.8,93.6,1.9
E00157147,0.6,3.7,3.1,92.6,0
E00157148,7,0.5,4.7,87.7,0
E00157167,0.3,1.2,2.7,94.8,0.9
E00157168,2,1.7,3.7,91.7,0.9
E00157169,1.6,0.3,3.1,95,0
E00157170,6,0,2.9,88.3,2.9
E00157171,2,0.4,0,96.8,0.8
E00157172,3.3,0,1.6,95.1,0
E00157173,3.9,1.3,3.4,91.4,0
E00157174,0,1.4,3.1,95.5,0
E00157175,4.1,2.2,4.1,89.3,0.4
E00157176,0.7,0,3.2,95.7,0.4
E00157177,1,2.8,6.2,88.6,1.4
E00157178,1.8,3,4.2,91.1,0
E00157179,2.3,0,2.3,95.5,0
E00157180,4.8,0.3,3.1,90.6,1.1
E00157181,0.4,0,1.8,97.8,0
E00157182,0.8,1.3,3,94.7,0.3
E00157183,2.2,1.5,2.9,92.7,0.7
E00157184,0,1,2.8,96.2,0
E00157185,1.3,2.9,6.6,89.1,0
E00157186,1.8,3.2,3.9,91.1,0
E00157187,0,0.7,2,97,0.3
E00157188,4.2,1.4,5.2,88.6,0.7
E00157189,1.5,3.9,2.6,91.3,0.8
E00157190,5.4,4.5,3.4,84.8,2
E00157191,14.6,5.7,7.5,72.2,0
E00157192,3.2,1,0.3,94.9,0.6
E00157193,9.8,6.5,5.3,75.6,2.8
E00157194,5.3,2.3,5,87,0.3
E00157195,7.4,3.5,7.1,81.3,0.6
E00157196,6.2,1.2,2.1,87.2,3.3
E00157197,2.8,6.5,5.9,82.3,2.5
E00157198,7.6,1.5,5.3,85.5,0
E00157199,5.7,2.4,6.3,83.4,2.2
E00157200,4.2,2.2,4.7,87.2,1.7
E00157213,1.4,0,2.5,94.7,1.4
E00157214,2.9,0.3,3.2,93.6,0
E00157218,0.2,0,4.5,95,0.2
E00157219,2.1,0,2.3,95.6,0
E00157220,1.6,1.9,4.4,91.8,0.3
E00157226,0,1.2,4.1,94.2,0.6
E00157227,2.3,0,1.3,96,0.3
E00157228,3.2,0,1.3,95.4,0
E00157229,1.2,1.5,3.3,92.1,1.8
E00157230,2.1,1,3.9,92.7,0.3
E00157232,0.7,1.8,2.2,95.3,0
E00157233,1,1.5,1,96.5,0
E00157234,21.7,0.4,4.2,70,3.8
E00157235,0.4,1.7,1.7,96.1,0
E00157236,1.4,0,0.7,97.8,0
E00157237,0,2.6,0.5,96.9,0
E00157238,0.3,0,3,95.3,1.3
E00157239,0.6,0.3,5,93.5,0.6
E00157240,1.6,3.2,3.2,92,0
E00157241,0,0.5,2.6,96,0.8
E00157242,3.8,2.1,2.4,89.9,1.7
E00157244,0,1.2,2.7,95.8,0.3
E00157245,0.3,0,1.3,98.4,0
E00157252,0.3,0.3,1.6,97.8,0
E00157254,1.1,0,3.6,95.4,0
E00157277,1.8,0.9,2.4,94.9,0
E00157278,1,2.6,4.9,89.8,1.6
E00157279,4.1,2.8,3.6,88.3,1
E00157280,8.8,0.5,2.3,87.6,0.8
E00157281,8.5,3.5,5.6,82.4,0
E00157282,2.2,3,4.7,89.2,0.8
E00157283,3,0,2.4,93.6,0.9
E00157284,0,2.4,5.7,91.9,0
E00157285,3.2,5.1,4.9,84.6,2.2
E00157286,7.9,1.8,5.8,79.3,5.2
E00157287,3.8,5.1,3.2,84,3.8
E00157295,4.5,6.6,8.6,79.8,0.4
E00157301,2.1,3.4,7.5,86.6,0.3
E00157302,6.7,6.5,6.5,79.2,1.2
E00157303,3.1,3.8,9.4,82.7,1
E00157304,6.6,2.1,4.9,86.5,0
E00157305,4.8,9.4,7.9,77,0.8
E00157306,9.9,5.2,5.9,77.5,1.6
E00157335,7,3.5,6.3,83.1,0
E00157336,5.7,0,2.2,92.1,0
E00157338,12.5,5.9,6.6,72.2,2.8
E00157339,8.2,3.5,2.6,84.2,1.5
